Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.73837214e+02	2023-03-06T17:18:38.787305	6.79754600e-05	8.44837300e-05	8.04598234e-01	-4.99961700e-01	-8.32008700e-05	6.00909221e+03	-1.49990200e+00	4.63486200e-10	-3.23613087e+09
1.74368455e+02	2023-03-06T17:18:39.318339	5.96096200e-05	8.31270800e-05	7.17090267e-01	-4.99950000e-01	-8.29359400e-05	6.02814654e+03	-1.44990000e+00	7.85591000e-10	-1.84561687e+09
1.75087100e+02	2023-03-06T17:18:40.037384	6.79754600e-05	8.28836700e-05	8.20130914e-01	-4.99961700e-01	-8.26606200e-05	6.04836620e+03	-1.39997300e+00	1.17411000e-09	-1.19236954e+09
1.75790264e+02	2023-03-06T17:18:40.740429	9.30767000e-05	8.27412200e-05	1.12491331e+00	-4.99951600e-01	-8.25154300e-05	6.05888620e+03	-1.34994300e+00	-2.39591100e-10	5.63436204e+09
1.76493225e+02	2023-03-06T17:18:41.443474	8.47072500e-05	8.26506700e-05	1.02488280e+00	-4.99955000e-01	-8.23104700e-05	6.07401464e+03	-1.29993900e+00	4.35316000e-10	-2.98619623e+09
1.77212107e+02	2023-03-06T17:18:42.162519	5.96071300e-05	8.25771700e-05	7.21835466e-01	-4.99958300e-01	-8.23273000e-05	6.07281303e+03	-1.24997000e+00	8.09980200e-10	-1.54321056e+09
1.77930731e+02	2023-03-06T17:18:42.880565	8.47119800e-05	8.26029700e-05	1.02553189e+00	-4.99960100e-01	-8.23219800e-05	6.07322734e+03	-1.19993500e+00	-1.82822200e-10	6.56339876e+09
1.78633982e+02	2023-03-06T17:18:43.583609	4.28732000e-05	8.25171900e-05	5.19566893e-01	-5.00042000e-01	-8.21837600e-05	6.08443809e+03	-1.14995600e+00	-1.26010100e-09	9.12590340e+08
1.79336977e+02	2023-03-06T17:18:44.286654	7.63432700e-05	8.24515500e-05	9.25916735e-01	-4.99981700e-01	-8.22474000e-05	6.07899703e+03	-1.09999400e+00	-8.16500400e-10	1.34720571e+09
1.80055934e+02	2023-03-06T17:18:45.005700	5.12412900e-05	8.24352600e-05	6.21594327e-01	-4.99941600e-01	-8.21885100e-05	6.08286487e+03	-1.04991600e+00	-1.18020100e-09	8.89607787e+08
1.80774335e+02	2023-03-06T17:18:45.724745	6.79747800e-05	8.24330600e-05	8.24605807e-01	-4.99978500e-01	-8.21506700e-05	6.08611591e+03	-9.99957000e-01	-1.53808600e-10	6.50130747e+09
1.81493387e+02	2023-03-06T17:18:46.443791	8.47104100e-05	8.23590100e-05	1.02855061e+00	-4.99961700e-01	-8.21150300e-05	6.08855285e+03	-9.49908400e-01	-1.29876900e-09	7.31391341e+08
1.82196503e+02	2023-03-06T17:18:47.146836	9.30783900e-05	8.24052700e-05	1.12951987e+00	-4.99970100e-01	-8.21627300e-05	6.08512035e+03	-8.99878500e-01	-7.57627300e-10	1.18775881e+09
1.82899504e+02	2023-03-06T17:18:47.849880	5.96071300e-05	8.23668600e-05	7.23678552e-01	-4.99961600e-01	-8.21333000e-05	6.08719728e+03	-8.49890600e-01	-1.10579700e-09	7.68577415e+08
1.83618348e+02	2023-03-06T17:18:48.567926	7.63403400e-05	8.22869600e-05	9.27733143e-01	-4.99953300e-01	-8.20828400e-05	6.09083823e+03	-7.99875600e-01	-3.14465000e-11	2.54360771e+10
1.84321365e+02	2023-03-06T17:18:49.270971	5.96083700e-05	8.23264600e-05	7.24048744e-01	-4.99943300e-01	-8.20991100e-05	6.08950937e+03	-7.49884800e-01	-3.38828000e-10	2.21317247e+09
1.85040608e+02	2023-03-06T17:18:49.991016	7.63410700e-05	8.23663200e-05	9.26848134e-01	-4.99971900e-01	-8.20985500e-05	6.08989927e+03	-6.99895300e-01	1.06984300e-09	-6.54203748e+08
1.85743353e+02	2023-03-06T17:18:50.693060	7.63432700e-05	8.23279000e-05	9.27307389e-01	-4.99948300e-01	-8.20491900e-05	6.09327527e+03	-6.49912500e-01	1.37634800e-09	-4.72200708e+08
1.86446349e+02	2023-03-06T17:18:51.396105	7.63432700e-05	8.23110800e-05	9.27496881e-01	-4.99888100e-01	-8.20424400e-05	6.09304282e+03	-5.99926700e-01	3.44060600e-10	-1.74366580e+09
