Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.14693023e-01	2023-05-31T11:16:45.211917	-3.00000000e-01	-1.70990000e-08	1.75448857e+07	1.00000000e+00	9.50000000e-12	1.05263158e+11	1
9.97240202e-01	2023-05-31T11:16:45.794278	-3.00000000e-01	1.57320000e-08	-1.90694127e+07	1.00000000e+00	-3.92000000e-12	-2.55102041e+11	2
1.36320004e+00	2023-05-31T11:16:46.159045	-3.00000000e-01	-2.12070000e-08	1.41462725e+07	1.00000000e+00	-6.14000000e-12	-1.62866450e+11	3
1.72470079e+00	2023-05-31T11:16:46.519214	-3.00000000e-01	-1.47080000e-08	2.03970628e+07	1.00000000e+00	2.71600000e-11	3.68188513e+10	4
2.11004690e+00	2023-05-31T11:16:46.899051	-3.00000000e-01	1.32370000e-08	-2.26637456e+07	1.00000000e+00	-2.53900000e-11	-3.93855849e+10	5
2.49077886e+00	2023-05-31T11:16:47.287696	-3.00000000e-01	2.38170000e-08	-1.25960448e+07	1.00000000e+00	2.95700000e-11	3.38180588e+10	6
2.84482771e+00	2023-05-31T11:16:47.641291	-3.00000000e-01	-1.34090000e-08	2.23730330e+07	1.00000000e+00	-2.82300000e-11	-3.54233085e+10	7
3.22177791e+00	2023-05-31T11:16:48.015548	-3.00000000e-01	-1.96260000e-08	1.52858453e+07	1.00000000e+00	2.14600000e-11	4.65983225e+10	8
3.58167702e+00	2023-05-31T11:16:48.375670	-3.00000000e-01	-7.06220000e-09	4.24796806e+07	1.00000000e+00	-1.43700000e-11	-6.95894224e+10	9
3.95922949e+00	2023-05-31T11:16:48.755571	-3.00000000e-01	8.09890000e-09	-3.70420674e+07	1.00000000e+00	2.72000000e-12	3.67647059e+11	10
4.32566317e+00	2023-05-31T11:16:49.115558	-3.00000000e-01	-1.16980000e-08	2.56454095e+07	1.00000000e+00	6.46000000e-12	1.54798762e+11	11
4.69925830e+00	2023-05-31T11:16:49.495571	-3.00000000e-01	8.04680000e-09	-3.72819009e+07	1.00000000e+00	-2.05700000e-11	-4.86144871e+10	12
5.08105979e+00	2023-05-31T11:16:49.875577	-3.00000000e-01	1.50920000e-08	-1.98780811e+07	1.00000000e+00	2.69100000e-11	3.71609067e+10	13
5.45919523e+00	2023-05-31T11:16:50.255575	-3.00000000e-01	-1.21940000e-08	2.46022634e+07	1.00000000e+00	-2.95600000e-11	-3.38294993e+10	14
5.82092983e+00	2023-05-31T11:16:50.615576	-3.00000000e-01	7.51010000e-09	-3.99462058e+07	1.00000000e+00	2.99500000e-11	3.33889816e+10	15
6.19228495e+00	2023-05-31T11:16:50.985575	-3.00000000e-01	1.40010000e-08	-2.14270409e+07	1.00000000e+00	-2.01300000e-11	-4.96770989e+10	16
6.56223536e+00	2023-05-31T11:16:51.355783	-3.00000000e-01	-9.66300000e-10	3.10462589e+08	1.00000000e+00	1.08900000e-11	9.18273646e+10	17
