Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.32702811e-01	2023-06-29T14:16:08.609807	-1.00000000e-01	-4.95600000e-05	2.01775626e+03	1	1.00000000e+00	4.25950000e-07	2.34769339e+06
1.01576080e+00	2023-06-29T14:16:08.999824	-1.00000000e-01	-6.04130000e-07	1.65527287e+05	1	9.75000000e-01	3.39280000e-07	2.87373261e+06
1.35583874e+00	2023-06-29T14:16:09.339983	-1.00000000e-01	-5.99040000e-07	1.66933761e+05	1	9.50000000e-01	3.38220000e-07	2.80882266e+06
1.70165944e+00	2023-06-29T14:16:09.680145	-1.00000000e-01	-5.95440000e-07	1.67943034e+05	1	9.25000000e-01	3.29860000e-07	2.80421997e+06
1.99398934e+00	2023-06-29T14:16:09.970422	-1.00000000e-01	-5.85320000e-07	1.70846716e+05	1	9.00000000e-01	3.26680000e-07	2.75498959e+06
2.29663061e+00	2023-06-29T14:16:10.280472	-1.00000000e-01	-5.82250000e-07	1.71747531e+05	1	8.75000000e-01	2.96760000e-07	2.94851058e+06
2.59676152e+00	2023-06-29T14:16:10.580612	-1.00000000e-01	-5.84930000e-07	1.70960628e+05	1	8.50000000e-01	2.98040000e-07	2.85196618e+06
2.88211091e+00	2023-06-29T14:16:10.860857	-1.00000000e-01	-5.76830000e-07	1.73361302e+05	1	8.25000000e-01	2.85860000e-07	2.88602813e+06
3.17571589e+00	2023-06-29T14:16:11.160882	-1.00000000e-01	-5.70230000e-07	1.75367834e+05	1	8.00000000e-01	2.87240000e-07	2.78512742e+06
3.47506772e+00	2023-06-29T14:16:11.461003	-1.00000000e-01	-5.60100000e-07	1.78539547e+05	1	7.75000000e-01	2.71170000e-07	2.85798577e+06
3.77691515e+00	2023-06-29T14:16:11.761163	-1.00000000e-01	-5.45210000e-07	1.83415565e+05	1	7.50000000e-01	2.48470000e-07	3.01847306e+06
4.07285283e+00	2023-06-29T14:16:12.051410	-1.00000000e-01	-5.35350000e-07	1.86793686e+05	1	7.25000000e-01	2.40430000e-07	3.01543069e+06
4.36663257e+00	2023-06-29T14:16:12.351436	-1.00000000e-01	-5.31950000e-07	1.87987593e+05	1	7.00000000e-01	2.39410000e-07	2.92385448e+06
4.66349047e+00	2023-06-29T14:16:12.641522	-1.00000000e-01	-5.29730000e-07	1.88775414e+05	1	6.75000000e-01	2.50190000e-07	2.69794956e+06
4.95559267e+00	2023-06-29T14:16:12.941811	-1.00000000e-01	-5.26790000e-07	1.89828964e+05	1	6.50000000e-01	2.33860000e-07	2.77944069e+06
5.24586718e+00	2023-06-29T14:16:13.231948	-1.00000000e-01	-5.18620000e-07	1.92819405e+05	1	6.25000000e-01	2.31070000e-07	2.70480807e+06
5.53525678e+00	2023-06-29T14:16:13.522083	-1.00000000e-01	-5.10330000e-07	1.95951639e+05	1	6.00000000e-01	2.22320000e-07	2.69881252e+06
