Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.12171584e-01	2023-06-02T12:48:34.952164	-3.00000000e-01	-9.78100000e-09	3.06717105e+07	1.00000000e+00	1.36700000e-11	7.31528895e+10	1
1.10637182e+00	2023-06-02T12:48:35.645774	-3.00000000e-01	-2.25070000e-09	1.33291865e+08	1.00000000e+00	7.41800000e-11	1.34807226e+10	2
1.49049578e+00	2023-06-02T12:48:36.029092	-3.00000000e-01	-1.20460000e-09	2.49045326e+08	1.00000000e+00	-1.35570000e-10	-7.37626319e+09	3
1.96262970e+00	2023-06-02T12:48:36.499073	-3.00000000e-01	-7.34880000e-10	4.08229915e+08	1.00000000e+00	1.68740000e-10	5.92627711e+09	4
2.45990949e+00	2023-06-02T12:48:36.999124	-3.00000000e-01	-4.69500000e-10	6.38977636e+08	1.00000000e+00	-1.66010000e-10	-6.02373351e+09	5
2.83243795e+00	2023-06-02T12:48:37.369307	-3.00000000e-01	-6.26690000e-10	4.78705580e+08	1.00000000e+00	1.11390000e-10	8.97746656e+09	6
3.20845400e+00	2023-06-02T12:48:37.739343	-3.00000000e-01	-3.82160000e-10	7.85011514e+08	1.00000000e+00	-3.24000000e-11	-3.08641975e+10	7
3.57995230e+00	2023-06-02T12:48:38.119315	-3.00000000e-01	-4.88330000e-10	6.14338664e+08	1.00000000e+00	-5.12000000e-11	-1.95312500e+10	8
3.95033102e+00	2023-06-02T12:48:38.489725	-3.00000000e-01	-4.11310000e-10	7.29376869e+08	1.00000000e+00	1.23730000e-10	8.08211428e+09	9
4.33035733e+00	2023-06-02T12:48:38.869713	-3.00000000e-01	-3.04250000e-10	9.86031224e+08	1.00000000e+00	-1.65630000e-10	-6.03755358e+09	10
4.69457727e+00	2023-06-02T12:48:39.229856	-3.00000000e-01	-4.40880000e-10	6.80457267e+08	1.00000000e+00	1.69430000e-10	5.90214248e+09	11
5.06046038e+00	2023-06-02T12:48:39.599865	-3.00000000e-01	-2.11860000e-10	1.41602945e+09	1.00000000e+00	-1.22920000e-10	-8.13537260e+09	12
5.43284525e+00	2023-06-02T12:48:39.969831	-3.00000000e-01	-4.38300000e-10	6.84462697e+08	1.00000000e+00	4.67100000e-11	2.14086919e+10	13
5.80136304e+00	2023-06-02T12:48:40.339990	-3.00000000e-01	-2.44550000e-10	1.22674300e+09	1.00000000e+00	3.87400000e-11	2.58131131e+10	14
6.18050361e+00	2023-06-02T12:48:40.719865	-3.00000000e-01	-2.82990000e-10	1.06010813e+09	1.00000000e+00	-1.17410000e-10	-8.51716208e+09	15
6.54828950e+00	2023-06-02T12:48:41.079840	-3.00000000e-01	-3.19080000e-10	9.40203084e+08	1.00000000e+00	1.62670000e-10	6.14741501e+09	16
6.92353426e+00	2023-06-02T12:48:41.459842	-3.00000000e-01	-1.28120000e-10	2.34155479e+09	1.00000000e+00	-1.70450000e-10	-5.86682312e+09	17
