Time elapsed	Time stamp	Source Voltage	Source Current	Drain Voltage	Drain Current	Loop1 Index	Gate Voltage	Gate Current
s		V	A	V	A		V	A

3.06739879e+02	23-05-15 16:15:43	6.87885700e-05	-7.51812200e-08	-2.99927500e-01	-3.25331000e-08	1	1.50014800e+00	7.77780200e-08
3.08121893e+02	23-05-15 16:15:44	6.50238600e-05	-3.10371100e-08	-2.99927100e-01	-2.80010300e-08	1	1.45015800e+00	5.37325700e-08
3.09762251e+02	23-05-15 16:15:46	6.87881900e-05	-1.54768900e-08	-2.99926200e-01	-2.32669600e-08	1	1.40015000e+00	3.97711000e-08
3.11388655e+02	23-05-15 16:15:48	6.77845700e-05	-9.25557800e-09	-2.99926800e-01	-1.89623000e-08	1	1.35013500e+00	3.12897200e-08
3.12814621e+02	23-05-15 16:15:49	6.97086000e-05	-6.29035800e-09	-2.99926600e-01	-1.51783400e-08	1	1.30017500e+00	2.51499800e-08
3.14215406e+02	23-05-15 16:15:50	6.97086300e-05	-4.28939200e-09	-2.99925600e-01	-1.21476100e-08	1	1.25018400e+00	2.05365600e-08
3.15641297e+02	23-05-15 16:15:52	6.89555800e-05	-2.68302700e-09	-2.99925800e-01	-9.73731400e-09	1	1.20016500e+00	1.67562700e-08
3.17059691e+02	23-05-15 16:15:53	6.91230200e-05	-1.21593900e-09	-2.99925300e-01	-7.97456000e-09	1	1.15017600e+00	1.36919200e-08
3.18481958e+02	23-05-15 16:15:55	6.87886200e-05	3.59398000e-10	-2.99925300e-01	-6.49959700e-09	1	1.10014600e+00	1.11698100e-08
3.19908006e+02	23-05-15 16:15:56	6.92904300e-05	2.04310500e-09	-2.99925500e-01	-5.45077500e-09	1	1.05013300e+00	8.45988200e-09
3.21324900e+02	23-05-15 16:15:58	7.00431700e-05	4.11259800e-09	-2.99924800e-01	-4.64510200e-09	1	1.00016700e+00	5.87012800e-09
3.22749476e+02	23-05-15 16:15:59	7.06288600e-05	6.92151600e-09	-2.99926100e-01	-4.26778300e-09	1	9.50152300e-01	3.13401200e-09
3.24168291e+02	23-05-15 16:16:00	7.08796800e-05	1.03085400e-08	-2.99925600e-01	-4.29854500e-09	1	9.00120400e-01	3.78872800e-10
3.25590354e+02	23-05-15 16:16:02	7.22183600e-05	1.60248900e-08	-2.99925200e-01	-7.21509000e-09	1	8.50131200e-01	-2.46050100e-09
3.27012166e+02	23-05-15 16:16:03	7.21348600e-05	3.07221900e-08	-2.99925600e-01	-2.27498900e-08	1	8.00109400e-01	-4.97483900e-09
3.28437746e+02	23-05-15 16:16:05	7.00434300e-05	9.61272800e-08	-2.99925500e-01	-1.11305100e-07	1	7.50109300e-01	-5.63306900e-09
3.30346939e+02	23-05-15 16:16:07	7.12980700e-05	2.02614300e-07	-2.99926700e-01	-2.22711600e-07	1	7.00151600e-01	-7.82067300e-09
3.31748933e+02	23-05-15 16:16:08	7.38081000e-05	3.80147700e-07	-2.99927500e-01	-4.23332100e-07	1	6.50132800e-01	-8.76685600e-09
3.33156329e+02	23-05-15 16:16:09	7.17162600e-05	7.13188900e-07	-2.99926400e-01	-7.50735800e-07	1	6.00113100e-01	-7.26617500e-09
3.34968360e+02	23-05-15 16:16:11	7.12144500e-05	9.03726000e-07	-2.99925900e-01	-9.84501600e-07	1	5.50119300e-01	-8.67652400e-09
3.36329348e+02	23-05-15 16:16:13	6.99598700e-05	1.28100800e-06	-2.99927000e-01	-1.39716900e-06	1	5.00114300e-01	-9.42896700e-09
3.37699599e+02	23-05-15 16:16:14	7.12144900e-05	1.79114900e-06	-2.99927100e-01	-1.94432700e-06	1	4.50122400e-01	-1.01918400e-08
3.39060843e+02	23-05-15 16:16:15	7.09638400e-05	2.47381900e-06	-2.99927000e-01	-2.68867600e-06	1	4.00149300e-01	-1.08625200e-08
3.40420564e+02	23-05-15 16:16:17	7.24697000e-05	3.37211500e-06	-2.99927100e-01	-3.66439400e-06	1	3.50119900e-01	-1.20434800e-08
3.41798550e+02	23-05-15 16:16:18	7.41427600e-05	4.53918900e-06	-2.99925100e-01	-4.91472500e-06	1	3.00098100e-01	-1.19976400e-08
3.43371234e+02	23-05-15 16:16:20	7.13816900e-05	6.67539000e-06	-2.99925800e-01	-6.87523500e-06	1	2.50110300e-01	-1.24831800e-08
3.44962398e+02	23-05-15 16:16:21	7.11308400e-05	8.13575800e-06	-2.99925100e-01	-8.71275300e-06	1	2.00056400e-01	-1.46483600e-08
3.46329168e+02	23-05-15 16:16:23	7.14655100e-05	1.06125100e-05	-2.99925700e-01	-1.13838500e-05	1	1.50063900e-01	-1.47499100e-08
3.47703434e+02	23-05-15 16:16:24	7.20511600e-05	1.35603200e-05	-2.99926100e-01	-1.43748300e-05	1	1.00063900e-01	-1.52817400e-08
3.49058816e+02	23-05-15 16:16:25	7.22183900e-05	1.70492400e-05	-2.99926800e-01	-1.80330100e-05	1	5.00625800e-02	-1.59013000e-08
3.50420991e+02	23-05-15 16:16:27	7.27202900e-05	2.08556200e-05	-2.99927800e-01	-2.18324000e-05	1	6.44589800e-05	-1.72329300e-08
3.51793335e+02	23-05-15 16:16:28	7.31387200e-05	2.47547800e-05	-2.99927900e-01	-2.60099900e-05	1	-4.99389500e-02	-1.64386300e-08
3.53152507e+02	23-05-15 16:16:29	7.48955400e-05	2.89568600e-05	-2.99927900e-01	-2.98911400e-05	1	-9.99402100e-02	-1.67516200e-08
3.54529608e+02	23-05-15 16:16:31	7.47282200e-05	3.28359600e-05	-2.99928600e-01	-3.40222500e-05	1	-1.49937200e-01	-1.74562400e-08
3.55888445e+02	23-05-15 16:16:32	7.61502600e-05	3.68433700e-05	-2.99928400e-01	-3.81430800e-05	1	-1.99932500e-01	-1.79229200e-08
3.57230792e+02	23-05-15 16:16:33	7.65686900e-05	4.15147600e-05	-2.99929400e-01	-4.28939200e-05	1	-2.49937500e-01	-1.66569100e-08
3.58605595e+02	23-05-15 16:16:35	7.67358600e-05	4.46778000e-05	-2.99929200e-01	-4.55901900e-05	1	-2.99954800e-01	-1.89282200e-08
3.59949416e+02	23-05-15 16:16:36	7.43101100e-05	4.81481500e-05	-2.99930000e-01	-4.84061600e-05	1	-3.49942100e-01	-1.92723400e-08
3.61312765e+02	23-05-15 16:16:38	7.26368400e-05	5.28565300e-05	-2.99927800e-01	-5.24436600e-05	1	-3.99966900e-01	-1.69389400e-08
3.63109941e+02	23-05-15 16:16:39	7.29713700e-05	5.39643400e-05	-2.99927600e-01	-5.57128600e-05	1	-4.49968400e-01	-2.04569900e-08
3.64469585e+02	23-05-15 16:16:41	7.28877200e-05	5.70965200e-05	-2.99927600e-01	-5.75540200e-05	1	-4.99956500e-01	-2.16204800e-08
3.65828311e+02	23-05-15 16:16:42	7.26368700e-05	5.91078800e-05	-2.99927100e-01	-5.93501800e-05	1	-5.49920200e-01	-2.26459900e-08
3.67199852e+02	23-05-15 16:16:43	7.32223800e-05	6.14016800e-05	-2.99927000e-01	-6.20759500e-05	1	-5.99940100e-01	-2.30890300e-08
3.68558661e+02	23-05-15 16:16:45	7.28878700e-05	6.26138400e-05	-2.99928000e-01	-6.30758900e-05	1	-6.49959500e-01	-2.50212400e-08
3.69923164e+02	23-05-15 16:16:46	7.32223200e-05	6.12464300e-05	-2.99927600e-01	-6.24318300e-05	1	-6.99974200e-01	-2.57699700e-08
3.71277545e+02	23-05-15 16:16:47	7.30550700e-05	6.20646000e-05	-2.99926500e-01	-6.02924500e-05	1	-7.49961400e-01	-2.62886800e-08
3.72638445e+02	23-05-15 16:16:49	7.23023300e-05	6.10835000e-05	-2.99927500e-01	-6.15856000e-05	1	-7.99922900e-01	-2.77128800e-08
3.73980082e+02	23-05-15 16:16:50	7.25532300e-05	6.22231300e-05	-2.99927700e-01	-6.20181600e-05	1	-7.99924300e-01	-2.44390500e-08
3.74620802e+02	23-05-15 16:16:51	7.16330900e-05	6.24676600e-05	-2.99926600e-01	-6.21962100e-05	1	-6.99971100e-01	-7.88454500e-09
3.75771860e+02	23-05-15 16:16:52	7.22187100e-05	6.17594600e-05	-2.99928000e-01	-6.12361500e-05	1	-5.99941200e-01	-8.81623600e-10
3.77121929e+02	23-05-15 16:16:53	7.33896200e-05	5.90747000e-05	-2.99928700e-01	-6.17713300e-05	1	-4.99951100e-01	6.45402700e-09
3.78480432e+02	23-05-15 16:16:55	7.32222100e-05	5.80270100e-05	-2.99929500e-01	-3.86533100e-05	1	-3.99971700e-01	1.34535000e-08
3.80058504e+02	23-05-15 16:16:56	7.59829400e-05	3.63913800e-05	-2.99931200e-01	-3.66775300e-05	1	-2.99953600e-01	1.06539100e-08
3.81647509e+02	23-05-15 16:16:58	7.71539700e-05	3.37480900e-05	-2.99926000e-01	-3.29578000e-05	1	-1.99924100e-01	2.17616000e-08
3.83001102e+02	23-05-15 16:16:59	8.17544900e-05	2.84862000e-05	-2.99928100e-01	-3.06466400e-05	1	-9.99311000e-02	2.17931600e-08
3.84355280e+02	23-05-15 16:17:01	7.49788900e-05	2.33704000e-05	-2.99924300e-01	-2.33906300e-05	1	6.81403000e-05	1.74777500e-08
3.85716045e+02	23-05-15 16:17:02	7.50624500e-05	2.19054300e-05	-2.99940100e-01	-2.11974100e-05	1	1.00070100e-01	1.82830700e-08
3.87074037e+02	23-05-15 16:17:03	7.28876000e-05	1.86184000e-05	-2.99927300e-01	-1.71904300e-05	1	2.00064100e-01	1.97319500e-08
3.88449025e+02	23-05-15 16:17:05	7.21347800e-05	1.46093200e-05	-2.99926900e-01	-1.33459100e-05	1	3.00103100e-01	2.18158600e-08
3.89811583e+02	23-05-15 16:17:06	7.21345100e-05	1.08422000e-05	-2.99927000e-01	-9.85177400e-06	1	4.00151500e-01	2.25985500e-08
3.91167780e+02	23-05-15 16:17:07	7.16326800e-05	7.59931500e-06	-2.99926400e-01	-6.79682600e-06	1	5.00119100e-01	2.36213600e-08
3.92542753e+02	23-05-15 16:17:09	7.17998400e-05	5.32964400e-06	-2.99926100e-01	-4.75764300e-06	1	6.00114300e-01	2.58286100e-08
3.93903545e+02	23-05-15 16:17:10	7.38914600e-05	2.91470200e-06	-2.99928700e-01	-2.72378400e-06	1	7.00157200e-01	2.49604900e-08
3.95731076e+02	23-05-15 16:17:12	7.28039900e-05	2.04207300e-06	-2.99926800e-01	-1.79259900e-06	1	8.00114400e-01	2.94134100e-08
