Time elapsed	Time stamp	Source Voltage	Source Current	Drain Voltage	Drain Current	Loop1 Index	Gate Voltage	Gate Current
s		V	A	V	A		V	A

3.04228707e+02	23-05-15 17:07:44	6.73660000e-05	-1.45599800e-08	-9.99417300e-02	-6.72761700e-09	1	1.50014700e+00	1.38357100e-08
3.05646634e+02	23-05-15 17:07:45	6.92063500e-05	-2.05951300e-09	-9.99418900e-02	-4.71003300e-09	1	1.45016200e+00	9.79839100e-09
3.07064484e+02	23-05-15 17:07:47	6.92064900e-05	-3.67526700e-10	-9.99423700e-02	-3.45447900e-09	1	1.40014800e+00	7.30361100e-09
3.08485696e+02	23-05-15 17:07:48	6.87046600e-05	4.89531800e-10	-9.99421500e-02	-2.46868200e-09	1	1.35013400e+00	5.62132500e-09
3.09907540e+02	23-05-15 17:07:50	6.91228800e-05	9.14214900e-10	-9.99423800e-02	-1.75200900e-09	1	1.30017300e+00	4.36949600e-09
3.11334158e+02	23-05-15 17:07:51	7.00430000e-05	1.06061400e-09	-9.99416000e-02	-1.20600000e-09	1	1.25018200e+00	3.48089800e-09
3.12752335e+02	23-05-15 17:07:53	6.92064600e-05	1.03408100e-09	-9.99420400e-02	-7.91964500e-10	1	1.20016500e+00	2.76313300e-09
3.14181230e+02	23-05-15 17:07:54	6.99591200e-05	9.53703400e-10	-9.99413400e-02	-4.97571700e-10	1	1.15017600e+00	2.17945900e-09
3.15595023e+02	23-05-15 17:07:55	6.92901700e-05	9.81447600e-10	-9.99420700e-02	-2.69774400e-10	1	1.10014500e+00	1.67473700e-09
3.17026587e+02	23-05-15 17:07:57	7.00428500e-05	1.18705500e-09	-9.99423400e-02	-7.56401400e-11	1	1.05013200e+00	1.27738300e-09
3.18438701e+02	23-05-15 17:07:58	6.87882500e-05	1.55923200e-09	-9.99410300e-02	1.30474300e-10	1	1.00016700e+00	7.27611300e-10
3.19860846e+02	23-05-15 17:08:00	7.02939500e-05	2.07836600e-09	-9.99417000e-02	3.52395000e-10	1	9.50153800e-01	2.05608200e-10
3.21290403e+02	23-05-15 17:08:01	6.90391800e-05	2.84503800e-09	-9.99416800e-02	5.09812300e-10	1	9.00122300e-01	-5.48182100e-10
3.22704638e+02	23-05-15 17:08:02	6.97920000e-05	3.95937800e-09	-9.99412700e-02	3.38422000e-10	1	8.50132300e-01	-1.15260900e-09
3.24135351e+02	23-05-15 17:08:04	7.10467000e-05	6.31059300e-09	-9.99420300e-02	-1.83498700e-09	1	8.00110700e-01	-1.31883400e-09
3.25548208e+02	23-05-15 17:08:05	6.96249200e-05	1.45169600e-08	-9.99421100e-02	-1.26837600e-08	1	7.50109300e-01	-1.47659500e-09
3.26981040e+02	23-05-15 17:08:07	7.05449200e-05	4.39399600e-08	-9.99428300e-02	-7.28985500e-08	1	7.00153300e-01	-1.08421900e-09
3.28887425e+02	23-05-15 17:08:09	6.93741300e-05	1.43809300e-07	-9.99415600e-02	-1.79675900e-07	1	6.50132700e-01	-1.52956500e-09
3.30298101e+02	23-05-15 17:08:10	7.19674000e-05	3.67093400e-07	-9.99428900e-02	-4.57349900e-07	1	6.00114000e-01	-1.69518900e-09
3.31728278e+02	23-05-15 17:08:11	7.05450400e-05	1.01700900e-06	-9.99434400e-02	-1.24205600e-06	1	5.50118900e-01	-1.38253600e-09
3.33549780e+02	23-05-15 17:08:13	6.98758500e-05	1.72204700e-06	-9.99439000e-02	-1.99853800e-06	1	5.00115100e-01	-1.89586300e-09
3.34923084e+02	23-05-15 17:08:15	7.15491200e-05	2.99958100e-06	-9.99445800e-02	-3.41844300e-06	1	4.50123900e-01	-2.21578100e-09
3.36289065e+02	23-05-15 17:08:16	7.00430300e-05	4.87153500e-06	-9.99424100e-02	-6.04595100e-06	1	4.00150700e-01	-1.43119000e-09
3.38104238e+02	23-05-15 17:08:18	7.00431400e-05	7.56827500e-06	-9.99424100e-02	-8.28096400e-06	1	3.50121900e-01	-2.14701000e-09
3.39454916e+02	23-05-15 17:08:19	7.08796200e-05	1.05264200e-05	-9.99439300e-02	-1.13966600e-05	1	3.00098900e-01	-2.93499500e-09
3.40798063e+02	23-05-15 17:08:21	7.07960000e-05	1.39569400e-05	-9.99434100e-02	-1.49001600e-05	1	2.50111000e-01	-3.29411100e-09
3.42158240e+02	23-05-15 17:08:22	7.20509600e-05	1.77378600e-05	-9.99441900e-02	-1.87943800e-05	1	2.00058300e-01	-3.30148800e-09
3.43532416e+02	23-05-15 17:08:23	7.25528000e-05	2.15634400e-05	-9.99445000e-02	-2.25422300e-05	1	1.50063700e-01	-3.58130300e-09
3.44897658e+02	23-05-15 17:08:25	7.34732000e-05	2.52359500e-05	-9.99457800e-02	-2.61830400e-05	1	1.00064100e-01	-3.72945400e-09
3.46251083e+02	23-05-15 17:08:26	7.31386300e-05	2.86583400e-05	-9.99454700e-02	-2.94869700e-05	1	5.00655200e-02	-3.88633400e-09
3.47617000e+02	23-05-15 17:08:27	7.42260600e-05	3.16086300e-05	-9.99450300e-02	-3.22758400e-05	1	6.62160400e-05	-4.09538400e-09
3.48969800e+02	23-05-15 17:08:29	7.53134900e-05	3.39291600e-05	-9.99457600e-02	-3.44590400e-05	1	-4.99346700e-02	-4.65308600e-09
3.50127467e+02	23-05-15 17:08:30	7.40588300e-05	3.56461600e-05	-9.99459100e-02	-3.60621400e-05	1	-9.99383700e-02	-5.10836700e-09
3.51282312e+02	23-05-15 17:08:31	7.57315800e-05	3.68266600e-05	-9.99458800e-02	-3.70522100e-05	1	-1.49935800e-01	-5.00292200e-09
3.52647009e+02	23-05-15 17:08:32	7.51461200e-05	3.75408300e-05	-9.99454700e-02	-3.75937200e-05	1	-1.99929900e-01	-5.22148800e-09
3.54000986e+02	23-05-15 17:08:34	7.58989500e-05	3.77389400e-05	-9.99463100e-02	-3.77664000e-05	1	-2.49943200e-01	-5.60547700e-09
3.55360279e+02	23-05-15 17:08:35	7.49789200e-05	3.77013700e-05	-9.99459500e-02	-3.76432000e-05	1	-2.99958300e-01	-5.95510800e-09
3.56719762e+02	23-05-15 17:08:36	7.53972500e-05	3.73685600e-05	-9.99454100e-02	-3.72441000e-05	1	-3.49941400e-01	-6.37206800e-09
3.58094685e+02	23-05-15 17:08:38	7.53971700e-05	3.68253600e-05	-9.99458700e-02	-3.66710600e-05	1	-3.99966100e-01	-6.87723000e-09
3.59455174e+02	23-05-15 17:08:39	7.41425000e-05	3.61916900e-05	-9.99465500e-02	-3.60221300e-05	1	-4.49967400e-01	-7.41225900e-09
3.60813402e+02	23-05-15 17:08:41	7.43934600e-05	3.55181500e-05	-9.99462200e-02	-3.53241300e-05	1	-4.99952400e-01	-8.03215500e-09
3.62188622e+02	23-05-15 17:08:42	7.50625100e-05	3.47044600e-05	-9.99460200e-02	-3.44631400e-05	1	-5.49918600e-01	-8.81141900e-09
3.63557783e+02	23-05-15 17:08:43	7.48951900e-05	3.37504300e-05	-9.99460000e-02	-3.35142000e-05	1	-5.99942400e-01	-9.61681100e-09
3.64922823e+02	23-05-15 17:08:45	7.46443700e-05	3.27852900e-05	-9.99459200e-02	-3.25395000e-05	1	-6.49958800e-01	-1.05534900e-08
3.66283291e+02	23-05-15 17:08:46	7.49787400e-05	3.17144400e-05	-9.99460800e-02	-3.14369800e-05	1	-6.99974200e-01	-1.17401400e-08
3.67641540e+02	23-05-15 17:08:47	7.33896200e-05	3.05961500e-05	-9.99446600e-02	-3.02962900e-05	1	-7.49960700e-01	-1.29092500e-08
3.69016455e+02	23-05-15 17:08:49	7.47278100e-05	2.94309500e-05	-9.99457800e-02	-2.91161300e-05	1	-7.99922800e-01	-1.43957400e-08
3.70375657e+02	23-05-15 17:08:50	7.29712100e-05	2.83782100e-05	-9.99446300e-02	-2.82688800e-05	1	-7.99921400e-01	-1.30510300e-08
3.71031745e+02	23-05-15 17:08:51	7.38077500e-05	2.84705600e-05	-9.99465200e-02	-2.88505300e-05	1	-6.99973000e-01	-4.73851300e-09
3.72397984e+02	23-05-15 17:08:52	7.37240400e-05	3.00733300e-05	-9.99455800e-02	-3.05858000e-05	1	-5.99941000e-01	-8.63870400e-10
3.73760078e+02	23-05-15 17:08:54	7.42260600e-05	3.21284300e-05	-9.99452200e-02	-3.26227800e-05	1	-4.99952600e-01	1.49473800e-09
3.75114041e+02	23-05-15 17:08:55	7.43097400e-05	3.39560300e-05	-9.99465300e-02	-3.42991700e-05	1	-3.99963700e-01	3.16551500e-09
3.76469602e+02	23-05-15 17:08:56	7.39751000e-05	3.50473800e-05	-9.99452000e-02	-3.51382100e-05	1	-2.99956400e-01	4.49129200e-09
3.77852905e+02	23-05-15 17:08:58	7.46442500e-05	3.48600000e-05	-9.99468800e-02	-3.45430800e-05	1	-1.99929400e-01	5.62472000e-09
3.79203934e+02	23-05-15 17:08:59	7.48116000e-05	3.29171000e-05	-9.99462300e-02	-3.20119300e-05	1	-9.99365600e-02	6.41138500e-09
3.80563796e+02	23-05-15 17:09:00	7.40585400e-05	2.88294400e-05	-9.99455400e-02	-2.73352100e-05	1	6.69689900e-05	6.73351100e-09
3.81947037e+02	23-05-15 17:09:02	7.36402000e-05	2.26975400e-05	-9.99446300e-02	-2.08477700e-05	1	1.00066400e-01	7.00351400e-09
3.83304295e+02	23-05-15 17:09:03	7.17998200e-05	1.56951800e-05	-9.99434700e-02	-1.38268600e-05	1	2.00060200e-01	7.17133300e-09
3.84660825e+02	23-05-15 17:09:04	7.05449500e-05	9.28266600e-06	-9.99434100e-02	-7.69506900e-06	1	3.00101300e-01	7.19089600e-09
3.86035331e+02	23-05-15 17:09:06	7.40585400e-05	4.54875900e-06	-9.99444000e-02	-2.81600500e-06	1	4.00150100e-01	5.76680500e-09
3.87860373e+02	23-05-15 17:09:08	7.33054200e-05	1.70987700e-06	-9.99431200e-02	-1.27406500e-06	1	5.00116100e-01	6.94606100e-09
3.89227047e+02	23-05-15 17:09:09	7.01266100e-05	5.20605200e-07	-9.99442700e-02	-2.70736700e-07	1	6.00114300e-01	6.54201900e-09
3.90844845e+02	23-05-15 17:09:11	7.56478300e-05	4.79584900e-08	-9.99440800e-02	-3.00005800e-08	1	7.00154300e-01	5.57962300e-09
3.93023821e+02	23-05-15 17:09:13	6.97919500e-05	-2.42848200e-09	-9.99421200e-02	-9.20033400e-09	1	8.00111300e-01	7.37372100e-09
