Time elapsed	Time stamp	Source Voltage	Source Current	Drain Voltage	Drain Current	Loop1 Index	Gate Voltage	Gate Current
s		V	A	V	A		V	A

1.15179110e+00	23-05-15 17:24:09	6.70319700e-05	5.15488100e-05	-2.99926900e-01	-1.24498900e-07	1	1.50014900e+00	1.27252100e-07
3.54391270e+00	23-05-15 17:24:11	6.75336100e-05	-9.25871800e-09	-2.99927100e-01	-9.07286600e-08	1	1.45016000e+00	9.57488100e-08
5.19499240e+00	23-05-15 17:24:13	6.81193500e-05	-4.04008400e-09	-2.99926000e-01	-6.94605600e-08	1	1.40014800e+00	7.51298700e-08
6.55871010e+00	23-05-15 17:24:14	6.86211900e-05	-2.50018900e-09	-2.99925800e-01	-5.36033600e-08	1	1.35013400e+00	5.89607900e-08
7.93368760e+00	23-05-15 17:24:16	6.83702500e-05	-1.61921000e-09	-2.99924700e-01	-4.08721800e-08	1	1.30017100e+00	4.58422500e-08
9.30873170e+00	23-05-15 17:24:17	6.92903700e-05	-1.10782700e-09	-2.99927200e-01	-3.10008100e-08	1	1.25018500e+00	3.52650400e-08
1.11993427e+01	23-05-15 17:24:19	6.97922700e-05	-8.16438000e-10	-2.99927200e-01	-2.23422000e-08	1	1.20016700e+00	2.63917900e-08
1.26290462e+01	23-05-15 17:24:20	6.87048900e-05	-7.10080000e-10	-2.99926000e-01	-1.61173500e-08	1	1.15017700e+00	1.96961300e-08
1.40281579e+01	23-05-15 17:24:22	6.85375100e-05	-5.98705800e-10	-2.99926200e-01	-1.15626000e-08	1	1.10014600e+00	1.47092500e-08
1.54493208e+01	23-05-15 17:24:23	6.96249500e-05	-3.03721800e-10	-2.99926000e-01	-8.26526500e-09	1	1.05013200e+00	1.10045100e-08
1.68769138e+01	23-05-15 17:24:25	6.87885700e-05	2.48241300e-10	-2.99926400e-01	-5.88171400e-09	1	1.00016800e+00	8.24495800e-09
1.82931423e+01	23-05-15 17:24:26	6.89559300e-05	1.07857100e-09	-2.99925900e-01	-4.12686700e-09	1	9.50153300e-01	6.13214800e-09
1.97229519e+01	23-05-15 17:24:27	7.02104900e-05	2.18524700e-09	-2.99924300e-01	-2.86157600e-09	1	9.00122300e-01	4.31854800e-09
2.11369181e+01	23-05-15 17:24:29	7.01271700e-05	3.75954800e-09	-2.99925800e-01	-2.00895100e-09	1	8.50132400e-01	2.42179100e-09
2.25637235e+01	23-05-15 17:24:30	7.02105800e-05	6.28625600e-09	-2.99925300e-01	-1.51959300e-09	1	8.00109100e-01	1.82280600e-10
2.39805563e+01	23-05-15 17:24:32	7.03779200e-05	1.16275100e-08	-2.99925100e-01	-6.23667700e-09	1	7.50109500e-01	-4.30484900e-10
2.54023917e+01	23-05-15 17:24:33	6.92906300e-05	7.04032600e-08	-2.99926800e-01	-9.15481300e-08	1	7.00153300e-01	-1.06236600e-10
2.73166197e+01	23-05-15 17:24:35	7.12149500e-05	2.76447900e-07	-2.99927000e-01	-3.32742400e-07	1	6.50133200e-01	-9.90869200e-10
2.87218686e+01	23-05-15 17:24:36	7.07128200e-05	1.05811700e-06	-2.99926300e-01	-1.35998400e-06	1	6.00112400e-01	-7.71333600e-10
3.05495001e+01	23-05-15 17:24:38	7.10474200e-05	2.43284200e-06	-2.99926500e-01	-2.74228900e-06	1	5.50118700e-01	-1.65969200e-09
3.19072303e+01	23-05-15 17:24:40	6.94578900e-05	5.75169600e-06	-2.99925800e-01	-6.28949600e-06	1	5.00114000e-01	-1.54385500e-09
3.36994207e+01	23-05-15 17:24:41	7.09637000e-05	9.82783200e-06	-2.99926400e-01	-1.06396000e-05	1	4.50123400e-01	-2.38345600e-09
3.50585726e+01	23-05-15 17:24:43	7.18841000e-05	1.62356000e-05	-2.99927400e-01	-1.73362300e-05	1	4.00149500e-01	-2.80742700e-09
3.64390348e+01	23-05-15 17:24:44	7.30551500e-05	2.48187200e-05	-2.99927900e-01	-2.62064300e-05	1	3.50120800e-01	-3.33633300e-09
3.77929681e+01	23-05-15 17:24:45	7.53137800e-05	3.51563700e-05	-2.99929100e-01	-3.68640400e-05	1	3.00098700e-01	-3.78121800e-09
3.91521653e+01	23-05-15 17:24:47	7.62343700e-05	4.69656800e-05	-2.99929500e-01	-4.87813100e-05	1	2.50110700e-01	-4.70197500e-09
4.03150168e+01	23-05-15 17:24:48	7.26369900e-05	6.13023500e-05	-2.99928000e-01	-6.27395400e-05	1	2.00059100e-01	-4.26077700e-09
4.21055346e+01	23-05-15 17:24:50	7.31388500e-05	7.21067600e-05	-2.99928400e-01	-7.37326400e-05	1	1.50063400e-01	-5.09709700e-09
4.34662777e+01	23-05-15 17:24:51	7.26371100e-05	8.28674200e-05	-2.99927500e-01	-8.43019000e-05	1	1.00064400e-01	-5.62211900e-09
4.48304891e+01	23-05-15 17:24:53	7.23025000e-05	9.21697200e-05	-2.99928400e-01	-9.34156600e-05	1	5.00641000e-02	-6.06406400e-09
4.62045663e+01	23-05-15 17:24:54	7.34736100e-05	9.93631700e-05	-2.99928100e-01	-1.00163100e-04	1	6.72200600e-05	-6.64481400e-09
4.75661137e+01	23-05-15 17:24:55	7.34734900e-05	1.04107000e-04	-2.99928700e-01	-1.04435900e-04	1	-4.99351500e-02	-7.41518200e-09
4.89399846e+01	23-05-15 17:24:57	7.38916200e-05	1.06458700e-04	-2.99928100e-01	-1.06472900e-04	1	-9.99388700e-02	-8.43769300e-09
5.03030942e+01	23-05-15 17:24:58	7.25533400e-05	1.07022900e-04	-2.99927500e-01	-1.06653600e-04	1	-1.49936600e-01	-9.65385800e-09
5.16523039e+01	23-05-15 17:24:59	7.25534100e-05	1.05987100e-04	-2.99927700e-01	-1.05541700e-04	1	-1.99930500e-01	-1.09794200e-08
5.30334817e+01	23-05-15 17:25:01	7.28879800e-05	1.03984400e-04	-2.99928100e-01	-1.03334800e-04	1	-2.49942800e-01	-1.26283200e-08
5.43867510e+01	23-05-15 17:25:02	7.28043400e-05	1.01257200e-04	-2.99927900e-01	-1.00459500e-04	1	-2.99958300e-01	-1.46700300e-08
5.57483157e+01	23-05-15 17:25:03	7.23024100e-05	9.79034500e-05	-2.99928500e-01	-9.70583800e-05	1	-3.49942300e-01	-1.70858400e-08
5.71267336e+01	23-05-15 17:25:05	7.28041900e-05	9.42869900e-05	-2.99927900e-01	-9.34718900e-05	1	-3.99966600e-01	-2.00718900e-08
5.84884002e+01	23-05-15 17:25:06	7.27205800e-05	9.04534100e-05	-2.99927700e-01	-8.95829500e-05	1	-4.49968600e-01	-2.35337500e-08
5.98395348e+01	23-05-15 17:25:08	7.24695500e-05	8.65320100e-05	-2.99927400e-01	-8.56812400e-05	1	-4.99954100e-01	-2.75615400e-08
6.11837602e+01	23-05-15 17:25:09	7.21351000e-05	8.34188800e-05	-2.99927200e-01	-8.29994000e-05	1	-4.99954300e-01	-2.50793400e-08
6.18296746e+01	23-05-15 17:25:10	7.13822400e-05	8.45734300e-05	-2.99926800e-01	-8.54821900e-05	1	-3.99965000e-01	-9.38514800e-09
6.31833014e+01	23-05-15 17:25:11	7.23025000e-05	8.92918100e-05	-2.99927400e-01	-9.06960100e-05	1	-2.99956500e-01	-2.81780300e-09
6.45427699e+01	23-05-15 17:25:12	7.21350100e-05	9.47904000e-05	-2.99927600e-01	-9.61121400e-05	1	-1.99929700e-01	1.00269700e-09
6.59117075e+01	23-05-15 17:25:14	7.17169600e-05	9.80833700e-05	-2.99927900e-01	-9.85302900e-05	1	-9.99367800e-02	3.85562200e-09
6.72769937e+01	23-05-15 17:25:15	7.26368700e-05	9.52781700e-05	-2.99928400e-01	-9.41549500e-05	1	6.61322300e-05	6.11473300e-09
6.86421612e+01	23-05-15 17:25:16	7.21350400e-05	8.30908700e-05	-2.99927400e-01	-7.98364600e-05	1	1.00067100e-01	7.26388700e-09
7.00895338e+01	23-05-15 17:25:18	7.12148900e-05	6.28135700e-05	-2.99927600e-01	-5.94990400e-05	1	2.00060900e-01	8.68214000e-09
7.14566314e+01	23-05-15 17:25:19	7.51465500e-05	3.61914900e-05	-2.99928100e-01	-3.34082600e-05	1	3.00101100e-01	7.61574600e-09
7.32457030e+01	23-05-15 17:25:21	7.30548900e-05	1.87777000e-05	-2.99927400e-01	-1.64255700e-05	1	4.00152700e-01	9.34642900e-09
7.46305973e+01	23-05-15 17:25:22	6.95415600e-05	6.54185500e-06	-2.99925900e-01	-5.36541800e-06	1	5.00116600e-01	1.03805400e-08
7.59858791e+01	23-05-15 17:25:24	6.97925600e-05	8.85696500e-07	-2.99925800e-01	-6.62789700e-07	1	6.00115400e-01	9.75846700e-09
7.78150599e+01	23-05-15 17:25:25	7.29712100e-05	2.06779700e-08	-2.99927200e-01	-2.36130500e-08	1	7.00154300e-01	9.71427600e-09
8.02164227e+01	23-05-15 17:25:28	6.61116500e-05	-1.91420700e-08	-2.99925900e-01	-9.55917200e-09	1	8.00111500e-01	1.36741400e-08
8.16362986e+01	23-05-15 17:25:29	6.67811000e-05	-1.51853400e-08	-2.99926200e-01	-1.25540100e-08	1	9.00124000e-01	1.63025300e-08
8.30580160e+01	23-05-15 17:25:31	6.71155000e-05	-1.22716300e-08	-2.99926500e-01	-1.89420800e-08	1	1.00017000e+00	2.26297000e-08
8.44799380e+01	23-05-15 17:25:32	6.78683000e-05	-1.26799300e-08	-2.99927900e-01	-3.23158900e-08	1	1.10014800e+00	3.38554500e-08
8.61129895e+01	23-05-15 17:25:34	6.71990300e-05	-1.24998700e-08	-2.99928900e-01	-4.96852500e-08	1	1.20016400e+00	4.96178800e-08
8.74805355e+01	23-05-15 17:25:35	6.85375700e-05	-1.28990100e-08	-2.99925500e-01	-6.52082700e-08	1	1.30017400e+00	6.43029100e-08
8.90893971e+01	23-05-15 17:25:37	6.69482700e-05	-1.32632500e-08	-2.99925900e-01	-8.54994200e-08	1	1.40014900e+00	8.29896200e-08
9.04657220e+01	23-05-15 17:25:38	6.70317900e-05	-1.48467000e-08	-2.99926800e-01	-1.06796400e-07	1	1.50014800e+00	1.07005200e-07
9.18312410e+01	23-05-15 17:25:40	6.85373700e-05	-8.25968600e-09	-2.99925900e-01	-9.63849300e-08	2	1.50014700e+00	1.03397800e-07
9.24955259e+01	23-05-15 17:25:40	6.87884800e-05	-3.75511200e-09	-2.99925000e-01	-7.64146800e-08	2	1.45016000e+00	8.17832900e-08
