Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

2.18298396e+01	2023-03-02T15:48:27.315808	-3.99944000e-01	4.34431600e-08	-9.20614430e+06	-5.99952500e-01	-5.60973600e-08	1.06948438e+07
2.26890503e+01	2023-03-02T15:48:28.175862	-3.99972100e-01	-1.65899800e-08	2.41092575e+07	-5.49987100e-01	-4.32213900e-08	1.27248823e+07
2.33624306e+01	2023-03-02T15:48:28.848905	-3.99999600e-01	-1.25749000e-08	3.18093663e+07	-4.99993600e-01	-2.89339800e-08	1.72804986e+07
2.42202906e+01	2023-03-02T15:48:29.706958	-3.99983200e-01	-1.19228100e-08	3.35477291e+07	-4.49975000e-01	-2.63395100e-08	1.70836511e+07
2.50794187e+01	2023-03-02T15:48:30.566013	-3.99968800e-01	-1.36020500e-08	2.94050382e+07	-3.99905700e-01	-2.45636500e-08	1.62803859e+07
2.59387891e+01	2023-03-02T15:48:31.425067	-3.99985800e-01	-1.40677100e-08	2.84329006e+07	-3.49938400e-01	-2.35131800e-08	1.48826488e+07
2.67981898e+01	2023-03-02T15:48:32.284121	-3.99941100e-01	-1.21274200e-08	3.29782509e+07	-2.99960000e-01	-2.25718100e-08	1.32891425e+07
2.76576005e+01	2023-03-02T15:48:33.144176	-3.99932700e-01	-7.85838400e-09	5.08924863e+07	-2.49961300e-01	-2.15751300e-08	1.15856220e+07
2.85171726e+01	2023-03-02T15:48:34.003278	-3.99941300e-01	-2.86378800e-09	1.39654646e+08	-1.99904700e-01	-1.98866900e-08	1.00521857e+07
2.93765987e+01	2023-03-02T15:48:34.863332	-3.99893900e-01	4.49820800e-09	-8.89007134e+07	-1.49943500e-01	-1.56926900e-08	9.55499025e+06
3.00796695e+01	2023-03-02T15:48:35.566377	-3.99866100e-01	8.60051300e-09	-4.64932848e+07	-9.99254200e-02	-1.02901200e-08	9.71081192e+06
3.09390294e+01	2023-03-02T15:48:36.425431	-3.99823900e-01	5.55810400e-09	-7.19353038e+07	-4.99260600e-02	-5.87757900e-10	8.49432394e+07
3.17981782e+01	2023-03-02T15:48:37.284485	-3.99857700e-01	-1.66649400e-08	2.39939478e+07	6.49331200e-05	1.52970500e-08	4.24481322e+03
3.26576719e+01	2023-03-02T15:48:38.144539	-3.99899500e-01	-5.52331500e-08	7.24020810e+06	5.01217300e-02	3.92291600e-08	1.27766513e+06
3.36733148e+01	2023-03-02T15:48:39.159603	-3.99852000e-01	-1.37746700e-07	2.90280638e+06	1.00079500e-01	8.54018000e-08	1.17186640e+06
3.43183177e+01	2023-03-02T15:48:39.804644	-3.99913300e-01	-7.84169200e-08	5.09983432e+06	1.00156800e-01	5.98356400e-08	1.67386527e+06
3.44563071e+01	2023-03-02T15:48:39.942653	-3.99930300e-01	-3.81277700e-08	1.04892130e+07	5.00638400e-02	4.07761500e-08	1.22777261e+06
3.54860625e+01	2023-03-02T15:48:40.972717	-3.99885500e-01	-4.25863500e-08	9.38999233e+06	6.49283800e-05	8.20537800e-09	7.91290541e+03
3.61889467e+01	2023-03-02T15:48:41.675762	-3.99865800e-01	-3.09796800e-08	1.29073573e+07	-4.99006300e-02	-8.23067600e-09	6.06276204e+06
3.70484208e+01	2023-03-02T15:48:42.534816	-3.99832000e-01	-2.29491100e-08	1.74225493e+07	-9.98431200e-02	-1.82295900e-08	5.47698111e+06
3.79075670e+01	2023-03-02T15:48:43.393871	-3.99863100e-01	-1.71902400e-08	2.32610539e+07	-1.49953200e-01	-2.49775100e-08	6.00352877e+06
3.87671603e+01	2023-03-02T15:48:44.253925	-3.99763000e-01	4.57298500e-08	-8.74183930e+06	-1.99913100e-01	-2.84207900e-08	7.03404444e+06
3.96265170e+01	2023-03-02T15:48:45.112979	-3.99907900e-01	-1.06660000e-08	3.74937090e+07	-2.49934500e-01	-2.77229500e-08	9.01543667e+06
4.08764128e+01	2023-03-02T15:48:46.363058	-3.99941100e-01	3.31602700e-09	-1.20608517e+08	-2.99947000e-01	-2.94722000e-08	1.01772857e+07
4.21264052e+01	2023-03-02T15:48:47.613137	-3.99916000e-01	-1.38612400e-08	2.88513870e+07	-3.49902600e-01	-2.86188400e-08	1.22263027e+07
4.33764929e+01	2023-03-02T15:48:48.863216	-3.99782100e-01	4.96273800e-08	-8.05567612e+06	-3.99860900e-01	-3.01050600e-08	1.32821825e+07
4.42360780e+01	2023-03-02T15:48:49.722270	-3.99938400e-01	5.33171900e-09	-7.50111549e+07	-4.49969700e-01	-3.12799500e-08	1.43852436e+07
4.54856594e+01	2023-03-02T15:48:50.972349	-3.99935700e-01	-1.37507300e-08	2.90846886e+07	-4.99953300e-01	-3.11697800e-08	1.60396801e+07
4.67357982e+01	2023-03-02T15:48:52.222428	-3.99782100e-01	3.90643000e-08	-1.02339502e+07	-5.49967500e-01	-3.36722000e-08	1.63329839e+07
4.75950345e+01	2023-03-02T15:48:53.081483	-3.99784800e-01	4.84350200e-08	-8.25404428e+06	-5.99906300e-01	-3.66389300e-08	1.63734667e+07
