Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.20860331e+02	2023-03-02T16:35:55.598638	4.00121200e-01	1.97000700e-07	2.03106486e+06	-5.99844100e-01	-2.01730100e-07	2.97349825e+06
1.21532318e+02	2023-03-02T16:35:56.270680	4.00088900e-01	1.93124700e-07	2.07166095e+06	-5.49934000e-01	-1.75937300e-07	3.12573854e+06
1.22189974e+02	2023-03-02T16:35:56.928722	4.00082700e-01	1.97385500e-07	2.02691028e+06	-5.00010200e-01	-1.80521700e-07	2.76980662e+06
1.22849418e+02	2023-03-02T16:35:57.587764	4.00216200e-01	2.13182800e-07	1.87733813e+06	-4.49968100e-01	-1.80617500e-07	2.49127632e+06
1.23501262e+02	2023-03-02T16:35:58.239805	4.00077200e-01	1.92573100e-07	2.07753419e+06	-3.99925400e-01	-1.52478100e-07	2.62283830e+06
1.24017055e+02	2023-03-02T16:35:58.755837	4.00051900e-01	1.33344600e-07	3.00013574e+06	-3.49910900e-01	-1.51691300e-07	2.30673018e+06
1.24673142e+02	2023-03-02T16:35:59.411878	4.00172000e-01	1.37682300e-07	2.90648834e+06	-2.99915900e-01	-1.29211100e-07	2.32113108e+06
1.25333443e+02	2023-03-02T16:36:00.071920	4.00152600e-01	1.57899500e-07	2.53422335e+06	-2.50006500e-01	-1.28360900e-07	1.94768422e+06
1.25985780e+02	2023-03-02T16:36:00.723961	4.00186000e-01	1.63146500e-07	2.45292421e+06	-1.99947900e-01	-1.32501900e-07	1.50901912e+06
1.26666867e+02	2023-03-02T16:36:01.405004	4.00024100e-01	8.04994800e-08	4.96927558e+06	-1.50074300e-01	-1.04166500e-07	1.44071559e+06
1.27313895e+02	2023-03-02T16:36:02.052045	4.00177400e-01	6.88314600e-08	5.81387348e+06	-9.98808900e-02	-7.85301800e-08	1.27187904e+06
1.27970144e+02	2023-03-02T16:36:02.709086	4.00119100e-01	7.27190100e-08	5.50226275e+06	-4.99431300e-02	-4.15175500e-08	1.20294020e+06
1.28627945e+02	2023-03-02T16:36:03.366128	4.00177400e-01	5.30537500e-08	7.54286738e+06	1.90409100e-04	-2.21303200e-08	-8.60399217e+03
1.29470141e+02	2023-03-02T16:36:04.209181	4.00129900e-01	1.39017200e-08	2.87827621e+07	5.02649400e-02	-4.06447900e-08	-1.23668839e+06
1.30523721e+02	2023-03-02T16:36:05.262249	4.00130200e-01	5.09910600e-09	7.84706574e+07	1.00172200e-01	-3.22644100e-09	-3.10472747e+07
1.31372983e+02	2023-03-02T16:36:06.111302	4.00472800e-01	1.76693700e-08	2.26648036e+07	9.99553500e-02	3.70602500e-09	2.69710404e+07
1.31501386e+02	2023-03-02T16:36:06.240310	3.99965500e-01	2.47572600e-08	1.61554833e+07	5.00467800e-02	1.93126100e-10	2.59140427e+08
1.32360768e+02	2023-03-02T16:36:07.099364	4.00016300e-01	3.60961300e-08	1.10819719e+07	1.48578400e-04	-1.64425400e-08	-9.03621946e+03
1.33220118e+02	2023-03-02T16:36:07.958418	4.00166300e-01	1.00253900e-07	3.99152851e+06	-4.99598600e-02	-6.40082800e-08	7.80521832e+05
1.34074613e+02	2023-03-02T16:36:08.813473	4.00116100e-01	1.69197700e-07	2.36478451e+06	-9.99742500e-02	-1.28884400e-07	7.75689300e+05
1.34704575e+02	2023-03-02T16:36:09.443511	4.00069200e-01	1.86199100e-07	2.14860974e+06	-1.49916400e-01	-1.43620300e-07	1.04383851e+06
1.35367152e+02	2023-03-02T16:36:10.105554	4.00030100e-01	1.50889200e-07	2.65115131e+06	-2.00053600e-01	-1.45047200e-07	1.37923104e+06
1.36025407e+02	2023-03-02T16:36:10.763595	4.00124800e-01	1.63713100e-07	2.44406098e+06	-2.49927900e-01	-1.53670100e-07	1.62639251e+06
1.36678181e+02	2023-03-02T16:36:11.416637	4.00154900e-01	2.03825900e-07	1.96321910e+06	-3.00028900e-01	-1.62150900e-07	1.85030672e+06
1.37330207e+02	2023-03-02T16:36:12.068677	4.00099700e-01	2.07162700e-07	1.93133078e+06	-3.49954100e-01	-1.83207400e-07	1.91015265e+06
1.37985925e+02	2023-03-02T16:36:12.724719	4.00121500e-01	1.95971100e-07	2.04173728e+06	-3.99953200e-01	-1.66300700e-07	2.40500010e+06
1.38642214e+02	2023-03-02T16:36:13.380760	4.00046500e-01	1.64181900e-07	2.43660537e+06	-4.50094400e-01	-1.74415600e-07	2.58058568e+06
1.39298173e+02	2023-03-02T16:36:14.036801	4.00180100e-01	1.83923300e-07	2.17579882e+06	-4.99903100e-01	-1.83245700e-07	2.72804819e+06
1.39954655e+02	2023-03-02T16:36:14.692844	4.00146900e-01	2.33724500e-07	1.71204516e+06	-5.49993500e-01	-1.98551400e-07	2.77003083e+06
1.40620365e+02	2023-03-02T16:36:15.358885	4.00141200e-01	2.40321700e-07	1.66502318e+06	-5.99915000e-01	-2.10894100e-07	2.84462676e+06
