Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.75701442e+02	2023-03-02T18:11:42.727483	4.00107700e-01	7.49081100e-07	5.34131351e+05	-5.99927400e-01	-7.37895800e-07	8.13024549e+05
1.76310847e+02	2023-03-02T18:11:43.336521	4.00127200e-01	7.37651100e-07	5.42434221e+05	-5.74957500e-01	-6.61287600e-07	8.69451506e+05
1.76935894e+02	2023-03-02T18:11:43.961560	4.00077200e-01	6.30442900e-07	6.34597043e+05	-5.49925700e-01	-6.03251300e-07	9.11603009e+05
1.77545321e+02	2023-03-02T18:11:44.570599	4.00141200e-01	6.30400300e-07	6.34741449e+05	-5.24963700e-01	-5.94702900e-07	8.82732706e+05
1.78154601e+02	2023-03-02T18:11:45.180638	4.00140900e-01	5.71793500e-07	6.99799665e+05	-4.99950000e-01	-5.60109400e-07	8.92593483e+05
1.78764076e+02	2023-03-02T18:11:45.789676	4.00113400e-01	5.54596100e-07	7.21450079e+05	-4.74934500e-01	-5.23948200e-07	9.06453157e+05
1.79232825e+02	2023-03-02T18:11:46.258706	4.00141200e-01	5.52878500e-07	7.23741654e+05	-4.49943800e-01	-5.21324500e-07	8.63078179e+05
1.79701594e+02	2023-03-02T18:11:46.727735	4.00135600e-01	4.69645500e-07	8.51994962e+05	-4.24933500e-01	-4.95292100e-07	8.57945241e+05
1.80170447e+02	2023-03-02T18:11:47.195765	4.00121800e-01	5.12538300e-07	7.80667123e+05	-3.99914000e-01	-4.59924800e-07	8.69520409e+05
1.80654612e+02	2023-03-02T18:11:47.679795	4.00119100e-01	4.47393400e-07	8.94333935e+05	-3.74909600e-01	-4.51761000e-07	8.29884828e+05
1.81125005e+02	2023-03-02T18:11:48.150826	4.00113100e-01	4.57286200e-07	8.74973048e+05	-3.49931400e-01	-4.15524200e-07	8.42144453e+05
1.81592071e+02	2023-03-02T18:11:48.617855	4.00085900e-01	4.41863000e-07	9.05452369e+05	-3.24952100e-01	-4.10518700e-07	7.91564672e+05
1.82061077e+02	2023-03-02T18:11:49.086884	4.00074300e-01	4.05982000e-07	9.85448370e+05	-2.99955700e-01	-3.68531000e-07	8.13922574e+05
1.82875644e+02	2023-03-02T18:11:49.901622	4.00116100e-01	3.35459700e-07	1.19273969e+06	-2.74912500e-01	-3.40464800e-07	8.07462328e+05
1.83529808e+02	2023-03-02T18:11:50.555159	4.00222200e-01	3.59394600e-07	1.11360104e+06	-2.50011500e-01	-3.39509900e-07	7.36389425e+05
1.84186103e+02	2023-03-02T18:11:51.212199	4.00155200e-01	3.44322200e-07	1.16215336e+06	-2.24904900e-01	-3.14022500e-07	7.16206323e+05
1.84847383e+02	2023-03-02T18:11:51.873241	4.00060300e-01	2.92445000e-07	1.36798475e+06	-1.99949200e-01	-2.71773600e-07	7.35719731e+05
1.85498330e+02	2023-03-02T18:11:52.524282	4.00040800e-01	1.97613100e-07	2.02436377e+06	-1.74876100e-01	-2.16777800e-07	8.06706683e+05
