Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.70874481e+02	2023-03-02T17:43:56.185604	2.00087800e-01	1.17011200e-07	1.70998845e+06	-5.99931700e-01	-1.07325400e-07	5.58983894e+06
1.71546594e+02	2023-03-02T17:43:56.857647	2.00063000e-01	8.41225100e-08	2.37823384e+06	-5.74849400e-01	-8.35579100e-08	6.87965269e+06
1.72202545e+02	2023-03-02T17:43:57.513688	2.00117200e-01	9.28874300e-08	2.15440561e+06	-5.49946100e-01	-7.89056000e-08	6.96967135e+06
1.72858832e+02	2023-03-02T17:43:58.170730	2.00079800e-01	7.60353900e-08	2.63140361e+06	-5.24917000e-01	-5.31869800e-08	9.86927628e+06
1.73514915e+02	2023-03-02T17:43:58.826771	2.00037900e-01	5.18242000e-08	3.85993223e+06	-4.99919900e-01	-5.29197300e-08	9.44675833e+06
1.74171733e+02	2023-03-02T17:43:59.482813	2.00075700e-01	3.76480100e-08	5.31437651e+06	-4.74949200e-01	-3.69506200e-08	1.28536192e+07
1.75202490e+02	2023-03-02T17:44:00.513877	2.00054700e-01	3.31636700e-08	6.03234503e+06	-4.49905000e-01	-3.21600600e-08	1.39895572e+07
1.76061850e+02	2023-03-02T17:44:01.372931	2.00089400e-01	3.41478300e-08	5.85950557e+06	-4.24927800e-01	-3.06422600e-08	1.38673779e+07
1.76921110e+02	2023-03-02T17:44:02.232986	2.00093500e-01	2.67522800e-08	7.47949334e+06	-3.99919700e-01	-2.51423500e-08	1.59062180e+07
1.77780486e+02	2023-03-02T17:44:03.092040	2.00121600e-01	2.37118100e-08	8.43974374e+06	-3.74914600e-01	-2.35178000e-08	1.59417377e+07
1.78639883e+02	2023-03-02T17:44:03.951095	2.00097800e-01	2.11604700e-08	9.45620773e+06	-3.49917000e-01	-1.62953700e-08	2.14734001e+07
1.79499253e+02	2023-03-02T17:44:04.811148	2.00088100e-01	1.74699900e-08	1.14532464e+07	-3.24962200e-01	-1.67765300e-08	1.93700485e+07
1.80373999e+02	2023-03-02T17:44:05.685204	2.00057300e-01	1.62695400e-08	1.22964325e+07	-2.99997500e-01	-1.32463500e-08	2.26475595e+07
1.81239370e+02	2023-03-02T17:44:06.551259	2.00014500e-01	1.40208100e-08	1.42655453e+07	-2.74962700e-01	-1.14899400e-08	2.39307342e+07
1.82093302e+02	2023-03-02T17:44:07.405312	2.00074100e-01	1.23120700e-08	1.62502406e+07	-2.49961300e-01	-8.47815400e-09	2.94829865e+07
1.82952541e+02	2023-03-02T17:44:08.264367	2.00043600e-01	9.63163800e-09	2.07694268e+07	-2.24930000e-01	-7.21601900e-09	3.11709268e+07
1.83655474e+02	2023-03-02T17:44:08.967411	2.00047600e-01	8.84067700e-09	2.26280861e+07	-1.99914400e-01	-1.32959900e-08	1.50356912e+07
1.84514977e+02	2023-03-02T17:44:09.826466	2.00085100e-01	1.11609200e-08	1.79272945e+07	-1.74916700e-01	-9.56342000e-09	1.82901828e+07
