Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

4.72239886e-01	2023-03-02T16:33:55.209682	-5.99910000e-01	5.20151600e-08	-1.15333683e+07	-5.99935800e-01	-1.58077700e-06	3.79519565e+05
1.54817798e+00	2023-03-02T16:33:56.285008	-5.99910800e-01	-7.80619100e-09	7.68506433e+07	-5.49996300e-01	-1.30799200e-06	4.20489040e+05
2.37618020e+00	2023-03-02T16:33:57.110921	-5.99910300e-01	-5.66726400e-09	1.05855365e+08	-4.99908100e-01	-1.04995800e-06	4.76121997e+05
3.40806413e+00	2023-03-02T16:33:58.146175	-5.99888900e-01	-1.30040000e-08	4.61311058e+07	-4.49886000e-01	-8.34675000e-07	5.38995417e+05
4.43896810e+00	2023-03-02T16:33:59.177239	-5.99906300e-01	-1.39428300e-09	4.30261504e+08	-3.99919700e-01	-6.95231900e-07	5.75232092e+05
5.47019632e+00	2023-03-02T16:34:00.208304	-5.99914300e-01	-2.42572800e-08	2.47313095e+07	-3.49910900e-01	-5.07678700e-07	6.89236913e+05
6.36081748e+00	2023-03-02T16:34:01.098360	-5.99943700e-01	8.64032400e-08	-6.94353244e+06	-2.99989100e-01	-4.03964500e-07	7.42612532e+05
7.01722026e+00	2023-03-02T16:34:01.755402	-5.99931300e-01	-6.90582600e-08	8.68732140e+06	-2.49882700e-01	-3.30963200e-07	7.55016570e+05
7.86083779e+00	2023-03-02T16:34:02.598455	-5.99867600e-01	-2.17578200e-08	2.75702069e+07	-1.99938200e-01	-1.93644400e-07	1.03250184e+06
8.73973278e+00	2023-03-02T16:34:03.477511	-5.99910000e-01	-8.72972100e-08	6.87204093e+06	-1.50063900e-01	-1.28573100e-07	1.16714849e+06
9.39314787e+00	2023-03-02T16:34:04.130553	-5.99885200e-01	-9.81736400e-08	6.11045083e+06	-9.99163700e-02	-6.73415800e-08	1.48372477e+06
1.00512160e+01	2023-03-02T16:34:04.788594	-5.99914300e-01	-1.33926800e-07	4.47941935e+06	-5.00010100e-02	3.04789900e-08	-1.64050744e+06
1.07358075e+01	2023-03-02T16:34:05.473636	-5.99910300e-01	-1.89104300e-07	3.17237789e+06	3.14676400e-05	1.04213600e-07	3.01953296e+02
1.13922276e+01	2023-03-02T16:34:06.129678	-5.99914000e-01	-2.63083300e-07	2.28031958e+06	5.00638400e-02	1.96308300e-07	2.55026609e+05
1.20508822e+01	2023-03-02T16:34:06.788720	-5.99918600e-01	-3.78608400e-07	1.58453590e+06	1.00062100e-01	3.01472900e-07	3.31910762e+05
1.28338858e+01	2023-03-02T16:34:07.571769	-5.99901900e-01	-1.85360900e-07	3.23639937e+06	1.00110900e-01	2.76306800e-07	3.62317902e+05
1.29718629e+01	2023-03-02T16:34:07.709777	-5.99922700e-01	-8.28702700e-08	7.23929945e+06	5.00976400e-02	1.38381400e-07	3.62025821e+05
1.36325108e+01	2023-03-02T16:34:08.370820	-5.99910300e-01	-4.87670200e-08	1.23015575e+07	9.83826800e-05	5.27670200e-08	1.86447292e+03
1.46422115e+01	2023-03-02T16:34:09.379883	-5.99910300e-01	-2.80665900e-08	2.13745346e+07	-5.00595600e-02	-4.13052000e-08	1.21194329e+06
1.56891964e+01	2023-03-02T16:34:10.426949	-5.99893200e-01	-9.12554600e-09	6.57377871e+07	-9.99331100e-02	-1.22236400e-07	8.17539702e+05
1.67516241e+01	2023-03-02T16:34:11.489016	-5.99905600e-01	2.05499600e-10	-2.91925434e+09	-1.49946800e-01	-1.72728500e-07	8.68106885e+05
1.78185947e+01	2023-03-02T16:34:12.556083	-5.99889200e-01	6.03190700e-09	-9.94526607e+07	-2.00035600e-01	-2.53604700e-07	7.88769293e+05
1.88824073e+01	2023-03-02T16:34:13.620151	-5.99897300e-01	1.48459900e-08	-4.04080361e+07	-2.49931200e-01	-3.44184900e-07	7.26153878e+05
1.99483201e+01	2023-03-02T16:34:14.686218	-5.99888900e-01	7.03318500e-09	-8.52940595e+07	-2.99982500e-01	-4.29636200e-07	6.98224451e+05
2.08449754e+01	2023-03-02T16:34:15.583275	-5.99846900e-01	1.54605700e-08	-3.87984984e+07	-3.50037700e-01	-6.02389500e-07	5.81082008e+05
2.17359286e+01	2023-03-02T16:34:16.474331	-5.99889200e-01	-3.24012100e-09	1.85144073e+08	-3.99805300e-01	-8.45455900e-07	4.72887232e+05
2.27671900e+01	2023-03-02T16:34:17.505396	-5.99839400e-01	2.44226700e-08	-2.45607626e+07	-4.49967400e-01	-9.37606300e-07	4.79910811e+05
2.37983482e+01	2023-03-02T16:34:18.536461	-5.99876200e-01	3.79599600e-08	-1.58028670e+07	-4.99938400e-01	-1.31666900e-06	3.79699378e+05
2.48296843e+01	2023-03-02T16:34:19.567526	-5.99826000e-01	1.59572700e-08	-3.75895125e+07	-5.50010300e-01	-1.62618600e-06	3.38221028e+05
2.58608064e+01	2023-03-02T16:34:20.598591	-5.99897600e-01	2.88366200e-08	-2.08033258e+07	-5.99915000e-01	-1.52267300e-06	3.93988072e+05
