Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.86411525e+02	2023-03-02T16:56:31.402771	4.00068600e-01	2.46161700e-07	1.62522683e+06	-5.99901700e-01	-2.44198500e-07	2.45661501e+06
1.87085550e+02	2023-03-02T16:56:32.076814	4.00008000e-01	2.33174000e-07	1.71549144e+06	-5.74962600e-01	-2.16872400e-07	2.65115616e+06
1.87740000e+02	2023-03-02T16:56:32.730854	4.00138500e-01	2.40722500e-07	1.66223972e+06	-5.49943400e-01	-2.18128100e-07	2.52119466e+06
1.88397198e+02	2023-03-02T16:56:33.387897	4.00191700e-01	2.82186000e-07	1.41818411e+06	-5.24908300e-01	-2.03937300e-07	2.57387099e+06
1.89052160e+02	2023-03-02T16:56:34.042938	4.00102400e-01	2.72813100e-07	1.46658060e+06	-5.00013500e-01	-2.17109900e-07	2.30304330e+06
1.89708221e+02	2023-03-02T16:56:34.698979	4.00007700e-01	2.28739500e-07	1.74874781e+06	-4.74850100e-01	-1.99787400e-07	2.37677701e+06
1.90369555e+02	2023-03-02T16:56:35.361022	4.00027100e-01	1.88829300e-07	2.11845884e+06	-4.49980300e-01	-1.85858100e-07	2.42109599e+06
1.91020785e+02	2023-03-02T16:56:36.012062	4.00169000e-01	2.08004300e-07	1.92384965e+06	-4.24894500e-01	-1.92604100e-07	2.20605117e+06
1.91677095e+02	2023-03-02T16:56:36.668103	4.00219200e-01	2.54871000e-07	1.57028144e+06	-3.99888900e-01	-1.84666100e-07	2.16547000e+06
1.92333481e+02	2023-03-02T16:56:37.324145	4.00113700e-01	2.52828200e-07	1.58255171e+06	-3.75031700e-01	-2.01563200e-07	1.86061593e+06
1.92989493e+02	2023-03-02T16:56:37.980186	4.00079700e-01	2.09505100e-07	1.90964182e+06	-3.49888200e-01	-1.95692000e-07	1.78795352e+06
1.93645742e+02	2023-03-02T16:56:38.637228	4.00043500e-01	1.75458700e-07	2.27998669e+06	-3.24905500e-01	-1.71356000e-07	1.89608476e+06
1.94301864e+02	2023-03-02T16:56:39.293270	4.00149900e-01	2.00677200e-07	1.99399782e+06	-2.99974400e-01	-1.84537600e-07	1.62554623e+06
1.94958253e+02	2023-03-02T16:56:39.949310	4.00197100e-01	2.46378100e-07	1.62432091e+06	-2.74913500e-01	-1.74057400e-07	1.57944161e+06
1.95615061e+02	2023-03-02T16:56:40.606352	4.00099700e-01	2.31002400e-07	1.73201534e+06	-2.50008200e-01	-1.86513100e-07	1.34043239e+06
1.96270975e+02	2023-03-02T16:56:41.262393	4.00007700e-01	1.80529600e-07	2.21574578e+06	-2.24900300e-01	-1.79758800e-07	1.25112262e+06
1.96926774e+02	2023-03-02T16:56:41.917506	4.00091000e-01	1.48233900e-07	2.69905197e+06	-1.99899000e-01	-1.46370400e-07	1.36570645e+06
1.97583242e+02	2023-03-02T16:56:42.574547	4.00127700e-01	1.74599700e-07	2.29168607e+06	-1.74923800e-01	-1.54655300e-07	1.13105597e+06
