Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

3.32919566e+01	2023-03-02T18:09:20.316800	-3.99919200e-01	5.90798900e-08	-6.76912567e+06	-5.99943800e-01	-1.04896300e-04	5.71939906e+03
3.41084545e+01	2023-03-02T18:09:21.132852	-3.99985300e-01	-4.09421400e-09	9.76952597e+07	-5.74937500e-01	-1.04756100e-04	5.48834388e+03
3.46081506e+01	2023-03-02T18:09:21.632884	-3.99983200e-01	-4.10646300e-09	9.74033371e+07	-5.49979600e-01	-1.04765300e-04	5.24963514e+03
3.51238787e+01	2023-03-02T18:09:22.148917	-3.99996700e-01	2.16943400e-09	-1.84378368e+08	-5.24964700e-01	-1.04837400e-04	5.00741815e+03
3.56250510e+01	2023-03-02T18:09:22.649947	-3.99896300e-01	1.62238100e-08	-2.46487292e+07	-4.99988400e-01	-1.04815000e-04	4.77019892e+03
3.61400664e+01	2023-03-02T18:09:23.164981	-3.99832600e-01	2.62577100e-08	-1.52272456e+07	-4.74925400e-01	-1.04827000e-04	4.53056369e+03
3.66550876e+01	2023-03-02T18:09:23.680013	-3.99762700e-01	2.62537400e-08	-1.52268858e+07	-4.49936900e-01	-1.04790500e-04	4.29368025e+03
3.71751940e+01	2023-03-02T18:09:24.200046	-3.99799200e-01	3.77447100e-09	-1.05921916e+08	-4.24922500e-01	-1.04755500e-04	4.05632640e+03
3.76858656e+01	2023-03-02T18:09:24.711078	-3.99874400e-01	-4.11183000e-08	9.72497404e+06	-3.99908400e-01	-1.04745600e-04	3.81790166e+03
3.82102991e+01	2023-03-02T18:09:25.235112	-3.99988300e-01	-5.04813300e-08	7.92348973e+06	-3.74909600e-01	-1.04787700e-04	3.57780159e+03
3.90455949e+01	2023-03-02T18:09:26.070164	-3.99910600e-01	-4.19655000e-08	9.52950876e+06	-3.49926600e-01	-1.04796800e-04	3.33909623e+03
4.00608501e+01	2023-03-02T18:09:27.085228	-3.99949700e-01	-4.96111200e-08	8.06169464e+06	-3.24905900e-01	-1.04773000e-04	3.10104607e+03
4.09055255e+01	2023-03-02T18:09:27.930281	-3.99918600e-01	-4.91737300e-08	8.13276927e+06	-2.99947000e-01	-1.04767400e-04	2.86298028e+03
4.17486590e+01	2023-03-02T18:09:28.773335	-3.99899500e-01	-6.35160500e-08	6.29603856e+06	-2.74971100e-01	-1.04782100e-04	2.62421826e+03
4.25766786e+01	2023-03-02T18:09:29.601387	-3.99896500e-01	-1.02852000e-07	3.88807704e+06	-2.49951300e-01	-1.04830400e-04	2.38433985e+03
4.34220585e+01	2023-03-02T18:09:30.446441	-3.99918900e-01	-1.39868400e-07	2.85925127e+06	-2.24894200e-01	-1.04754000e-04	2.14687936e+03
4.42486353e+01	2023-03-02T18:09:31.273492	-3.99801600e-01	-1.50776100e-07	2.65162449e+06	-1.99901700e-01	-1.04739300e-04	1.90856441e+03
