Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

7.62239599e+01	2023-03-02T16:54:41.214700	-1.99884400e-01	3.41770400e-08	-5.84849946e+06	-6.00002900e-01	-1.04838200e-04	5.72313241e+03
7.70674399e+01	2023-03-02T16:54:42.057362	-1.99760300e-01	2.70561800e-08	-7.38316717e+06	-5.74900200e-01	-1.04820600e-04	5.48461085e+03
7.75863646e+01	2023-03-02T16:54:42.576395	-1.99933200e-01	2.51090500e-08	-7.96259516e+06	-5.49977800e-01	-1.04820600e-04	5.24684842e+03
7.80987081e+01	2023-03-02T16:54:43.089427	-2.00043300e-01	1.38740600e-08	-1.44185120e+07	-5.24947900e-01	-1.04801000e-04	5.00899705e+03
7.86182199e+01	2023-03-02T16:54:43.608460	-1.99863600e-01	5.39598000e-09	-3.70393515e+07	-4.99933300e-01	-1.04805900e-04	4.77008737e+03
7.91147415e+01	2023-03-02T16:54:44.105491	-1.99901100e-01	3.55188200e-09	-5.62803325e+07	-4.74937700e-01	-1.04850800e-04	4.52965261e+03
7.96148205e+01	2023-03-02T16:54:44.605523	-1.99881400e-01	4.31534800e-09	-4.63187210e+07	-4.49925500e-01	-1.04800300e-04	4.29316996e+03
8.01146910e+01	2023-03-02T16:54:45.104554	-1.99857900e-01	1.18752600e-08	-1.68297705e+07	-4.24897400e-01	-1.04812200e-04	4.05389258e+03
8.06146362e+01	2023-03-02T16:54:45.604586	-1.99908100e-01	-2.14914100e-08	9.30176754e+06	-3.99944500e-01	-1.04782100e-04	3.81691625e+03
8.11301558e+01	2023-03-02T16:54:46.120618	-1.99994500e-01	-2.13369400e-08	9.37315754e+06	-3.74924700e-01	-1.04808000e-04	3.57725269e+03
8.16316326e+01	2023-03-02T16:54:46.621650	-1.99991800e-01	-1.64843500e-08	1.21322224e+07	-3.49944400e-01	-1.04819900e-04	3.33853018e+03
8.21506160e+01	2023-03-02T16:54:47.140683	-2.00009900e-01	-8.66151300e-09	2.30917970e+07	-3.24968800e-01	-1.04791900e-04	3.10108701e+03
8.26616170e+01	2023-03-02T16:54:47.651715	-1.99998800e-01	2.04876600e-09	-9.76191522e+07	-2.99919900e-01	-1.04861300e-04	2.86015813e+03
8.31615008e+01	2023-03-02T16:54:48.151746	-1.99910800e-01	2.31613700e-08	-8.63121655e+06	-2.74965500e-01	-1.04813600e-04	2.62337616e+03
8.36613924e+01	2023-03-02T16:54:48.651778	-1.99876000e-01	4.04675900e-08	-4.93916243e+06	-2.49936200e-01	-1.04865500e-04	2.38339778e+03
8.41793132e+01	2023-03-02T16:54:49.169811	-1.99800800e-01	2.81445900e-08	-7.09908370e+06	-2.24905700e-01	-1.04789800e-04	2.14625565e+03
8.47009645e+01	2023-03-02T16:54:49.690844	-1.99849600e-01	-2.44589300e-08	8.17082350e+06	-1.99893400e-01	-1.04791200e-04	1.90753995e+03
