[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	04/01/2023 15:13:57
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 900,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Reflectance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	295,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	1000,00 nm
S/R Exchange:	Inverse
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	7.077
301.0	7.063
302.0	7.046
303.0	7.065
304.0	7.053
305.0	7.089
306.0	7.108
307.0	7.166
308.0	7.166
309.0	7.143
310.0	7.101
311.0	7.113
312.0	7.143
313.0	7.161
314.0	7.174
315.0	7.152
316.0	7.182
317.0	7.206
318.0	7.226
319.0	7.223
320.0	7.201
321.0	7.252
322.0	7.295
323.0	7.340
324.0	7.334
325.0	7.342
326.0	7.336
327.0	7.351
328.0	7.348
329.0	7.404
330.0	7.415
331.0	7.438
332.0	7.402
333.0	7.424
334.0	7.444
335.0	7.471
336.0	7.459
337.0	7.464
338.0	7.472
339.0	7.517
340.0	7.523
341.0	7.541
342.0	7.532
343.0	7.556
344.0	7.550
345.0	7.558
346.0	7.552
347.0	7.562
348.0	7.534
349.0	7.541
350.0	7.558
351.0	7.605
352.0	7.624
353.0	7.627
354.0	7.600
355.0	7.608
356.0	7.624
357.0	7.636
358.0	7.618
359.0	7.609
360.0	7.632
361.0	7.622
362.0	7.607
363.0	7.592
364.0	7.607
365.0	7.606
366.0	7.625
367.0	7.627
368.0	7.656
369.0	7.654
370.0	7.650
371.0	7.629
372.0	7.600
373.0	7.588
374.0	7.578
375.0	7.587
376.0	7.603
377.0	7.601
378.0	7.594
379.0	7.578
380.0	7.576
381.0	7.559
382.0	7.563
383.0	7.558
384.0	7.560
385.0	7.548
386.0	7.529
387.0	7.522
388.0	7.521
389.0	7.523
390.0	7.516
391.0	7.505
392.0	7.493
393.0	7.486
394.0	7.488
395.0	7.486
396.0	7.484
397.0	7.463
398.0	7.454
399.0	7.458
400.0	7.449
401.0	7.446
402.0	7.427
403.0	7.436
404.0	7.432
405.0	7.427
406.0	7.425
407.0	7.419
408.0	7.418
409.0	7.406
410.0	7.389
411.0	7.378
412.0	7.370
413.0	7.371
414.0	7.370
415.0	7.357
416.0	7.352
417.0	7.342
418.0	7.344
419.0	7.347
420.0	7.338
421.0	7.318
422.0	7.295
423.0	7.295
424.0	7.301
425.0	7.306
426.0	7.296
427.0	7.285
428.0	7.277
429.0	7.277
430.0	7.272
431.0	7.260
432.0	7.245
433.0	7.244
434.0	7.243
435.0	7.242
436.0	7.233
437.0	7.228
438.0	7.217
439.0	7.219
440.0	7.213
441.0	7.224
442.0	7.213
443.0	7.212
444.0	7.209
445.0	7.212
446.0	7.212
447.0	7.204
448.0	7.207
449.0	7.201
450.0	7.213
451.0	7.214
452.0	7.217
453.0	7.206
454.0	7.206
455.0	7.212
456.0	7.213
457.0	7.202
458.0	7.199
459.0	7.188
460.0	7.190
461.0	7.186
462.0	7.187
463.0	7.187
464.0	7.189
465.0	7.191
466.0	7.188
467.0	7.183
468.0	7.190
469.0	7.200
470.0	7.204
471.0	7.212
472.0	7.219
473.0	7.229
474.0	7.228
475.0	7.222
476.0	7.223
477.0	7.235
478.0	7.239
479.0	7.243
480.0	7.237
481.0	7.242
482.0	7.242
483.0	7.239
484.0	7.236
485.0	7.243
486.0	7.248
487.0	7.243
488.0	7.231
489.0	7.221
490.0	7.230
491.0	7.247
492.0	7.258
493.0	7.265
494.0	7.267
495.0	7.264
496.0	7.259
497.0	7.251
498.0	7.266
499.0	7.266
500.0	7.268
501.0	7.259
502.0	7.260
503.0	7.252
504.0	7.246
505.0	7.237
506.0	7.250
507.0	7.246
508.0	7.244
509.0	7.229
510.0	7.232
511.0	7.239
512.0	7.237
513.0	7.238
514.0	7.239
515.0	7.237
516.0	7.245
517.0	7.246
518.0	7.252
519.0	7.234
520.0	7.227
521.0	7.226
522.0	7.238
523.0	7.238
524.0	7.234
525.0	7.214
526.0	7.203
527.0	7.196
528.0	7.206
529.0	7.209
530.0	7.210
531.0	7.198
532.0	7.192
533.0	7.182
534.0	7.189
535.0	7.183
536.0	7.189
537.0	7.177
538.0	7.177
539.0	7.169
540.0	7.172
541.0	7.164
542.0	7.160
543.0	7.147
544.0	7.140
545.0	7.136
546.0	7.125
547.0	7.113
548.0	7.102
549.0	7.097
550.0	7.091
551.0	7.079
552.0	7.068
553.0	7.069
554.0	7.066
555.0	7.071
556.0	7.058
557.0	7.060
558.0	7.043
559.0	7.045
560.0	7.026
561.0	7.022
562.0	7.007
563.0	7.009
564.0	7.002
565.0	6.997
566.0	6.982
567.0	6.979
568.0	6.970
569.0	6.961
570.0	6.958
571.0	6.944
572.0	6.935
573.0	6.919
574.0	6.909
575.0	6.904
576.0	6.885
577.0	6.887
578.0	6.871
579.0	6.864
580.0	6.854
581.0	6.861
582.0	6.862
583.0	6.855
584.0	6.844
585.0	6.836
586.0	6.832
587.0	6.826
588.0	6.820
589.0	6.817
590.0	6.807
591.0	6.801
592.0	6.793
593.0	6.785
594.0	6.780
595.0	6.768
596.0	6.771
597.0	6.771
598.0	6.766
599.0	6.757
600.0	6.753
601.0	6.751
602.0	6.747
603.0	6.738
604.0	6.727
605.0	6.718
606.0	6.710
607.0	6.712
608.0	6.708
609.0	6.702
610.0	6.699
611.0	6.696
612.0	6.696
613.0	6.695
614.0	6.689
615.0	6.682
616.0	6.667
617.0	6.657
618.0	6.651
619.0	6.652
620.0	6.663
621.0	6.662
622.0	6.656
623.0	6.644
624.0	6.641
625.0	6.645
626.0	6.634
627.0	6.631
628.0	6.626
629.0	6.627
630.0	6.623
631.0	6.612
632.0	6.604
633.0	6.599
634.0	6.595
635.0	6.598
636.0	6.589
637.0	6.592
638.0	6.589
639.0	6.595
640.0	6.584
641.0	6.589
642.0	6.573
643.0	6.581
644.0	6.565
645.0	6.570
646.0	6.561
647.0	6.559
648.0	6.557
649.0	6.557
650.0	6.555
651.0	6.557
652.0	6.564
653.0	6.570
654.0	6.570
655.0	6.548
656.0	6.540
657.0	6.526
658.0	6.531
659.0	6.524
660.0	6.530
661.0	6.526
662.0	6.523
663.0	6.519
664.0	6.522
665.0	6.527
666.0	6.533
667.0	6.529
668.0	6.527
669.0	6.525
670.0	6.535
671.0	6.536
672.0	6.535
673.0	6.542
674.0	6.552
675.0	6.548
676.0	6.552
677.0	6.546
678.0	6.543
679.0	6.542
680.0	6.550
681.0	6.556
682.0	6.546
683.0	6.549
684.0	6.550
685.0	6.544
686.0	6.538
687.0	6.542
688.0	6.545
689.0	6.544
690.0	6.528
691.0	6.532
692.0	6.536
693.0	6.575
694.0	6.590
695.0	6.590
696.0	6.569
697.0	6.569
698.0	6.558
699.0	6.561
700.0	6.545
701.0	6.550
702.0	6.540
703.0	6.541
704.0	6.555
705.0	6.583
706.0	6.593
707.0	6.601
708.0	6.602
709.0	6.609
710.0	6.585
711.0	6.576
712.0	6.560
713.0	6.578
714.0	6.581
715.0	6.601
716.0	6.596
717.0	6.581
718.0	6.577
719.0	6.591
720.0	6.607
721.0	6.614
722.0	6.610
723.0	6.622
724.0	6.621
725.0	6.610
726.0	6.610
727.0	6.602
728.0	6.621
729.0	6.629
730.0	6.641
731.0	6.645
732.0	6.633
733.0	6.635
734.0	6.615
735.0	6.626
736.0	6.633
737.0	6.666
738.0	6.668
739.0	6.659
740.0	6.644
741.0	6.651
742.0	6.661
743.0	6.674
744.0	6.683
745.0	6.681
746.0	6.662
747.0	6.654
748.0	6.662
749.0	6.673
750.0	6.670
751.0	6.670
752.0	6.695
753.0	6.708
754.0	6.719
755.0	6.711
756.0	6.721
757.0	6.726
758.0	6.746
759.0	6.743
760.0	6.767
761.0	6.766
762.0	6.779
763.0	6.793
764.0	6.795
765.0	6.811
766.0	6.784
767.0	6.782
768.0	6.778
769.0	6.795
770.0	6.795
771.0	6.807
772.0	6.794
773.0	6.800
774.0	6.798
775.0	6.822
776.0	6.839
777.0	6.825
778.0	6.820
779.0	6.822
780.0	6.821
781.0	6.832
