[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	04/01/2023 14:44:42
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 900,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Reflectance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	295,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	1000,00 nm
S/R Exchange:	Inverse
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	8.304
301.0	8.294
302.0	8.252
303.0	8.282
304.0	8.272
305.0	8.295
306.0	8.293
307.0	8.280
308.0	8.295
309.0	8.293
310.0	8.315
311.0	8.321
312.0	8.322
313.0	8.270
314.0	8.243
315.0	8.190
316.0	8.255
317.0	8.274
318.0	8.317
319.0	8.283
320.0	8.267
321.0	8.273
322.0	8.298
323.0	8.289
324.0	8.276
325.0	8.243
326.0	8.226
327.0	8.180
328.0	8.168
329.0	8.154
330.0	8.139
331.0	8.124
332.0	8.108
333.0	8.113
334.0	8.132
335.0	8.133
336.0	8.151
337.0	8.098
338.0	8.083
339.0	8.066
340.0	8.058
341.0	8.046
342.0	8.026
343.0	8.044
344.0	8.047
345.0	8.030
346.0	8.018
347.0	8.050
348.0	8.069
349.0	8.076
350.0	8.071
351.0	8.080
352.0	8.096
353.0	8.099
354.0	8.118
355.0	8.151
356.0	8.174
357.0	8.179
358.0	8.156
359.0	8.121
360.0	8.129
361.0	8.138
362.0	8.161
363.0	8.172
364.0	8.164
365.0	8.176
366.0	8.143
367.0	8.135
368.0	8.103
369.0	8.113
370.0	8.119
371.0	8.129
372.0	8.104
373.0	8.067
374.0	8.040
375.0	8.026
376.0	8.015
377.0	8.003
378.0	7.972
379.0	7.950
380.0	7.920
381.0	7.928
382.0	7.927
383.0	7.945
384.0	7.916
385.0	7.903
386.0	7.860
387.0	7.860
388.0	7.846
389.0	7.842
390.0	7.824
391.0	7.811
392.0	7.804
393.0	7.795
394.0	7.785
395.0	7.784
396.0	7.784
397.0	7.790
398.0	7.783
399.0	7.778
400.0	7.785
401.0	7.786
402.0	7.785
403.0	7.773
404.0	7.757
405.0	7.763
406.0	7.764
407.0	7.782
408.0	7.791
409.0	7.793
410.0	7.789
411.0	7.779
412.0	7.784
413.0	7.776
414.0	7.777
415.0	7.773
416.0	7.782
417.0	7.797
418.0	7.810
419.0	7.813
420.0	7.824
421.0	7.825
422.0	7.832
423.0	7.820
424.0	7.834
425.0	7.848
426.0	7.874
427.0	7.890
428.0	7.899
429.0	7.890
430.0	7.881
431.0	7.879
432.0	7.886
433.0	7.901
434.0	7.916
435.0	7.937
436.0	7.946
437.0	7.951
438.0	7.948
439.0	7.959
440.0	7.972
441.0	7.991
442.0	7.997
443.0	8.020
444.0	8.034
445.0	8.055
446.0	8.067
447.0	8.075
448.0	8.084
449.0	8.092
450.0	8.097
451.0	8.122
452.0	8.142
453.0	8.166
454.0	8.183
455.0	8.186
456.0	8.196
457.0	8.203
458.0	8.222
459.0	8.238
460.0	8.237
461.0	8.243
462.0	8.256
463.0	8.277
464.0	8.291
465.0	8.306
466.0	8.320
467.0	8.332
468.0	8.352
469.0	8.366
470.0	8.379
471.0	8.394
472.0	8.414
473.0	8.440
474.0	8.462
475.0	8.491
476.0	8.512
477.0	8.527
478.0	8.533
479.0	8.549
480.0	8.568
481.0	8.593
482.0	8.611
483.0	8.631
484.0	8.652
485.0	8.671
486.0	8.678
487.0	8.688
488.0	8.703
489.0	8.728
490.0	8.761
491.0	8.784
492.0	8.800
493.0	8.809
494.0	8.812
495.0	8.838
496.0	8.854
497.0	8.875
498.0	8.890
499.0	8.895
500.0	8.917
501.0	8.927
502.0	8.943
503.0	8.967
504.0	8.997
505.0	9.017
506.0	9.024
507.0	9.035
508.0	9.054
509.0	9.070
510.0	9.087
511.0	9.101
512.0	9.131
513.0	9.155
514.0	9.188
515.0	9.202
516.0	9.204
517.0	9.196
518.0	9.210
519.0	9.235
520.0	9.265
521.0	9.267
522.0	9.275
523.0	9.284
524.0	9.302
525.0	9.324
526.0	9.339
527.0	9.361
528.0	9.372
529.0	9.392
530.0	9.400
531.0	9.414
532.0	9.437
533.0	9.458
534.0	9.462
535.0	9.461
536.0	9.471
537.0	9.495
538.0	9.505
539.0	9.516
540.0	9.531
541.0	9.545
542.0	9.557
543.0	9.568
544.0	9.586
545.0	9.604
546.0	9.604
547.0	9.604
548.0	9.612
549.0	9.633
550.0	9.643
551.0	9.652
552.0	9.660
553.0	9.683
554.0	9.688
555.0	9.713
556.0	9.716
557.0	9.731
558.0	9.735
559.0	9.742
560.0	9.751
561.0	9.756
562.0	9.771
563.0	9.778
564.0	9.784
565.0	9.783
566.0	9.793
567.0	9.796
568.0	9.813
569.0	9.820
570.0	9.816
571.0	9.821
572.0	9.827
573.0	9.843
574.0	9.848
575.0	9.849
576.0	9.861
577.0	9.864
578.0	9.879
579.0	9.882
580.0	9.900
581.0	9.906
582.0	9.917
583.0	9.916
584.0	9.934
585.0	9.933
586.0	9.941
587.0	9.947
588.0	9.967
589.0	9.982
590.0	9.994
591.0	10.002
592.0	10.006
593.0	10.005
594.0	10.014
595.0	10.022
596.0	10.028
597.0	10.026
598.0	10.031
599.0	10.038
600.0	10.056
601.0	10.060
602.0	10.072
603.0	10.076
604.0	10.077
605.0	10.075
606.0	10.084
607.0	10.089
608.0	10.091
609.0	10.095
610.0	10.117
611.0	10.124
612.0	10.133
613.0	10.138
614.0	10.149
615.0	10.150
616.0	10.149
617.0	10.158
618.0	10.172
619.0	10.166
620.0	10.154
621.0	10.155
622.0	10.174
623.0	10.195
624.0	10.196
625.0	10.197
626.0	10.196
627.0	10.202
628.0	10.210
629.0	10.214
630.0	10.215
631.0	10.216
632.0	10.230
633.0	10.237
634.0	10.252
635.0	10.240
636.0	10.241
637.0	10.232
638.0	10.240
639.0	10.242
640.0	10.257
641.0	10.270
642.0	10.278
643.0	10.284
644.0	10.281
645.0	10.288
646.0	10.300
647.0	10.321
648.0	10.327
649.0	10.316
650.0	10.295
651.0	10.292
652.0	10.298
653.0	10.307
654.0	10.327
655.0	10.335
656.0	10.338
657.0	10.323
658.0	10.311
659.0	10.307
660.0	10.306
661.0	10.309
662.0	10.313
663.0	10.318
664.0	10.333
665.0	10.349
666.0	10.360
667.0	10.377
668.0	10.393
669.0	10.402
670.0	10.400
671.0	10.411
672.0	10.415
673.0	10.420
674.0	10.427
675.0	10.437
676.0	10.449
677.0	10.465
678.0	10.474
679.0	10.479
680.0	10.480
681.0	10.476
682.0	10.457
683.0	10.446
684.0	10.450
685.0	10.475
686.0	10.484
687.0	10.499
688.0	10.490
689.0	10.488
690.0	10.479
691.0	10.499
692.0	10.506
693.0	10.512
694.0	10.515
695.0	10.519
696.0	10.537
697.0	10.536
698.0	10.532
699.0	10.513
700.0	10.508
701.0	10.514
702.0	10.529
703.0	10.543
704.0	10.534
705.0	10.533
706.0	10.541
707.0	10.577
708.0	10.573
709.0	10.585
710.0	10.581
711.0	10.603
712.0	10.569
713.0	10.572
714.0	10.579
715.0	10.596
716.0	10.611
717.0	10.607
718.0	10.615
719.0	10.593
720.0	10.607
721.0	10.625
722.0	10.625
723.0	10.633
724.0	10.621
725.0	10.648
726.0	10.635
727.0	10.651
728.0	10.656
729.0	10.665
730.0	10.689
731.0	10.703
732.0	10.689
733.0	10.648
734.0	10.606
735.0	10.628
736.0	10.653
737.0	10.702
738.0	10.710
739.0	10.707
740.0	10.686
741.0	10.689
742.0	10.676
743.0	10.656
744.0	10.647
745.0	10.676
746.0	10.731
747.0	10.727
748.0	10.737
749.0	10.712
750.0	10.713
751.0	10.682
752.0	10.672
753.0	10.736
754.0	10.752
755.0	10.798
756.0	10.780
757.0	10.779
758.0	10.752
759.0	10.741
760.0	10.780
761.0	10.775
762.0	10.763
763.0	10.760
764.0	10.735
765.0	10.758
766.0	10.754
767.0	10.783
768.0	10.795
769.0	10.791
770.0	10.800
771.0	10.780
772.0	10.776
773.0	10.788
774.0	10.783
775.0	10.793
776.0	10.788
777.0	10.802
778.0	10.779
779.0	10.761
780.0	10.737
781.0	10.754
