[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	04/01/2023 14:33:32
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 900,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Transmittance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	295,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	1000,00 nm
S/R Exchange:	Normal
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	24.403
301.0	25.040
302.0	26.137
303.0	27.238
304.0	28.503
305.0	29.680
306.0	30.778
307.0	31.890
308.0	33.029
309.0	34.202
310.0	35.373
311.0	36.524
312.0	37.712
313.0	38.895
314.0	39.988
315.0	41.049
316.0	42.139
317.0	43.181
318.0	44.277
319.0	45.177
320.0	46.048
321.0	46.887
322.0	47.736
323.0	48.646
324.0	49.639
325.0	50.685
326.0	51.665
327.0	52.544
328.0	53.463
329.0	54.363
330.0	55.247
331.0	55.848
332.0	56.574
333.0	57.315
334.0	58.209
335.0	58.963
336.0	59.618
337.0	60.201
338.0	60.734
339.0	61.250
340.0	61.849
341.0	62.370
342.0	62.888
343.0	63.320
344.0	63.918
345.0	64.347
346.0	64.787
347.0	65.192
348.0	65.574
349.0	65.913
350.0	66.226
351.0	66.616
352.0	66.953
353.0	67.274
354.0	67.644
355.0	68.033
356.0	68.370
357.0	68.673
358.0	69.166
359.0	69.639
360.0	70.159
361.0	70.475
362.0	71.017
363.0	71.449
364.0	72.016
365.0	72.409
366.0	72.859
367.0	73.329
368.0	73.863
369.0	74.348
370.0	74.847
371.0	75.247
372.0	75.758
373.0	76.153
374.0	76.617
375.0	76.999
376.0	77.391
377.0	77.756
378.0	78.182
379.0	78.610
380.0	78.929
381.0	79.225
382.0	79.559
383.0	79.965
384.0	80.433
385.0	80.746
386.0	80.999
387.0	81.221
388.0	81.482
389.0	81.734
390.0	81.963
391.0	82.146
392.0	82.424
393.0	82.539
394.0	82.734
395.0	82.857
396.0	82.958
397.0	83.078
398.0	83.188
399.0	83.344
400.0	83.483
401.0	83.614
402.0	83.714
403.0	83.761
404.0	83.852
405.0	83.925
406.0	83.987
407.0	84.001
408.0	84.104
409.0	84.130
410.0	84.130
411.0	84.153
412.0	84.156
413.0	84.224
414.0	84.155
415.0	84.179
416.0	84.165
417.0	84.200
418.0	84.236
419.0	84.253
420.0	84.307
421.0	84.273
422.0	84.203
423.0	84.204
424.0	84.198
425.0	84.231
426.0	84.184
427.0	84.187
428.0	84.205
429.0	84.190
430.0	84.105
431.0	84.083
432.0	84.026
433.0	84.090
434.0	84.059
435.0	84.007
436.0	83.952
437.0	83.869
438.0	83.820
439.0	83.769
440.0	83.777
441.0	83.801
442.0	83.762
443.0	83.681
444.0	83.625
445.0	83.594
446.0	83.562
447.0	83.517
448.0	83.513
449.0	83.450
450.0	83.395
451.0	83.319
452.0	83.342
453.0	83.304
454.0	83.225
455.0	83.165
456.0	83.166
457.0	83.134
458.0	83.083
459.0	82.985
460.0	82.944
461.0	82.861
462.0	82.847
463.0	82.834
464.0	82.787
465.0	82.722
466.0	82.639
467.0	82.604
468.0	82.568
469.0	82.518
470.0	82.447
471.0	82.402
472.0	82.340
473.0	82.307
474.0	82.236
475.0	82.237
476.0	82.204
477.0	82.178
478.0	82.105
479.0	82.044
480.0	81.981
481.0	81.932
482.0	81.913
483.0	81.878
484.0	81.864
485.0	81.792
486.0	81.760
487.0	81.706
488.0	81.707
489.0	81.687
490.0	81.632
491.0	81.579
492.0	81.488
493.0	81.434
494.0	81.395
495.0	81.370
496.0	81.359
497.0	81.267
498.0	81.252
499.0	81.193
500.0	81.161
501.0	81.070
502.0	81.039
503.0	81.017
504.0	81.000
505.0	80.942
506.0	80.873
507.0	80.793
508.0	80.803
509.0	80.804
510.0	80.820
511.0	80.740
512.0	80.678
513.0	80.618
514.0	80.583
515.0	80.582
516.0	80.521
517.0	80.511
518.0	80.430
519.0	80.418
520.0	80.369
521.0	80.400
522.0	80.395
523.0	80.337
524.0	80.261
525.0	80.222
526.0	80.144
527.0	80.096
528.0	80.051
529.0	80.085
530.0	80.046
531.0	79.983
532.0	79.971
533.0	80.014
534.0	80.011
535.0	79.958
536.0	79.890
537.0	79.869
538.0	79.854
539.0	79.825
540.0	79.776
541.0	79.796
542.0	79.790
543.0	79.764
544.0	79.656
545.0	79.603
546.0	79.584
547.0	79.583
548.0	79.595
549.0	79.607
550.0	79.566
551.0	79.521
552.0	79.490
553.0	79.439
554.0	79.458
555.0	79.415
556.0	79.431
557.0	79.344
558.0	79.320
559.0	79.311
560.0	79.294
561.0	79.257
562.0	79.224
563.0	79.228
564.0	79.186
565.0	79.098
566.0	79.077
567.0	79.091
568.0	79.129
569.0	79.034
570.0	79.011
571.0	78.959
572.0	78.979
573.0	78.928
574.0	78.960
575.0	78.983
576.0	78.992
577.0	78.960
578.0	78.960
579.0	78.944
580.0	78.976
581.0	78.898
582.0	78.886
583.0	78.815
584.0	78.801
585.0	78.751
586.0	78.742
587.0	78.712
588.0	78.683
589.0	78.591
590.0	78.541
591.0	78.548
592.0	78.601
593.0	78.548
594.0	78.479
595.0	78.443
596.0	78.441
597.0	78.437
598.0	78.336
599.0	78.310
600.0	78.301
601.0	78.277
602.0	78.240
603.0	78.195
604.0	78.239
605.0	78.224
606.0	78.194
607.0	78.130
608.0	78.145
609.0	78.136
610.0	78.161
611.0	78.107
612.0	78.067
613.0	78.014
614.0	78.020
615.0	78.030
616.0	78.015
617.0	77.987
618.0	77.954
619.0	77.945
620.0	77.937
621.0	77.909
622.0	77.855
623.0	77.818
624.0	77.776
625.0	77.760
626.0	77.684
627.0	77.699
628.0	77.716
629.0	77.714
630.0	77.691
631.0	77.621
632.0	77.626
633.0	77.604
634.0	77.613
635.0	77.592
636.0	77.565
637.0	77.495
638.0	77.450
639.0	77.422
640.0	77.403
641.0	77.381
642.0	77.321
643.0	77.277
644.0	77.204
645.0	77.191
646.0	77.263
647.0	77.268
648.0	77.231
649.0	77.128
650.0	77.144
651.0	77.113
652.0	77.081
653.0	77.061
654.0	77.078
655.0	77.044
656.0	77.007
657.0	76.945
658.0	76.904
659.0	76.828
660.0	76.803
661.0	76.762
662.0	76.765
663.0	76.741
664.0	76.755
665.0	76.782
666.0	76.782
667.0	76.807
668.0	76.770
669.0	76.732
670.0	76.669
671.0	76.649
672.0	76.684
673.0	76.610
674.0	76.534
675.0	76.430
676.0	76.424
677.0	76.403
678.0	76.390
679.0	76.308
680.0	76.257
681.0	76.210
682.0	76.189
683.0	76.183
684.0	76.150
685.0	76.158
686.0	76.147
687.0	76.132
688.0	76.101
689.0	76.056
690.0	76.025
691.0	75.974
692.0	75.966
693.0	75.867
694.0	75.847
695.0	75.731
696.0	75.735
697.0	75.745
698.0	75.799
699.0	75.772
700.0	75.713
701.0	75.643
702.0	75.636
703.0	75.541
704.0	75.403
705.0	75.334
706.0	75.391
707.0	75.387
708.0	75.337
709.0	75.265
710.0	75.242
711.0	75.223
712.0	75.211
713.0	75.151
714.0	75.117
715.0	75.045
716.0	75.067
717.0	75.062
718.0	75.019
719.0	75.008
720.0	74.943
721.0	74.970
722.0	74.967
723.0	74.984
724.0	74.883
725.0	74.745
726.0	74.701
727.0	74.631
728.0	74.610
729.0	74.433
730.0	74.493
731.0	74.478
732.0	74.569
733.0	74.504
734.0	74.445
735.0	74.335
736.0	74.273
737.0	74.274
738.0	74.201
739.0	74.190
740.0	74.059
741.0	74.223
742.0	74.222
743.0	74.291
744.0	74.144
745.0	74.098
746.0	74.130
747.0	74.129
748.0	74.108
749.0	73.982
750.0	73.966
751.0	73.861
752.0	73.829
753.0	73.723
754.0	73.761
755.0	73.696
756.0	73.629
757.0	73.660
758.0	73.603
759.0	73.604
760.0	73.467
761.0	73.598
762.0	73.643
763.0	73.623
764.0	73.453
765.0	73.370
766.0	73.218
767.0	73.336
768.0	73.191
769.0	73.186
770.0	72.922
771.0	72.927
772.0	72.884
773.0	72.906
774.0	72.912
775.0	72.892
776.0	72.888
777.0	72.855
778.0	72.855
779.0	72.898
780.0	72.790
781.0	72.737
