Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.23951334e-01	2023-07-06T11:18:28.132825	-1.00000000e-01	-1.11670000e-07	8.95495657e+05	1	1.00000000e+00	1.36370000e-07	7.33299113e+06
9.95280002e-01	2023-07-06T11:18:28.512867	-1.00000000e-01	-6.61750000e-08	1.51114469e+06	1	9.75000000e-01	9.05400000e-08	1.07687210e+07
1.32536561e+00	2023-07-06T11:18:28.843083	-1.00000000e-01	-4.77500000e-08	2.09424084e+06	1	9.50000000e-01	6.77850000e-08	1.40149001e+07
1.61660816e+00	2023-07-06T11:18:29.133251	-1.00000000e-01	-3.71070000e-08	2.69490932e+06	1	9.25000000e-01	5.56410000e-08	1.66244316e+07
1.90723860e+00	2023-07-06T11:18:29.423408	-1.00000000e-01	-2.85470000e-08	3.50299506e+06	1	9.00000000e-01	4.47240000e-08	2.01234237e+07
2.20611602e+00	2023-07-06T11:18:29.723522	-1.00000000e-01	-2.58310000e-08	3.87131741e+06	1	8.75000000e-01	3.65240000e-08	2.39568503e+07
2.49567405e+00	2023-07-06T11:18:30.013705	-1.00000000e-01	-2.16520000e-08	4.61851099e+06	1	8.50000000e-01	3.21330000e-08	2.64525566e+07
2.78722798e+00	2023-07-06T11:18:30.303883	-1.00000000e-01	-1.74670000e-08	5.72508158e+06	1	8.25000000e-01	2.71310000e-08	3.04080203e+07
3.08648899e+00	2023-07-06T11:18:30.604042	-1.00000000e-01	-1.77800000e-08	5.62429696e+06	1	8.00000000e-01	2.22580000e-08	3.59421332e+07
3.37743410e+00	2023-07-06T11:18:30.894201	-1.00000000e-01	-1.40320000e-08	7.12656784e+06	1	7.75000000e-01	2.06740000e-08	3.74866983e+07
3.66836444e+00	2023-07-06T11:18:31.186549	-1.00000000e-01	-1.12050000e-08	8.92458724e+06	1	7.50000000e-01	1.61370000e-08	4.64770403e+07
3.95926114e+00	2023-07-06T11:18:31.476809	-1.00000000e-01	-1.17010000e-08	8.54627810e+06	1	7.25000000e-01	1.37290000e-08	5.28079248e+07
4.24406636e+00	2023-07-06T11:18:31.761993	-1.00000000e-01	-1.06630000e-08	9.37822376e+06	1	7.00000000e-01	1.14610000e-08	6.10766949e+07
4.53151035e+00	2023-07-06T11:18:32.049792	-1.00000000e-01	-9.10690000e-09	1.09806850e+07	1	6.75000000e-01	1.09310000e-08	6.17509834e+07
4.83012438e+00	2023-07-06T11:18:32.348001	-1.00000000e-01	-7.64850000e-09	1.30744590e+07	1	6.50000000e-01	8.98390000e-09	7.23516513e+07
5.13806764e+00	2023-07-06T11:18:32.655552	-1.00000000e-01	-6.27460000e-09	1.59372709e+07	1	6.25000000e-01	6.72920000e-09	9.28787969e+07
5.42812290e+00	2023-07-06T11:18:32.946104	-1.00000000e-01	-5.10280000e-09	1.95970840e+07	1	6.00000000e-01	5.78740000e-09	1.03673498e+08
