Time elapsed	Time stamp	drain_trans Voltage	drain_trans Current	drain_trans Resistance	Loop1 Index	gate_trans Voltage	gate_trans Current	gate_trans Resistance
1.37618992e+02	2023-05-23T14:18:00.252780	-1.00000000e-01	-1.79900000e-11	5.55864369e+09	1	5.75000000e-01	1.00018000e-02	5.74896519e+01
1.37998598e+02	2023-05-23T14:18:00.632878	-1.00000000e-01	-1.25030000e-10	7.99808046e+08	1	5.50000000e-01	1.00018000e-02	5.49901018e+01
1.38363884e+02	2023-05-23T14:18:00.997903	-1.00000000e-01	-3.19320000e-10	3.13165477e+08	1	5.25000000e-01	1.00018000e-02	5.24905517e+01
1.38729609e+02	2023-05-23T14:18:01.363909	-1.00000000e-01	-1.79260000e-10	5.57848935e+08	1	5.00000000e-01	1.00018000e-02	4.99910016e+01
1.39100229e+02	2023-05-23T14:18:01.734431	-1.00000000e-01	2.80910000e-10	-3.55985903e+08	1	4.75000000e-01	1.00017000e-02	4.74919264e+01
1.39478994e+02	2023-05-23T14:18:02.113228	-1.00000000e-01	2.54710000e-10	-3.92603353e+08	1	4.50000000e-01	1.00017000e-02	4.49923513e+01
1.39849219e+02	2023-05-23T14:18:02.483109	-1.00000000e-01	6.61760000e-10	-1.51112186e+08	1	4.25000000e-01	1.00018000e-02	4.24923514e+01
1.40227650e+02	2023-05-23T14:18:02.861386	-1.00000000e-01	5.92250000e-10	-1.68847615e+08	1	4.00000000e-01	1.00017000e-02	3.99932012e+01
1.40582984e+02	2023-05-23T14:18:03.216805	-1.00000000e-01	1.89590000e-10	-5.27453980e+08	1	3.75000000e-01	1.00018000e-02	3.74932512e+01
1.40962952e+02	2023-05-23T14:18:03.597185	-1.00000000e-01	1.01570000e-10	-9.84542680e+08	1	3.50000000e-01	1.00016000e-02	3.49944009e+01
1.41934134e+02	2023-05-23T14:18:04.568542	-1.00000000e-01	4.94840000e-10	-2.02085523e+08	1	3.25000000e-01	1.00017000e-02	3.24944759e+01
1.42315085e+02	2023-05-23T14:18:04.948783	-1.00000000e-01	-1.54100000e-11	6.48929267e+09	1	3.00000000e-01	1.00016000e-02	2.99952008e+01
1.42675592e+02	2023-05-23T14:18:05.309095	-1.00000000e-01	2.50340000e-10	-3.99456739e+08	1	2.75000000e-01	1.00016000e-02	2.74956007e+01
1.43042149e+02	2023-05-23T14:18:05.675824	-1.00000000e-01	1.84820000e-10	-5.41066984e+08	1	2.50000000e-01	1.00016000e-02	2.49960006e+01
1.43417147e+02	2023-05-23T14:18:06.051300	-1.00000000e-01	2.96060000e-10	-3.37769371e+08	1	2.25000000e-01	1.00016000e-02	2.24964006e+01
1.43786643e+02	2023-05-23T14:18:06.420514	-1.00000000e-01	8.58000000e-12	-1.16550117e+10	1	2.00000000e-01	1.00016000e-02	1.99968005e+01
1.44757803e+02	2023-05-23T14:18:07.391265	-1.00000000e-01	1.31160000e-10	-7.62427569e+08	1	1.75000000e-01	1.00016000e-02	1.74972004e+01
1.45135835e+02	2023-05-23T14:18:07.770084	-1.00000000e-01	1.34100000e-11	-7.45712155e+09	1	1.50000000e-01	1.00016000e-02	1.49976004e+01
1.45497824e+02	2023-05-23T14:18:08.132052	-1.00000000e-01	-1.44890000e-10	6.90178756e+08	1	1.25000000e-01	1.00017000e-02	1.24978754e+01
1.45872096e+02	2023-05-23T14:18:08.506516	-1.00000000e-01	-2.15690000e-10	4.63628356e+08	1	1.00000000e-01	1.00016000e-02	9.99840026e+00
1.46245931e+02	2023-05-23T14:18:08.879422	-1.00000000e-01	-2.35550000e-10	4.24538315e+08	1	7.50000000e-02	1.00016000e-02	7.49880019e+00
1.46615522e+02	2023-05-23T14:18:09.249168	-1.00000000e-01	2.67880000e-10	-3.73301478e+08	1	5.00000000e-02	8.23570000e-03	6.07112935e+00
1.46983994e+02	2023-05-23T14:18:09.617802	-1.00000000e-01	1.72440000e-10	-5.79911853e+08	1	2.50000000e-02	5.00220000e-03	4.99780097e+00
1.47942231e+02	2023-05-23T14:18:10.575927	-1.00000000e-01	2.06040000e-10	-4.85342652e+08	1	0.00000000e+00	9.68500000e-04	0.00000000e+00
1.48919301e+02	2023-05-23T14:18:11.553278	-1.00000000e-01	3.84600000e-10	-2.60010400e+08	1	-2.50000000e-02	-1.23220000e-03	2.02889141e+01
1.49886510e+02	2023-05-23T14:18:12.520860	-1.00000000e-01	9.54500000e-10	-1.04766894e+08	1	-5.00000000e-02	-2.71150000e-03	1.84399779e+01
1.50450364e+02	2023-05-23T14:18:13.084101	-1.00000000e-01	-6.82610000e-10	1.46496535e+08	1	-7.50000000e-02	-2.74240000e-03	2.73483081e+01
1.51142918e+02	2023-05-23T14:18:13.776459	-1.00000000e-01	-6.36640000e-09	1.57074642e+07	1	-1.00000000e-01	-1.50100000e-03	6.66222518e+01
1.51684181e+02	2023-05-23T14:18:14.317725	-1.00000000e-01	-2.39910000e-08	4.16822975e+06	1	-1.25000000e-01	-1.31230000e-03	9.52526099e+01
1.51918556e+02	2023-05-23T14:18:14.552520	-1.00000000e-01	-7.03850000e-08	1.42075726e+06	1	-1.50000000e-01	-1.63230000e-03	9.18948723e+01
1.52011960e+02	2023-05-23T14:18:14.646218	-1.00000000e-01	-7.28070000e-08	1.37349431e+06	1	-1.75000000e-01	-1.50470000e-03	1.16302253e+02
1.52106245e+02	2023-05-23T14:18:14.740271	-1.00000000e-01	-4.51030000e-07	2.21714742e+05	1	-2.00000000e-01	-1.77180000e-03	1.12879558e+02
1.52196055e+02	2023-05-23T14:18:14.830430	-1.00000000e-01	-9.58090000e-07	1.04374328e+05	1	-2.25000000e-01	-1.67100000e-03	1.34649910e+02
1.52277446e+02	2023-05-23T14:18:14.911697	-1.00000000e-01	-1.94070000e-06	5.15277992e+04	1	-2.50000000e-01	-2.55210000e-03	9.79585439e+01
1.52363559e+02	2023-05-23T14:18:14.997873	-1.00000000e-01	-3.51730000e-06	2.84308987e+04	1	-2.75000000e-01	-2.79190000e-03	9.84992299e+01
1.52461897e+02	2023-05-23T14:18:15.095723	-1.00000000e-01	-5.89360000e-06	1.69675580e+04	1	-3.00000000e-01	-4.92480000e-03	6.09161793e+01
1.52567013e+02	2023-05-23T14:18:15.201329	-1.00000000e-01	-9.44710000e-06	1.05852590e+04	1	-3.25000000e-01	-5.62330000e-03	5.77952448e+01
1.52656985e+02	2023-05-23T14:18:15.290810	-1.00000000e-01	-9.75420000e-06	1.02519940e+04	1	-3.50000000e-01	-5.24700000e-03	6.67047837e+01
1.52752243e+02	2023-05-23T14:18:15.385888	-1.00000000e-01	-2.03340000e-05	4.91787155e+03	1	-3.75000000e-01	-4.83720000e-03	7.75241875e+01
1.52902963e+02	2023-05-23T14:18:15.536532	-1.00000000e-01	-2.86670000e-05	3.48833153e+03	1	-4.00000000e-01	-3.59930000e-03	1.11132720e+02
1.53014535e+02	2023-05-23T14:18:15.648943	-1.00000000e-01	-3.71840000e-06	2.68932874e+04	1	-4.25000000e-01	-1.00000000e-02	4.25000000e+01
1.53134255e+02	2023-05-23T14:18:15.768706	-1.00000000e-01	-1.82060000e-06	5.49269472e+04	1	-4.50000000e-01	-1.00000000e-02	4.50000000e+01
1.53222921e+02	2023-05-23T14:18:15.856612	-1.00000000e-01	-1.25920000e-06	7.94155019e+04	1	-4.75000000e-01	-1.00000000e-02	4.75000000e+01
1.53307308e+02	2023-05-23T14:18:15.940975	-1.00000000e-01	-1.00290000e-06	9.97108386e+04	1	-5.00000000e-01	-1.00001000e-02	4.99995000e+01
1.53404658e+02	2023-05-23T14:18:16.038305	-1.00000000e-01	-7.63210000e-07	1.31025537e+05	1	-5.25000000e-01	-1.00000000e-02	5.25000000e+01
1.53486937e+02	2023-05-23T14:18:16.121338	-1.00000000e-01	-6.99530000e-07	1.42953126e+05	1	-5.50000000e-01	-1.00001000e-02	5.49994500e+01
1.53580109e+02	2023-05-23T14:18:16.214475	-1.00000000e-01	-5.34690000e-07	1.87024257e+05	1	-5.75000000e-01	-1.00000000e-02	5.75000000e+01
1.53669018e+02	2023-05-23T14:18:16.303050	-1.00000000e-01	-4.31700000e-07	2.31642344e+05	1	-6.00000000e-01	-1.00001000e-02	5.99994000e+01
1.53757584e+02	2023-05-23T14:18:16.391601	-1.00000000e-01	-4.04470000e-07	2.47237125e+05	1	-6.25000000e-01	-1.00000000e-02	6.25000000e+01
1.53846058e+02	2023-05-23T14:18:16.480327	-1.00000000e-01	-3.56050000e-07	2.80859430e+05	1	-6.50000000e-01	-1.00001000e-02	6.49993500e+01
1.53930906e+02	2023-05-23T14:18:16.564869	-1.00000000e-01	-3.44160000e-07	2.90562529e+05	1	-6.75000000e-01	-1.00001000e-02	6.74993250e+01
1.54036971e+02	2023-05-23T14:18:16.671206	-1.00000000e-01	-3.42210000e-07	2.92218229e+05	1	-7.00000000e-01	-1.00001000e-02	6.99993000e+01
1.54127819e+02	2023-05-23T14:18:16.761919	-1.00000000e-01	-3.25030000e-07	3.07663908e+05	1	-7.25000000e-01	-1.00001000e-02	7.24992750e+01
1.54213528e+02	2023-05-23T14:18:16.847944	-1.00000000e-01	-3.31300000e-07	3.01841232e+05	1	-7.50000000e-01	-1.00001000e-02	7.49992500e+01
1.54308036e+02	2023-05-23T14:18:16.941566	-1.00000000e-01	-3.45270000e-07	2.89628407e+05	1	-7.75000000e-01	-1.00001000e-02	7.74992250e+01
1.54403406e+02	2023-05-23T14:18:17.037188	-1.00000000e-01	-3.65780000e-07	2.73388376e+05	1	-8.00000000e-01	-1.00001000e-02	7.99992000e+01
1.54496092e+02	2023-05-23T14:18:17.130492	-1.00000000e-01	-3.64020000e-07	2.74710181e+05	1	-8.25000000e-01	-1.00000000e-02	8.25000000e+01
1.54593154e+02	2023-05-23T14:18:17.226891	-1.00000000e-01	-3.56700000e-07	2.80347631e+05	1	-8.50000000e-01	-1.00000000e-02	8.50000000e+01
1.54685449e+02	2023-05-23T14:18:17.319838	-1.00000000e-01	-3.61270000e-07	2.76801284e+05	1	-8.75000000e-01	-1.00000000e-02	8.75000000e+01
1.54772585e+02	2023-05-23T14:18:17.406988	-1.00000000e-01	-3.29600000e-07	3.03398058e+05	1	-9.00000000e-01	-1.00001000e-02	8.99991000e+01
1.54861242e+02	2023-05-23T14:18:17.495576	-1.00000000e-01	-3.79430000e-07	2.63553225e+05	1	-9.25000000e-01	-1.00001000e-02	9.24990750e+01
1.54953020e+02	2023-05-23T14:18:17.587234	-1.00000000e-01	-4.09470000e-07	2.44218136e+05	1	-9.50000000e-01	-1.00001000e-02	9.49990500e+01
1.55047814e+02	2023-05-23T14:18:17.681966	-1.00000000e-01	-4.86720000e-07	2.05456936e+05	1	-9.75000000e-01	-1.00001000e-02	9.74990250e+01
1.55147367e+02	2023-05-23T14:18:17.781476	-1.00000000e-01	-6.22430000e-07	1.60660637e+05	1	-1.00000000e+00	-1.00001000e-02	9.99990000e+01
1.55204386e+02	2023-05-23T14:18:17.837953	-1.00000000e-01	-7.92610000e-07	1.26165453e+05	1	-1.00000000e+00	-1.00001000e-02	9.99990000e+01
1.55289899e+02	2023-05-23T14:18:17.924418	-1.00000000e-01	-8.51900000e-07	1.17384670e+05	1	-9.75000000e-01	-1.00001000e-02	9.74990250e+01
1.55378661e+02	2023-05-23T14:18:18.012466	-1.00000000e-01	-1.77030000e-06	5.64876010e+04	1	-9.50000000e-01	-1.00001000e-02	9.49990500e+01
1.55468629e+02	2023-05-23T14:18:18.102217	-1.00000000e-01	-1.69350000e-06	5.90493062e+04	1	-9.25000000e-01	-1.00002000e-02	9.24981500e+01
1.55553350e+02	2023-05-23T14:18:18.187004	-1.00000000e-01	-7.52100000e-07	1.32961042e+05	1	-9.00000000e-01	-1.00001000e-02	8.99991000e+01
1.55641136e+02	2023-05-23T14:18:18.274961	-1.00000000e-01	-5.13040000e-07	1.94916576e+05	1	-8.75000000e-01	-1.00001000e-02	8.74991250e+01
1.55737255e+02	2023-05-23T14:18:18.370918	-1.00000000e-01	-3.67870000e-07	2.71835159e+05	1	-8.50000000e-01	-1.00001000e-02	8.49991500e+01
1.55815875e+02	2023-05-23T14:18:18.449930	-1.00000000e-01	-3.04260000e-07	3.28666272e+05	1	-8.25000000e-01	-1.00000000e-02	8.25000000e+01
1.55898658e+02	2023-05-23T14:18:18.532910	-1.00000000e-01	-2.51560000e-07	3.97519478e+05	1	-8.00000000e-01	-1.00000000e-02	8.00000000e+01
1.55997291e+02	2023-05-23T14:18:18.631001	-1.00000000e-01	-2.23290000e-07	4.47848090e+05	1	-7.75000000e-01	-1.00000000e-02	7.75000000e+01
1.56080824e+02	2023-05-23T14:18:18.714385	-1.00000000e-01	-1.87370000e-07	5.33703368e+05	1	-7.50000000e-01	-1.00000000e-02	7.50000000e+01
1.56168692e+02	2023-05-23T14:18:18.802969	-1.00000000e-01	-1.64900000e-07	6.06428138e+05	1	-7.25000000e-01	-1.00001000e-02	7.24992750e+01
1.56255118e+02	2023-05-23T14:18:18.888827	-1.00000000e-01	-1.43810000e-07	6.95361936e+05	1	-7.00000000e-01	-1.00001000e-02	6.99993000e+01
1.56340883e+02	2023-05-23T14:18:18.974960	-1.00000000e-01	-1.12460000e-07	8.89205051e+05	1	-6.75000000e-01	-1.00001000e-02	6.74993250e+01
1.56439286e+02	2023-05-23T14:18:19.073545	-1.00000000e-01	-9.47000000e-08	1.05596621e+06	1	-6.50000000e-01	-1.00001000e-02	6.49993500e+01
1.56530518e+02	2023-05-23T14:18:19.164795	-1.00000000e-01	-9.73100000e-08	1.02764361e+06	1	-6.25000000e-01	-1.00001000e-02	6.24993750e+01
1.56616795e+02	2023-05-23T14:18:19.251079	-1.00000000e-01	-7.37670000e-08	1.35561972e+06	1	-6.00000000e-01	-1.00001000e-02	5.99994000e+01
1.56710168e+02	2023-05-23T14:18:19.344201	-1.00000000e-01	-5.56340000e-08	1.79746198e+06	1	-5.75000000e-01	-1.00001000e-02	5.74994250e+01
1.56866311e+02	2023-05-23T14:18:19.499885	-1.00000000e-01	-5.40800000e-08	1.84911243e+06	1	-5.50000000e-01	-1.00000000e-02	5.50000000e+01
1.56968345e+02	2023-05-23T14:18:19.602357	-1.00000000e-01	-5.89640000e-08	1.69595007e+06	1	-5.25000000e-01	-1.00000000e-02	5.25000000e+01
1.57054750e+02	2023-05-23T14:18:19.688830	-1.00000000e-01	-5.79060000e-08	1.72693676e+06	1	-5.00000000e-01	-1.00001000e-02	4.99995000e+01
1.57143269e+02	2023-05-23T14:18:19.777587	-1.00000000e-01	-5.96760000e-08	1.67571553e+06	1	-4.75000000e-01	-1.00000000e-02	4.75000000e+01
1.57242607e+02	2023-05-23T14:18:19.876860	-1.00000000e-01	-5.22350000e-08	1.91442519e+06	1	-4.50000000e-01	-1.00001000e-02	4.49995500e+01
1.57329315e+02	2023-05-23T14:18:19.963588	-1.00000000e-01	-4.33970000e-08	2.30430675e+06	1	-4.25000000e-01	-1.00000000e-02	4.25000000e+01
1.57417822e+02	2023-05-23T14:18:20.052349	-1.00000000e-01	-4.50820000e-08	2.21818020e+06	1	-4.00000000e-01	-1.00000000e-02	4.00000000e+01
1.57501973e+02	2023-05-23T14:18:20.136222	-1.00000000e-01	-3.91400000e-08	2.55493102e+06	1	-3.75000000e-01	-1.00000000e-02	3.75000000e+01
1.57586954e+02	2023-05-23T14:18:20.221003	-1.00000000e-01	-3.85330000e-08	2.59517816e+06	1	-3.50000000e-01	-1.00000000e-02	3.50000000e+01
1.57675710e+02	2023-05-23T14:18:20.310129	-1.00000000e-01	-3.24600000e-08	3.08071473e+06	1	-3.25000000e-01	-1.00000000e-02	3.25000000e+01
1.57776730e+02	2023-05-23T14:18:20.410443	-1.00000000e-01	-2.87120000e-08	3.48286431e+06	1	-3.00000000e-01	-1.00000000e-02	3.00000000e+01
1.57869894e+02	2023-05-23T14:18:20.504264	-1.00000000e-01	-3.21600000e-08	3.10945274e+06	1	-2.75000000e-01	-1.00001000e-02	2.74997250e+01
1.57956772e+02	2023-05-23T14:18:20.591068	-1.00000000e-01	-3.42030000e-08	2.92372014e+06	1	-2.50000000e-01	-1.00000000e-02	2.50000000e+01
1.58044907e+02	2023-05-23T14:18:20.679387	-1.00000000e-01	-5.87750000e-08	1.70140366e+06	1	-2.25000000e-01	-1.00000000e-02	2.25000000e+01
1.58138283e+02	2023-05-23T14:18:20.772196	-1.00000000e-01	-1.98320000e-08	5.04235579e+06	1	-2.00000000e-01	-1.00000000e-02	2.00000000e+01
1.58230976e+02	2023-05-23T14:18:20.865125	-1.00000000e-01	-2.10790000e-08	4.74405807e+06	1	-1.75000000e-01	-1.00000000e-02	1.75000000e+01
1.58320968e+02	2023-05-23T14:18:20.955129	-1.00000000e-01	-2.16270000e-08	4.62384982e+06	1	-1.50000000e-01	-1.00000000e-02	1.50000000e+01
1.58413241e+02	2023-05-23T14:18:21.047010	-1.00000000e-01	-1.60770000e-08	6.22006593e+06	1	-1.25000000e-01	-1.00000000e-02	1.25000000e+01
1.58504185e+02	2023-05-23T14:18:21.138701	-1.00000000e-01	-1.54310000e-08	6.48046141e+06	1	-1.00000000e-01	-8.46310000e-03	1.18160012e+01
1.58591232e+02	2023-05-23T14:18:21.225624	-1.00000000e-01	-1.40200000e-08	7.13266762e+06	1	-7.50000000e-02	-6.11310000e-03	1.22687344e+01
1.58681055e+02	2023-05-23T14:18:21.314712	-1.00000000e-01	-1.02990000e-08	9.70968055e+06	1	-5.00000000e-02	-3.65620000e-03	1.36754007e+01
1.58784302e+02	2023-05-23T14:18:21.418464	-1.00000000e-01	-2.64540000e-09	3.78014667e+07	1	-2.50000000e-02	-1.33690000e-03	1.86999776e+01
1.59030742e+02	2023-05-23T14:18:21.664939	-1.00000000e-01	-1.94140000e-09	5.15092202e+07	1	0.00000000e+00	9.17440000e-04	0.00000000e+00
1.59308469e+02	2023-05-23T14:18:21.942741	-1.00000000e-01	-6.97090000e-09	1.43453500e+07	1	2.50000000e-02	3.08490000e-03	8.10399040e+00
1.59403940e+02	2023-05-23T14:18:22.038119	-1.00000000e-01	-1.93640000e-09	5.16422227e+07	1	5.00000000e-02	5.19900000e-03	9.61723408e+00
1.59671227e+02	2023-05-23T14:18:22.305439	-1.00000000e-01	-1.77500000e-09	5.63380282e+07	1	7.50000000e-02	7.36460000e-03	1.01838525e+01
1.59962385e+02	2023-05-23T14:18:22.596093	-1.00000000e-01	-2.18010000e-09	4.58694555e+07	1	1.00000000e-01	9.14840000e-03	1.09308732e+01
1.60222113e+02	2023-05-23T14:18:22.856175	-1.00000000e-01	-3.95710000e-09	2.52710318e+07	1	1.25000000e-01	1.00016000e-02	1.24980003e+01
1.60310243e+02	2023-05-23T14:18:22.944085	-1.00000000e-01	-2.25020000e-09	4.44404942e+07	1	1.50000000e-01	1.00016000e-02	1.49976004e+01
1.60407093e+02	2023-05-23T14:18:23.041342	-1.00000000e-01	1.99770000e-09	-5.00575662e+07	1	1.75000000e-01	1.00016000e-02	1.74972004e+01
1.60500183e+02	2023-05-23T14:18:23.133787	-1.00000000e-01	1.28960000e-09	-7.75434243e+07	1	2.00000000e-01	1.00016000e-02	1.99968005e+01
1.60585964e+02	2023-05-23T14:18:23.219817	-1.00000000e-01	-1.02120000e-09	9.79240110e+07	1	2.25000000e-01	1.00017000e-02	2.24961757e+01
1.61775950e+02	2023-05-23T14:18:24.410371	-1.00000000e-01	-1.68490000e-09	5.93507033e+07	1	2.50000000e-01	1.00016000e-02	2.49960006e+01
1.62531604e+02	2023-05-23T14:18:25.165860	-1.00000000e-01	-2.22270000e-10	4.49903271e+08	1	2.75000000e-01	1.00016000e-02	2.74956007e+01
1.63024095e+02	2023-05-23T14:18:25.658377	-1.00000000e-01	-8.72630000e-10	1.14596106e+08	1	3.00000000e-01	1.00016000e-02	2.99952008e+01
1.63402193e+02	2023-05-23T14:18:26.036569	-1.00000000e-01	-1.84370000e-10	5.42387590e+08	1	3.25000000e-01	1.00016000e-02	3.24948008e+01
1.64363955e+02	2023-05-23T14:18:26.997537	-1.00000000e-01	5.80770000e-10	-1.72185202e+08	1	3.50000000e-01	1.00016000e-02	3.49944009e+01
1.64728609e+02	2023-05-23T14:18:27.362587	-1.00000000e-01	1.80560000e-09	-5.53832521e+07	1	3.75000000e-01	1.00017000e-02	3.74936261e+01
1.65290335e+02	2023-05-23T14:18:27.924592	-1.00000000e-01	1.02020000e-09	-9.80199961e+07	1	4.00000000e-01	1.00018000e-02	3.99928013e+01
1.65388778e+02	2023-05-23T14:18:28.022403	-1.00000000e-01	1.03810000e-09	-9.63298333e+07	1	4.25000000e-01	1.00017000e-02	4.24927762e+01
1.65478266e+02	2023-05-23T14:18:28.112815	-1.00000000e-01	1.51830000e-09	-6.58631364e+07	1	4.50000000e-01	1.00017000e-02	4.49923513e+01
1.65564155e+02	2023-05-23T14:18:28.197986	-1.00000000e-01	3.83740000e-10	-2.60593110e+08	1	4.75000000e-01	1.00017000e-02	4.74919264e+01
1.66050199e+02	2023-05-23T14:18:28.684108	-1.00000000e-01	1.09940000e-10	-9.09587047e+08	1	5.00000000e-01	1.00017000e-02	4.99915014e+01
1.66412022e+02	2023-05-23T14:18:29.045882	-1.00000000e-01	1.77390000e-10	-5.63729635e+08	1	5.25000000e-01	1.00018000e-02	5.24905517e+01
1.66792120e+02	2023-05-23T14:18:29.426419	-1.00000000e-01	-2.14290000e-10	4.66657334e+08	1	5.50000000e-01	1.00017000e-02	5.49906516e+01
1.67158984e+02	2023-05-23T14:18:29.792991	-1.00000000e-01	-1.99510000e-10	5.01228009e+08	1	5.75000000e-01	1.00017000e-02	5.74902267e+01
1.67545893e+02	2023-05-23T14:18:30.179482	-1.00000000e-01	-1.93450000e-10	5.16929439e+08	1	6.00000000e-01	1.00018000e-02	5.99892019e+01
1.67902673e+02	2023-05-23T14:18:30.536366	-1.00000000e-01	3.43100000e-11	-2.91460216e+09	1	6.25000000e-01	1.00018000e-02	6.24887520e+01
1.68277519e+02	2023-05-23T14:18:30.911779	-1.00000000e-01	-1.23160000e-10	8.11951932e+08	1	6.50000000e-01	1.00018000e-02	6.49883021e+01
1.68648195e+02	2023-05-23T14:18:31.282095	-1.00000000e-01	-1.55790000e-10	6.41889723e+08	1	6.75000000e-01	1.00018000e-02	6.74878522e+01
1.69019160e+02	2023-05-23T14:18:31.652859	-1.00000000e-01	-3.05150000e-10	3.27707685e+08	1	7.00000000e-01	1.00018000e-02	6.99874023e+01
1.69991344e+02	2023-05-23T14:18:32.624964	-1.00000000e-01	-1.74870000e-10	5.71853377e+08	1	7.25000000e-01	1.00017000e-02	7.24876771e+01
1.70354226e+02	2023-05-23T14:18:32.988338	-1.00000000e-01	-4.59440000e-10	2.17656277e+08	1	7.50000000e-01	1.00018000e-02	7.49865024e+01
1.70739223e+02	2023-05-23T14:18:33.372981	-1.00000000e-01	-4.42220000e-10	2.26131790e+08	1	7.75000000e-01	1.00018000e-02	7.74860525e+01
1.71091280e+02	2023-05-23T14:18:33.725274	-1.00000000e-01	-3.00870000e-10	3.32369462e+08	1	8.00000000e-01	1.00019000e-02	7.99848029e+01
1.71475104e+02	2023-05-23T14:18:34.108861	-1.00000000e-01	6.41150000e-10	-1.55969742e+08	1	8.25000000e-01	1.00018000e-02	8.24851527e+01
1.71840852e+02	2023-05-23T14:18:34.475188	-1.00000000e-01	-9.76590000e-10	1.02397116e+08	1	8.50000000e-01	1.00019000e-02	8.49838531e+01
1.72219876e+02	2023-05-23T14:18:34.853558	-1.00000000e-01	2.29570000e-10	-4.35596986e+08	1	8.75000000e-01	1.00018000e-02	8.74842528e+01
1.72589251e+02	2023-05-23T14:18:35.223350	-1.00000000e-01	1.43280000e-10	-6.97934115e+08	1	9.00000000e-01	1.00017000e-02	8.99847026e+01
1.72956448e+02	2023-05-23T14:18:35.590127	-1.00000000e-01	8.97000000e-12	-1.11482720e+10	1	9.25000000e-01	1.00018000e-02	9.24833530e+01
1.73331267e+02	2023-05-23T14:18:35.965759	-1.00000000e-01	1.11690000e-10	-8.95335303e+08	1	9.50000000e-01	1.00018000e-02	9.49829031e+01
1.73708612e+02	2023-05-23T14:18:36.342794	-1.00000000e-01	-3.72710000e-10	2.68305117e+08	1	9.75000000e-01	1.00017000e-02	9.74834278e+01
1.74092967e+02	2023-05-23T14:18:36.727169	-1.00000000e-01	-3.63290000e-10	2.75262187e+08	1	1.00000000e+00	1.00017000e-02	9.99830029e+01
1.74410871e+02	2023-05-23T14:18:37.044786	-1.00000000e-01	-4.33320000e-10	2.30776332e+08	2	1.00000000e+00	1.00018000e-02	9.99820032e+01
1.74809263e+02	2023-05-23T14:18:37.443168	-1.00000000e-01	-4.15460000e-10	2.40697059e+08	2	9.75000000e-01	1.00017000e-02	9.74834278e+01
