Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.30888985e+02	2023-03-06T16:05:21.449817	3.68841000e-05	2.63322400e-10	1.40072018e+05	-5.99902900e-01	-8.57626400e-09	6.99492110e+07
1.31591851e+02	2023-03-06T16:05:22.152861	7.86890800e-05	-4.09880400e-10	-1.91980588e+05	-5.74928600e-01	-8.33711700e-09	6.89601213e+07
1.32453049e+02	2023-03-06T16:05:23.013915	7.87010000e-05	-3.07703500e-10	-2.55768946e+05	-5.50006600e-01	-5.86057600e-09	9.38485569e+07
1.33154319e+02	2023-03-06T16:05:23.714960	3.68808400e-05	-7.98029000e-11	-4.62149120e+05	-5.24915300e-01	-5.14129300e-09	1.02097916e+08
1.34013604e+02	2023-03-06T16:05:24.574013	3.68841000e-05	-9.28379400e-11	-3.97295545e+05	-4.99908100e-01	-3.32003700e-09	1.50573051e+08
1.34717123e+02	2023-03-06T16:05:25.278058	7.03210800e-05	2.05706700e-10	3.41851189e+05	-4.74925400e-01	-3.37443700e-09	1.40742115e+08
1.35420045e+02	2023-03-06T16:05:25.981103	6.19623500e-05	3.09987100e-10	1.99886866e+05	-4.49930800e-01	-3.71504500e-09	1.21110458e+08
1.36123145e+02	2023-03-06T16:05:26.684146	4.52422500e-05	-2.47154900e-11	-1.83052207e+06	-4.24916500e-01	-4.49030500e-09	9.46297635e+07
1.36826104e+02	2023-03-06T16:05:27.387191	6.19623500e-05	-3.98109100e-10	-1.55641632e+05	-3.99874900e-01	-3.39539400e-09	1.17769808e+08
1.37529443e+02	2023-03-06T16:05:28.090236	2.85129100e-05	-3.12750900e-10	-9.11681149e+04	-3.74903000e-01	-1.96957100e-09	1.90347543e+08
1.38247956e+02	2023-03-06T16:05:28.808282	6.19747200e-05	-4.72111600e-10	-1.31271335e+05	-3.49906300e-01	-2.00269800e-09	1.74717456e+08
1.38952857e+02	2023-03-06T16:05:29.513326	3.68743200e-05	1.42636900e-10	2.58518798e+05	-3.24876400e-01	-3.34608600e-10	9.70914675e+08
1.39654227e+02	2023-03-06T16:05:30.215370	7.03302200e-05	3.70555100e-10	1.89796929e+05	-2.99993200e-01	-3.40916100e-10	8.79961961e+08
1.40357472e+02	2023-03-06T16:05:30.918414	7.86950500e-05	3.12938400e-10	2.51471376e+05	-2.74955300e-01	-1.61784100e-10	1.69951992e+09
1.41216841e+02	2023-03-06T16:05:31.777468	9.54131200e-05	3.21348300e-10	2.96914967e+05	-2.49974700e-01	2.67546200e-10	-9.34323493e+08
1.42076211e+02	2023-03-06T16:05:32.636523	5.36037800e-05	3.32698900e-10	1.61117996e+05	-2.24936800e-01	4.33228400e-10	-5.19210652e+08
1.42935475e+02	2023-03-06T16:05:33.496577	2.85129100e-05	2.08233500e-10	1.36927584e+05	-1.99922800e-01	6.88898700e-10	-2.90206383e+08
