Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.47226706e+02	2023-03-06T16:34:20.861367	6.00154500e-01	1.20691700e-09	4.97262446e+08	-5.99931700e-01	-1.04852900e-04	5.72165100e+03
1.47890702e+02	2023-03-06T16:34:21.525412	6.00118100e-01	1.38855200e-09	4.32189864e+08	-5.74942100e-01	-1.04811500e-04	5.48548680e+03
1.48410000e+02	2023-03-06T16:34:22.044449	6.00101400e-01	-3.44292600e-10	-1.74299825e+09	-5.49967500e-01	-1.04801700e-04	5.24769636e+03
1.48924935e+02	2023-03-06T16:34:22.559485	6.00184400e-01	-1.40178600e-09	-4.28156937e+08	-5.24969500e-01	-1.04791900e-04	5.00963815e+03
1.49438880e+02	2023-03-06T16:34:23.073521	6.00196800e-01	-6.76086200e-11	-8.87751887e+09	-4.99995100e-01	-1.04818500e-04	4.77010356e+03
1.49936075e+02	2023-03-06T16:34:23.570555	6.00258900e-01	-1.97115500e-10	-3.04521410e+09	-4.74955700e-01	-1.03720200e-04	4.57920154e+03
1.50436308e+02	2023-03-06T16:34:24.070590	6.00184400e-01	-3.33354600e-10	-1.80043833e+09	-4.49941500e-01	-1.02170000e-04	4.40385142e+03
1.50935933e+02	2023-03-06T16:34:24.570624	6.00147000e-01	-2.37487600e-10	-2.52706668e+09	-4.24952800e-01	-1.00295800e-04	4.23699497e+03
1.51451320e+02	2023-03-06T16:34:25.085660	6.00105700e-01	1.20944900e-09	4.96181071e+08	-3.99911300e-01	-9.81840900e-05	4.07307640e+03
1.51967352e+02	2023-03-06T16:34:25.601697	6.00129900e-01	4.88701000e-10	1.22801038e+09	-3.74937200e-01	-9.58430600e-05	3.91199112e+03
1.52482618e+02	2023-03-06T16:34:26.116732	6.00113500e-01	-9.60722400e-10	-6.24648181e+08	-3.49930100e-01	-9.34225200e-05	3.74567181e+03
1.52998239e+02	2023-03-06T16:34:26.632768	6.00126500e-01	-1.15121700e-09	-5.21297462e+08	-3.24912000e-01	-9.07799000e-05	3.57911828e+03
1.53498675e+02	2023-03-06T16:34:27.132803	6.00142900e-01	-1.18734900e-09	-5.05447766e+08	-2.99949000e-01	-8.79749900e-05	3.40948035e+03
1.53998584e+02	2023-03-06T16:34:27.632838	6.00200900e-01	-1.22225700e-09	-4.91059491e+08	-2.74957200e-01	-8.49345800e-05	3.23728215e+03
1.54513970e+02	2023-03-06T16:34:28.148874	6.00151000e-01	2.05293800e-10	2.92337616e+09	-2.49934500e-01	-8.16923000e-05	3.05946215e+03
1.55029930e+02	2023-03-06T16:34:28.663910	6.00130200e-01	1.37971200e-09	4.34967732e+08	-2.24939100e-01	-7.81819400e-05	2.87712354e+03
1.55550852e+02	2023-03-06T16:34:29.185478	6.00109400e-01	4.58425700e-10	1.30906579e+09	-1.99913100e-01	-7.40975600e-05	2.69797143e+03
