Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

6.73399010e-01	2023-03-06T17:15:45.616432	7.63410700e-05	8.47397400e-05	9.00888650e-01	-9.99555000e-02	-8.01242700e-05	1.24750591e+03	-1.49991300e+00	-3.08549200e-10	4.86117935e+09
1.93087353e+00	2023-03-06T17:15:46.876439	6.79741100e-05	7.67783600e-05	8.85329017e-01	-9.99227100e-02	-7.63879000e-05	1.30809605e+03	-1.44990800e+00	-1.26139400e-09	1.14944894e+09
2.66821518e+00	2023-03-06T17:15:47.616444	8.47104100e-05	7.50270200e-05	1.12906537e+00	-9.99247400e-02	-7.46994200e-05	1.33769098e+03	-1.39990900e+00	5.48002900e-10	-2.55456495e+09
3.36852320e+00	2023-03-06T17:15:48.316450	9.30775400e-05	7.40932500e-05	1.25622159e+00	-9.99484900e-02	-7.37952800e-05	1.35440221e+03	-1.34995200e+00	9.89513200e-10	-1.36425871e+09
4.08727994e+00	2023-03-06T17:15:49.036455	8.47080500e-05	7.35348100e-05	1.15194491e+00	-9.99317600e-02	-7.32486000e-05	1.36428218e+03	-1.29998300e+00	1.38481700e-09	-9.38739920e+08
4.80587353e+00	2023-03-06T17:15:49.746460	7.63418000e-05	7.31758000e-05	1.04326567e+00	-9.99394500e-02	-7.28963200e-05	1.37098073e+03	-1.24994500e+00	1.21994400e-09	-1.02459211e+09
5.52467191e+00	2023-03-06T17:15:50.473793	9.30767000e-05	7.29113100e-05	1.27657424e+00	-9.99331100e-02	-7.26420600e-05	1.37569213e+03	-1.19999900e+00	9.34014700e-10	-1.28477528e+09
6.22917389e+00	2023-03-06T17:15:51.177837	7.63432700e-05	7.27547000e-05	1.04932424e+00	-9.99414700e-02	-7.25116900e-05	1.37828080e+03	-1.14995600e+00	1.37383500e-09	-8.37040838e+08
6.94654209e+00	2023-03-06T17:15:51.895883	7.63425300e-05	7.26599100e-05	1.05068297e+00	-9.99227100e-02	-7.23781000e-05	1.38056553e+03	-1.09990900e+00	4.50044300e-10	-2.44400162e+09
7.64977295e+00	2023-03-06T17:15:52.598928	8.47104100e-05	7.26079600e-05	1.16668214e+00	-9.99337800e-02	-7.23345800e-05	1.38154918e+03	-1.04994700e+00	-3.37140700e-10	3.11426950e+09
8.35274951e+00	2023-03-06T17:15:53.301973	5.96059000e-05	7.25406700e-05	8.21689405e-01	-9.99491700e-02	-7.22682700e-05	1.38302979e+03	-9.99948700e-01	-1.28658300e-09	7.77212741e+08
9.05597695e+00	2023-03-06T17:15:54.005017	7.63418000e-05	7.25065300e-05	1.05289551e+00	-9.99310800e-02	-7.22650400e-05	1.38284127e+03	-9.49902000e-01	-8.61492700e-10	1.10262339e+09
9.77863684e+00	2023-03-06T17:15:54.727064	7.63418000e-05	7.25070300e-05	1.05288825e+00	-9.99247400e-02	-7.22509600e-05	1.38302301e+03	-8.99927800e-01	9.37792500e-10	-9.59623584e+08
1.05248685e+01	2023-03-06T17:15:55.474110	6.79754600e-05	7.24575200e-05	9.38142238e-01	-9.99498300e-02	-7.21883700e-05	1.38456970e+03	-8.49879600e-01	-9.72940400e-10	8.73516610e+08
1.12754659e+01	2023-03-06T17:15:56.224158	8.47112000e-05	7.24822700e-05	1.16871616e+00	-9.99086800e-02	-7.22173200e-05	1.38344486e+03	-7.99884600e-01	4.97959600e-10	-1.60632429e+09
1.20247579e+01	2023-03-06T17:15:56.973206	3.45066800e-05	7.24719200e-05	4.76138620e-01	-9.99170500e-02	-7.22313900e-05	1.38329125e+03	-7.49941700e-01	1.39534900e-09	-5.37458156e+08
1.27292562e+01	2023-03-06T17:15:57.678250	7.63410700e-05	7.25393900e-05	1.05240849e+00	-9.99548200e-02	-7.22915600e-05	1.38266237e+03	-6.99913000e-01	1.20145900e-09	-5.82552547e+08
1.34467551e+01	2023-03-06T17:15:58.395296	8.47119800e-05	7.25322600e-05	1.16792142e+00	-9.99324300e-02	-7.22608300e-05	1.38294052e+03	-6.49871200e-01	5.40013400e-10	-1.20343532e+09
1.41652818e+01	2023-03-06T17:15:59.114342	5.96090000e-05	7.25478000e-05	8.21651380e-01	-9.99337800e-02	-7.22836300e-05	1.38252299e+03	-5.99935100e-01	1.37301300e-09	-4.36947866e+08
