Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.82606211e+02	2023-03-06T17:25:29.942642	6.79747800e-05	1.21462800e-04	5.59634555e-01	-2.99951000e-01	-9.87659600e-05	3.03698764e+03	-9.99911700e-01	-9.05621800e-10	1.10411620e+09
1.83137914e+02	2023-03-06T17:25:30.474672	1.01443800e-04	9.50647700e-05	1.06710193e+00	-2.99949300e-01	-9.40882000e-05	3.18795875e+03	-9.49908400e-01	-3.84239400e-10	2.47217854e+09
1.83856514e+02	2023-03-06T17:25:31.192712	6.79741100e-05	8.85656400e-05	7.67499789e-01	-2.99936900e-01	-8.80837300e-05	3.40513396e+03	-8.99870100e-01	3.07898000e-11	-2.92262405e+10
1.84559138e+02	2023-03-06T17:25:31.895811	1.01445600e-04	8.56609000e-05	1.18426960e+00	-2.99961700e-01	-8.52614400e-05	3.51814020e+03	-8.49890600e-01	7.87681900e-10	-1.07897693e+09
1.85262883e+02	2023-03-06T17:25:32.598851	6.79747800e-05	8.45516000e-05	8.03944337e-01	-2.99945000e-01	-8.42376300e-05	3.56070084e+03	-7.99920400e-01	1.32255400e-09	-6.04830049e+08
1.85966171e+02	2023-03-06T17:25:33.302891	7.63418000e-05	8.41141400e-05	9.07597700e-01	-2.99970100e-01	-8.37859600e-05	3.58019530e+03	-7.49938500e-01	4.10509400e-10	-1.82684854e+09
1.86669032e+02	2023-03-06T17:25:34.005931	6.79754600e-05	8.38710100e-05	8.10476230e-01	-2.99938900e-01	-8.35636500e-05	3.58934656e+03	-6.99907200e-01	1.29179700e-10	-5.41808968e+09
1.87450369e+02	2023-03-06T17:25:34.786976	1.09812800e-04	8.37008000e-05	1.31196834e+00	-2.99980500e-01	-8.33853400e-05	3.59752086e+03	-6.49930100e-01	-5.09957800e-10	1.27447820e+09
1.88153403e+02	2023-03-06T17:25:35.490015	4.28747200e-05	8.36029300e-05	5.12837529e-01	-2.99932600e-01	-8.32703900e-05	3.60191180e+03	-5.99897300e-01	-1.15204400e-09	5.20724295e+08
1.88856627e+02	2023-03-06T17:25:36.193056	7.63425300e-05	8.35493800e-05	9.13741431e-01	-2.99957700e-01	-8.32303000e-05	3.60394832e+03	-5.49893600e-01	-6.34845200e-10	8.66185331e+08
1.89559433e+02	2023-03-06T17:25:36.896096	6.79761400e-05	8.35541400e-05	8.13558012e-01	-2.99926200e-01	-8.33060200e-05	3.60029443e+03	-4.99889800e-01	2.25057200e-10	-2.22116777e+09
1.90262438e+02	2023-03-06T17:25:37.599136	8.47112000e-05	8.34820700e-05	1.01472328e+00	-2.99947000e-01	-8.31762100e-05	3.60616335e+03	-4.49931100e-01	1.12238100e-09	-4.00871986e+08
1.90966769e+02	2023-03-06T17:25:38.303177	7.63432700e-05	8.33985100e-05	9.15403285e-01	-2.99938900e-01	-8.31689100e-05	3.60638248e+03	-3.99905200e-01	1.09716000e-09	-3.64491232e+08
1.91669056e+02	2023-03-06T17:25:39.005216	8.47088300e-05	8.33945800e-05	1.01575942e+00	-2.99959700e-01	-8.31120000e-05	3.60910218e+03	-3.49902800e-01	1.82166500e-10	-1.92078565e+09
1.92390634e+02	2023-03-06T17:25:39.727257	8.47080500e-05	8.33679400e-05	1.01607464e+00	-2.99957400e-01	-8.31058300e-05	3.60934245e+03	-2.99950700e-01	6.77086100e-10	-4.43002301e+08
1.93092380e+02	2023-03-06T17:25:40.428297	8.47104100e-05	8.33042800e-05	1.01687944e+00	-2.99951000e-01	-8.29738000e-05	3.61500859e+03	-2.49933400e-01	-1.87027000e-10	1.33634930e+09
1.93794147e+02	2023-03-06T17:25:41.130337	6.79741100e-05	8.32513000e-05	8.16493076e-01	-2.99978500e-01	-8.29948200e-05	3.61442437e+03	-1.99933200e-01	-1.09022500e-09	1.83387099e+08
1.94515608e+02	2023-03-06T17:25:41.852378	7.63410700e-05	8.31912800e-05	9.17657115e-01	-2.99955700e-01	-8.30741600e-05	3.61069796e+03	-1.49976300e-01	-4.67071100e-10	3.21099507e+08
1.95216000e+02	2023-03-06T17:25:42.552418	6.79754600e-05	8.31974600e-05	8.17037684e-01	-2.99957400e-01	-8.29353900e-05	3.61675999e+03	-9.99384600e-02	-1.37955300e-09	7.24426390e+07
