Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.86884922e-01	2023-02-13T20:39:22.820158	7.15708500e-05	2.41595700e-06	2.96242234e+01	-2.99967500e-01	1.93980900e-11	-1.54637647e+10	-5.99918800e-01	-1.03676200e-07	5.78646594e+06
2.68993296e+00	2023-02-13T20:39:24.621715	6.95627500e-05	2.38795400e-08	2.91306910e+03	-2.99967300e-01	1.21992300e-11	-2.45890355e+10	-5.49923500e-01	-3.29009500e-08	1.67145174e+07
4.62180320e+00	2023-02-13T20:39:26.551729	6.63834100e-05	-6.69086900e-09	-9.92149301e+03	-2.99967100e-01	1.15811200e-11	-2.59013895e+10	-4.99927300e-01	-1.58113000e-08	3.16183552e+07
6.67326156e+00	2023-02-13T20:39:28.606184	6.53794100e-05	-1.05632100e-08	-6.18935059e+03	-2.99967200e-01	1.28678400e-11	-2.33113871e+10	-4.49942700e-01	-9.08587300e-09	4.95211302e+07
8.73550196e+00	2023-02-13T20:39:30.668314	6.61324500e-05	-1.57028600e-08	-4.21149077e+03	-2.99967300e-01	1.22791500e-11	-2.44289955e+10	-3.99912800e-01	-1.52855200e-09	2.61628522e+08
1.05791093e+01	2023-02-13T20:39:32.512431	6.37060900e-05	-2.42890700e-08	-2.62282953e+03	-2.99966800e-01	1.31621700e-11	-2.27900718e+10	-3.49915100e-01	5.50689500e-09	-6.35412696e+07
1.26415463e+01	2023-02-13T20:39:34.574104	6.32040900e-05	-2.74294100e-08	-2.30424533e+03	-2.99967300e-01	1.18166000e-11	-2.53852462e+10	-2.99926100e-01	1.01331000e-08	-2.95986519e+07
1.47084813e+01	2023-02-13T20:39:36.641235	6.21999900e-05	-3.74255500e-08	-1.66196596e+03	-2.99967700e-01	1.09419600e-11	-2.74144395e+10	-2.49931200e-01	1.12711200e-08	-2.21744778e+07
1.67665483e+01	2023-02-13T20:39:38.699365	6.35387500e-05	-2.39327500e-08	-2.65488713e+03	-2.99966800e-01	1.36415500e-11	-2.19892021e+10	-1.99933900e-01	1.08506500e-08	-1.84259837e+07
1.88293392e+01	2023-02-13T20:39:40.762495	6.33713800e-05	-2.53120000e-08	-2.50361015e+03	-2.99966900e-01	1.19427300e-11	-2.51171131e+10	-1.49939900e-01	1.08897500e-08	-1.37689019e+07
2.08923418e+01	2023-02-13T20:39:42.825625	6.22837500e-05	-2.79346000e-08	-2.22962742e+03	-2.99967500e-01	9.22212400e-12	-3.25269428e+10	-9.99414100e-02	1.25922200e-08	-7.93675857e+06
2.29588560e+01	2023-02-13T20:39:44.891756	5.79329500e-05	-4.39543000e-08	-1.31802691e+03	-2.99968000e-01	1.27584800e-11	-2.35112647e+10	-4.99399900e-02	1.43379400e-08	-3.48306591e+06
2.48916670e+01	2023-02-13T20:39:46.824877	5.48372400e-05	-5.54465400e-08	-9.89011037e+02	-2.99967500e-01	1.33850500e-11	-2.24106372e+10	5.57044400e-05	1.66806000e-08	3.33947460e+03
2.68293024e+01	2023-02-13T20:39:48.762000	6.58814600e-05	-7.71560000e-08	-8.53873451e+02	-2.99967400e-01	1.24514900e-11	-2.40908839e+10	5.00547200e-02	2.13942900e-08	2.33962987e+06
2.85052492e+01	2023-02-13T20:39:50.438106	6.52957500e-05	-7.56218900e-08	-8.63450385e+02	-2.99967500e-01	1.06349900e-11	-2.82057153e+10	1.00057800e-01	3.31151700e-08	3.02150948e+06
2.99283948e+01	2023-02-13T20:39:51.861196	6.62998400e-05	-6.21169200e-08	-1.06733946e+03	-2.99966500e-01	1.21992000e-11	-2.45890304e+10	1.50051400e-01	4.16127500e-08	3.60589963e+06
3.10794057e+01	2023-02-13T20:39:53.012268	6.63834800e-05	-5.91160000e-08	-1.12293592e+03	-2.99967700e-01	1.16525700e-11	-2.57426216e+10	2.00044000e-01	4.42900700e-08	4.51667834e+06
3.22355178e+01	2023-02-13T20:39:54.168341	6.61324500e-05	-6.66341100e-08	-9.92471423e+02	-2.99966500e-01	1.23379700e-11	-2.43124679e+10	2.50077500e-01	5.34915400e-08	4.67508507e+06
3.34073876e+01	2023-02-13T20:39:55.340415	6.71365200e-05	-8.65748600e-08	-7.75473619e+02	-2.99967800e-01	1.28804000e-11	-2.32887022e+10	3.00074700e-01	7.49623000e-08	4.00300818e+06
