Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.88384398e-01	2023-02-13T20:33:15.776301	7.15708700e-05	2.38983800e-06	2.99480007e+01	-2.99968300e-01	-6.58155500e-10	4.55771167e+08	-5.99918300e-01	-5.73830100e-08	1.04546328e+07
2.69160140e+00	2023-02-13T20:33:17.586326	6.84750600e-05	1.71069000e-08	4.00277432e+03	-2.99966900e-01	-1.23947900e-09	2.42010474e+08	-5.49923700e-01	-2.03569500e-08	2.70140517e+07
4.61290942e+00	2023-02-13T20:33:19.506352	6.57140800e-05	-3.60415200e-09	-1.82328825e+04	-2.99968500e-01	-1.47493700e-09	2.03377161e+08	-4.99927800e-01	-1.02350500e-08	4.88446857e+07
6.68074120e+00	2023-02-13T20:33:21.576691	6.32877000e-05	-1.23566200e-08	-5.12176469e+03	-2.99967600e-01	-3.40719600e-11	8.80394318e+09	-4.49941500e-01	-5.99748000e-10	7.50217591e+08
8.51943568e+00	2023-02-13T20:33:23.415819	6.16980100e-05	-2.07711700e-08	-2.97036758e+03	-2.99967400e-01	-9.11799500e-10	3.28983949e+08	-3.99913800e-01	5.38403700e-09	-7.42776842e+07
1.05859219e+01	2023-02-13T20:33:25.481963	5.90206300e-05	-2.13008200e-08	-2.77081493e+03	-2.99966600e-01	-8.17682000e-11	3.66849949e+09	-3.49918000e-01	1.03549200e-08	-3.37924388e+07
1.26443377e+01	2023-02-13T20:33:27.540106	6.22836800e-05	-1.68186100e-08	-3.70325966e+03	-2.99980500e-01	-8.10483400e-09	3.70125409e+07	-2.99928500e-01	1.02875300e-08	-2.91545687e+07
1.47068303e+01	2023-02-13T20:33:29.603249	6.31203700e-05	-1.76114000e-08	-3.58406316e+03	-2.99967800e-01	-2.05262000e-10	1.46138983e+09	-2.49931900e-01	9.69331900e-09	-2.57839343e+07
1.67693823e+01	2023-02-13T20:33:31.665393	6.38734200e-05	-1.77463000e-08	-3.59925280e+03	-2.99967300e-01	-3.15909700e-10	9.49534946e+08	-1.99937400e-01	8.70084400e-09	-2.29790811e+07
1.88318016e+01	2023-02-13T20:33:33.728046	6.31203800e-05	-1.85309900e-08	-3.40620658e+03	-2.99967300e-01	-1.85966300e-09	1.61301967e+08	-1.49941700e-01	1.04323800e-08	-1.43727222e+07
2.09002829e+01	2023-02-13T20:33:35.796190	6.28694500e-05	-2.05181100e-08	-3.06409557e+03	-2.99966200e-01	-8.60658900e-10	3.48530876e+08	-9.99427600e-02	1.23724800e-08	-8.07782757e+06
2.29611788e+01	2023-02-13T20:33:37.857333	6.24510500e-05	-2.32669700e-08	-2.68410756e+03	-2.99968000e-01	-1.69802000e-10	1.76657519e+09	-4.99402500e-02	1.30603700e-08	-3.82380055e+06
2.50243162e+01	2023-02-13T20:33:39.920477	6.82243200e-05	-2.56573000e-08	-2.65906077e+03	-2.99968100e-01	-4.11108600e-10	7.29656592e+08	5.63742100e-05	1.19834500e-08	4.70433890e+03
2.70865942e+01	2023-02-13T20:33:41.982621	6.59651900e-05	-2.05351800e-08	-3.21230152e+03	-2.99967700e-01	-1.91949200e-10	1.56274525e+09	5.00534300e-02	1.12793500e-08	4.43761653e+06
2.91495251e+01	2023-02-13T20:33:44.045763	6.29530800e-05	-2.73009000e-08	-2.30589761e+03	-2.99967400e-01	-3.14248700e-10	9.54554148e+08	1.00054600e-01	1.42034400e-08	7.04439206e+06
3.05816757e+01	2023-02-13T20:33:45.477863	6.26183800e-05	-2.64935100e-08	-2.36353658e+03	-2.99966600e-01	-3.06759800e-10	9.77854986e+08	1.50052200e-01	1.80342600e-08	8.32039684e+06
3.20246146e+01	2023-02-13T20:33:46.920964	6.26184400e-05	-3.17720300e-08	-1.97086683e+03	-2.99969300e-01	-1.70760600e-09	1.75666576e+08	2.00047800e-01	2.50875300e-08	7.97399345e+06
3.34566915e+01	2023-02-13T20:33:48.353063	6.15307700e-05	-3.95574100e-08	-1.55548025e+03	-2.99967900e-01	-3.32851300e-10	9.01206935e+08	2.50078400e-01	3.18518200e-08	7.85130646e+06
3.49006516e+01	2023-02-13T20:33:49.797164	6.68854800e-05	-5.15945600e-08	-1.29636690e+03	-2.99967400e-01	-5.17492900e-10	5.79655103e+08	3.00074200e-01	4.79911400e-08	6.25269998e+06
