Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.62425607e+02	2023-02-13T20:35:57.324088	6.45427600e-05	-1.77387800e-07	-3.63851178e+02	-9.99438700e-02	-2.28742800e-10	4.36926845e+08	6.00112100e-01	1.62811600e-07	3.68592963e+06
1.63581710e+02	2023-02-13T20:35:58.480169	6.42917900e-05	-1.82415100e-07	-3.52447741e+02	-9.99438000e-02	-2.55153900e-10	3.91700068e+08	6.50101700e-01	1.72389200e-07	3.77112777e+06
1.64738175e+02	2023-02-13T20:35:59.636249	6.46264600e-05	-1.88407700e-07	-3.43013900e+02	-9.99440700e-02	-3.35547900e-10	2.97853362e+08	7.00100900e-01	1.80020600e-07	3.88900437e+06
1.65894328e+02	2023-02-13T20:36:00.792330	6.42081400e-05	-1.93681200e-07	-3.31514571e+02	-9.99439800e-02	-4.94459900e-10	2.02127574e+08	7.50087500e-01	1.80716900e-07	4.15062177e+06
1.67050633e+02	2023-02-13T20:36:01.948411	6.49611300e-05	-1.86987600e-07	-3.47408759e+02	-9.99445000e-02	-5.68596900e-10	1.75773909e+08	8.00081900e-01	1.77537600e-07	4.50654904e+06
1.68206873e+02	2023-02-13T20:36:03.105492	6.47937700e-05	-1.88407600e-07	-3.43902104e+02	-9.99442500e-02	-4.66569000e-10	2.14211081e+08	8.50080100e-01	1.89160800e-07	4.49395488e+06
1.69362985e+02	2023-02-13T20:36:04.261571	6.45428400e-05	-2.02001100e-07	-3.19517270e+02	-9.99449700e-02	-6.26229400e-10	1.59598016e+08	9.00105500e-01	1.94127200e-07	4.63667894e+06
1.70519358e+02	2023-02-13T20:36:05.417652	6.38734600e-05	-2.03017300e-07	-3.14620774e+02	-9.99447600e-02	-6.92906700e-10	1.44239852e+08	9.50109700e-01	1.95763700e-07	4.85334973e+06
1.71675455e+02	2023-02-13T20:36:06.573732	6.45428100e-05	-2.17844800e-07	-2.96278865e+02	-9.99441500e-02	-8.46163600e-10	1.18114452e+08	1.00011900e+00	2.09761100e-07	4.76789548e+06
1.72831820e+02	2023-02-13T20:36:07.729813	6.49611400e-05	-2.37170800e-07	-2.73900244e+02	-9.99445200e-02	-9.82255700e-10	1.01750003e+08	1.05011000e+00	2.32565700e-07	4.51532621e+06
1.73988088e+02	2023-02-13T20:36:08.885894	6.45428500e-05	-2.95353900e-07	-2.18527164e+02	-9.99444700e-02	-1.20381300e-09	8.30232520e+07	1.10011500e+00	2.97023500e-07	3.70379785e+06
1.75144361e+02	2023-02-13T20:36:10.042974	6.22001400e-05	-4.26514400e-07	-1.45833622e+02	-9.99447600e-02	-1.21460300e-09	8.22859486e+07	1.15014900e+00	4.27930300e-07	2.68770171e+06
1.76088168e+02	2023-02-13T20:36:10.986040	6.67181200e-05	-6.64666400e-07	-1.00378355e+02	-9.99438300e-02	-1.51492600e-09	6.59727472e+07	1.20014700e+00	6.55782100e-07	1.83010027e+06
1.77445925e+02	2023-02-13T20:36:12.344128	6.60487800e-05	-1.02410500e-06	-6.44941485e+01	-9.99433200e-02	-1.64268400e-09	6.08414765e+07	1.25014500e+00	9.97065600e-07	1.25382422e+06
1.78566212e+02	2023-02-13T20:36:13.464198	6.47938000e-05	-1.52523800e-06	-4.24811079e+01	-9.99441600e-02	-1.29103100e-09	7.74142217e+07	1.30012900e+00	1.48349900e-06	8.76393580e+05
1.79694510e+02	2023-02-13T20:36:14.593270	6.53794700e-05	-2.16058900e-06	-3.02600217e+01	-9.99440600e-02	-1.49635000e-09	6.67919003e+07	1.35011900e+00	2.10221400e-06	6.42236709e+05
1.80820152e+02	2023-02-13T20:36:15.718341	6.26184600e-05	-2.93882900e-06	-2.13072826e+01	-9.99432000e-02	-1.84429000e-09	5.41906099e+07	1.40014400e+00	2.82424200e-06	4.95759216e+05
1.81941326e+02	2023-02-13T20:36:16.839411	6.22837600e-05	-3.73097100e-06	-1.66937132e+01	-9.99445900e-02	-2.67751500e-09	3.73273688e+07	1.45012900e+00	3.61278800e-06	4.01387792e+05
1.83071136e+02	2023-02-13T20:36:17.969483	6.10288300e-05	-4.60472900e-06	-1.32535118e+01	-9.99448200e-02	-1.45483000e-09	6.86986246e+07	1.50011800e+00	4.48702100e-06	3.34323820e+05
1.83988159e+02	2023-02-13T20:36:18.886541	6.57977800e-05	-5.57726000e-06	-1.17975099e+01	-9.99439500e-02	-1.78628600e-09	5.59506988e+07	1.55010200e+00	5.39219000e-06	2.87471695e+05
1.85128597e+02	2023-02-13T20:36:20.026613	6.47937700e-05	-6.56085000e-06	-9.87581944e+00	-9.99450500e-02	-1.83135100e-09	5.45744917e+07	1.60007500e+00	6.32642400e-06	2.52919343e+05
1.86034143e+02	2023-02-13T20:36:20.932670	6.51284700e-05	-6.30279900e-06	-1.03332615e+01	-9.99436800e-02	-1.31064200e-09	7.62555145e+07	1.60007500e+00	6.21329200e-06	2.57524514e+05
1.86680520e+02	2023-02-13T20:36:21.578711	6.63835300e-05	-4.89190600e-06	-1.35700747e+01	-9.99434100e-02	-1.23811300e-09	8.07223654e+07	1.55010200e+00	4.87722600e-06	3.17824517e+05
1.87597521e+02	2023-02-13T20:36:22.495769	6.35388900e-05	-3.74216800e-06	-1.69791656e+01	-9.99441900e-02	-9.46168900e-10	1.05630390e+08	1.50012000e+00	3.79060300e-06	3.95747062e+05
1.88945561e+02	2023-02-13T20:36:23.843854	6.40408100e-05	-2.75506700e-06	-2.32447378e+01	-9.99437900e-02	-7.52297200e-10	1.32851471e+08	1.45012700e+00	2.77452300e-06	5.22658129e+05
1.90068884e+02	2023-02-13T20:36:24.966925	6.42918200e-05	-1.94651600e-06	-3.30291762e+01	-9.99448700e-02	-8.61049000e-10	1.16073383e+08	1.40014200e+00	1.96082600e-06	7.14057239e+05
1.91195704e+02	2023-02-13T20:36:26.093996	6.57978100e-05	-1.31441000e-06	-5.00588173e+01	-9.99445600e-02	-6.90160800e-10	1.44813441e+08	1.35011700e+00	1.32704200e-06	1.01738830e+06
1.92316076e+02	2023-02-13T20:36:27.214066	6.60487800e-05	-8.58004400e-07	-7.69795353e+01	-9.99447300e-02	-6.21684000e-10	1.60764520e+08	1.30012900e+00	8.75280100e-07	1.48538622e+06
1.93442621e+02	2023-02-13T20:36:28.341137	6.64671200e-05	-5.52229100e-07	-1.20361495e+02	-9.99439900e-02	-6.40307500e-10	1.56087489e+08	1.25014600e+00	5.73672700e-07	2.17919730e+06
1.94566119e+02	2023-02-13T20:36:29.464208	6.16144600e-05	-3.77487100e-07	-1.63222690e+02	-9.99443300e-02	-7.58385500e-10	1.31785655e+08	1.20014900e+00	3.75909200e-07	3.19265663e+06
1.95956851e+02	2023-02-13T20:36:30.855296	6.40408800e-05	-2.69898000e-07	-2.37278083e+02	-9.99437600e-02	-6.02631500e-10	1.65845562e+08	1.15015200e+00	2.75715100e-07	4.17152343e+06
1.97112816e+02	2023-02-13T20:36:32.011369	6.48774900e-05	-2.23827200e-07	-2.89855254e+02	-9.99424400e-02	-5.52227100e-10	1.80980687e+08	1.10011400e+00	2.16881100e-07	5.07242909e+06
1.98269156e+02	2023-02-13T20:36:33.167442	6.37897800e-05	-1.92226300e-07	-3.31847307e+02	-9.99425700e-02	-4.95002300e-10	2.01903244e+08	1.05011000e+00	1.93422800e-07	5.42909109e+06
1.99426776e+02	2023-02-13T20:36:34.325529	6.48774700e-05	-1.77223700e-07	-3.66076715e+02	-9.99441600e-02	-4.71597700e-10	2.11926733e+08	1.00011600e+00	1.78561400e-07	5.60096415e+06
2.00581724e+02	2023-02-13T20:36:35.480601	6.52121000e-05	-1.65379600e-07	-3.94317679e+02	-9.99438600e-02	-4.90082500e-10	2.03932726e+08	9.50109300e-01	1.58414100e-07	5.99763089e+06
2.01742306e+02	2023-02-13T20:36:36.640675	6.46264600e-05	-1.50473000e-07	-4.29488745e+02	-9.99440700e-02	-4.26849200e-10	2.34143744e+08	9.00106300e-01	1.58917500e-07	5.66398477e+06
2.02894286e+02	2023-02-13T20:36:37.792747	6.44590800e-05	-1.49794400e-07	-4.30317021e+02	-9.99440500e-02	-3.98478600e-10	2.50814096e+08	8.50080100e-01	1.53765600e-07	5.52841533e+06
2.04055440e+02	2023-02-13T20:36:38.953820	6.45427900e-05	-1.44696100e-07	-4.46057565e+02	-9.99440800e-02	-3.75477600e-10	2.66178542e+08	8.00080100e-01	1.49321300e-07	5.35811100e+06
2.05206560e+02	2023-02-13T20:36:40.104892	6.47937800e-05	-1.39753100e-07	-4.63630360e+02	-9.99442600e-02	-2.92367400e-10	3.41844747e+08	7.50086700e-01	1.42907900e-07	5.24874202e+06
2.06362926e+02	2023-02-13T20:36:41.260966	6.52121600e-05	-1.31366300e-07	-4.96414682e+02	-9.99447200e-02	-2.71363900e-10	3.68305143e+08	7.00099200e-01	1.36221700e-07	5.13941024e+06
2.07519349e+02	2023-02-13T20:36:42.418040	6.47938100e-05	-1.24666900e-07	-5.19735471e+02	-9.99436200e-02	-2.39747100e-10	4.16871028e+08	6.50102000e-01	1.31085300e-07	4.95938141e+06
2.08675578e+02	2023-02-13T20:36:43.574112	6.53794300e-05	-1.16847400e-07	-5.59528325e+02	-9.99428600e-02	-2.02062700e-10	4.94613108e+08	6.00110600e-01	1.22263900e-07	4.90832208e+06
2.09628943e+02	2023-02-13T20:36:44.527172	6.53794600e-05	-1.06881700e-07	-6.11699290e+02	-9.99431100e-02	-2.37047500e-10	4.21616385e+08	5.50078800e-01	1.13337300e-07	4.85346660e+06
2.10784816e+02	2023-02-13T20:36:45.683245	6.55468100e-05	-9.70727500e-08	-6.75233884e+02	-9.99446300e-02	-1.91584000e-10	5.21675244e+08	5.00084300e-01	1.05113300e-07	4.75757397e+06
2.11941197e+02	2023-02-13T20:36:46.839318	6.57977700e-05	-8.57951400e-08	-7.66917217e+02	-9.99436800e-02	-1.60476100e-10	6.22794796e+08	4.50097300e-01	9.35639100e-08	4.81058669e+06
2.13098908e+02	2023-02-13T20:36:47.997391	6.70528400e-05	-7.00713100e-08	-9.56922883e+02	-9.99451200e-02	-1.52360500e-10	6.55977895e+08	4.00098000e-01	8.00219100e-08	4.99985566e+06
2.14269221e+02	2023-02-13T20:36:49.167465	6.69691600e-05	-5.03716200e-08	-1.32950181e+03	-9.99442400e-02	-6.95993200e-11	1.43599449e+09	3.50100300e-01	6.47144700e-08	5.40992300e+06
2.15430084e+02	2023-02-13T20:36:50.328539	6.21165300e-05	-4.17291500e-08	-1.48856447e+03	-9.99441000e-02	-7.49311500e-11	1.33381244e+09	3.00074700e-01	4.96857900e-08	6.03944709e+06
2.16862835e+02	2023-02-13T20:36:51.761629	6.58815300e-05	-1.63263900e-08	-4.03527847e+03	-9.99440500e-02	-7.02973500e-11	1.42173282e+09	2.50079900e-01	3.30833900e-08	7.55907723e+06
2.18304264e+02	2023-02-13T20:36:53.202720	6.83078900e-05	-2.68512900e-09	-2.54393327e+04	-9.99440900e-02	-4.16492300e-11	2.39966237e+09	2.00045100e-01	1.93217300e-08	1.03533742e+07
2.19737703e+02	2023-02-13T20:36:54.636810	6.96465200e-05	9.20351100e-09	7.56738597e+03	-9.99429700e-02	-5.89146300e-11	1.69640325e+09	1.50051300e-01	6.88608100e-09	2.17905221e+07
2.20956460e+02	2023-02-13T20:36:55.854887	7.20728500e-05	2.49099400e-08	2.89333696e+03	-9.99442200e-02	-3.11453000e-11	3.20896636e+09	1.00052100e-01	-1.01312500e-09	-9.87559284e+07
2.22400522e+02	2023-02-13T20:36:57.298978	6.89771200e-05	2.44515700e-08	2.82096896e+03	-9.99447000e-02	-5.67587300e-12	1.76086921e+10	5.00518900e-02	-1.02058800e-08	-4.90422090e+06
2.24456341e+02	2023-02-13T20:36:59.355107	6.82241200e-05	7.94730900e-08	8.58455611e+02	-9.99436200e-02	2.34718200e-12	-4.25802601e+10	4.99326300e-05	-3.05210900e-08	-1.63600415e+03
2.26128703e+02	2023-02-13T20:37:01.027213	7.37462100e-05	2.49763600e-07	2.95264042e+02	-9.99440100e-02	-2.17313700e-12	4.59906623e+10	-4.99404300e-02	-4.63235200e-08	1.07807934e+06
2.27289760e+02	2023-02-13T20:37:02.188288	7.10688700e-05	1.90559900e-07	3.72947666e+02	-9.99439700e-02	-1.10792500e-11	9.02082451e+09	-9.99421800e-02	-3.06517400e-08	3.26057118e+06
2.28706320e+02	2023-02-13T20:37:03.605376	6.93118100e-05	1.08568300e-07	6.38416646e+02	-9.99437100e-02	-3.86774900e-12	2.58402782e+10	-1.49939200e-01	-2.24781400e-08	6.67044515e+06
2.30128671e+02	2023-02-13T20:37:05.027466	6.89771600e-05	7.99040500e-08	8.63249860e+02	-9.99444900e-02	-1.52558500e-12	6.55122396e+10	-1.99932400e-01	-2.16687800e-08	9.22674927e+06
2.31555077e+02	2023-02-13T20:37:06.453557	6.97301600e-05	3.75646800e-07	1.85626924e+02	-9.99440800e-02	-2.68195900e-12	3.72653273e+10	-2.49930400e-01	-2.46360900e-08	1.01448891e+07
2.32978091e+02	2023-02-13T20:37:07.876646	6.88098400e-05	7.14004500e-08	9.63717175e+02	-9.99440500e-02	-2.80808700e-12	3.55915077e+10	-2.99924600e-01	-2.59425700e-08	1.15610982e+07
2.34393941e+02	2023-02-13T20:37:09.292735	6.71363800e-05	6.93739400e-08	9.67746390e+02	-9.99448800e-02	8.97419600e-12	-1.11369174e+10	-3.49913900e-01	-2.72770200e-08	1.28281572e+07
2.35815681e+02	2023-02-13T20:37:10.714825	6.85588200e-05	6.80151400e-08	1.00799351e+03	-9.99453100e-02	5.56394500e-12	-1.79630298e+10	-3.99910400e-01	-2.88268500e-08	1.38728442e+07
2.37237689e+02	2023-02-13T20:37:12.135915	6.85588200e-05	7.38396800e-08	9.28482084e+02	-9.99446300e-02	-9.10948800e-11	1.09714871e+09	-4.49941000e-01	-3.20237400e-08	1.40502327e+07
2.38659621e+02	2023-02-13T20:37:13.558005	6.82241200e-05	8.82451600e-08	7.73120248e+02	-9.99441000e-02	-1.05799500e-10	9.44655693e+08	-4.99926000e-01	-3.78911500e-08	1.31937405e+07
2.40081433e+02	2023-02-13T20:37:14.980094	6.91444700e-05	1.12746300e-07	6.13274848e+02	-9.99450900e-02	3.36055500e-12	-2.97406500e+10	-5.49922700e-01	-4.46759200e-08	1.23091522e+07
2.41242518e+02	2023-02-13T20:37:16.141168	7.50013000e-05	1.65861600e-07	4.52192069e+02	-9.99438600e-02	-6.92461100e-11	1.44331371e+09	-5.99919100e-01	-7.03665300e-08	8.52563143e+06
