Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.75755413e-01	2023-02-13T20:22:40.600281	6.85586400e-05	1.61456600e-06	4.24625813e+01	-2.99971700e-01	-9.85847300e-09	3.04278056e+07	-9.99952900e-01	-8.08384500e-07	1.23697683e+06
3.19377381e+00	2023-02-13T20:22:42.920313	6.73873700e-05	4.04184300e-07	1.66724363e+02	-2.99968400e-01	-8.82220600e-09	3.40015184e+07	-9.49910200e-01	-4.18341800e-07	2.27065572e+06
4.31947896e+00	2023-02-13T20:22:44.050329	6.95627000e-05	1.93871500e-07	3.58808283e+02	-2.99971700e-01	-7.99792400e-09	3.75061954e+07	-8.99911500e-01	-2.07762900e-07	4.33143502e+06
5.70940431e+00	2023-02-13T20:22:45.441278	7.09014400e-05	4.66286900e-08	1.52055398e+03	-2.99964500e-01	-8.65983700e-09	3.46385850e+07	-8.49917700e-01	-5.52759600e-08	1.53759012e+07
7.38128211e+00	2023-02-13T20:22:47.113394	6.47937100e-05	-8.23965800e-08	-7.86364070e+02	-2.99965200e-01	-8.03675000e-09	3.73241920e+07	-7.99920200e-01	1.69189300e-08	-4.72795975e+07
8.82432538e+00	2023-02-13T20:22:48.556495	6.48773700e-05	-1.34702900e-07	-4.81633061e+02	-2.99967900e-01	-7.05541800e-09	4.25159643e+07	-7.49924400e-01	7.21236000e-08	-1.03977672e+07
9.97508336e+00	2023-02-13T20:22:49.707575	6.41243700e-05	-1.63165600e-07	-3.93001772e+02	-2.99968500e-01	-9.50112300e-09	3.15718994e+07	-6.99937100e-01	1.09656200e-07	-6.38301437e+06
1.09282955e+01	2023-02-13T20:22:50.660640	6.20326400e-05	-1.45171000e-07	-4.27307382e+02	-2.99971100e-01	-7.87175400e-09	3.81072757e+07	-6.49905500e-01	1.17308300e-07	-5.54014933e+06
1.20860969e+01	2023-02-13T20:22:51.818722	6.24510200e-05	-1.85962100e-07	-3.35826601e+02	-2.99967700e-01	-9.39143700e-09	3.19405539e+07	-5.99915700e-01	1.04303800e-07	-5.75161883e+06
1.32406375e+01	2023-02-13T20:22:52.972803	6.46263300e-05	-1.71285600e-07	-3.77301595e+02	-2.99968200e-01	-7.79167600e-09	3.84985464e+07	-5.49920800e-01	1.13870800e-07	-4.82933992e+06
1.44016006e+01	2023-02-13T20:22:54.133883	6.27856400e-05	-2.27398200e-07	-2.76104384e+02	-2.99967500e-01	-7.86245400e-09	3.81518925e+07	-4.99923800e-01	1.22139700e-07	-4.09304919e+06
1.55533195e+01	2023-02-13T20:22:55.285963	6.94791300e-05	-7.78030200e-08	-8.93013279e+02	-2.99970900e-01	-6.94790300e-09	4.31743074e+07	-4.49939400e-01	4.80849600e-08	-9.35717530e+06
1.72948825e+01	2023-02-13T20:22:57.027084	6.53793400e-05	-9.89830700e-08	-6.60510328e+02	-2.99966500e-01	-8.43091400e-09	3.55793571e+07	-3.99910200e-01	4.76977300e-08	-8.38426063e+06
1.84437550e+01	2023-02-13T20:22:58.176164	6.57976200e-05	-6.93129000e-08	-9.49283900e+02	-2.99972200e-01	-7.46322300e-09	4.01933856e+07	-3.49916400e-01	4.61560700e-08	-7.58115671e+06
1.96060111e+01	2023-02-13T20:22:59.338245	6.57977100e-05	-6.33633800e-08	-1.03841856e+03	-2.99977200e-01	-1.05568600e-08	2.84153811e+07	-2.99925900e-01	4.74884500e-08	-6.31576520e+06
2.07562707e+01	2023-02-13T20:23:00.488325	6.65506600e-05	-5.67252700e-08	-1.17321011e+03	-2.99967400e-01	-9.76534000e-09	3.07175582e+07	-2.49931100e-01	4.36677300e-08	-5.72347360e+06
2.19135802e+01	2023-02-13T20:23:01.646405	6.73874400e-05	-1.40131800e-07	-4.80886137e+02	-2.99973200e-01	-1.06971700e-08	2.80422953e+07	-1.99933500e-01	4.40047300e-08	-4.54345476e+06
2.30845424e+01	2023-02-13T20:23:02.817487	6.72200700e-05	-5.83739100e-08	-1.15154304e+03	-2.99969200e-01	-1.11714600e-08	2.68513874e+07	-1.49909800e-01	4.18647300e-08	-3.58081373e+06
2.45069152e+01	2023-02-13T20:23:04.239585	6.57140400e-05	-9.29151000e-08	-7.07248230e+02	-2.99974500e-01	-1.19530000e-08	2.50961683e+07	-9.99540400e-02	4.48660000e-08	-2.22783489e+06
