Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.73667819e-01	2023-02-13T20:14:30.167308	6.93952400e-05	2.37104800e-06	2.92677500e+01	-2.99966500e-01	-1.62039500e-10	1.85119369e+09	-9.99953400e-01	-9.05678500e-07	1.10409312e+06
3.34925175e+00	2023-02-13T20:14:32.639895	5.35818700e-05	7.17245100e-07	7.47051043e+01	-2.99967300e-01	-1.21495900e-10	2.46894998e+09	-9.49915000e-01	-1.25000400e-06	7.59929568e+05
4.47428789e+00	2023-02-13T20:14:33.759903	1.20516700e-04	1.44212900e-06	8.35685989e+01	-2.99966900e-01	-1.35805200e-10	2.20880276e+09	-8.99908600e-01	-1.53179800e-06	5.87485164e+05
5.60752660e+00	2023-02-13T20:14:34.899913	6.73871500e-05	1.38424300e-06	4.86815899e+01	-2.99967600e-01	-1.03742900e-10	2.89145185e+09	-8.49918200e-01	-8.60152200e-07	9.88102106e+05
6.72326005e+00	2023-02-13T20:14:36.009919	6.93116100e-05	7.55156200e-07	9.17844679e+01	-2.99967600e-01	-8.44045500e-11	3.55392689e+09	-7.99918200e-01	-9.12555700e-07	8.76569178e+05
7.85338102e+00	2023-02-13T20:14:37.146886	6.23670800e-05	6.20990500e-07	1.00431617e+02	-2.99966300e-01	-9.78013400e-11	3.06709806e+09	-7.49926300e-01	-6.14686400e-07	1.22001447e+06
8.97951626e+00	2023-02-13T20:14:38.272958	5.91039100e-05	4.23638500e-07	1.39514964e+02	-2.99966800e-01	-1.51220300e-10	1.98364109e+09	-6.99953900e-01	-4.23998500e-07	1.65084051e+06
1.05875569e+01	2023-02-13T20:14:39.881059	7.84314100e-05	2.60019700e-07	3.01636414e+02	-2.99966200e-01	-1.94551700e-10	1.54183284e+09	-6.49908700e-01	-2.44245100e-07	2.66088736e+06
1.19425526e+01	2023-02-13T20:14:41.236144	5.50878800e-05	2.09188700e-07	2.63340611e+02	-2.99967200e-01	-1.63755100e-10	1.83180371e+09	-5.99930900e-01	-2.75579500e-07	2.17697942e+06
1.33014497e+01	2023-02-13T20:14:42.595231	7.01483200e-05	6.39112300e-08	1.09758989e+03	-2.99965900e-01	-1.66299000e-10	1.80377453e+09	-5.49923400e-01	-1.51933400e-07	3.61950302e+06
1.44733199e+01	2023-02-13T20:14:43.767304	7.10685900e-05	1.26426500e-07	5.62133651e+02	-2.99966500e-01	-1.86289100e-10	1.61022035e+09	-4.99924700e-01	-1.64658100e-07	3.03613791e+06
1.56308653e+01	2023-02-13T20:14:44.924377	7.14870300e-05	1.25912500e-07	5.67751653e+02	-2.99966700e-01	-1.85507000e-10	1.61701014e+09	-4.49938800e-01	-1.46381700e-07	3.07373668e+06
1.67859302e+01	2023-02-13T20:14:46.079450	6.77219000e-05	1.34776900e-07	5.02474089e+02	-2.99967000e-01	-1.89165200e-10	1.58574093e+09	-3.99909300e-01	-1.14547400e-07	3.49121237e+06
1.79425983e+01	2023-02-13T20:14:47.236523	7.38297600e-05	7.22492400e-08	1.02187594e+03	-2.99967300e-01	-1.39219500e-10	2.15463567e+09	-3.49917700e-01	-9.53449100e-08	3.67001972e+06
1.91040035e+01	2023-02-13T20:14:48.397596	6.63832200e-05	5.90363500e-08	1.12444655e+03	-2.99967200e-01	-1.44833000e-10	2.07112467e+09	-2.99926800e-01	-7.33910200e-08	4.08669617e+06
2.02702457e+01	2023-02-13T20:14:49.563669	7.32439300e-05	2.40228600e-08	3.04892631e+03	-2.99968100e-01	-1.72850300e-10	1.73542134e+09	-2.49932700e-01	-5.69638400e-08	4.38756762e+06
2.17077987e+01	2023-02-13T20:14:51.001760	8.57942800e-05	2.73052800e-08	3.14203993e+03	-2.99967300e-01	-1.66311600e-10	1.80364629e+09	-1.99934900e-01	-4.58334800e-08	4.36220204e+06
2.35048235e+01	2023-02-13T20:14:52.798874	6.54628900e-05	-7.93755300e-08	-8.24723816e+02	-2.99967200e-01	-1.00147700e-10	2.99524802e+09	-1.49942200e-01	2.39265900e-08	-6.26676012e+06
2.51761736e+01	2023-02-13T20:14:54.469979	6.37059400e-05	-1.90677700e-07	-3.34102729e+02	-2.99967700e-01	-1.69540900e-10	1.76929402e+09	-9.99406900e-02	1.37732700e-07	-7.25613380e+05
