Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.03336269e+02	2022-11-15T10:59:02.354492	7.63462000e-05	7.65554400e-04	9.97266817e-02	-2.99940700e-01	-7.62057400e-04	3.93593317e+02	-8.99892000e-01	-2.00410000e-07	4.49025498e+06
1.03868119e+02	2022-11-15T10:59:02.886526	5.12435500e-05	7.58787900e-04	6.75334306e-02	-2.99957400e-01	-7.58116400e-04	3.95661405e+02	-8.49902100e-01	-9.89169000e-08	8.59208184e+06
1.04600640e+02	2022-11-15T10:59:03.619572	1.01446500e-04	7.62489200e-04	1.33046475e-01	-2.99970100e-01	-7.61432900e-04	3.93954740e+02	-7.99918000e-01	-4.03357600e-08	1.98314845e+07
1.05288267e+02	2022-11-15T10:59:04.306616	5.96090000e-05	7.60333900e-04	7.83984510e-02	-2.99966000e-01	-7.58084600e-04	3.95689347e+02	-7.49938500e-01	-1.44053600e-08	5.20596847e+07
1.06163125e+02	2022-11-15T10:59:05.181670	5.96108500e-05	7.52273600e-04	7.92409171e-02	-3.00007600e-01	-7.50558200e-04	3.99712641e+02	-6.99966900e-01	-1.94676300e-09	3.59554245e+08
1.07022823e+02	2022-11-15T10:59:06.041724	8.47119800e-05	7.45996500e-04	1.13555466e-01	-2.99943000e-01	-7.45549700e-04	4.02311207e+02	-6.49888300e-01	1.95415400e-09	-3.32567597e+08
1.07913562e+02	2022-11-15T10:59:06.931780	8.47112000e-05	7.34155300e-04	1.15385941e-01	-2.99945000e-01	-7.30319200e-04	4.10703977e+02	-5.99901900e-01	9.17774500e-09	-6.53648472e+07
1.08772821e+02	2022-11-15T10:59:07.791834	7.63440100e-05	7.17746600e-04	1.06366244e-01	-2.99917900e-01	-7.13940500e-04	4.20088089e+02	-5.49906600e-01	1.43116700e-08	-3.84236501e+07
1.09632762e+02	2022-11-15T10:59:08.651888	7.63447300e-05	7.00123000e-04	1.09044739e-01	-2.99921900e-01	-6.98032700e-04	4.29667407e+02	-4.99888300e-01	1.73853000e-08	-2.87535044e+07
1.10491122e+02	2022-11-15T10:59:09.509941	7.63432700e-05	6.78180800e-04	1.12570674e-01	-2.99959700e-01	-6.74542600e-04	4.44686073e+02	-4.49936400e-01	2.05947600e-08	-2.18471300e+07
1.11368355e+02	2022-11-15T10:59:10.386997	5.96083700e-05	6.47412000e-04	9.20717719e-02	-2.99964000e-01	-6.43915200e-04	4.65843950e+02	-3.99907600e-01	2.29844900e-08	-1.73990199e+07
1.12225970e+02	2022-11-15T10:59:11.245050	7.63454700e-05	6.11160000e-04	1.24918957e-01	-2.99980500e-01	-6.05371500e-04	4.95531256e+02	-3.49899200e-01	2.60126500e-08	-1.34511171e+07
1.13085606e+02	2022-11-15T10:59:12.104104	5.12412900e-05	5.65856900e-04	9.05552093e-02	-2.99965800e-01	-5.60718100e-04	5.34967214e+02	-2.99944300e-01	3.32280000e-08	-9.02685386e+06
1.13960338e+02	2022-11-15T10:59:12.979159	6.79774800e-05	5.12272000e-04	1.32698020e-01	-2.99945000e-01	-5.08202000e-04	5.90208224e+02	-2.49910000e-01	2.90306900e-07	-8.60847606e+05
1.14633210e+02	2022-11-15T10:59:13.652202	6.79754600e-05	4.77361900e-04	1.42398168e-01	-2.99984800e-01	-4.80451300e-04	6.24381285e+02	-1.99920500e-01	5.42923600e-07	-3.68229526e+05
1.15303966e+02	2022-11-15T10:59:14.322243	5.12407300e-05	4.35298600e-04	1.17713978e-01	-2.99936600e-01	-4.32128200e-04	6.94091707e+02	-1.49898700e-01	2.89611900e-07	-5.17584740e+05
1.16118141e+02	2022-11-15T10:59:15.137295	8.47096200e-05	3.65431200e-04	2.31807301e-01	-2.99949000e-01	-3.63269400e-04	8.25692998e+02	-9.99565400e-02	2.01831300e-07	-4.95247962e+05
1.17087636e+02	2022-11-15T10:59:16.106357	8.47127700e-05	3.05596700e-04	2.77204466e-01	-2.99943000e-01	3.05183700e-04	-9.82827720e+02	-4.99685400e-02	2.01617700e-07	-2.47838062e+05
1.17821757e+02	2022-11-15T10:59:16.840402	5.96077600e-05	2.48434800e-04	2.39933214e-01	-2.99963700e-01	-2.48185200e-04	1.20862848e+03	7.86831100e-05	2.62820200e-07	2.99379994e+02
