Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.54585533e+02	2022-11-15T10:59:53.604742	9.30809300e-05	8.30722300e-04	1.12048190e-01	-3.99902700e-01	-8.32145300e-04	4.80568357e+02	-8.99908800e-01	-5.02776500e-08	1.78987841e+07
1.54976521e+02	2022-11-15T10:59:53.995766	6.79774800e-05	8.29586600e-04	8.19413910e-02	-3.99933500e-01	-8.24817900e-04	4.84874904e+02	-8.49926800e-01	-4.05045200e-08	2.09835051e+07
1.55881956e+02	2022-11-15T10:59:54.900823	3.45057800e-05	8.25122700e-04	4.18189683e-02	-3.99928100e-01	-8.19545500e-04	4.87987671e+02	-7.99925800e-01	-1.35482600e-08	5.90426963e+07
1.56741403e+02	2022-11-15T10:59:55.760876	5.96090000e-05	8.06253700e-04	7.39333041e-02	-3.99903000e-01	-7.99705300e-04	5.00062961e+02	-7.49915000e-01	-3.21661200e-09	2.33138159e+08
1.57600925e+02	2022-11-15T10:59:56.619931	1.09811800e-04	7.86421600e-04	1.39634771e-01	-3.99955900e-01	-7.81641100e-04	5.11687397e+02	-6.99921400e-01	6.30363000e-09	-1.11034658e+08
1.58460860e+02	2022-11-15T10:59:57.479985	6.79768000e-05	7.75643700e-04	8.76392086e-02	-3.99947800e-01	-7.73752300e-04	5.16893843e+02	-6.49913400e-01	1.18729800e-08	-5.47388608e+07
1.59319671e+02	2022-11-15T10:59:58.339038	9.30783900e-05	7.57100400e-04	1.22940617e-01	-3.99967200e-01	-7.54315600e-04	5.30238537e+02	-5.99900800e-01	1.62846700e-08	-3.68383762e+07
1.60194823e+02	2022-11-15T10:59:59.214093	5.96083700e-05	7.39076500e-04	8.06525035e-02	-3.99936200e-01	-7.34276400e-04	5.44667104e+02	-5.49893600e-01	2.58591100e-08	-2.12649855e+07
1.61053898e+02	2022-11-15T11:00:00.073147	8.47112000e-05	6.98094700e-04	1.21346287e-01	-3.99908600e-01	-6.93762600e-04	5.76434360e+02	-4.99893300e-01	3.27135000e-08	-1.52809482e+07
1.61913404e+02	2022-11-15T11:00:00.932201	4.28752200e-05	6.54230200e-04	6.55353727e-02	-3.99959400e-01	-6.50777400e-04	6.14587108e+02	-4.49938700e-01	4.28230700e-08	-1.05069230e+07
1.62632308e+02	2022-11-15T11:00:01.651246	6.79741100e-05	6.15416400e-04	1.10452224e-01	-3.99925400e-01	-6.09782300e-04	6.55849473e+02	-3.99913300e-01	4.68001300e-08	-8.54513225e+06
1.63694530e+02	2022-11-15T11:00:02.713313	9.30783900e-05	5.65891400e-04	1.64481012e-01	-3.99911000e-01	-5.63271700e-04	7.09978861e+02	-3.49889600e-01	3.06036800e-07	-1.14329257e+06
1.64367941e+02	2022-11-15T11:00:03.387355	3.45057800e-05	5.42734600e-04	6.35776308e-02	-3.99925100e-01	-5.43513800e-04	7.35814068e+02	-2.99914900e-01	7.80956600e-07	-3.84035297e+05
1.65026512e+02	2022-11-15T11:00:04.045398	1.77726200e-05	4.95994600e-04	3.58322853e-02	-3.99930800e-01	-4.94582200e-04	8.08623521e+02	-2.49873100e-01	4.10009800e-07	-6.09432018e+05
1.65835533e+02	2022-11-15T11:00:04.854447	6.79768000e-05	4.40982600e-04	1.54148486e-01	-3.99914000e-01	-4.37900200e-04	9.13253751e+02	-1.99961000e-01	2.80261400e-07	-7.13480344e+05
1.66507361e+02	2022-11-15T11:00:05.526489	6.79774800e-05	3.80504000e-04	1.78651157e-01	-3.99916700e-01	-3.78816300e-04	1.05570088e+03	-1.49937500e-01	2.04575500e-07	-7.32920120e+05
1.67460408e+02	2022-11-15T11:00:06.479549	8.47088300e-05	3.23329900e-04	2.61988854e-01	-3.99903000e-01	-3.22953200e-04	1.23826920e+03	-9.99404900e-02	2.21928900e-07	-4.50326614e+05
1.68132189e+02	2022-11-15T11:00:07.151591	1.09813700e-04	2.69790200e-04	4.07033688e-01	-3.99885700e-01	-2.68990000e-04	1.48661921e+03	-4.99769100e-02	2.48808700e-07	-2.00864801e+05
1.68804315e+02	2022-11-15T11:00:07.823634	7.63440100e-05	2.18038200e-04	3.50140526e-01	-3.99952900e-01	-2.17589900e-04	1.83810416e+03	5.35975000e-05	3.06363900e-07	1.74947179e+02
