Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

4.88941625e+00	2023-05-16T13:35:01.845812	-3.00000000e-01	-3.81990000e-07	7.85360873e+05	123
4.92897849e+00	2023-05-16T13:35:01.884898	-3.00000000e-01	-3.88130000e-07	7.72936903e+05	124
4.95513520e+00	2023-05-16T13:35:01.911676	-3.00000000e-01	-3.77680000e-07	7.94323237e+05	125
5.01245743e+00	2023-05-16T13:35:01.968759	-3.00000000e-01	-3.88590000e-07	7.72021925e+05	126
5.03619896e+00	2023-05-16T13:35:01.992186	-3.00000000e-01	-3.86820000e-07	7.75554521e+05	127
5.08542191e+00	2023-05-16T13:35:02.041971	-3.00000000e-01	-3.85840000e-07	7.77524362e+05	128
5.11234129e+00	2023-05-16T13:35:02.068128	-3.00000000e-01	-3.88850000e-07	7.71505722e+05	129
5.13787276e+00	2023-05-16T13:35:02.093676	-3.00000000e-01	-3.79240000e-07	7.91055796e+05	130
5.17048896e+00	2023-05-16T13:35:02.126783	-3.00000000e-01	-3.77480000e-07	7.94744092e+05	131
5.19750310e+00	2023-05-16T13:35:02.153831	-3.00000000e-01	-3.87610000e-07	7.73973840e+05	132
5.23213160e+00	2023-05-16T13:35:02.188374	-3.00000000e-01	-3.83880000e-07	7.81494217e+05	133
5.26007661e+00	2023-05-16T13:35:02.215808	-3.00000000e-01	-3.78200000e-07	7.93231095e+05	134
5.28824480e+00	2023-05-16T13:35:02.244245	-3.00000000e-01	-3.88130000e-07	7.72936903e+05	135
5.33405812e+00	2023-05-16T13:35:02.290728	-3.00000000e-01	-3.81400000e-07	7.86575773e+05	136
5.38806015e+00	2023-05-16T13:35:02.344474	-3.00000000e-01	-3.88780000e-07	7.71644632e+05	137
5.41705911e+00	2023-05-16T13:35:02.373011	-3.00000000e-01	-3.79900000e-07	7.89681495e+05	138
5.44696843e+00	2023-05-16T13:35:02.403189	-3.00000000e-01	-3.76960000e-07	7.95840407e+05	139
5.49292452e+00	2023-05-16T13:35:02.448698	-3.00000000e-01	-3.88450000e-07	7.72300167e+05	140
5.52079609e+00	2023-05-16T13:35:02.476757	-3.00000000e-01	-3.78000000e-07	7.93650794e+05	141
5.55536511e+00	2023-05-16T13:35:02.511859	-3.00000000e-01	-3.82250000e-07	7.84826684e+05	142
5.58047812e+00	2023-05-16T13:35:02.536175	-3.00000000e-01	-3.87930000e-07	7.73335396e+05	143
5.65468691e+00	2023-05-16T13:35:02.610886	-3.00000000e-01	-3.84600000e-07	7.80031201e+05	144
5.69326495e+00	2023-05-16T13:35:02.649047	-3.00000000e-01	-3.86560000e-07	7.76076159e+05	145
5.74910944e+00	2023-05-16T13:35:02.705194	-3.00000000e-01	-3.86040000e-07	7.77121542e+05	146
5.77402922e+00	2023-05-16T13:35:02.730386	-3.00000000e-01	-3.88780000e-07	7.71644632e+05	147
5.84105935e+00	2023-05-16T13:35:02.797574	-3.00000000e-01	-3.81460000e-07	7.86452053e+05	148
5.88382487e+00	2023-05-16T13:35:02.839681	-3.00000000e-01	-3.83490000e-07	7.82288978e+05	149
5.91954424e+00	2023-05-16T13:35:02.875779	-3.00000000e-01	-3.78200000e-07	7.93231095e+05	150
5.94832659e+00	2023-05-16T13:35:02.904968	-3.00000000e-01	-3.88260000e-07	7.72678102e+05	151
6.02484019e+00	2023-05-16T13:35:02.981303	-3.00000000e-01	-3.79770000e-07	7.89951813e+05	152
6.08783299e+00	2023-05-16T13:35:03.044481	-3.00000000e-01	-3.79740000e-07	7.90014220e+05	153
6.11518888e+00	2023-05-16T13:35:03.071486	-3.00000000e-01	-3.80880000e-07	7.87649653e+05	154
6.15258414e+00	2023-05-16T13:35:03.108883	-3.00000000e-01	-3.88590000e-07	7.72021925e+05	155
6.18118926e+00	2023-05-16T13:35:03.137152	-3.00000000e-01	-3.77810000e-07	7.94049919e+05	156
6.21739150e+00	2023-05-16T13:35:03.173674	-3.00000000e-01	-3.82840000e-07	7.83617177e+05	157
6.26701528e+00	2023-05-16T13:35:03.223046	-3.00000000e-01	-3.81790000e-07	7.85772283e+05	158
6.35225586e+00	2023-05-16T13:35:03.308234	-3.00000000e-01	-3.86430000e-07	7.76337241e+05	159
6.39242035e+00	2023-05-16T13:35:03.348368	-3.00000000e-01	-3.80200000e-07	7.89058390e+05	160
6.43044003e+00	2023-05-16T13:35:03.386442	-3.00000000e-01	-3.88630000e-07	7.71942465e+05	161
6.45658197e+00	2023-05-16T13:35:03.412584	-3.00000000e-01	-3.85160000e-07	7.78897082e+05	162
6.49367652e+00	2023-05-16T13:35:03.449655	-3.00000000e-01	-3.81640000e-07	7.86081124e+05	163
6.51800102e+00	2023-05-16T13:35:03.473820	-3.00000000e-01	-3.87910000e-07	7.73375267e+05	164
6.58973309e+00	2023-05-16T13:35:03.546036	-3.00000000e-01	-3.78110000e-07	7.93419904e+05	165
6.61625370e+00	2023-05-16T13:35:03.572348	-3.00000000e-01	-3.88430000e-07	7.72339933e+05	166
6.65410189e+00	2023-05-16T13:35:03.609937	-3.00000000e-01	-3.77090000e-07	7.95566045e+05	167
6.68326823e+00	2023-05-16T13:35:03.639200	-3.00000000e-01	-3.79830000e-07	7.89827028e+05	168
6.71797058e+00	2023-05-16T13:35:03.674326	-3.00000000e-01	-3.88910000e-07	7.71386696e+05	169
6.76977733e+00	2023-05-16T13:35:03.725565	-3.00000000e-01	-3.81070000e-07	7.87256934e+05	170
6.84792375e+00	2023-05-16T13:35:03.803984	-3.00000000e-01	-3.77740000e-07	7.94197067e+05	171
6.89307081e+00	2023-05-16T13:35:03.849222	-3.00000000e-01	-3.87930000e-07	7.73335396e+05	172
6.95730545e+00	2023-05-16T13:35:03.913615	-3.00000000e-01	-3.79110000e-07	7.91327055e+05	173
7.03710193e+00	2023-05-16T13:35:03.992979	-3.00000000e-01	-3.76890000e-07	7.95988219e+05	174
7.10314334e+00	2023-05-16T13:35:04.059286	-3.00000000e-01	-3.84990000e-07	7.79241019e+05	175
7.12996179e+00	2023-05-16T13:35:04.086639	-3.00000000e-01	-3.78460000e-07	7.92686149e+05	176
7.19280649e+00	2023-05-16T13:35:04.148801	-3.00000000e-01	-3.88190000e-07	7.72817435e+05	177
7.21806637e+00	2023-05-16T13:35:04.174068	-3.00000000e-01	-3.77740000e-07	7.94197067e+05	178
7.25143046e+00	2023-05-16T13:35:04.207157	-3.00000000e-01	-3.84340000e-07	7.80558880e+05	179
7.32120561e+00	2023-05-16T13:35:04.277684	-3.00000000e-01	-3.77020000e-07	7.95713755e+05	180
7.35175165e+00	2023-05-16T13:35:04.307741	-3.00000000e-01	-3.85710000e-07	7.77786420e+05	181
7.40308537e+00	2023-05-16T13:35:04.358869	-3.00000000e-01	-3.79310000e-07	7.90909810e+05	182
7.43536556e+00	2023-05-16T13:35:04.391958	-3.00000000e-01	-3.81200000e-07	7.86988458e+05	183
7.49165970e+00	2023-05-16T13:35:04.448135	-3.00000000e-01	-3.84140000e-07	7.80965273e+05	184
7.56886869e+00	2023-05-16T13:35:04.524585	-3.00000000e-01	-3.88260000e-07	7.72678102e+05	185
7.59950704e+00	2023-05-16T13:35:04.555380	-3.00000000e-01	-3.77090000e-07	7.95566045e+05	186
7.66053470e+00	2023-05-16T13:35:04.616766	-3.00000000e-01	-3.88720000e-07	7.71763737e+05	187
7.69245961e+00	2023-05-16T13:35:04.648211	-3.00000000e-01	-3.80090000e-07	7.89286748e+05	188
7.77211538e+00	2023-05-16T13:35:04.728707	-3.00000000e-01	-3.84860000e-07	7.79504235e+05	189
7.84787822e+00	2023-05-16T13:35:04.804001	-3.00000000e-01	-3.88130000e-07	7.72936903e+05	190
7.92811859e+00	2023-05-16T13:35:04.884563	-3.00000000e-01	-3.88590000e-07	7.72021925e+05	191
7.96465807e+00	2023-05-16T13:35:04.920959	-3.00000000e-01	-3.80810000e-07	7.87794438e+05	192
8.02914337e+00	2023-05-16T13:35:04.985406	-3.00000000e-01	-3.88850000e-07	7.71505722e+05	193
8.06319136e+00	2023-05-16T13:35:05.019498	-3.00000000e-01	-3.79180000e-07	7.91180969e+05	194
8.09837575e+00	2023-05-16T13:35:05.054594	-3.00000000e-01	-3.81270000e-07	7.86843969e+05	195
8.12191010e+00	2023-05-16T13:35:05.077797	-3.00000000e-01	-3.87610000e-07	7.73973840e+05	196
8.15054640e+00	2023-05-16T13:35:05.106544	-3.00000000e-01	-3.83950000e-07	7.81351739e+05	197
8.20681509e+00	2023-05-16T13:35:05.163096	-3.00000000e-01	-3.88130000e-07	7.72936903e+05	198
8.28096522e+00	2023-05-16T13:35:05.237510	-3.00000000e-01	-3.79500000e-07	7.90513834e+05	199
8.34646919e+00	2023-05-16T13:35:05.302983	-3.00000000e-01	-3.79960000e-07	7.89556795e+05	200
8.37135657e+00	2023-05-16T13:35:05.327390	-3.00000000e-01	-3.80550000e-07	7.88332676e+05	201
8.40742219e+00	2023-05-16T13:35:05.363607	-3.00000000e-01	-3.88450000e-07	7.72300167e+05	202
8.45179674e+00	2023-05-16T13:35:05.407723	-3.00000000e-01	-3.78130000e-07	7.93377939e+05	203
8.48897047e+00	2023-05-16T13:35:05.445095	-3.00000000e-01	-3.87930000e-07	7.73335396e+05	204
8.57144592e+00	2023-05-16T13:35:05.527282	-3.00000000e-01	-3.84540000e-07	7.80152910e+05	205
8.60944467e+00	2023-05-16T13:35:05.565383	-3.00000000e-01	-3.86630000e-07	7.75935649e+05	206
8.64564774e+00	2023-05-16T13:35:05.601618	-3.00000000e-01	-3.76890000e-07	7.95988219e+05	207
8.67011911e+00	2023-05-16T13:35:05.626609	-3.00000000e-01	-3.85970000e-07	7.77262482e+05	208
8.71091130e+00	2023-05-16T13:35:05.666715	-3.00000000e-01	-3.85510000e-07	7.78189930e+05	209
8.73617570e+00	2023-05-16T13:35:05.691877	-3.00000000e-01	-3.77540000e-07	7.94617789e+05	210
8.76660522e+00	2023-05-16T13:35:05.722383	-3.00000000e-01	-3.81460000e-07	7.86452053e+05	211
8.79817362e+00	2023-05-16T13:35:05.754474	-3.00000000e-01	-3.88650000e-07	7.71902740e+05	212
8.82527556e+00	2023-05-16T13:35:05.781760	-3.00000000e-01	-3.77810000e-07	7.94049919e+05	213
8.88861502e+00	2023-05-16T13:35:05.844660	-3.00000000e-01	-3.88100000e-07	7.72996650e+05	214
8.92132352e+00	2023-05-16T13:35:05.877530	-3.00000000e-01	-3.77130000e-07	7.95481664e+05	215
8.96623427e+00	2023-05-16T13:35:05.922020	-3.00000000e-01	-3.88890000e-07	7.71426367e+05	216
8.99979774e+00	2023-05-16T13:35:05.956201	-3.00000000e-01	-3.79870000e-07	7.89743860e+05	217
9.06104326e+00	2023-05-16T13:35:06.017474	-3.00000000e-01	-3.86800000e-07	7.75594623e+05	218
9.13444712e+00	2023-05-16T13:35:06.090922	-3.00000000e-01	-3.82420000e-07	7.84477799e+05	219
9.15929142e+00	2023-05-16T13:35:06.115231	-3.00000000e-01	-3.87970000e-07	7.73255664e+05	220
9.23824524e+00	2023-05-16T13:35:06.194733	-3.00000000e-01	-3.84640000e-07	7.79950083e+05	221
9.26605035e+00	2023-05-16T13:35:06.222101	-3.00000000e-01	-3.86600000e-07	7.75995861e+05	222
9.31474449e+00	2023-05-16T13:35:06.271372	-3.00000000e-01	-3.80160000e-07	7.89141414e+05	223
9.34418817e+00	2023-05-16T13:35:06.300448	-3.00000000e-01	-3.86100000e-07	7.77000777e+05	224
9.39073953e+00	2023-05-16T13:35:06.346574	-3.00000000e-01	-3.78980000e-07	7.91598501e+05	225
9.44777377e+00	2023-05-16T13:35:06.403699	-3.00000000e-01	-3.88590000e-07	7.72021925e+05	226
9.47324206e+00	2023-05-16T13:35:06.429587	-3.00000000e-01	-3.83560000e-07	7.82146209e+05	227
9.55691095e+00	2023-05-16T13:35:06.513335	-3.00000000e-01	-3.87930000e-07	7.73335396e+05	228
9.62030539e+00	2023-05-16T13:35:06.576667	-3.00000000e-01	-3.85360000e-07	7.78492838e+05	229
9.64847768e+00	2023-05-16T13:35:06.605145	-3.00000000e-01	-3.86080000e-07	7.77041028e+05	230
9.72162801e+00	2023-05-16T13:35:06.677330	-3.00000000e-01	-3.86860000e-07	7.75474332e+05	231
9.79976008e+00	2023-05-16T13:35:06.755684	-3.00000000e-01	-3.82620000e-07	7.84067743e+05	232
9.88470077e+00	2023-05-16T13:35:06.841177	-3.00000000e-01	-3.78500000e-07	7.92602378e+05	233
9.92089931e+00	2023-05-16T13:35:06.877465	-3.00000000e-01	-3.86540000e-07	7.76116314e+05	234
9.97290586e+00	2023-05-16T13:35:06.929572	-3.00000000e-01	-3.80270000e-07	7.88913141e+05	235
9.99818421e+00	2023-05-16T13:35:06.954324	-3.00000000e-01	-3.86280000e-07	7.76638708e+05	236
1.00284513e+01	2023-05-16T13:35:06.984372	-3.00000000e-01	-3.85360000e-07	7.78492838e+05	237
1.00867831e+01	2023-05-16T13:35:07.042783	-3.00000000e-01	-3.81570000e-07	7.86225332e+05	238
1.01670744e+01	2023-05-16T13:35:07.123285	-3.00000000e-01	-3.78110000e-07	7.93419904e+05	239
