Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

6.80381883e-01	2022-11-15T10:38:39.067812	7.63418000e-05	1.46757500e-04	5.20190110e-01	-9.99150200e-02	-1.46336800e-04	6.82774394e+02	-8.99900400e-01	-1.13821000e-07	7.90627740e+06
1.91549106e+00	2022-11-15T10:38:40.307820	5.96077600e-05	1.46224600e-04	4.07645225e-01	-9.99505100e-02	-1.46320700e-04	6.83092071e+02	-8.49910000e-01	-4.41220200e-08	1.92627173e+07
2.59355529e+00	2022-11-15T10:38:40.977826	8.47127700e-05	1.46443000e-04	5.78469234e-01	-9.99484900e-02	-1.46413500e-04	6.82645316e+02	-7.99911400e-01	-3.65736500e-08	2.18712488e+07
3.45341555e+00	2022-11-15T10:38:41.838480	7.63447300e-05	1.46200300e-04	5.22192704e-01	-9.99658900e-02	-1.45894300e-04	6.85193938e+02	-7.49916800e-01	-2.28657000e-08	3.27965818e+07
4.31279180e+00	2022-11-15T10:38:42.698486	7.63447300e-05	1.46996300e-04	5.19364977e-01	-9.99240600e-02	-1.47420800e-04	6.77815207e+02	-6.99928800e-01	-1.41104600e-08	4.96035423e+07
5.03129956e+00	2022-11-15T10:38:43.418491	8.47104100e-05	1.46860400e-04	5.76809065e-01	-9.99407900e-02	-1.46579800e-04	6.81818300e+02	-6.49883400e-01	-1.12546500e-08	5.77435460e+07
5.90661265e+00	2022-11-15T10:38:44.299925	8.47112000e-05	1.47792300e-04	5.73177358e-01	-9.99337800e-02	-1.47365900e-04	6.78133680e+02	-5.99913800e-01	-6.16226300e-09	9.73528394e+07
6.78160727e+00	2022-11-15T10:38:45.174980	6.79761400e-05	1.47570300e-04	4.60635643e-01	-9.99505100e-02	-1.47385200e-04	6.78158390e+02	-5.49943800e-01	4.40772000e-10	-1.24768316e+09
7.64080398e+00	2022-11-15T10:38:46.034034	9.30783900e-05	1.47126700e-04	6.32641050e-01	-9.99177200e-02	-1.47249400e-04	6.78561135e+02	-4.99941700e-01	9.13664700e-09	-5.47182900e+07
8.53806307e+00	2022-11-15T10:38:46.932090	7.63454700e-05	1.47073000e-04	5.19099155e-01	-9.99421500e-02	-1.46601800e-04	6.81725258e+02	-4.49927300e-01	4.57980200e-08	-9.82416489e+06
9.39093351e+00	2022-11-15T10:38:47.784144	6.79747800e-05	1.46836400e-04	4.62928674e-01	-9.99247400e-02	-1.46506000e-04	6.82052203e+02	-3.99893900e-01	5.50531700e-08	-7.26377609e+06
1.02515935e+01	2022-11-15T10:38:48.645199	4.28742100e-05	1.43179300e-04	2.99444193e-01	-9.99240600e-02	-1.43198700e-04	6.97800050e+02	-3.49915900e-01	5.98885900e-08	-5.84278074e+06
1.11098007e+01	2022-11-15T10:38:49.503252	8.47088300e-05	1.42505000e-04	5.94427073e-01	-9.99394500e-02	-1.42418400e-04	7.01731307e+02	-2.99946400e-01	6.24318300e-08	-4.80438264e+06
1.19690684e+01	2022-11-15T10:38:50.362305	9.30800700e-05	1.40584600e-04	6.62092932e-01	-9.99351300e-02	-1.40500800e-04	7.11278014e+02	-2.49935000e-01	7.02535200e-08	-3.55761533e+06
1.28441480e+01	2022-11-15T10:38:51.237361	5.96102300e-05	1.38027600e-04	4.31871814e-01	-9.99575300e-02	-1.38329900e-04	7.22602489e+02	-1.99905200e-01	6.76305500e-08	-2.95584170e+06
1.37036256e+01	2022-11-15T10:38:52.097415	9.30792300e-05	1.35324900e-04	6.87820423e-01	-9.99414700e-02	-1.35047400e-04	7.40047346e+02	-1.49910400e-01	5.78411800e-08	-2.59175902e+06
1.43909222e+01	2022-11-15T10:38:52.784458	5.96059000e-05	1.31898300e-04	4.51908023e-01	-9.99414700e-02	-1.31789800e-04	7.58339947e+02	-9.99043200e-02	7.02436400e-08	-1.42225431e+06
1.50784554e+01	2022-11-15T10:38:53.472500	5.12418500e-05	1.28485500e-04	3.98814263e-01	-9.99959700e-02	-1.28041300e-04	7.80966532e+02	-4.99518100e-02	7.42434400e-08	-6.72811093e+05
1.56096761e+01	2022-11-15T10:38:54.003534	7.63432700e-05	1.20712300e-04	6.32439859e-01	-9.99157000e-02	-1.20331400e-04	8.30337717e+02	7.03302200e-05	8.32854100e-08	8.44448265e+02
