Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.02281144e+02	2022-11-15T10:42:00.675874	9.30809300e-05	6.58520400e-04	1.41348590e-01	-4.99968400e-01	-6.48646200e-04	7.70787526e+02	-8.99932400e-01	-2.82626400e-08	3.18417671e+07
2.03035329e+02	2022-11-15T10:42:01.429922	9.30800700e-05	6.54726100e-04	1.42166427e-01	-4.99940000e-01	-6.50025000e-04	7.69108880e+02	-8.49896400e-01	-1.39524000e-08	6.09139933e+07
2.03921329e+02	2022-11-15T10:42:02.315978	7.63440100e-05	6.71125100e-04	1.13755260e-01	-4.99956700e-01	-6.70189300e-04	7.45993259e+02	-7.99915000e-01	-7.62412200e-09	1.04918966e+08
2.04796609e+02	2022-11-15T10:42:03.191032	1.09817600e-04	6.60291400e-04	1.66316872e-01	-4.99983500e-01	-6.60961500e-04	7.56448749e+02	-7.49921800e-01	-1.35806500e-09	5.52198753e+08
2.05671623e+02	2022-11-15T10:42:04.066087	6.79754600e-05	6.57212100e-04	1.03430019e-01	-4.99953300e-01	-6.54300500e-04	7.64103497e+02	-6.99910500e-01	1.35233100e-08	-5.17558571e+07
2.06531118e+02	2022-11-15T10:42:04.926141	5.12384800e-05	6.39075400e-04	8.01759542e-02	-4.99938400e-01	-6.36914200e-04	7.84938379e+02	-6.49908900e-01	1.66666000e-08	-3.89946900e+07
2.07390498e+02	2022-11-15T10:42:05.785195	5.96090000e-05	6.21591100e-04	9.58974477e-02	-4.99966700e-01	-6.20806800e-04	8.05349909e+02	-5.99901400e-01	2.65041800e-08	-2.26342185e+07
2.08249737e+02	2022-11-15T10:42:06.644249	9.30783900e-05	5.93616800e-04	1.56798780e-01	-4.99939900e-01	-5.90032500e-04	8.47309089e+02	-5.49919700e-01	3.16353300e-08	-1.73830872e+07
2.09109284e+02	2022-11-15T10:42:07.504303	6.79747800e-05	5.67459000e-04	1.19788002e-01	-4.99965100e-01	-5.62319700e-04	8.89111834e+02	-4.99904900e-01	3.49769700e-08	-1.42924015e+07
2.09968496e+02	2022-11-15T10:42:08.363356	9.30792300e-05	5.30519000e-04	1.75449381e-01	-4.99941600e-01	-5.26369700e-04	9.49791753e+02	-4.49967500e-01	1.52651100e-07	-2.94768593e+06
2.10640410e+02	2022-11-15T10:42:09.035399	8.47104100e-05	5.03271100e-04	1.68319639e-01	-4.99950000e-01	-5.03454200e-04	9.93039685e+02	-3.99896300e-01	2.16695100e-07	-1.84543305e+06
2.11453177e+02	2022-11-15T10:42:09.848451	6.79774800e-05	4.80907900e-04	1.41352388e-01	-4.99924900e-01	-4.78973200e-04	1.04374295e+03	-3.49909900e-01	1.59170500e-07	-2.19833386e+06
2.12125205e+02	2022-11-15T10:42:10.520492	1.01444700e-04	4.36902700e-04	2.32190600e-01	-4.99975100e-01	-4.34419100e-04	1.15090497e+03	-2.99965100e-01	1.75082700e-07	-1.71327664e+06
2.12796619e+02	2022-11-15T10:42:11.191534	8.47104100e-05	3.89019000e-04	2.17753914e-01	-4.99975100e-01	-3.87463300e-04	1.29038053e+03	-2.49933400e-01	1.22508400e-07	-2.04013276e+06
2.13757175e+02	2022-11-15T10:42:12.151594	8.47119800e-05	3.40373500e-04	2.48879481e-01	-4.99980200e-01	-3.40009900e-04	1.47048718e+03	-1.99920500e-01	1.26172300e-07	-1.58450389e+06
2.14421765e+02	2022-11-15T10:42:12.816636	8.47104100e-05	2.92971000e-04	2.89142646e-01	-4.99926600e-01	-2.92635300e-04	1.70836054e+03	-1.49928100e-01	1.76182300e-07	-8.50982760e+05
2.15093800e+02	2022-11-15T10:42:13.488679	6.79768000e-05	2.46828000e-04	2.75401494e-01	-4.99968500e-01	-2.46588800e-04	2.02753937e+03	-9.99739500e-02	2.32752100e-07	-4.29529744e+05
2.15766056e+02	2022-11-15T10:42:14.160721	8.47112000e-05	2.03169200e-04	4.16949026e-01	-4.99998600e-01	-2.02624900e-04	2.46760689e+03	-4.99518100e-02	3.04664300e-07	-1.63956886e+05
2.16438105e+02	2022-11-15T10:42:14.832763	5.12412900e-05	1.62021000e-04	3.16263262e-01	-4.99981800e-01	-1.62527300e-04	3.07629426e+03	5.35943500e-05	4.39624000e-07	1.21909518e+02
