Time elapsed	Time stamp	drain_trans Voltage	drain_trans Current	drain_trans Resistance	Loop1 Index	gate_trans Voltage	gate_trans Current	gate_trans Resistance
1.37744962e+01	2023-05-22T18:31:15.443287	-3.00000000e-01	-2.09430000e-09	1.43245953e+08	1	-3.50000000e-01	-2.31400000e-09	1.51253241e+08
1.43321979e+01	2023-05-22T18:31:16.001432	-3.00000000e-01	6.46760000e-09	-4.63850578e+07	1	-4.00000000e-01	-4.31980000e-09	9.25968795e+07
1.45754223e+01	2023-05-22T18:31:16.244075	-3.00000000e-01	-5.58220000e-09	5.37422522e+07	1	-4.50000000e-01	-4.33610000e-09	1.03779894e+08
1.49049449e+01	2023-05-22T18:31:16.573784	-3.00000000e-01	-3.26690000e-08	9.18301754e+06	1	-5.00000000e-01	-4.55140000e-09	1.09856308e+08
1.52284601e+01	2023-05-22T18:31:16.897530	-3.00000000e-01	-8.82760000e-08	3.39843219e+06	1	-5.50000000e-01	-4.67870000e-09	1.17554021e+08
1.55609608e+01	2023-05-22T18:31:17.230000	-3.00000000e-01	-3.37000000e-07	8.90207715e+05	1	-6.00000000e-01	-4.63840000e-09	1.29354950e+08
1.58653334e+01	2023-05-22T18:31:17.534247	-3.00000000e-01	-5.62900000e-07	5.32954344e+05	1	-6.50000000e-01	-4.66210000e-09	1.39422149e+08
1.61981024e+01	2023-05-22T18:31:17.867275	-3.00000000e-01	-8.05670000e-07	3.72360892e+05	1	-7.00000000e-01	-4.60310000e-09	1.52071430e+08
1.65109067e+01	2023-05-22T18:31:18.179841	-3.00000000e-01	-1.87020000e-06	1.60410651e+05	1	-7.50000000e-01	-4.48390000e-09	1.67265104e+08
1.68297154e+01	2023-05-22T18:31:18.498587	-3.00000000e-01	-2.78420000e-06	1.07750880e+05	1	-8.00000000e-01	-4.36960000e-09	1.83083120e+08
1.71578153e+01	2023-05-22T18:31:18.826471	-3.00000000e-01	-4.23150000e-06	7.08968451e+04	1	-8.50000000e-01	-5.10420000e-09	1.66529525e+08
1.74211713e+01	2023-05-22T18:31:19.090497	-3.00000000e-01	-5.56770000e-06	5.38822135e+04	1	-9.00000000e-01	-4.40850000e-09	2.04151072e+08
1.77631222e+01	2023-05-22T18:31:19.432041	-3.00000000e-01	-7.95940000e-06	3.76912833e+04	1	-9.50000000e-01	-5.13620000e-09	1.84961645e+08
1.79927717e+01	2023-05-22T18:31:19.661874	-3.00000000e-01	-8.40030000e-06	3.57130102e+04	1	-1.00000000e+00	-5.40520000e-09	1.85007030e+08
1.82428412e+01	2023-05-22T18:31:19.911700	-3.00000000e-01	-1.08280000e-05	2.77059475e+04	1	-1.05000000e+00	-5.55400000e-09	1.89052935e+08
1.85308931e+01	2023-05-22T18:31:20.199967	-3.00000000e-01	-1.60720000e-05	1.86660030e+04	1	-1.10000000e+00	-5.51490000e-09	1.99459646e+08
1.87728630e+01	2023-05-22T18:31:20.441743	-3.00000000e-01	-1.66670000e-05	1.79996400e+04	1	-1.15000000e+00	-9.01200000e-09	1.27607634e+08
1.90320525e+01	2023-05-22T18:31:20.701275	-3.00000000e-01	-1.93730000e-05	1.54854695e+04	1	-1.20000000e+00	-5.65150000e-09	2.12333009e+08
1.93399316e+01	2023-05-22T18:31:21.009341	-3.00000000e-01	-2.34510000e-05	1.27926314e+04	1	-1.25000000e+00	-6.25060000e-09	1.99980802e+08
1.95966736e+01	2023-05-22T18:31:21.265505	-3.00000000e-01	-2.77710000e-05	1.08026358e+04	1	-1.30000000e+00	-5.89920000e-09	2.20368864e+08
1.99322425e+01	2023-05-22T18:31:21.601319	-3.00000000e-01	-3.31780000e-05	9.04213636e+03	1	-1.35000000e+00	-5.94040000e-09	2.27257424e+08
2.02368695e+01	2023-05-22T18:31:21.906081	-3.00000000e-01	-3.80950000e-05	7.87504922e+03	1	-1.40000000e+00	-6.11900000e-09	2.28795555e+08
2.05681874e+01	2023-05-22T18:31:22.237287	-3.00000000e-01	-4.40770000e-05	6.80627084e+03	1	-1.45000000e+00	-6.37620000e-09	2.27408174e+08
2.08786631e+01	2023-05-22T18:31:22.548288	-3.00000000e-01	-5.02190000e-05	5.97383460e+03	1	-1.50000000e+00	-7.02340000e-09	2.13571774e+08
2.12027243e+01	2023-05-22T18:31:22.871743	-3.00000000e-01	-5.67250000e-05	5.28867342e+03	1	-1.55000000e+00	-9.77500000e-09	1.58567775e+08
2.13866003e+01	2023-05-22T18:31:23.056235	-3.00000000e-01	-6.41080000e-05	4.67960317e+03	1	-1.60000000e+00	-1.23350000e-08	1.29712201e+08
2.16203999e+01	2023-05-22T18:31:23.289382	-3.00000000e-01	-7.51790000e-05	3.99047606e+03	1	-1.65000000e+00	-1.61940000e-08	1.01889589e+08
2.18258927e+01	2023-05-22T18:31:23.494930	-3.00000000e-01	-8.97930000e-05	3.34101767e+03	1	-1.70000000e+00	-2.24450000e-08	7.57406995e+07
2.20056111e+01	2023-05-22T18:31:23.674408	-3.00000000e-01	-1.03390000e-04	2.90163459e+03	1	-1.75000000e+00	-2.80670000e-08	6.23508034e+07
2.22172257e+01	2023-05-22T18:31:23.885972	-3.00000000e-01	-1.32620000e-04	2.26210225e+03	1	-1.80000000e+00	-3.53500000e-08	5.09193777e+07
2.24271894e+01	2023-05-22T18:31:24.096163	-3.00000000e-01	-1.87600000e-04	1.59914712e+03	1	-1.85000000e+00	-4.32470000e-08	4.27775337e+07
2.26513205e+01	2023-05-22T18:31:24.320185	-3.00000000e-01	-2.36620000e-04	1.26785563e+03	1	-1.90000000e+00	-5.21610000e-08	3.64256820e+07
2.29079488e+01	2023-05-22T18:31:24.577309	-3.00000000e-01	-2.89850000e-04	1.03501811e+03	1	-1.95000000e+00	-6.14840000e-08	3.17155683e+07
2.31580470e+01	2023-05-22T18:31:24.826974	-3.00000000e-01	-3.50870000e-04	8.55017528e+02	1	-2.00000000e+00	-9.12000000e-08	2.19298246e+07
2.32804059e+01	2023-05-22T18:31:24.949366	-3.00000000e-01	-3.70100000e-04	8.10591732e+02	1	-2.00000000e+00	-6.64880000e-08	3.00806161e+07
2.34048719e+01	2023-05-22T18:31:25.073697	-3.00000000e-01	-3.66600000e-04	8.18330606e+02	1	-1.95000000e+00	-2.27960000e-08	8.55413230e+07
2.36226432e+01	2023-05-22T18:31:25.291762	-3.00000000e-01	-3.35810000e-04	8.93362318e+02	1	-1.90000000e+00	-1.22590000e-08	1.54988172e+08
2.40088948e+01	2023-05-22T18:31:25.677892	-3.00000000e-01	-3.07020000e-04	9.77135040e+02	1	-1.85000000e+00	-6.47450000e-09	2.85736350e+08
2.42484142e+01	2023-05-22T18:31:25.917372	-3.00000000e-01	-2.86830000e-04	1.04591570e+03	1	-1.80000000e+00	-3.99330000e-09	4.50755015e+08
2.45041058e+01	2023-05-22T18:31:26.173648	-3.00000000e-01	-2.76040000e-04	1.08679901e+03	1	-1.75000000e+00	-2.52530000e-09	6.92986972e+08
2.47462098e+01	2023-05-22T18:31:26.415098	-3.00000000e-01	-2.53160000e-04	1.18502133e+03	1	-1.70000000e+00	-1.76740000e-09	9.61864886e+08
2.49968763e+01	2023-05-22T18:31:26.665646	-3.00000000e-01	-2.45600000e-04	1.22149837e+03	1	-1.65000000e+00	-9.35200000e-10	1.76432849e+09
2.52538693e+01	2023-05-22T18:31:26.923418	-3.00000000e-01	-2.24240000e-04	1.33785230e+03	1	-1.60000000e+00	-1.29510000e-09	1.23542584e+09
2.61011646e+01	2023-05-22T18:31:27.770309	-3.00000000e-01	-2.06470000e-04	1.45299559e+03	1	-1.55000000e+00	-9.57450000e-10	1.61888349e+09
2.67665089e+01	2023-05-22T18:31:28.435950	-3.00000000e-01	-1.81950000e-04	1.64880462e+03	1	-1.50000000e+00	-5.92660000e-10	2.53096210e+09
2.74231984e+01	2023-05-22T18:31:29.092723	-3.00000000e-01	-1.72390000e-04	1.74024015e+03	1	-1.45000000e+00	-2.20830000e-10	6.56613685e+09
2.80852336e+01	2023-05-22T18:31:29.754148	-3.00000000e-01	-1.50650000e-04	1.99137073e+03	1	-1.40000000e+00	1.24890000e-10	-1.12098647e+10
2.87552642e+01	2023-05-22T18:31:30.424250	-3.00000000e-01	-1.36330000e-04	2.20054280e+03	1	-1.35000000e+00	1.07670000e-09	-1.25383115e+09
2.89909916e+01	2023-05-22T18:31:30.659851	-3.00000000e-01	-1.26390000e-04	2.37360551e+03	1	-1.30000000e+00	1.83530000e-09	-7.08331063e+08
2.92429151e+01	2023-05-22T18:31:30.911644	-3.00000000e-01	-1.23060000e-04	2.43783520e+03	1	-1.25000000e+00	2.39050000e-09	-5.22903158e+08
2.94884324e+01	2023-05-22T18:31:31.157920	-3.00000000e-01	-1.05590000e-04	2.84117814e+03	1	-1.20000000e+00	2.73390000e-09	-4.38933392e+08
2.97342558e+01	2023-05-22T18:31:31.403731	-3.00000000e-01	-9.43400000e-05	3.17998728e+03	1	-1.15000000e+00	3.20380000e-09	-3.58948748e+08
2.99744324e+01	2023-05-22T18:31:31.643457	-3.00000000e-01	-9.08800000e-05	3.30105634e+03	1	-1.10000000e+00	-1.26310000e-09	8.70873248e+08
3.02473762e+01	2023-05-22T18:31:31.916766	-3.00000000e-01	-3.89500000e-05	7.70218228e+03	1	-1.05000000e+00	1.44750000e-09	-7.25388601e+08
3.04959233e+01	2023-05-22T18:31:32.165113	-3.00000000e-01	-3.29850000e-05	9.09504320e+03	1	-1.00000000e+00	2.51610000e-09	-3.97440483e+08
3.07461614e+01	2023-05-22T18:31:32.415798	-3.00000000e-01	-2.88450000e-05	1.04004160e+04	1	-9.50000000e-01	2.96520000e-09	-3.20383111e+08
3.10036172e+01	2023-05-22T18:31:32.672923	-3.00000000e-01	-2.48450000e-05	1.20748642e+04	1	-9.00000000e-01	3.47920000e-09	-2.58680156e+08
3.12527727e+01	2023-05-22T18:31:32.921649	-3.00000000e-01	-2.41860000e-05	1.24038700e+04	1	-8.50000000e-01	3.99270000e-09	-2.12888522e+08
3.15170527e+01	2023-05-22T18:31:33.186591	-3.00000000e-01	-1.80720000e-05	1.66002656e+04	1	-8.00000000e-01	4.31220000e-09	-1.85520152e+08
3.17588166e+01	2023-05-22T18:31:33.428284	-3.00000000e-01	-1.42990000e-05	2.09804881e+04	1	-7.50000000e-01	3.91760000e-09	-1.91443741e+08
3.20740582e+01	2023-05-22T18:31:33.743624	-3.00000000e-01	-1.31750000e-05	2.27703985e+04	1	-7.00000000e-01	4.03350000e-09	-1.73546548e+08
3.24078105e+01	2023-05-22T18:31:34.077291	-3.00000000e-01	-1.02420000e-05	2.92911541e+04	1	-6.50000000e-01	5.01850000e-09	-1.29520773e+08
3.26559437e+01	2023-05-22T18:31:34.325039	-3.00000000e-01	-6.77090000e-06	4.43072561e+04	1	-6.00000000e-01	4.61720000e-09	-1.29948887e+08
3.29837243e+01	2023-05-22T18:31:34.652614	-3.00000000e-01	-4.60410000e-06	6.51593145e+04	1	-5.50000000e-01	4.84980000e-09	-1.13406738e+08
3.32978566e+01	2023-05-22T18:31:34.967489	-3.00000000e-01	-4.03720000e-06	7.43089270e+04	1	-5.00000000e-01	5.20670000e-09	-9.60301150e+07
3.36309972e+01	2023-05-22T18:31:35.299908	-3.00000000e-01	-2.04570000e-06	1.46649069e+05	1	-4.50000000e-01	5.71830000e-09	-7.86947170e+07
3.39580936e+01	2023-05-22T18:31:35.626933	-3.00000000e-01	-1.66050000e-06	1.80668473e+05	1	-4.00000000e-01	6.66420000e-09	-6.00222082e+07
3.42893996e+01	2023-05-22T18:31:35.958185	-3.00000000e-01	-9.02200000e-07	3.32520505e+05	1	-3.50000000e-01	1.13630000e-08	-3.08017249e+07
3.44826326e+01	2023-05-22T18:31:36.152382	-3.00000000e-01	-4.41010000e-07	6.80256684e+05	1	-3.00000000e-01	1.65950000e-08	-1.80777343e+07
3.46918977e+01	2023-05-22T18:31:36.361380	-3.00000000e-01	-1.75360000e-07	1.71076642e+06	1	-2.50000000e-01	2.20280000e-08	-1.13491919e+07
3.48813154e+01	2023-05-22T18:31:36.550801	-3.00000000e-01	-5.22840000e-08	5.73789305e+06	1	-2.00000000e-01	2.33680000e-08	-8.55871277e+06
3.50819724e+01	2023-05-22T18:31:36.751161	-3.00000000e-01	-1.29960000e-08	2.30840259e+07	1	-1.50000000e-01	1.83940000e-08	-8.15483310e+06
3.52864543e+01	2023-05-22T18:31:36.955701	-3.00000000e-01	-4.80000000e-09	6.25000000e+07	1	-1.00000000e-01	1.55430000e-08	-6.43376440e+06
3.54999282e+01	2023-05-22T18:31:37.168863	-3.00000000e-01	-3.54930000e-09	8.45237089e+07	1	-5.00000000e-02	9.36000000e-09	-5.34188034e+06
3.58089076e+01	2023-05-22T18:31:37.478430	-3.00000000e-01	-3.67860000e-09	8.15527646e+07	1	0.00000000e+00	1.14100000e-08	0.00000000e+00
3.60912705e+01	2023-05-22T18:31:37.760116	-3.00000000e-01	-3.11490000e-09	9.63112781e+07	1	5.00000000e-02	9.00200000e-09	5.55432126e+06
3.63956739e+01	2023-05-22T18:31:38.065190	-3.00000000e-01	-2.22170000e-09	1.35031732e+08	1	1.00000000e-01	9.69500000e-09	1.03145952e+07
3.66336606e+01	2023-05-22T18:31:38.303133	-3.00000000e-01	-2.87480000e-09	1.04355086e+08	1	1.50000000e-01	9.22000000e-09	1.62689805e+07
3.69268788e+01	2023-05-22T18:31:38.595798	-3.00000000e-01	-3.50430000e-09	8.56091088e+07	1	2.00000000e-01	7.05970000e-09	2.83298157e+07
3.72371042e+01	2023-05-22T18:31:38.906236	-3.00000000e-01	-2.03430000e-09	1.47470875e+08	1	2.50000000e-01	6.51040000e-09	3.84000983e+07
3.75603331e+01	2023-05-22T18:31:39.229922	-3.00000000e-01	-1.01760000e-09	2.94811321e+08	1	3.00000000e-01	6.54920000e-09	4.58071215e+07
3.78839767e+01	2023-05-22T18:31:39.553259	-3.00000000e-01	-1.62920000e-09	1.84139455e+08	1	3.50000000e-01	9.05500000e-09	3.86526781e+07
3.81252852e+01	2023-05-22T18:31:39.795006	-3.00000000e-01	-2.16450000e-09	1.38600139e+08	1	4.00000000e-01	7.27320000e-09	5.49964252e+07
3.83881105e+01	2023-05-22T18:31:40.057455	-3.00000000e-01	-6.46470000e-09	4.64058657e+07	1	4.50000000e-01	6.44340000e-09	6.98389049e+07
3.86971276e+01	2023-05-22T18:31:40.365975	-3.00000000e-01	-2.08010000e-09	1.44223835e+08	1	5.00000000e-01	6.05010000e-09	8.26432621e+07
3.90031602e+01	2023-05-22T18:31:40.672069	-3.00000000e-01	-2.03300000e-09	1.47565175e+08	2	5.00000000e-01	5.27080000e-09	9.48622600e+07
3.91069168e+01	2023-05-22T18:31:40.775830	-3.00000000e-01	-1.44640000e-09	2.07411504e+08	2	4.50000000e-01	1.90540000e-09	2.36170883e+08
3.93572108e+01	2023-05-22T18:31:41.026301	-3.00000000e-01	-1.11550000e-09	2.68937696e+08	2	4.00000000e-01	1.06470000e-09	3.75692683e+08
3.96077164e+01	2023-05-22T18:31:41.277405	-3.00000000e-01	-2.09760000e-10	1.43020595e+09	2	3.50000000e-01	-1.96830000e-09	-1.77818422e+08
4.04300604e+01	2023-05-22T18:31:42.099267	-3.00000000e-01	-1.17360000e-10	2.55623722e+09	2	3.00000000e-01	4.99260000e-10	6.00889316e+08
4.13736477e+01	2023-05-22T18:31:43.042859	-3.00000000e-01	-1.69970000e-10	1.76501736e+09	2	2.50000000e-01	2.34200000e-10	1.06746371e+09
4.23534450e+01	2023-05-22T18:31:44.023181	-3.00000000e-01	5.80000000e-13	-5.17241379e+11	2	2.00000000e-01	1.73020000e-10	1.15593573e+09
4.33182385e+01	2023-05-22T18:31:44.987733	-3.00000000e-01	4.23700000e-11	-7.08048147e+09	2	1.50000000e-01	7.38200000e-11	2.03196966e+09
4.42946537e+01	2023-05-22T18:31:45.963597	-3.00000000e-01	1.65100000e-11	-1.81708056e+10	2	1.00000000e-01	-1.70900000e-10	-5.85137507e+08
4.52608605e+01	2023-05-22T18:31:46.930292	-3.00000000e-01	1.90420000e-10	-1.57546476e+09	2	5.00000000e-02	-2.42470000e-10	-2.06211078e+08
4.62127211e+01	2023-05-22T18:31:47.881787	-3.00000000e-01	9.50900000e-10	-3.15490588e+08	2	0.00000000e+00	-1.69020000e-09	-0.00000000e+00
4.67801421e+01	2023-05-22T18:31:48.449522	-3.00000000e-01	3.97020000e-10	-7.55629439e+08	2	-5.00000000e-02	-1.18800000e-09	4.20875421e+07
4.74670811e+01	2023-05-22T18:31:49.135996	-3.00000000e-01	1.03090000e-09	-2.91007857e+08	2	-1.00000000e-01	-9.38500000e-10	1.06553010e+08
4.80272816e+01	2023-05-22T18:31:49.696186	-3.00000000e-01	9.08800000e-10	-3.30105634e+08	2	-1.50000000e-01	-2.66920000e-09	5.61966132e+07
4.83029068e+01	2023-05-22T18:31:49.971968	-3.00000000e-01	5.85830000e-10	-5.12093952e+08	2	-2.00000000e-01	-1.64400000e-09	1.21654501e+08
4.89730105e+01	2023-05-22T18:31:50.642715	-3.00000000e-01	9.91600000e-10	-3.02541347e+08	2	-2.50000000e-01	-2.43100000e-09	1.02838338e+08
4.95482551e+01	2023-05-22T18:31:51.217516	-3.00000000e-01	5.59200000e-10	-5.36480687e+08	2	-3.00000000e-01	-2.56010000e-09	1.17182923e+08
5.02231953e+01	2023-05-22T18:31:51.892540	-3.00000000e-01	9.03000000e-10	-3.32225914e+08	2	-3.50000000e-01	-2.88530000e-09	1.21304544e+08
5.07783436e+01	2023-05-22T18:31:52.447787	-3.00000000e-01	-3.73410000e-09	8.03406443e+07	2	-4.00000000e-01	-2.83770000e-09	1.40959228e+08
5.16631740e+01	2023-05-22T18:31:53.332234	-3.00000000e-01	8.07940000e-09	-3.71314702e+07	2	-4.50000000e-01	-4.19360000e-09	1.07306372e+08
5.19176501e+01	2023-05-22T18:31:53.587364	-3.00000000e-01	-3.32350000e-09	9.02662855e+07	2	-5.00000000e-01	-4.14040000e-09	1.20761279e+08
5.22213758e+01	2023-05-22T18:31:53.890763	-3.00000000e-01	-2.97320000e-08	1.00901386e+07	2	-5.50000000e-01	-4.32920000e-09	1.27044258e+08
5.25539569e+01	2023-05-22T18:31:54.223636	-3.00000000e-01	-8.62130000e-08	3.47975363e+06	2	-6.00000000e-01	-4.36250000e-09	1.37535817e+08
5.28858942e+01	2023-05-22T18:31:54.554952	-3.00000000e-01	-2.77830000e-07	1.07979700e+06	2	-6.50000000e-01	-4.35130000e-09	1.49380645e+08
5.32108544e+01	2023-05-22T18:31:54.880387	-3.00000000e-01	-3.84940000e-07	7.79342235e+05	2	-7.00000000e-01	-4.27800000e-09	1.63627863e+08
5.35388771e+01	2023-05-22T18:31:55.208696	-3.00000000e-01	-6.47050000e-07	4.63642686e+05	2	-7.50000000e-01	-4.27470000e-09	1.75450909e+08
5.38551997e+01	2023-05-22T18:31:55.524174	-3.00000000e-01	-1.54170000e-06	1.94590387e+05	2	-8.00000000e-01	-5.09920000e-09	1.56887355e+08
5.41133525e+01	2023-05-22T18:31:55.783084	-3.00000000e-01	-2.27740000e-06	1.31729165e+05	2	-8.50000000e-01	-5.39550000e-09	1.57538690e+08
5.43724264e+01	2023-05-22T18:31:56.041402	-3.00000000e-01	-3.16540000e-06	9.47747520e+04	2	-9.00000000e-01	-4.41270000e-09	2.03956761e+08
5.47073159e+01	2023-05-22T18:31:56.376372	-3.00000000e-01	-4.81840000e-06	6.22613316e+04	2	-9.50000000e-01	-4.91120000e-09	1.93435413e+08
5.49540337e+01	2023-05-22T18:31:56.623289	-3.00000000e-01	-6.35050000e-06	4.72403748e+04	2	-1.00000000e+00	-4.33620000e-09	2.30616669e+08
5.52713348e+01	2023-05-22T18:31:56.940927	-3.00000000e-01	-6.95260000e-06	4.31493254e+04	2	-1.05000000e+00	-4.93050000e-09	2.12960146e+08
5.55288086e+01	2023-05-22T18:31:57.198654	-3.00000000e-01	-8.86040000e-06	3.38585165e+04	2	-1.10000000e+00	-4.90330000e-09	2.24338711e+08
5.58024494e+01	2023-05-22T18:31:57.472166	-3.00000000e-01	-1.09490000e-05	2.73997625e+04	2	-1.15000000e+00	-5.43120000e-09	2.11739579e+08
5.61242190e+01	2023-05-22T18:31:57.793865	-3.00000000e-01	-1.33020000e-05	2.25529995e+04	2	-1.20000000e+00	-5.38560000e-09	2.22816399e+08
5.63809699e+01	2023-05-22T18:31:58.050138	-3.00000000e-01	-1.60380000e-05	1.87055743e+04	2	-1.25000000e+00	-5.83960000e-09	2.14055757e+08
5.66382489e+01	2023-05-22T18:31:58.308125	-3.00000000e-01	-1.90690000e-05	1.57323404e+04	2	-1.30000000e+00	-6.05540000e-09	2.14684414e+08
5.68869765e+01	2023-05-22T18:31:58.556689	-3.00000000e-01	-2.30980000e-05	1.29881375e+04	2	-1.35000000e+00	-6.36910000e-09	2.11960874e+08
5.71320220e+01	2023-05-22T18:31:58.801324	-3.00000000e-01	-2.45690000e-05	1.22105092e+04	2	-1.40000000e+00	-5.75150000e-09	2.43414761e+08
5.74660222e+01	2023-05-22T18:31:59.135776	-3.00000000e-01	-3.17860000e-05	9.43811741e+03	2	-1.45000000e+00	-6.52870000e-09	2.22096283e+08
5.77162464e+01	2023-05-22T18:31:59.386084	-3.00000000e-01	-3.36730000e-05	8.90921510e+03	2	-1.50000000e+00	-6.83800000e-09	2.19362387e+08
5.80429366e+01	2023-05-22T18:31:59.712575	-3.00000000e-01	-4.23100000e-05	7.09052234e+03	2	-1.55000000e+00	-9.89900000e-09	1.56581473e+08
5.82822554e+01	2023-05-22T18:31:59.951275	-3.00000000e-01	-4.56790000e-05	6.56756934e+03	2	-1.60000000e+00	-1.30350000e-08	1.22746452e+08
5.84859229e+01	2023-05-22T18:32:00.154894	-3.00000000e-01	-5.90680000e-05	5.07889212e+03	2	-1.65000000e+00	-1.72850000e-08	9.54584900e+07
5.86750957e+01	2023-05-22T18:32:00.344922	-3.00000000e-01	-7.10650000e-05	4.22148737e+03	2	-1.70000000e+00	-2.28930000e-08	7.42585070e+07
5.88802339e+01	2023-05-22T18:32:00.549682	-3.00000000e-01	-9.22310000e-05	3.25270245e+03	2	-1.75000000e+00	-2.99320000e-08	5.84658559e+07
5.90807991e+01	2023-05-22T18:32:00.749854	-3.00000000e-01	-1.19600000e-04	2.50836120e+03	2	-1.80000000e+00	-3.67900000e-08	4.89263387e+07
5.92732798e+01	2023-05-22T18:32:00.943099	-3.00000000e-01	-1.53540000e-04	1.95388824e+03	2	-1.85000000e+00	-4.45550000e-08	4.15217147e+07
5.94744205e+01	2023-05-22T18:32:01.143989	-3.00000000e-01	-2.01240000e-04	1.49075730e+03	2	-1.90000000e+00	-5.08330000e-08	3.73772943e+07
5.96810887e+01	2023-05-22T18:32:01.350122	-3.00000000e-01	-2.54980000e-04	1.17656287e+03	2	-1.95000000e+00	-4.80150000e-08	4.06123087e+07
5.98754061e+01	2023-05-22T18:32:01.544572	-3.00000000e-01	-2.97850000e-04	1.00721840e+03	2	-2.00000000e+00	-5.27240000e-08	3.79333890e+07
6.00434847e+01	2023-05-22T18:32:01.712942	-3.00000000e-01	-3.34970000e-04	8.95602591e+02	2	-2.00000000e+00	-4.90610000e-08	4.07655775e+07
6.01261226e+01	2023-05-22T18:32:01.795747	-3.00000000e-01	-3.36250000e-04	8.92193309e+02	2	-1.95000000e+00	-1.93020000e-08	1.01025800e+08
6.03134672e+01	2023-05-22T18:32:01.983148	-3.00000000e-01	-3.06750000e-04	9.77995110e+02	2	-1.90000000e+00	-1.04110000e-08	1.82499280e+08
6.07141016e+01	2023-05-22T18:32:02.383369	-3.00000000e-01	-2.87140000e-04	1.04478652e+03	2	-1.85000000e+00	-5.97180000e-09	3.09789343e+08
6.09771307e+01	2023-05-22T18:32:02.646553	-3.00000000e-01	-2.61630000e-04	1.14665749e+03	2	-1.80000000e+00	-3.55210000e-09	5.06742490e+08
6.12165360e+01	2023-05-22T18:32:02.886435	-3.00000000e-01	-2.45920000e-04	1.21990891e+03	2	-1.75000000e+00	-2.37730000e-09	7.36129222e+08
6.14634080e+01	2023-05-22T18:32:03.133168	-3.00000000e-01	-2.38580000e-04	1.25743985e+03	2	-1.70000000e+00	-1.45800000e-09	1.16598080e+09
6.17205660e+01	2023-05-22T18:32:03.389682	-3.00000000e-01	-2.18200000e-04	1.37488543e+03	2	-1.65000000e+00	-9.93400000e-10	1.66096235e+09
6.19710486e+01	2023-05-22T18:32:03.640315	-3.00000000e-01	-2.05700000e-04	1.45843461e+03	2	-1.60000000e+00	-1.26370000e-09	1.26612329e+09
6.28300875e+01	2023-05-22T18:32:04.499248	-3.00000000e-01	-1.89550000e-04	1.58269586e+03	2	-1.55000000e+00	-9.03260000e-10	1.71600647e+09
