Time elapsed	Time stamp	Source Voltage	Source Current	Gate Voltage	Gate Current	Drain Voltage	Drain Current	Loop2 Index
4.72890352e+01	23-06-02 16:10:06	6.81185100e-05	-4.46031800e-09	4.00153700e-01	5.78852100e-08	-2.99926800e-01	-5.29420700e-08	65
4.79459646e+01	23-06-02 16:10:06	6.80346800e-05	-4.43821800e-09	4.00153700e-01	5.74134300e-08	-2.99926300e-01	-5.27567100e-08	66
4.86172760e+01	23-06-02 16:10:07	6.79511900e-05	-4.37595500e-09	4.00153900e-01	5.69853000e-08	-2.99926300e-01	-5.25768000e-08	67
4.92730830e+01	23-06-02 16:10:08	6.87040800e-05	-4.33548700e-09	4.00152900e-01	5.68565800e-08	-2.99927000e-01	-5.24355200e-08	68
4.99294054e+01	23-06-02 16:10:08	6.77837500e-05	-4.33560000e-09	4.00153300e-01	5.67385400e-08	-2.99927500e-01	-5.23207800e-08	69
5.05854399e+01	23-06-02 16:10:09	6.72820900e-05	-4.31452900e-09	4.00154800e-01	5.66251100e-08	-2.99927500e-01	-5.20913700e-08	70
5.12433629e+01	23-06-02 16:10:10	6.76165200e-05	-4.28590200e-09	4.00154100e-01	5.63280700e-08	-2.99927000e-01	-5.19286600e-08	71
5.18985318e+01	23-06-02 16:10:10	6.74493800e-05	-4.24371600e-09	4.00153400e-01	5.60933300e-08	-2.99927500e-01	-5.17124400e-08	72
5.25541768e+01	23-06-02 16:10:11	6.81183900e-05	-4.20823400e-09	4.00153500e-01	5.58329400e-08	-2.99927600e-01	-5.16486500e-08	73
5.32107962e+01	23-06-02 16:10:12	6.89549300e-05	-4.18801400e-09	4.00153100e-01	5.57079100e-08	-2.99926800e-01	-5.15013300e-08	74
5.38667758e+01	23-06-02 16:10:12	6.80347400e-05	-4.19320200e-09	4.00153800e-01	5.56745800e-08	-2.99927800e-01	-5.14071000e-08	75
5.45231925e+01	23-06-02 16:10:13	6.82021300e-05	-4.17427700e-09	4.00153500e-01	5.54921100e-08	-2.99927400e-01	-5.12022600e-08	76
5.51795734e+01	23-06-02 16:10:14	6.95402200e-05	-4.13406900e-09	4.00153500e-01	5.48667400e-08	-2.99927300e-01	-5.10734900e-08	77
5.58355690e+01	23-06-02 16:10:14	6.83693200e-05	-4.11183500e-09	4.00153800e-01	5.49447300e-08	-2.99927900e-01	-5.08754800e-08	78
5.64934374e+01	23-06-02 16:10:15	6.80348300e-05	-4.08945500e-09	4.00153700e-01	5.52774400e-08	-2.99927200e-01	-5.08409600e-08	79
5.71480196e+01	23-06-02 16:10:16	6.82021600e-05	-4.05340800e-09	4.00153900e-01	5.47725700e-08	-2.99926800e-01	-5.07504900e-08	80
5.78052342e+01	23-06-02 16:10:16	6.90385600e-05	-4.04603100e-09	4.00154200e-01	5.48779500e-08	-2.99926600e-01	-5.06665600e-08	81
5.84608845e+01	23-06-02 16:10:17	6.92057600e-05	-4.03270500e-09	4.00153500e-01	5.46906700e-08	-2.99926500e-01	-5.04960100e-08	82
5.91171118e+01	23-06-02 16:10:18	6.81183900e-05	-4.01534700e-09	4.00153500e-01	5.46815600e-08	-2.99926100e-01	-5.04010200e-08	83
5.97728835e+01	23-06-02 16:10:18	6.72819400e-05	-3.98120900e-09	4.00153500e-01	5.40238100e-08	-2.99926300e-01	-5.02808000e-08	84
6.04303042e+01	23-06-02 16:10:19	6.89547700e-05	-3.97360200e-09	4.00153300e-01	5.45434300e-08	-2.99927100e-01	-5.02044800e-08	85
6.10857710e+01	23-06-02 16:10:19	6.86201700e-05	-3.96788800e-09	4.00153700e-01	5.45320100e-08	-2.99926600e-01	-5.01446100e-08	86
6.17437342e+01	23-06-02 16:10:20	6.87039900e-05	-3.96126600e-09	4.00152800e-01	5.53376200e-08	-2.99926500e-01	-5.00465000e-08	87
6.23980348e+01	23-06-02 16:10:21	6.76164300e-05	-3.94412500e-09	4.00154300e-01	5.43508500e-08	-2.99926800e-01	-4.98948100e-08	88
6.30542394e+01	23-06-02 16:10:21	6.77838400e-05	-3.94670400e-09	4.00153600e-01	5.41729900e-08	-2.99926700e-01	-4.98143100e-08	89
6.37110393e+01	23-06-02 16:10:22	6.87039900e-05	-3.88461000e-09	4.00152800e-01	5.31063100e-08	-2.99926000e-01	-4.97022900e-08	90
6.43677175e+01	23-06-02 16:10:23	6.85365200e-05	-3.87122600e-09	4.00152900e-01	5.29250600e-08	-2.99926400e-01	-4.96353600e-08	91
6.50235225e+01	23-06-02 16:10:23	7.02096700e-05	-3.88709100e-09	4.00153000e-01	5.28946500e-08	-2.99925900e-01	-4.96045000e-08	92
6.56793073e+01	23-06-02 16:10:24	6.87040200e-05	-3.86736700e-09	4.00153300e-01	5.38989000e-08	-2.99927400e-01	-4.94859700e-08	93
6.63353430e+01	23-06-02 16:10:25	6.87874800e-05	-3.85340500e-09	4.00152600e-01	5.33597900e-08	-2.99926400e-01	-4.94134900e-08	94
6.69933002e+01	23-06-02 16:10:25	6.80348300e-05	-3.82984500e-09	4.00153500e-01	5.30296000e-08	-2.99926600e-01	-4.93629900e-08	95
6.76480027e+01	23-06-02 16:10:26	6.85365500e-05	-3.81637800e-09	4.00153000e-01	5.29298900e-08	-2.99926700e-01	-4.92250300e-08	96
6.83045987e+01	23-06-02 16:10:27	6.82856500e-05	-3.80176500e-09	4.00153000e-01	5.29732400e-08	-2.99927300e-01	-4.91256900e-08	97
6.89604823e+01	23-06-02 16:10:27	6.85366700e-05	-3.79597700e-09	4.00152500e-01	5.29462700e-08	-2.99926900e-01	-4.90062700e-08	98
6.96326319e+01	23-06-02 16:10:28	6.84529700e-05	-3.78921800e-09	4.00153600e-01	5.29053700e-08	-2.99927000e-01	-4.89418300e-08	99
7.02888929e+01	23-06-02 16:10:29	6.85365500e-05	-3.78799600e-09	4.00154000e-01	5.26776200e-08	-2.99927200e-01	-4.88489600e-08	100
7.09448993e+01	23-06-02 16:10:29	6.82020300e-05	-3.76361900e-09	4.00153600e-01	5.27764100e-08	-2.99926700e-01	-4.88011900e-08	101
7.16011470e+01	23-06-02 16:10:30	6.82857100e-05	-3.76283100e-09	4.00153000e-01	5.28276300e-08	-2.99926800e-01	-4.86996200e-08	102
7.22581890e+01	23-06-02 16:10:31	6.82857100e-05	-3.75907800e-09	4.00152900e-01	5.26208200e-08	-2.99926500e-01	-4.87015000e-08	103
7.29137294e+01	23-06-02 16:10:31	6.77838100e-05	-3.73218600e-09	4.00153900e-01	5.30764300e-08	-2.99926800e-01	-4.86288000e-08	104
7.35695963e+01	23-06-02 16:10:32	6.82857900e-05	-3.75693400e-09	4.00155100e-01	5.18052900e-08	-2.99927300e-01	-4.85297500e-08	105
7.42263187e+01	23-06-02 16:10:33	6.62781500e-05	-3.68932200e-09	4.00153700e-01	5.27094100e-08	-2.99926500e-01	-4.84241000e-08	106
7.48822868e+01	23-06-02 16:10:33	6.83693500e-05	-3.68970100e-09	4.00153700e-01	5.17079900e-08	-2.99926900e-01	-4.83244400e-08	107
7.55386974e+01	23-06-02 16:10:34	6.78674900e-05	-3.69887200e-09	4.00154400e-01	5.18416600e-08	-2.99925600e-01	-8.10106100e-09	108
7.64690686e+01	23-06-02 16:10:35	6.97078600e-05	5.88726400e-09	4.00152700e-01	1.34576700e-11	-2.99925800e-01	-4.50456800e-09	109
7.74063684e+01	23-06-02 16:10:36	6.96243400e-05	4.57498300e-09	4.00152500e-01	7.37556300e-12	-2.99927400e-01	-3.07969200e-09	110
7.80778933e+01	23-06-02 16:10:36	6.69474600e-05	2.90756500e-09	4.00153000e-01	7.50595300e-12	-2.99925700e-01	-2.72443200e-09	111
7.87510953e+01	23-06-02 16:10:37	6.81184500e-05	2.43545100e-09	4.00152000e-01	7.75832500e-12	-2.99925500e-01	-2.71911600e-09	112
7.94213859e+01	23-06-02 16:10:38	6.86204000e-05	2.64590600e-09	4.00153000e-01	7.64896400e-12	-2.99928600e-01	-2.46270100e-09	113
8.00933922e+01	23-06-02 16:10:38	7.00423300e-05	2.39258500e-09	4.00152500e-01	7.27461500e-12	-2.99926700e-01	-2.17756000e-09	114
8.07653175e+01	23-06-02 16:10:39	6.97077800e-05	2.05171900e-09	4.00152100e-01	7.48492300e-12	-2.99926600e-01	-1.97839200e-09	115
8.14378639e+01	23-06-02 16:10:40	6.84531100e-05	1.89054400e-09	4.00152700e-01	7.65317000e-12	-2.99926700e-01	-1.71400500e-09	116
8.21090498e+01	23-06-02 16:10:41	7.00423600e-05	1.68377100e-09	4.00153800e-01	7.45127400e-12	-2.99925800e-01	-1.58295100e-09	117
8.27805750e+01	23-06-02 16:10:41	6.81185100e-05	1.47823100e-09	4.00153300e-01	7.43865500e-12	-2.99928700e-01	-1.40510600e-09	118
8.34533422e+01	23-06-02 16:10:42	6.88713400e-05	1.42154400e-09	4.00153500e-01	7.48071700e-12	-2.99925800e-01	-1.26173600e-09	119
8.41245937e+01	23-06-02 16:10:43	6.97914500e-05	1.25109800e-09	4.00152800e-01	7.50595400e-12	-2.99926200e-01	-1.22680000e-09	120
8.47968462e+01	23-06-02 16:10:43	6.82021600e-05	1.19347300e-09	4.00153800e-01	7.93077700e-12	-2.99928000e-01	-1.06927600e-09	121
8.54685622e+01	23-06-02 16:10:44	7.01259500e-05	1.08926800e-09	4.00152400e-01	7.45968600e-12	-2.99926100e-01	-1.01439900e-09	122
8.61404577e+01	23-06-02 16:10:45	6.92058200e-05	9.83803400e-10	4.00152700e-01	7.72046900e-12	-2.99927600e-01	-9.71191500e-10	123
8.68122325e+01	23-06-02 16:10:45	6.77002300e-05	1.02001200e-09	4.00151900e-01	7.47230400e-12	-2.99927200e-01	-8.49669700e-10	124
8.74839464e+01	23-06-02 16:10:46	7.06279000e-05	8.98145700e-10	4.00152100e-01	7.54381000e-12	-2.99925200e-01	-8.79061300e-10	125
8.81557703e+01	23-06-02 16:10:47	6.79511300e-05	8.30248800e-10	4.00153500e-01	7.52277900e-12	-2.99926800e-01	-7.96084400e-10	126
8.88278190e+01	23-06-02 16:10:47	6.85368400e-05	8.59296300e-10	4.00153400e-01	7.37135600e-12	-2.99926300e-01	-7.68379400e-10	127
8.95010098e+01	23-06-02 16:10:48	6.96241900e-05	7.31555100e-10	4.00153000e-01	7.84244800e-12	-2.99926100e-01	-7.93557500e-10	128
9.01713802e+01	23-06-02 16:10:49	6.79512200e-05	7.61225100e-10	4.00153400e-01	7.80879800e-12	-2.99926900e-01	-6.96629200e-10	129
9.08433297e+01	23-06-02 16:10:49	6.98750400e-05	7.43686500e-10	4.00153400e-01	7.32508900e-12	-2.99924900e-01	-7.36179400e-10	130
9.15151929e+01	23-06-02 16:10:50	6.90385600e-05	6.55955300e-10	4.00153400e-01	7.92236300e-12	-2.99927300e-01	-7.18809600e-10	131
9.21869535e+01	23-06-02 16:10:51	6.85368400e-05	7.18208900e-10	4.00153300e-01	7.37977000e-12	-2.99927400e-01	-6.14085300e-10	132
9.28589214e+01	23-06-02 16:10:51	6.95405400e-05	6.64331300e-10	4.00153000e-01	7.57746000e-12	-2.99924800e-01	-6.87366500e-10	133
9.35307041e+01	23-06-02 16:10:52	6.80348300e-05	6.33618500e-10	4.00153400e-01	7.81721100e-12	-2.99927900e-01	-5.86203600e-10	134
9.42027770e+01	23-06-02 16:10:53	7.04604300e-05	6.74074200e-10	4.00152300e-01	7.51436700e-12	-2.99926300e-01	-5.94024400e-10	135
9.48744237e+01	23-06-02 16:10:53	6.87877400e-05	1.02124800e-09	4.00153000e-01	7.67840600e-12	-2.99927600e-01	-6.58100800e-10	136
9.55466308e+01	23-06-02 16:10:54	6.68637200e-05	6.47006800e-10	4.00153300e-01	7.61110800e-12	-2.99928700e-01	-9.98034900e-10	137
9.62181584e+01	23-06-02 16:10:55	6.77837200e-05	4.80639400e-10	4.00152600e-01	7.61952000e-12	-2.99926800e-01	-6.71400500e-10	138
9.68903519e+01	23-06-02 16:10:55	6.85365500e-05	7.84171600e-10	4.00152800e-01	7.72467600e-12	-2.99925900e-01	-1.21212800e-09	139
9.75626288e+01	23-06-02 16:10:56	6.92895300e-05	-3.62333000e-11	4.00153500e-01	7.50174900e-12	-2.99925200e-01	-5.10013200e-10	140
9.82337506e+01	23-06-02 16:10:57	6.96242200e-05	5.20653700e-10	4.00153400e-01	7.77935400e-12	-2.99926000e-01	1.07805500e-10	141
9.89070103e+01	23-06-02 16:10:57	5.78295400e-05	8.10502600e-11	4.00152100e-01	7.59428400e-12	-2.99926000e-01	-7.87544700e-10	142
9.95938144e+01	23-06-02 16:10:58	7.07115100e-05	4.61208400e-10	4.00152400e-01	7.42603600e-12	-2.99926500e-01	-4.86050100e-10	143
1.00265439e+02	23-06-02 16:10:59	6.86202500e-05	-1.81377400e-10	4.00152700e-01	7.18628600e-12	-2.99927600e-01	-6.16150100e-10	144
1.00936733e+02	23-06-02 16:10:59	7.00423900e-05	5.12747900e-10	4.00153100e-01	7.84665300e-12	-2.99924600e-01	-2.99691000e-10	145
1.01609295e+02	23-06-02 16:11:00	6.70309500e-05	1.45453000e-11	4.00152800e-01	7.42603700e-12	-2.99927700e-01	-4.91920200e-10	146
1.02280742e+02	23-06-02 16:11:01	6.86205400e-05	3.77799800e-10	4.00153900e-01	7.70785000e-12	-2.99925600e-01	-5.18864400e-10	147
1.02953259e+02	23-06-02 16:11:01	6.92895600e-05	4.49321000e-10	4.00153100e-01	7.90974600e-12	-2.99926400e-01	-5.14680600e-10	148
1.03624498e+02	23-06-02 16:11:02	6.84531100e-05	5.11154300e-10	4.00153900e-01	7.59007800e-12	-2.99927100e-01	-4.61423400e-10	149
1.04294010e+02	23-06-02 16:11:03	6.86202500e-05	4.13587800e-10	4.00152800e-01	7.49333600e-12	-2.99926600e-01	-4.52294600e-10	150
1.04952823e+02	23-06-02 16:11:03	6.93731400e-05	1.05573400e-10	4.00152900e-01	7.46389200e-12	-2.99925600e-01	-1.32154600e-09	151
1.05624711e+02	23-06-02 16:11:04	6.92895300e-05	3.09697400e-11	4.00152300e-01	7.67420100e-12	-2.99927900e-01	-5.14474500e-10	152
1.06296497e+02	23-06-02 16:11:05	6.97914500e-05	4.18040700e-10	4.00153100e-01	7.56484100e-12	-2.99925500e-01	-4.67612500e-10	153
1.06968170e+02	23-06-02 16:11:05	6.82020300e-05	3.81071000e-10	4.00152900e-01	7.74149900e-12	-2.99927600e-01	-5.32567700e-10	154
1.07640036e+02	23-06-02 16:11:06	6.78674500e-05	4.45225600e-10	4.00152300e-01	7.33770800e-12	-2.99927500e-01	-4.05382100e-10	155
1.08311897e+02	23-06-02 16:11:07	6.92058800e-05	9.58237800e-10	4.00153400e-01	7.46809900e-12	-2.99925400e-01	-4.11390600e-10	156
1.08983787e+02	23-06-02 16:11:07	6.77838700e-05	6.33660300e-10	4.00153400e-01	7.44286200e-12	-2.99926500e-01	-4.16768600e-10	157
1.09655891e+02	23-06-02 16:11:08	6.97077000e-05	5.46753300e-10	4.00153100e-01	7.95601400e-12	-2.99926000e-01	-4.22718200e-10	158
1.10327540e+02	23-06-02 16:11:09	6.91222100e-05	4.19710000e-10	4.00152900e-01	7.52277900e-12	-2.99925700e-01	-4.60876500e-10	159
1.11000744e+02	23-06-02 16:11:09	6.90385900e-05	4.84726600e-10	4.00151800e-01	7.66578900e-12	-2.99927400e-01	-4.07669300e-10	160
1.11671269e+02	23-06-02 16:11:10	6.89549000e-05	4.43829600e-10	4.00152600e-01	7.53119200e-12	-2.99924900e-01	-4.32628800e-10	161
1.12343634e+02	23-06-02 16:11:11	6.82021600e-05	4.21316400e-10	4.00152700e-01	7.54381000e-12	-2.99927000e-01	-4.19985200e-10	162
1.13015282e+02	23-06-02 16:11:11	6.82021800e-05	4.77006400e-10	4.00153000e-01	7.46389300e-12	-2.99925600e-01	-4.27284400e-10	163
1.13703520e+02	23-06-02 16:11:12	6.71145400e-05	9.96263000e-10	4.00152700e-01	7.55222200e-12	-2.99927300e-01	-5.63859600e-10	164
1.14374723e+02	23-06-02 16:11:13	6.82857100e-05	3.93084700e-10	4.00152600e-01	7.65737600e-12	-2.99928800e-01	-5.59591800e-10	165
1.15046547e+02	23-06-02 16:11:13	6.92895300e-05	4.11813400e-10	4.00152600e-01	7.59428500e-12	-2.99924800e-01	-4.68062400e-10	166
1.15718502e+02	23-06-02 16:11:14	6.77838700e-05	4.45364600e-10	4.00152800e-01	7.37977000e-12	-2.99927200e-01	-4.30988900e-10	167
1.16390037e+02	23-06-02 16:11:15	6.91221500e-05	3.95552900e-10	4.00151900e-01	7.34191400e-12	-2.99927000e-01	-4.30391800e-10	168
1.17062029e+02	23-06-02 16:11:15	6.79510700e-05	4.40852400e-10	4.00152200e-01	7.51857300e-12	-2.99928000e-01	-4.23567600e-10	169
1.17734016e+02	23-06-02 16:11:16	6.82021800e-05	4.04631300e-10	4.00152600e-01	7.85506500e-12	-2.99926200e-01	-4.17487400e-10	170
1.18405653e+02	23-06-02 16:11:17	6.92060900e-05	4.21030400e-10	4.00152300e-01	7.92657000e-12	-2.99924800e-01	-4.56911500e-10	171
1.19078054e+02	23-06-02 16:11:17	6.78675100e-05	4.16253500e-10	4.00153000e-01	7.63634600e-12	-2.99927200e-01	-4.25787600e-10	172
1.19751819e+02	23-06-02 16:11:18	6.83694900e-05	3.28349800e-10	4.00152800e-01	7.72046900e-12	-2.99925600e-01	-4.29273600e-10	173
1.20421236e+02	23-06-02 16:11:19	6.76167200e-05	4.04559800e-10	4.00151600e-01	8.04013800e-12	-2.99927600e-01	-4.95460500e-10	174
