Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.24990718e-01	2023-06-01T16:18:09.207374	-1.00000000e-02	-8.21210000e-10	1.21771532e+07	1	1.00000000e+00	-1.70790000e-09	-5.85514374e+08
1.20499800e+00	2023-06-01T16:18:09.787374	-1.00000000e-02	-9.18950000e-10	1.08819849e+07	1	9.75000000e-01	-1.69620000e-09	-5.74814291e+08
1.57030224e+00	2023-06-01T16:18:10.147464	-1.00000000e-02	-7.54590000e-10	1.32522297e+07	1	9.50000000e-01	-1.57510000e-09	-6.03136309e+08
1.92523109e+00	2023-06-01T16:18:10.507384	-1.00000000e-02	-5.96810000e-10	1.67557514e+07	1	9.25000000e-01	-1.55820000e-09	-5.93633680e+08
2.30521145e+00	2023-06-01T16:18:10.887387	-1.00000000e-02	-7.02690000e-10	1.42310265e+07	1	9.00000000e-01	-2.11560000e-09	-4.25411231e+08
3.16585661e+00	2023-06-01T16:18:11.747882	-1.00000000e-02	-6.28020000e-10	1.59230598e+07	1	8.75000000e-01	3.09260000e-09	2.82933454e+08
3.48515383e+00	2023-06-01T16:18:12.067888	-1.00000000e-02	-4.25750000e-10	2.34879624e+07	1	8.50000000e-01	3.53770000e-10	2.40269101e+09
4.19638752e+00	2023-06-01T16:18:12.778511	-1.00000000e-02	-4.78170000e-10	2.09130644e+07	1	8.25000000e-01	1.13970000e-09	7.23874704e+08
4.51511858e+00	2023-06-01T16:18:13.088557	-1.00000000e-02	-5.02740000e-10	1.98909973e+07	1	8.00000000e-01	-1.18110000e-09	-6.77334688e+08
4.82500532e+00	2023-06-01T16:18:13.398745	-1.00000000e-02	-3.09300000e-10	3.23310702e+07	1	7.75000000e-01	3.01520000e-09	2.57031043e+08
5.12550990e+00	2023-06-01T16:18:13.698906	-1.00000000e-02	-5.05380000e-10	1.97870909e+07	1	7.50000000e-01	-2.49440000e-09	-3.00673509e+08
5.45623851e+00	2023-06-01T16:18:14.038802	-1.00000000e-02	-2.48820000e-10	4.01896954e+07	1	7.25000000e-01	3.76150000e-10	1.92742257e+09
6.17618606e+00	2023-06-01T16:18:14.758807	-1.00000000e-02	-3.26710000e-10	3.06081846e+07	1	7.00000000e-01	-2.34320000e-09	-2.98736770e+08
6.48627547e+00	2023-06-01T16:18:15.068615	-1.00000000e-02	-2.71070000e-10	3.68908400e+07	1	6.75000000e-01	2.63450000e-09	2.56215601e+08
6.79871729e+00	2023-06-01T16:18:15.381200	-1.00000000e-02	-4.02090000e-10	2.48700540e+07	1	6.50000000e-01	1.59730000e-10	4.06936706e+09
7.41427702e+00	2023-06-01T16:18:15.996755	-1.00000000e-02	-1.69710000e-10	5.89240469e+07	1	6.25000000e-01	-1.50690000e-10	-4.14758776e+09
8.11316158e+00	2023-06-01T16:18:16.696271	-1.00000000e-02	-1.98660000e-10	5.03372596e+07	1	6.00000000e-01	2.64680000e-09	2.26688832e+08
