Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;120745,434103498;49306,5240246542;130424,664723495;22,2127003917288;15,7133679603276
2;79431,5338134766;112795,606493059;3266,63106226499;112842,898414716;1,6588578160068;23,5749129404791
3;63095,0927734375;4759,44888212145;129666,682200577;129754,001196753;87,8978873963732;29,6274529251979
4;50118,4463500977;-13507,2047215634;180336,224261539;180841,362415511;94,2834625574925;34,5707399127173
5;39810,1806640625;306743,412938484;23373,2696187391;307632,623617554;4,35741010732822;37,7023029048108
6;31622,8866577148;333680,738581966;-2824,01895721125;333692,688537938;-0,484896147178322;39,9670628990929
7;25118,8278198242;315361,248019784;13918,3095608371;315668,237384801;2,52708037644526;42,1357868936174
8;19952,7740478516;304141,528777402;24808,9612876382;305151,690290627;4,66331795873236;45,2925988856472
9;15848,6366271973;306480,019716986;24692,9438003024;307473,159737967;4,60634257547446;48,4964558775582
10;12588,9778137207;311634,17867852;23836,2320557173;312544,440486869;4,37391523590237;51,6051028697096
11;9999,99046325684;316552,259067878;20232,0046021913;317198,150579728;3,65700721430465;55,7226158593139
12;7943,15338134766;319848,482484829;21261,7277749819;320554,383554219;3,80310590909791;60,8534408463598
13;6309,50927734375;322841,296599179;20624,9274507928;323499,444237837;3,65541072446601;65,8230818338127
14;5011,79695129395;323267,051020975;25486,3979588518;324270,169390764;4,50787892057533;68,886636826078
15;3980,99422454834;327056,783721633;25462,2574954948;328046,43929649;4,45165240711584;72,099598817966
16;3162,2052192688;330409,344947261;26607,8892082967;331478,981228975;4,60409788635592;75,2730948099537
17;2511,85894012451;333108,671244277;27353,8492530903;334229,890834271;4,69441855054498;78,4238788019987
18;1995,2654838562;339730,727237623;26085,7703633805;340730,735984964;4,39076454431463;82,6828537912459
19;1584,91730690002;341142,914151959;30680,7918231179;342519,778790926;5,13908753468755;86,7246507810413
20;1258,90970230103;345541,243502089;31839,7038616245;347005,068699242;5,26462109202157;90,8341857706657
21;999,987125396729;348386,039673067;30097,6103199143;349683,712497528;4,93761165706097;95,0955977599067
22;794,321298599243;353838,929108959;35494,4042672475;355614,736037838;5,72831009374428;99,1528617496631
23;630,959868431091;360516,842794045;40423,4799022144;362776,035131307;6,39765147579759;103,270604739267
24;501,185655593872;366826,021998539;40435,1273200208;369047,869437908;6,29030242884726;107,426338728775
25;398,106873035431;373744,14325926;44815,8101990309;376421,494423995;6,83771260607019;111,50359471848
26;316,224992275238;378611,292220978;49430,4409008836;381824,408707582;7,43830612027902;115,614100708102
27;251,18887424469;411331,118698545;57248,8253628186;415295,939319443;7,92349307283145;119,845434697419
28;199,530273675919;392924,161996299;49523,5826784717;396032,80460311;7,18359663194109;123,976017686991
29;158,488750457764;398152,174227719;59450,9327969203;402566,227163536;8,49249615875478;128,134637676491
30;125,888735055923;405965,625244953;64133,3171385206;411000,208330502;8,97723702109048;132,333079665891
31;99,9998301267624;385784,563348482;91600,2661910884;396510,199218453;13,356905087822;134,627478660098
32;79,4325023889542;419322,962197517;97115,2740463449;430422,029035686;13,0398112648119;138,738534649719
33;63,0952417850494;425273,720857039;49262,3527460694;428117,410355698;6,60751197725257;142,984113639
34;50,119124352932;330915,559940011;16772,1354863226;331340,327064459;2,9014984104271;146,281616630674
35;39,8103147745132;447558,289013328;115660,820259786;462261,665518247;14,4897253195242;148,717786624524
36;31,6230580210686;466448,236593701;104952,533875678;478109,81143279;12,6805799844871;151,224701618194
37;25,1182354986668;464680,343180774;149396,886975556;488105,778675677;17,8228391654814;153,798600611696
38;19,952654838562;476980,768327224;174693,250710081;507964,944851201;20,1151553798467;156,42689960506
39;15,8483162522316;479642,211348815;213838,399339154;525150,942053342;24,028698077818;159,294161597821
40;12,5886872410774;521412,251529219;243581,129861274;575501,95731141;25,0399362081699;162,237847590389
41;9,99984331429005;531022,683408669;280341,417918453;600480,141965638;27,8308004446632;165,408212582384
42;7,94301740825176;534244,462213539;301833,663620502;613612,830619119;29,4652729368687;168,608749574304
43;6,30959402769804;582043,316930921;387809,400781413;699407,287721816;33,6751075319818;171,859879566096
44;5,01179601997137;600229,416820967;445654,014180689;747584,679599976;36,5928816795678;175,149050557791
45;3,98105476051569;652426,311350701;531787,917628248;841699,757085667;39,1832250896383;178,673069548894
46;3,16224759444594;656139,348463779;625777,582304219;906706,362124467;43,6432226276146;182,23126853991
