Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
s		V	A	V	A	

3.63325664e+01	23-05-19 14:49:31	6.91243900e-05	1.37880800e-11	-2.99925500e-01	-1.47793700e-11	77
3.67858507e+01	23-05-19 14:49:31	6.94589400e-05	1.37923000e-11	-2.99926900e-01	-1.75839700e-11	78
3.72392620e+01	23-05-19 14:49:32	6.92916800e-05	1.37754700e-11	-2.99926700e-01	-1.32908500e-11	79
3.76922804e+01	23-05-19 14:49:32	6.86226400e-05	1.34517000e-11	-2.99926600e-01	-1.51787600e-11	80
3.81464989e+01	23-05-19 14:49:33	6.88735500e-05	1.35273900e-11	-2.99926500e-01	-1.77521500e-11	81
3.85982721e+01	23-05-19 14:49:33	6.86227000e-05	1.36156900e-11	-2.99927400e-01	-1.05829200e-11	82
3.90517529e+01	23-05-19 14:49:34	6.93752400e-05	1.37712600e-11	-2.99926500e-01	-1.44556000e-11	83
3.95044774e+01	23-05-19 14:49:34	6.85390200e-05	1.34643000e-11	-2.99926700e-01	-1.21429300e-11	84
3.99582726e+01	23-05-19 14:49:35	6.90407500e-05	1.35862600e-11	-2.99926700e-01	-1.11127400e-11	85
4.04107104e+01	23-05-19 14:49:35	6.92079800e-05	1.32540800e-11	-2.99926200e-01	-2.13599300e-11	86
4.08638959e+01	23-05-19 14:49:36	6.81206300e-05	1.34054300e-11	-2.99926800e-01	-1.53176100e-11	87
4.13176893e+01	23-05-19 14:49:36	6.93753200e-05	1.34601000e-11	-2.99926200e-01	-1.21933700e-11	88
4.17701188e+01	23-05-19 14:49:36	6.85388500e-05	1.37544500e-11	-2.99926100e-01	-1.59945300e-11	89
4.22232300e+01	23-05-19 14:49:37	6.91244700e-05	1.35358000e-11	-2.99925900e-01	-1.54184800e-11	90
4.26770867e+01	23-05-19 14:49:37	6.87062300e-05	1.33550000e-11	-2.99926000e-01	-1.40140500e-11	91
4.31298969e+01	23-05-19 14:49:38	6.95426400e-05	1.36241100e-11	-2.99926100e-01	-1.59566900e-11	92
4.35826704e+01	23-05-19 14:49:38	6.82879200e-05	1.33676000e-11	-2.99926900e-01	-1.63267300e-11	93
4.40352367e+01	23-05-19 14:49:39	6.87062300e-05	1.31657500e-11	-2.99926600e-01	-1.37533600e-11	94
4.44888351e+01	23-05-19 14:49:39	6.92080000e-05	1.35946400e-11	-2.99925500e-01	-1.56497400e-11	95
4.49420059e+01	23-05-19 14:49:40	6.81205400e-05	1.32120200e-11	-2.99926000e-01	-1.46994300e-11	96
4.53964759e+01	23-05-19 14:49:40	6.83715700e-05	1.36367100e-11	-2.99926900e-01	-1.32487700e-11	97
4.58484412e+01	23-05-19 14:49:41	6.82043600e-05	1.36114800e-11	-2.99926000e-01	-1.68985700e-11	98
4.63013408e+01	23-05-19 14:49:41	6.84550900e-05	1.33129100e-11	-2.99927000e-01	-1.56076800e-11	99
4.67545150e+01	23-05-19 14:49:41	6.95425000e-05	1.33381500e-11	-2.99926900e-01	-1.27399600e-11	100
4.72075398e+01	23-05-19 14:49:42	6.88733700e-05	1.35021500e-11	-2.99926000e-01	-1.62804500e-11	101
4.76606935e+01	23-05-19 14:49:42	6.92078300e-05	1.36199000e-11	-2.99926100e-01	-1.57548300e-11	102
4.81138064e+01	23-05-19 14:49:43	6.82041900e-05	1.38133400e-11	-2.99925800e-01	-1.38837000e-11	103
4.85672024e+01	23-05-19 14:49:43	6.78696900e-05	1.33045300e-11	-2.99926000e-01	-1.57044100e-11	104
4.90194475e+01	23-05-19 14:49:44	6.77024600e-05	1.34264700e-11	-2.99926700e-01	-1.34464000e-11	105
4.94887739e+01	23-05-19 14:49:44	6.91243700e-05	1.34558700e-11	-2.99926500e-01	-1.57968800e-11	106
4.99418407e+01	23-05-19 14:49:45	6.79532500e-05	1.34054500e-11	-2.99926400e-01	-1.42327200e-11	107
5.03965987e+01	23-05-19 14:49:45	6.82877700e-05	1.35189900e-11	-2.99925200e-01	-1.33034400e-11	108
5.08489738e+01	23-05-19 14:49:46	6.87061700e-05	1.36535400e-11	-2.99925700e-01	-1.51157200e-11	109
5.13015079e+01	23-05-19 14:49:46	6.75351200e-05	1.32835200e-11	-2.99925800e-01	-1.66841200e-11	110
5.17543953e+01	23-05-19 14:49:46	6.90408900e-05	1.37039900e-11	-2.99926800e-01	-1.23152700e-11	111
5.22075567e+01	23-05-19 14:49:47	6.87062900e-05	1.35063800e-11	-2.99927100e-01	-1.64906800e-11	112
5.26609623e+01	23-05-19 14:49:47	6.82043900e-05	1.34517200e-11	-2.99926300e-01	-1.42705400e-11	113
5.31140094e+01	23-05-19 14:49:48	6.89571600e-05	1.38848200e-11	-2.99926800e-01	-1.12304500e-11	114
5.35668962e+01	23-05-19 14:49:48	6.79532500e-05	1.37502500e-11	-2.99925600e-01	-1.69490300e-11	115
5.40206727e+01	23-05-19 14:49:49	6.83715400e-05	1.30017800e-11	-2.99926400e-01	-1.45732900e-11	116
5.44731986e+01	23-05-19 14:49:49	6.82879200e-05	1.39310600e-11	-2.99926100e-01	-1.11799800e-11	117
5.49265238e+01	23-05-19 14:49:50	6.87897300e-05	1.36871700e-11	-2.99925700e-01	-1.83029800e-11	118
5.53795841e+01	23-05-19 14:49:50	6.87896100e-05	1.33507900e-11	-2.99925900e-01	-1.50988900e-11	119
5.58325099e+01	23-05-19 14:49:50	6.72004200e-05	1.42884900e-11	-2.99926000e-01	-1.11042600e-11	120
5.62858360e+01	23-05-19 14:49:51	6.89569200e-05	1.34853300e-11	-2.99925400e-01	-1.86603800e-11	121
5.67388089e+01	23-05-19 14:49:51	6.86224100e-05	1.35231900e-11	-2.99925200e-01	-1.47540900e-11	122
5.71918825e+01	23-05-19 14:49:52	6.82877700e-05	1.39815300e-11	-2.99925500e-01	-1.01918100e-11	123
5.76463955e+01	23-05-19 14:49:52	6.81206300e-05	1.36283200e-11	-2.99925400e-01	-1.98503400e-11	124
5.80981294e+01	23-05-19 14:49:53	6.89569200e-05	1.34012500e-11	-2.99925800e-01	-1.51241000e-11	125
5.85512416e+01	23-05-19 14:49:53	6.84551800e-05	1.36829600e-11	-2.99925600e-01	-8.55190900e-12	126
5.90034276e+01	23-05-19 14:49:54	6.77022600e-05	1.39604900e-11	-2.99926300e-01	-1.40813100e-11	127
5.94423101e+01	23-05-19 14:49:54	6.82041200e-05	1.28251700e-11	-2.99925700e-01	-2.06913000e-11	128
5.98967691e+01	23-05-19 14:49:55	6.80368100e-05	1.40193800e-11	-2.99927100e-01	-1.15752300e-11	129
6.03481883e+01	23-05-19 14:49:55	6.83715100e-05	1.38637900e-11	-2.99926000e-01	-1.31983100e-11	130
6.08019339e+01	23-05-19 14:49:55	6.85387600e-05	1.29008900e-11	-2.99926100e-01	-2.07207300e-11	131
6.12543545e+01	23-05-19 14:49:56	6.87897000e-05	1.36409400e-11	-2.99925900e-01	-1.14533000e-11	132
6.17075569e+01	23-05-19 14:49:56	6.82042800e-05	1.36619600e-11	-2.99925900e-01	-1.45186100e-11	133
6.21609873e+01	23-05-19 14:49:57	6.82042800e-05	1.33129700e-11	-2.99926300e-01	-2.07375400e-11	134
6.26138482e+01	23-05-19 14:49:57	6.92080300e-05	1.33297600e-11	-2.99925900e-01	-1.14532800e-11	135
6.30667665e+01	23-05-19 14:49:58	6.81205700e-05	1.37502800e-11	-2.99925900e-01	-1.41023700e-11	136
6.35201807e+01	23-05-19 14:49:58	6.85389100e-05	1.31615700e-11	-2.99927400e-01	-2.19401500e-11	137
6.39715223e+01	23-05-19 14:49:59	6.82040900e-05	1.35526500e-11	-2.99926300e-01	-1.64191900e-11	138
6.44105754e+01	23-05-19 14:49:59	6.89570200e-05	1.38931900e-11	-2.99926600e-01	-7.34936400e-12	139
6.48621159e+01	23-05-19 14:50:00	6.89569200e-05	1.37334400e-11	-2.99925700e-01	-1.20755800e-11	140
6.53011804e+01	23-05-19 14:50:00	6.87897600e-05	1.36199000e-11	-2.99926100e-01	-1.89631300e-11	141
6.57544395e+01	23-05-19 14:50:00	6.94589700e-05	1.38932300e-11	-2.99925700e-01	-1.43588200e-11	142
6.62076225e+01	23-05-19 14:50:01	6.89570200e-05	1.41960000e-11	-2.99926100e-01	-1.24162400e-11	143
6.66607273e+01	23-05-19 14:50:01	6.91243100e-05	1.33928500e-11	-2.99926400e-01	-1.75250900e-11	144
6.71138860e+01	23-05-19 14:50:02	6.89570200e-05	1.35358000e-11	-2.99926800e-01	-1.54689500e-11	145
6.75667603e+01	23-05-19 14:50:02	6.82880100e-05	1.37418700e-11	-2.99926300e-01	-1.39425900e-11	146
6.80196548e+01	23-05-19 14:50:03	6.88733100e-05	1.34769500e-11	-2.99925700e-01	-1.89337100e-11	147
6.84731775e+01	23-05-19 14:50:03	6.86222600e-05	1.36409400e-11	-2.99926400e-01	-1.33917000e-11	148
6.89262713e+01	23-05-19 14:50:04	6.99608000e-05	1.37040100e-11	-2.99926300e-01	-1.40981400e-11	149
6.93796768e+01	23-05-19 14:50:04	6.82042200e-05	1.33255700e-11	-2.99926800e-01	-1.67640200e-11	150
6.98322862e+01	23-05-19 14:50:04	6.84550300e-05	1.39731300e-11	-2.99926500e-01	-1.40098300e-11	151
7.02856781e+01	23-05-19 14:50:05	6.89569200e-05	1.36577600e-11	-2.99926400e-01	-1.48045300e-11	152
7.07388777e+01	23-05-19 14:50:05	6.97097200e-05	1.36872000e-11	-2.99926300e-01	-1.40098400e-11	153
7.11919599e+01	23-05-19 14:50:06	6.89570800e-05	1.32666900e-11	-2.99926100e-01	-1.51115200e-11	154
7.16462436e+01	23-05-19 14:50:06	6.90404800e-05	1.31868200e-11	-2.99927300e-01	-1.51199100e-11	155
7.20981091e+01	23-05-19 14:50:07	6.85387600e-05	1.33844300e-11	-2.99926800e-01	-1.26222600e-11	156
7.25512082e+01	23-05-19 14:50:07	6.75349700e-05	1.35862800e-11	-2.99926200e-01	-1.53091500e-11	157
7.30030068e+01	23-05-19 14:50:08	6.81205400e-05	1.28714400e-11	-2.99926000e-01	-1.75166800e-11	158
7.34418401e+01	23-05-19 14:50:08	6.87897000e-05	1.33928800e-11	-2.99926700e-01	-1.42831900e-11	159
7.38966832e+01	23-05-19 14:50:09	6.80367200e-05	1.34895800e-11	-2.99927500e-01	-1.50232300e-11	160
7.43483412e+01	23-05-19 14:50:09	6.84550300e-05	1.30943100e-11	-2.99925400e-01	-1.73358700e-11	161
7.48011425e+01	23-05-19 14:50:09	6.84550300e-05	1.36199100e-11	-2.99926100e-01	-1.32992200e-11	162
7.52543290e+01	23-05-19 14:50:10	6.79532500e-05	1.34559500e-11	-2.99925800e-01	-1.53848100e-11	163
7.57075829e+01	23-05-19 14:50:10	6.89570200e-05	1.32120500e-11	-2.99925900e-01	-1.66841000e-11	164
7.61611372e+01	23-05-19 14:50:11	6.81204800e-05	1.37839000e-11	-2.99926300e-01	-1.14617000e-11	165
