Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.19419527e-01	2023-06-21T15:16:12.176210	-1.00000000e-01	-1.07110000e-09	9.33619643e+07	1	1.00000000e+00	3.71710000e-08	2.69026930e+07
1.04383353e+00	2023-06-21T15:16:12.606050	-1.00000000e-01	-6.11060000e-09	1.63650051e+07	1	9.75000000e-01	7.23110000e-09	1.34834258e+08
1.35018821e+00	2023-06-21T15:16:12.906196	-1.00000000e-01	-4.13860000e-09	2.41627604e+07	1	9.50000000e-01	-1.47270000e-09	-6.45073674e+08
2.59408532e+00	2023-06-21T15:16:14.156521	-1.00000000e-01	-2.16290000e-09	4.62342226e+07	1	9.25000000e-01	1.95190000e-09	4.73897228e+08
2.88496264e+00	2023-06-21T15:16:14.446522	-1.00000000e-01	-8.37950000e-10	1.19338863e+08	1	9.00000000e-01	1.53210000e-08	5.87429019e+07
3.19401845e+00	2023-06-21T15:16:14.756523	-1.00000000e-01	-4.96510000e-10	2.01405813e+08	1	8.75000000e-01	1.36090000e-08	6.42956867e+07
3.57367297e+00	2023-06-21T15:16:15.127039	-1.00000000e-01	-6.33600000e-10	1.57828283e+08	1	8.50000000e-01	-2.67390000e-09	-3.17887730e+08
3.94492009e+00	2023-06-21T15:16:15.506977	-1.00000000e-01	-5.95800000e-11	1.67841558e+09	1	8.25000000e-01	-1.71240000e-09	-4.81779958e+08
4.31161951e+00	2023-06-21T15:16:15.867089	-1.00000000e-01	-5.34430000e-10	1.87115244e+08	1	8.00000000e-01	-1.57540000e-09	-5.07807541e+08
4.69307465e+00	2023-06-21T15:16:16.246933	-1.00000000e-01	-7.51200000e-11	1.33120341e+09	1	7.75000000e-01	1.32700000e-08	5.84024115e+07
5.06247110e+00	2023-06-21T15:16:16.617415	-1.00000000e-01	-3.22600000e-10	3.09981401e+08	1	7.50000000e-01	-4.55000000e-09	-1.64835165e+08
5.43388356e+00	2023-06-21T15:16:16.987391	-1.00000000e-01	-1.47530000e-10	6.77828238e+08	1	7.25000000e-01	-9.96100000e-10	-7.27838570e+08
5.80362011e+00	2023-06-21T15:16:17.357388	-1.00000000e-01	6.81600000e-11	-1.46713615e+09	1	7.00000000e-01	-1.68440000e-09	-4.15578247e+08
6.17484795e+00	2023-06-21T15:16:17.737558	-1.00000000e-01	-1.95640000e-10	5.11142916e+08	1	6.75000000e-01	-2.85070000e-09	-2.36783948e+08
6.55573242e+00	2023-06-21T15:16:18.117559	-1.00000000e-01	2.75020000e-10	-3.63609919e+08	1	6.50000000e-01	-2.72980000e-09	-2.38112682e+08
6.91506198e+00	2023-06-21T15:16:18.477560	-1.00000000e-01	-4.16750000e-10	2.39952010e+08	1	6.25000000e-01	-8.55030000e-10	-7.30968504e+08
7.61449275e+00	2023-06-21T15:16:19.167668	-1.00000000e-01	1.61340000e-10	-6.19809099e+08	1	6.00000000e-01	-4.57380000e-09	-1.31181949e+08
