Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

1.49771469e+02	2023-05-31T12:49:26.570822	-1.00000000e-01	-1.65550000e-09	6.04047116e+07	1	1.00000000e+00	1.88240000e-10	5.31236719e+09
1.50149158e+02	2023-05-31T12:49:26.948590	-1.00000000e-01	-1.45690000e-09	6.86388908e+07	1	9.50000000e-01	1.28550000e-10	7.39012058e+09
1.50829458e+02	2023-05-31T12:49:27.628265	-1.00000000e-01	-2.32570000e-09	4.29978071e+07	1	9.00000000e-01	6.88000000e-11	1.30813953e+10
1.51523202e+02	2023-05-31T12:49:28.322172	-1.00000000e-01	-1.76130000e-09	5.67762448e+07	1	8.50000000e-01	1.01900000e-11	8.34151129e+10
1.52102503e+02	2023-05-31T12:49:28.901752	-1.00000000e-01	-1.40260000e-09	7.12961643e+07	1	8.00000000e-01	-1.17100000e-11	-6.83176772e+10
1.52719524e+02	2023-05-31T12:49:29.518868	-1.00000000e-01	-1.56050000e-09	6.40820250e+07	1	7.50000000e-01	-7.15800000e-11	-1.04777871e+10
1.53267317e+02	2023-05-31T12:49:30.066806	-1.00000000e-01	-1.25400000e-09	7.97448166e+07	1	7.00000000e-01	-7.28500000e-11	-9.60878518e+09
1.53847655e+02	2023-05-31T12:49:30.646927	-1.00000000e-01	-2.27140000e-09	4.40257110e+07	1	6.50000000e-01	7.06400000e-11	9.20158550e+09
1.54442226e+02	2023-05-31T12:49:31.240844	-1.00000000e-01	-1.54120000e-09	6.48845056e+07	1	6.00000000e-01	4.69700000e-11	1.27741111e+10
1.55012629e+02	2023-05-31T12:49:31.811454	-1.00000000e-01	-1.21410000e-09	8.23655383e+07	1	5.50000000e-01	2.58900000e-11	2.12437234e+10
1.55593185e+02	2023-05-31T12:49:32.392078	-1.00000000e-01	-1.45480000e-09	6.87379709e+07	1	5.00000000e-01	-2.83500000e-11	-1.76366843e+10
1.56183802e+02	2023-05-31T12:49:32.983191	-1.00000000e-01	-1.09040000e-09	9.17094644e+07	1	4.50000000e-01	-1.70770000e-10	-2.63512327e+09
1.56797264e+02	2023-05-31T12:49:33.596355	-1.00000000e-01	-9.72500000e-10	1.02827763e+08	1	4.00000000e-01	-3.20200000e-11	-1.24921924e+10
1.57356365e+02	2023-05-31T12:49:34.155124	-1.00000000e-01	-1.41980000e-09	7.04324553e+07	1	3.50000000e-01	-4.57000000e-11	-7.65864333e+09
1.57940464e+02	2023-05-31T12:49:34.739018	-1.00000000e-01	-2.21710000e-09	4.51039646e+07	1	3.00000000e-01	-2.15140000e-10	-1.39444083e+09
1.58636523e+02	2023-05-31T12:49:35.435479	-1.00000000e-01	-1.43400000e-09	6.97350070e+07	1	2.50000000e-01	-2.42210000e-10	-1.03216217e+09
1.59221876e+02	2023-05-31T12:49:36.020597	-1.00000000e-01	-1.07970000e-09	9.26183199e+07	1	2.00000000e-01	-1.78610000e-10	-1.11975813e+09
