[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	16/02/2023 14:21:00
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 1400,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Transmittance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	285,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Normal
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	X-Y Stage
Sequence File:	Positions.xys

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	80.836
301.0	80.817
302.0	80.755
303.0	80.721
304.0	80.757
305.0	80.917
306.0	80.748
307.0	80.873
308.0	80.946
309.0	81.072
310.0	81.096
311.0	81.141
312.0	81.222
313.0	81.266
314.0	81.276
315.0	81.261
316.0	81.123
317.0	80.979
318.0	81.097
319.0	81.227
320.0	81.195
321.0	81.165
322.0	81.199
323.0	81.477
324.0	81.420
325.0	81.248
326.0	81.254
327.0	81.428
328.0	81.513
329.0	81.282
330.0	81.205
331.0	81.326
332.0	81.536
333.0	81.501
334.0	81.575
335.0	81.460
336.0	81.542
337.0	81.547
338.0	81.664
339.0	81.743
340.0	81.757
341.0	81.768
342.0	81.719
343.0	81.682
344.0	81.600
345.0	81.638
346.0	81.622
347.0	81.820
348.0	81.743
349.0	81.709
350.0	81.584
351.0	81.652
352.0	81.771
353.0	81.820
354.0	81.817
355.0	81.843
356.0	81.955
357.0	82.069
358.0	81.964
359.0	81.919
360.0	81.933
361.0	82.015
362.0	81.952
363.0	81.941
364.0	81.919
365.0	81.881
366.0	81.794
367.0	81.821
368.0	81.841
369.0	81.884
370.0	81.886
371.0	81.986
372.0	81.895
373.0	81.931
374.0	81.867
375.0	81.863
376.0	81.847
377.0	81.826
378.0	81.851
379.0	81.716
380.0	81.711
381.0	81.680
382.0	81.763
383.0	81.696
384.0	81.724
385.0	81.629
386.0	81.613
387.0	81.490
388.0	81.430
389.0	81.404
390.0	81.364
391.0	81.396
392.0	81.357
393.0	81.323
394.0	81.224
395.0	81.176
396.0	81.160
397.0	81.048
398.0	80.976
399.0	80.899
400.0	80.894
401.0	80.838
402.0	80.795
403.0	80.686
404.0	80.603
405.0	80.508
406.0	80.462
407.0	80.328
408.0	80.269
409.0	80.228
410.0	80.160
411.0	80.046
412.0	79.940
413.0	79.872
414.0	79.870
415.0	79.734
416.0	79.699
417.0	79.569
418.0	79.529
419.0	79.400
420.0	79.336
421.0	79.249
422.0	79.121
423.0	78.978
424.0	78.839
425.0	78.756
426.0	78.632
427.0	78.532
428.0	78.376
429.0	78.286
430.0	78.168
431.0	78.071
432.0	77.933
433.0	77.825
434.0	77.720
435.0	77.536
436.0	77.383
437.0	77.242
438.0	77.151
439.0	77.043
440.0	76.924
441.0	76.771
442.0	76.625
443.0	76.444
444.0	76.309
445.0	76.142
446.0	76.055
447.0	75.911
448.0	75.794
449.0	75.678
450.0	75.568
451.0	75.398
452.0	75.167
453.0	75.005
454.0	74.868
455.0	74.738
456.0	74.587
457.0	74.390
458.0	74.192
459.0	74.017
460.0	73.896
461.0	73.732
462.0	73.537
463.0	73.353
464.0	73.182
465.0	73.026
466.0	72.830
467.0	72.683
468.0	72.520
469.0	72.356
470.0	72.213
471.0	72.037
472.0	71.869
473.0	71.670
474.0	71.504
475.0	71.320
476.0	71.116
477.0	70.897
478.0	70.717
479.0	70.537
480.0	70.374
481.0	70.118
482.0	69.933
483.0	69.730
484.0	69.593
485.0	69.420
486.0	69.236
487.0	69.034
488.0	68.859
489.0	68.658
490.0	68.479
491.0	68.293
492.0	68.090
493.0	67.922
494.0	67.699
495.0	67.539
496.0	67.286
497.0	67.067
498.0	66.871
499.0	66.699
500.0	66.510
501.0	66.320
502.0	66.170
503.0	65.971
504.0	65.720
505.0	65.473
506.0	65.262
507.0	65.053
508.0	64.847
509.0	64.674
510.0	64.499
511.0	64.338
512.0	64.130
513.0	63.983
514.0	63.783
515.0	63.590
516.0	63.368
517.0	63.145
518.0	62.968
519.0	62.788
520.0	62.653
521.0	62.483
522.0	62.277
523.0	62.052
524.0	61.837
525.0	61.672
526.0	61.519
527.0	61.359
528.0	61.178
529.0	60.972
530.0	60.771
531.0	60.584
532.0	60.422
533.0	60.228
534.0	60.025
535.0	59.849
536.0	59.703
537.0	59.573
538.0	59.383
539.0	59.239
540.0	59.048
541.0	58.897
542.0	58.731
543.0	58.577
544.0	58.430
545.0	58.268
546.0	58.143
547.0	57.976
548.0	57.821
549.0	57.619
550.0	57.494
551.0	57.356
552.0	57.267
553.0	57.123
554.0	57.004
555.0	56.883
556.0	56.743
557.0	56.584
558.0	56.446
559.0	56.343
560.0	56.259
561.0	56.120
562.0	55.973
563.0	55.798
564.0	55.679
565.0	55.556
566.0	55.496
567.0	55.385
568.0	55.315
569.0	55.199
570.0	55.113
571.0	54.997
572.0	54.881
573.0	54.753
574.0	54.673
575.0	54.590
576.0	54.545
577.0	54.433
578.0	54.346
579.0	54.225
580.0	54.168
581.0	54.093
582.0	54.044
583.0	53.950
584.0	53.885
585.0	53.826
586.0	53.739
587.0	53.695
588.0	53.650
589.0	53.649
590.0	53.572
591.0	53.511
592.0	53.429
593.0	53.424
594.0	53.387
595.0	53.370
596.0	53.269
597.0	53.226
598.0	53.204
599.0	53.201
600.0	53.220
601.0	53.216
602.0	53.258
603.0	53.239
604.0	53.209
605.0	53.156
606.0	53.107
607.0	53.097
608.0	53.087
609.0	53.118
610.0	53.097
611.0	53.077
612.0	53.048
613.0	53.056
614.0	53.078
615.0	53.084
616.0	53.075
617.0	53.077
618.0	53.089
619.0	53.120
620.0	53.168
621.0	53.178
622.0	53.189
623.0	53.169
624.0	53.152
625.0	53.163
626.0	53.196
627.0	53.253
628.0	53.311
629.0	53.325
630.0	53.360
631.0	53.392
632.0	53.410
633.0	53.452
634.0	53.494
635.0	53.545
636.0	53.604
637.0	53.647
638.0	53.698
639.0	53.735
640.0	53.799
641.0	53.867
642.0	53.928
643.0	53.956
644.0	54.008
645.0	54.050
646.0	54.110
647.0	54.191
648.0	54.284
649.0	54.406
650.0	54.503
651.0	54.604
652.0	54.614
653.0	54.686
654.0	54.725
655.0	54.881
656.0	55.011
657.0	55.136
658.0	55.212
659.0	55.239
660.0	55.313
661.0	55.397
662.0	55.484
663.0	55.564
664.0	55.651
665.0	55.771
666.0	55.870
667.0	55.968
668.0	56.037
669.0	56.120
670.0	56.210
671.0	56.342
672.0	56.441
673.0	56.513
674.0	56.613
675.0	56.716
676.0	56.863
677.0	56.942
678.0	57.029
679.0	57.089
680.0	57.161
681.0	57.255
682.0	57.261
683.0	57.357
684.0	57.378
685.0	57.558
686.0	57.623
687.0	57.765
688.0	57.845
689.0	57.892
690.0	57.923
691.0	57.968
692.0	58.065
693.0	58.120
694.0	58.150
695.0	58.191
696.0	58.228
697.0	58.281
698.0	58.336
699.0	58.436
700.0	58.431
701.0	58.472
702.0	58.483
703.0	58.547
704.0	58.564
705.0	58.618
706.0	58.689
707.0	58.712
708.0	58.729
709.0	58.742
710.0	58.695
711.0	58.718
712.0	58.701
713.0	58.781
714.0	58.802
715.0	58.793
716.0	58.794
717.0	58.773
718.0	58.818
719.0	58.788
720.0	58.850
721.0	58.872
722.0	58.982
723.0	58.948
724.0	58.942
725.0	58.906
726.0	58.866
727.0	58.827
728.0	58.809
729.0	58.890
730.0	58.964
731.0	58.906
732.0	58.923
733.0	58.890
734.0	58.943
735.0	58.876
736.0	58.842
737.0	58.894
738.0	58.891
739.0	58.901
740.0	58.832
741.0	58.806
742.0	58.739
743.0	58.715
744.0	58.741
745.0	58.801
746.0	58.881
747.0	58.815
748.0	58.867
749.0	58.861
750.0	58.859
751.0	58.791
752.0	58.730
753.0	58.737
754.0	58.794
755.0	58.728
756.0	58.705
757.0	58.620
758.0	58.744
759.0	58.795
760.0	58.788
761.0	58.689
762.0	58.626
763.0	58.613
764.0	58.638
765.0	58.680
766.0	58.720
767.0	58.630
768.0	58.618
769.0	58.590
770.0	58.670
771.0	58.700
772.0	58.650
773.0	58.566
774.0	58.573
775.0	58.592
776.0	58.734
777.0	58.627
778.0	58.625
