Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.56647775e+02	2022-11-15T11:01:35.667179	5.96083700e-05	9.90097900e-04	6.02045212e-02	-5.99956000e-01	-9.98351800e-04	6.00946480e+02	-8.99926300e-01	-2.96881400e-08	3.03126535e+07
2.57225707e+02	2022-11-15T11:01:36.245216	1.01445600e-04	9.90624700e-04	1.02405684e-01	-5.99931100e-01	-9.90918300e-04	6.05429428e+02	-8.49935600e-01	-1.62400500e-08	5.23357748e+07
2.58135212e+02	2022-11-15T11:01:37.155272	9.30783900e-05	9.84798100e-04	9.45152006e-02	-5.99919300e-01	-9.82402800e-04	6.10665299e+02	-7.99912000e-01	1.63540400e-09	-4.89121954e+08
2.58991344e+02	2022-11-15T11:01:38.011326	8.47104100e-05	9.56934300e-04	8.85227021e-02	-5.99902600e-01	-9.53824000e-04	6.28944753e+02	-7.49908400e-01	9.90327900e-09	-7.57232428e+07
2.59867741e+02	2022-11-15T11:01:38.887381	6.79747800e-05	9.31908400e-04	7.29414822e-02	-5.99889600e-01	-9.29592300e-04	6.45325483e+02	-6.99960600e-01	1.73298600e-08	-4.03904359e+07
2.60740811e+02	2022-11-15T11:01:39.760436	7.63396100e-05	8.93224900e-04	8.54651611e-02	-5.99902600e-01	-8.88987400e-04	6.74815639e+02	-6.49879900e-01	2.33079200e-08	-2.78823636e+07
2.61647088e+02	2022-11-15T11:01:40.666493	7.63440100e-05	8.52299600e-04	8.95741474e-02	-5.99944100e-01	-8.48142600e-04	7.07362300e+02	-5.99872200e-01	4.15584500e-08	-1.44344219e+07
2.62510544e+02	2022-11-15T11:01:41.530548	4.28742100e-05	8.05601100e-04	5.32201483e-02	-5.99948500e-01	-8.03999400e-04	7.46205159e+02	-5.49916000e-01	1.38638100e-07	-3.96655753e+06
2.63179177e+02	2022-11-15T11:01:42.198590	6.79754600e-05	7.75080900e-04	8.77011161e-02	-5.99939800e-01	-7.77930500e-04	7.71199741e+02	-4.99898400e-01	2.08719000e-06	-2.39507855e+05
2.63834820e+02	2022-11-15T11:01:42.854630	7.63440100e-05	7.34907500e-04	1.03882475e-01	-5.99914700e-01	-7.30917600e-04	8.20769263e+02	-4.49936400e-01	5.02854800e-07	-8.94764055e+05
2.64475226e+02	2022-11-15T11:01:43.494670	6.79754600e-05	6.69675400e-04	1.01505087e-01	-5.99939800e-01	-6.65549100e-04	9.01420797e+02	-3.99941100e-01	3.28879900e-07	-1.21607036e+06
2.65147792e+02	2022-11-15T11:01:44.167038	8.47104100e-05	6.04127800e-04	1.40219354e-01	-5.99951900e-01	-6.02011800e-04	9.96578306e+02	-3.49893200e-01	2.80323600e-07	-1.24817604e+06
2.65820556e+02	2022-11-15T11:01:44.840080	6.79754600e-05	5.39706300e-04	1.25948984e-01	-5.99943800e-01	-5.36839300e-04	1.11754821e+03	-2.99952700e-01	2.80346200e-07	-1.06993674e+06
2.66507554e+02	2022-11-15T11:01:45.527123	8.47112000e-05	4.77002500e-04	1.77590683e-01	-5.99943800e-01	-4.74228400e-04	1.26509463e+03	-2.49938300e-01	3.01910300e-07	-8.27856155e+05
2.67178954e+02	2022-11-15T11:01:46.199165	6.79768000e-05	4.11450500e-04	1.65212583e-01	-5.99923100e-01	-4.09339600e-04	1.46558774e+03	-1.99950000e-01	3.40282700e-07	-5.87599663e+05
