[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	23/01/2023 18:46:43
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 980,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Auto

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Reflectance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	295,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	1000,00 nm
S/R Exchange:	Inverse
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	6.935
301.0	6.972
302.0	7.010
303.0	7.027
304.0	7.032
305.0	7.038
306.0	7.087
307.0	7.105
308.0	7.164
309.0	7.190
310.0	7.216
311.0	7.227
312.0	7.225
313.0	7.252
314.0	7.214
315.0	7.220
316.0	7.192
317.0	7.274
318.0	7.267
319.0	7.284
320.0	7.244
321.0	7.242
322.0	7.281
323.0	7.273
324.0	7.290
325.0	7.254
326.0	7.262
327.0	7.256
328.0	7.260
329.0	7.260
330.0	7.237
331.0	7.236
332.0	7.197
333.0	7.197
334.0	7.155
335.0	7.167
336.0	7.173
337.0	7.212
338.0	7.206
339.0	7.218
340.0	7.205
341.0	7.214
342.0	7.177
343.0	7.148
344.0	7.158
345.0	7.164
346.0	7.203
347.0	7.198
348.0	7.208
349.0	7.177
350.0	7.139
351.0	7.138
352.0	7.163
353.0	7.173
354.0	7.142
355.0	7.127
356.0	7.124
357.0	7.137
358.0	7.131
359.0	7.140
360.0	7.135
361.0	7.134
362.0	7.103
363.0	7.100
364.0	7.089
365.0	7.114
366.0	7.125
367.0	7.129
368.0	7.119
369.0	7.115
370.0	7.128
371.0	7.119
372.0	7.118
373.0	7.100
374.0	7.107
375.0	7.118
376.0	7.112
377.0	7.111
378.0	7.108
379.0	7.123
380.0	7.131
381.0	7.119
382.0	7.115
383.0	7.125
384.0	7.141
385.0	7.153
386.0	7.167
387.0	7.184
388.0	7.208
389.0	7.219
390.0	7.221
391.0	7.203
392.0	7.213
393.0	7.217
394.0	7.240
395.0	7.237
396.0	7.255
397.0	7.261
398.0	7.281
399.0	7.282
400.0	7.287
401.0	7.280
402.0	7.281
403.0	7.295
404.0	7.308
405.0	7.328
406.0	7.323
407.0	7.327
408.0	7.336
409.0	7.344
410.0	7.358
411.0	7.344
412.0	7.345
413.0	7.341
414.0	7.347
415.0	7.351
416.0	7.356
417.0	7.362
418.0	7.370
419.0	7.363
420.0	7.361
421.0	7.360
422.0	7.368
423.0	7.359
424.0	7.359
425.0	7.342
426.0	7.356
427.0	7.355
428.0	7.364
429.0	7.359
430.0	7.362
431.0	7.361
432.0	7.374
433.0	7.356
434.0	7.348
435.0	7.320
436.0	7.325
437.0	7.328
438.0	7.341
439.0	7.337
440.0	7.339
441.0	7.336
442.0	7.343
443.0	7.335
444.0	7.330
445.0	7.315
446.0	7.326
447.0	7.317
448.0	7.331
449.0	7.330
450.0	7.340
451.0	7.337
452.0	7.324
453.0	7.309
454.0	7.311
455.0	7.314
456.0	7.320
457.0	7.311
458.0	7.306
459.0	7.303
460.0	7.293
461.0	7.288
462.0	7.291
463.0	7.298
464.0	7.305
465.0	7.304
466.0	7.304
467.0	7.305
468.0	7.303
469.0	7.301
470.0	7.298
471.0	7.304
472.0	7.308
473.0	7.316
474.0	7.315
475.0	7.319
476.0	7.318
477.0	7.335
478.0	7.335
479.0	7.330
480.0	7.324
481.0	7.327
482.0	7.335
483.0	7.334
484.0	7.330
485.0	7.331
486.0	7.324
487.0	7.318
488.0	7.319
489.0	7.321
490.0	7.331
491.0	7.331
492.0	7.335
493.0	7.318
494.0	7.303
495.0	7.295
496.0	7.300
497.0	7.303
498.0	7.307
499.0	7.314
500.0	7.318
501.0	7.301
502.0	7.289
503.0	7.277
504.0	7.281
505.0	7.279
506.0	7.279
507.0	7.288
508.0	7.288
509.0	7.285
510.0	7.282
511.0	7.285
512.0	7.286
513.0	7.276
514.0	7.268
515.0	7.271
516.0	7.276
517.0	7.270
518.0	7.256
519.0	7.249
520.0	7.251
521.0	7.253
522.0	7.264
523.0	7.255
524.0	7.255
525.0	7.242
526.0	7.243
527.0	7.235
528.0	7.238
529.0	7.244
530.0	7.239
531.0	7.229
532.0	7.217
533.0	7.226
534.0	7.231
535.0	7.231
536.0	7.221
537.0	7.209
538.0	7.207
539.0	7.204
540.0	7.201
541.0	7.191
542.0	7.194
543.0	7.192
544.0	7.199
545.0	7.190
546.0	7.190
547.0	7.187
548.0	7.191
549.0	7.192
550.0	7.190
551.0	7.179
552.0	7.170
553.0	7.174
554.0	7.185
555.0	7.186
556.0	7.176
557.0	7.168
558.0	7.165
559.0	7.165
560.0	7.159
561.0	7.159
562.0	7.160
563.0	7.158
564.0	7.153
565.0	7.154
566.0	7.167
567.0	7.176
568.0	7.171
569.0	7.158
570.0	7.161
571.0	7.160
572.0	7.160
573.0	7.151
574.0	7.151
575.0	7.162
576.0	7.169
577.0	7.164
578.0	7.156
579.0	7.153
580.0	7.150
581.0	7.156
582.0	7.152
583.0	7.164
584.0	7.164
585.0	7.161
586.0	7.156
587.0	7.161
588.0	7.165
589.0	7.162
590.0	7.157
591.0	7.170
592.0	7.178
593.0	7.185
594.0	7.170
595.0	7.172
596.0	7.169
597.0	7.180
598.0	7.180
599.0	7.180
600.0	7.175
601.0	7.178
602.0	7.180
603.0	7.193
604.0	7.188
605.0	7.196
606.0	7.202
607.0	7.215
608.0	7.218
609.0	7.220
610.0	7.227
611.0	7.231
612.0	7.230
613.0	7.236
614.0	7.244
615.0	7.247
616.0	7.249
617.0	7.252
618.0	7.253
619.0	7.250
620.0	7.242
621.0	7.241
622.0	7.240
623.0	7.253
624.0	7.267
625.0	7.267
626.0	7.263
627.0	7.259
628.0	7.267
629.0	7.257
630.0	7.272
631.0	7.280
632.0	7.295
633.0	7.282
634.0	7.279
635.0	7.272
636.0	7.281
637.0	7.280
638.0	7.283
639.0	7.286
640.0	7.288
641.0	7.301
642.0	7.307
643.0	7.306
644.0	7.296
645.0	7.280
646.0	7.294
647.0	7.314
648.0	7.328
649.0	7.328
650.0	7.317
651.0	7.322
652.0	7.331
653.0	7.337
654.0	7.333
655.0	7.325
656.0	7.315
657.0	7.321
658.0	7.326
659.0	7.340
660.0	7.341
661.0	7.344
662.0	7.344
663.0	7.338
664.0	7.333
665.0	7.335
666.0	7.356
667.0	7.362
668.0	7.372
669.0	7.364
670.0	7.383
671.0	7.398
672.0	7.399
673.0	7.408
674.0	7.408
675.0	7.433
676.0	7.430
677.0	7.434
678.0	7.436
679.0	7.455
680.0	7.460
681.0	7.457
682.0	7.443
683.0	7.442
684.0	7.448
685.0	7.465
686.0	7.477
687.0	7.477
688.0	7.482
689.0	7.482
690.0	7.490
691.0	7.484
692.0	7.487
693.0	7.488
694.0	7.514
695.0	7.510
696.0	7.506
697.0	7.485
698.0	7.481
699.0	7.490
700.0	7.495
701.0	7.512
702.0	7.539
703.0	7.529
704.0	7.534
705.0	7.509
706.0	7.520
707.0	7.526
708.0	7.543
709.0	7.551
710.0	7.550
711.0	7.530
712.0	7.526
713.0	7.539
714.0	7.563
715.0	7.583
716.0	7.596
717.0	7.604
718.0	7.595
719.0	7.588
720.0	7.579
721.0	7.590
722.0	7.586
723.0	7.600
724.0	7.605
725.0	7.618
726.0	7.608
727.0	7.605
728.0	7.588
729.0	7.609
730.0	7.612
731.0	7.620
732.0	7.626
733.0	7.647
734.0	7.646
735.0	7.647
736.0	7.630
737.0	7.647
738.0	7.648
739.0	7.684
740.0	7.671
741.0	7.666
742.0	7.654
743.0	7.647
744.0	7.655
745.0	7.653
746.0	7.680
747.0	7.688
748.0	7.712
749.0	7.713
750.0	7.713
751.0	7.683
752.0	7.692
753.0	7.703
754.0	7.721
755.0	7.712
756.0	7.689
757.0	7.692
758.0	7.700
759.0	7.709
760.0	7.698
761.0	7.686
762.0	7.693
763.0	7.692
764.0	7.705
765.0	7.715
766.0	7.728
767.0	7.753
768.0	7.745
769.0	7.743
770.0	7.736
771.0	7.763
772.0	7.769
773.0	7.777
774.0	7.776
775.0	7.780
776.0	7.790
777.0	7.781
778.0	7.787
779.0	7.769
780.0	7.762
