[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	23/01/2023 18:27:08
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	902,00 to 1400,00
Scan Speed:	Medium
Sampling Interval:	2,0
Auto Sampling Interval:	Disabled
Scan Mode:	Auto

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Reflectance
Slit Width:	2,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	295,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	1000,00 nm
S/R Exchange:	Inverse
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
902.0	49.317
904.0	19.685
906.0	14.910
908.0	10.923
910.0	-5.264
912.0	-2.628
914.0	-7.243
916.0	12.258
918.0	10.823
920.0	6.597
922.0	-1.945
924.0	-18.890
926.0	17.031
928.0	20.415
930.0	1.349
932.0	0.444
934.0	0.066
936.0	5.087
938.0	8.866
940.0	28.844
942.0	29.627
944.0	0.493
946.0	2.602
948.0	6.147
950.0	0.934
952.0	-1.715
954.0	3.818
956.0	-3.123
958.0	5.847
960.0	7.421
962.0	10.639
964.0	19.998
966.0	5.067
968.0	-8.839
970.0	5.150
972.0	1.027
974.0	25.665
976.0	9.368
978.0	11.592
980.0	10.877
982.0	10.218
984.0	11.210
986.0	14.889
988.0	11.075
990.0	-2.164
992.0	-4.563
994.0	20.384
996.0	20.953
998.0	5.826
1000.0	12.281
1002.0	6.228
1004.0	5.726
1006.0	6.604
1008.0	6.259
1010.0	5.964
1012.0	6.505
1014.0	6.826
1016.0	6.289
1018.0	5.902
1020.0	6.617
1022.0	6.055
1024.0	6.204
1026.0	6.677
1028.0	6.162
1030.0	6.409
1032.0	6.150
1034.0	6.168
1036.0	6.557
1038.0	6.640
1040.0	6.366
1042.0	6.070
1044.0	6.503
1046.0	6.220
1048.0	6.333
1050.0	6.328
1052.0	6.332
1054.0	6.657
1056.0	6.389
1058.0	6.359
1060.0	6.268
1062.0	6.318
1064.0	6.518
1066.0	6.557
1068.0	6.331
1070.0	6.434
1072.0	6.267
1074.0	6.078
1076.0	6.330
1078.0	6.571
1080.0	6.385
1082.0	6.373
1084.0	6.432
1086.0	6.671
1088.0	6.509
1090.0	6.296
1092.0	6.265
1094.0	6.746
1096.0	6.632
1098.0	6.290
1100.0	6.377
1102.0	6.913
1104.0	6.605
1106.0	6.654
1108.0	6.376
1110.0	6.775
1112.0	6.290
1114.0	6.547
1116.0	6.826
1118.0	6.330
1120.0	6.470
1122.0	6.598
1124.0	6.858
1126.0	6.396
1128.0	6.421
1130.0	6.384
1132.0	6.620
1134.0	6.473
1136.0	6.631
1138.0	6.683
1140.0	6.648
1142.0	6.609
1144.0	6.350
1146.0	6.191
1148.0	6.918
1150.0	6.654
1152.0	6.589
1154.0	6.433
1156.0	6.754
1158.0	6.875
1160.0	6.325
1162.0	6.418
1164.0	6.540
1166.0	6.610
1168.0	6.611
1170.0	6.253
1172.0	6.646
1174.0	6.456
1176.0	6.860
1178.0	6.776
1180.0	6.482
1182.0	6.541
1184.0	6.717
1186.0	6.613
1188.0	6.447
1190.0	6.725
1192.0	6.572
1194.0	6.627
1196.0	6.823
1198.0	6.416
1200.0	6.617
1202.0	6.627
1204.0	6.574
1206.0	6.766
1208.0	6.791
1210.0	6.635
1212.0	6.758
1214.0	6.742
1216.0	6.489
1218.0	6.819
1220.0	6.521
1222.0	6.759
1224.0	6.205
1226.0	6.487
1228.0	6.604
1230.0	6.473
1232.0	6.324
1234.0	6.569
1236.0	6.699
1238.0	6.817
1240.0	6.572
1242.0	6.564
1244.0	6.611
1246.0	6.545
1248.0	6.525
1250.0	6.636
1252.0	6.598
1254.0	6.631
1256.0	6.500
1258.0	6.587
1260.0	6.529
1262.0	6.449
1264.0	6.675
1266.0	6.583
1268.0	6.521
1270.0	6.514
1272.0	6.238
1274.0	6.534
1276.0	6.664
1278.0	6.350
1280.0	6.675
1282.0	6.416
1284.0	6.830
1286.0	6.705
1288.0	6.641
1290.0	6.445
1292.0	6.621
1294.0	6.447
1296.0	6.589
1298.0	6.544
1300.0	6.292
1302.0	6.408
1304.0	6.562
1306.0	6.478
1308.0	6.802
1310.0	6.350
1312.0	6.585
1314.0	6.542
1316.0	6.565
1318.0	6.294
1320.0	6.436
1322.0	6.460
1324.0	6.744
1326.0	6.276
1328.0	6.534
1330.0	6.653
1332.0	6.565
1334.0	6.112
1336.0	6.486
1338.0	6.444
1340.0	6.598
1342.0	6.132
1344.0	6.510
1346.0	6.335
1348.0	6.316
1350.0	6.528
1352.0	6.548
1354.0	6.741
1356.0	6.648
1358.0	6.729
1360.0	6.308
1362.0	6.478
1364.0	6.620
1366.0	6.133
1368.0	6.774
1370.0	6.303
1372.0	7.086
1374.0	6.192
1376.0	6.939
1378.0	6.439
1380.0	6.427
1382.0	6.318
1384.0	6.654
1386.0	6.042
1388.0	6.803
1390.0	6.503
1392.0	6.648
1394.0	6.736
1396.0	6.588
1398.0	6.593
1400.0	6.443
