[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	20/03/2023 12:47:37
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	285,00 to 2000,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Transmittance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	282,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	870,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Normal
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
285.0	72.322
286.0	72.554
287.0	72.557
288.0	72.870
289.0	72.581
290.0	72.590
291.0	72.675
292.0	72.800
293.0	72.868
294.0	72.865
295.0	73.098
296.0	73.428
297.0	73.566
298.0	73.645
299.0	73.588
300.0	73.676
301.0	73.896
302.0	73.967
303.0	74.035
304.0	73.879
305.0	74.030
306.0	74.119
307.0	74.214
308.0	74.364
309.0	74.275
310.0	74.274
311.0	74.280
312.0	74.179
313.0	74.094
314.0	73.755
315.0	73.875
316.0	73.822
317.0	73.767
318.0	73.568
319.0	73.569
320.0	73.649
321.0	73.595
322.0	73.390
323.0	73.112
324.0	72.892
325.0	72.707
326.0	72.503
327.0	72.234
328.0	72.056
329.0	71.844
330.0	71.551
331.0	71.138
332.0	70.753
333.0	70.492
334.0	70.198
335.0	69.910
336.0	69.571
337.0	69.197
338.0	68.866
339.0	68.538
340.0	68.235
341.0	67.876
342.0	67.546
343.0	67.235
344.0	66.951
345.0	66.558
346.0	66.200
347.0	65.679
348.0	65.273
349.0	64.881
350.0	64.565
351.0	64.213
352.0	63.771
353.0	63.417
354.0	63.054
355.0	62.677
356.0	62.209
357.0	61.682
358.0	61.272
359.0	60.801
360.0	60.319
361.0	59.796
362.0	59.328
363.0	58.952
364.0	58.542
365.0	58.170
366.0	57.687
367.0	57.258
368.0	56.824
369.0	56.415
370.0	56.033
371.0	55.698
372.0	55.433
373.0	55.163
374.0	54.874
375.0	54.618
376.0	54.366
377.0	54.195
378.0	54.101
379.0	54.015
380.0	54.000
381.0	53.933
382.0	53.951
383.0	53.948
384.0	54.047
385.0	54.201
386.0	54.343
387.0	54.538
388.0	54.731
389.0	54.939
390.0	55.138
391.0	55.367
392.0	55.698
393.0	55.971
394.0	56.254
395.0	56.473
396.0	56.739
397.0	56.984
398.0	57.223
399.0	57.462
400.0	57.709
401.0	57.928
402.0	58.169
403.0	58.385
404.0	58.604
405.0	58.788
406.0	58.975
407.0	59.170
408.0	59.373
409.0	59.541
410.0	59.708
411.0	59.841
412.0	60.032
413.0	60.232
414.0	60.464
415.0	60.662
416.0	60.875
417.0	61.094
418.0	61.334
419.0	61.557
420.0	61.818
421.0	62.062
422.0	62.389
423.0	62.672
424.0	62.920
425.0	63.115
426.0	63.347
427.0	63.648
428.0	63.902
429.0	64.162
430.0	64.356
431.0	64.608
432.0	64.806
433.0	64.937
434.0	64.997
435.0	65.053
436.0	65.095
437.0	65.140
438.0	65.148
439.0	65.145
440.0	65.128
441.0	65.100
442.0	65.036
443.0	64.943
444.0	64.795
445.0	64.680
446.0	64.537
447.0	64.430
448.0	64.348
449.0	64.257
450.0	64.129
451.0	63.971
452.0	63.819
453.0	63.669
454.0	63.512
455.0	63.411
456.0	63.287
457.0	63.216
458.0	63.078
459.0	62.987
460.0	62.875
461.0	62.776
462.0	62.706
463.0	62.613
464.0	62.556
465.0	62.478
466.0	62.407
467.0	62.316
468.0	62.269
469.0	62.255
470.0	62.234
471.0	62.192
472.0	62.150
473.0	62.142
474.0	62.116
475.0	62.112
476.0	62.115
477.0	62.123
478.0	62.143
479.0	62.120
480.0	62.152
481.0	62.177
482.0	62.236
483.0	62.277
484.0	62.334
485.0	62.420
486.0	62.480
487.0	62.503
488.0	62.537
489.0	62.578
490.0	62.664
491.0	62.755
492.0	62.900
493.0	63.030
494.0	63.132
495.0	63.192
496.0	63.271
497.0	63.391
498.0	63.505
499.0	63.674
500.0	63.789
501.0	63.958
502.0	64.112
503.0	64.277
504.0	64.452
505.0	64.598
506.0	64.777
507.0	64.933
508.0	65.084
509.0	65.242
510.0	65.421
511.0	65.600
512.0	65.851
513.0	66.059
514.0	66.281
515.0	66.434
516.0	66.642
517.0	66.845
518.0	67.025
519.0	67.213
520.0	67.393
521.0	67.536
522.0	67.694
523.0	67.846
524.0	68.096
525.0	68.249
526.0	68.418
527.0	68.562
528.0	68.738
529.0	68.879
530.0	69.041
531.0	69.231
532.0	69.386
533.0	69.509
534.0	69.622
535.0	69.755
536.0	69.868
537.0	69.980
538.0	70.109
539.0	70.233
540.0	70.275
541.0	70.348
542.0	70.411
543.0	70.515
544.0	70.562
545.0	70.599
546.0	70.676
547.0	70.740
548.0	70.816
549.0	70.840
550.0	70.912
551.0	70.905
552.0	70.886
553.0	70.823
554.0	70.825
555.0	70.846
556.0	70.861
557.0	70.884
558.0	70.863
559.0	70.877
560.0	70.821
561.0	70.814
562.0	70.730
563.0	70.669
564.0	70.582
565.0	70.553
566.0	70.529
567.0	70.487
568.0	70.417
569.0	70.361
570.0	70.336
571.0	70.246
572.0	70.152
573.0	70.022
574.0	69.973
575.0	69.907
576.0	69.814
577.0	69.705
578.0	69.608
579.0	69.507
580.0	69.398
581.0	69.323
582.0	69.247
583.0	69.148
584.0	69.007
585.0	68.917
586.0	68.823
587.0	68.707
588.0	68.551
589.0	68.423
590.0	68.316
591.0	68.192
592.0	68.088
593.0	67.967
594.0	67.873
595.0	67.740
596.0	67.583
597.0	67.439
598.0	67.260
599.0	67.153
600.0	67.014
601.0	66.897
602.0	66.743
603.0	66.600
604.0	66.481
605.0	66.333
606.0	66.209
607.0	66.082
608.0	65.944
609.0	65.791
610.0	65.613
611.0	65.473
612.0	65.287
613.0	65.170
614.0	65.015
615.0	64.913
616.0	64.742
617.0	64.630
618.0	64.473
619.0	64.315
620.0	64.117
621.0	63.949
622.0	63.811
623.0	63.665
624.0	63.535
625.0	63.381
626.0	63.264
627.0	63.100
628.0	62.931
629.0	62.727
630.0	62.545
631.0	62.417
632.0	62.297
633.0	62.184
634.0	62.024
635.0	61.856
636.0	61.701
637.0	61.627
638.0	61.499
639.0	61.371
640.0	61.177
641.0	61.021
642.0	60.874
643.0	60.721
644.0	60.602
645.0	60.432
646.0	60.287
647.0	60.158
648.0	60.049
649.0	59.917
650.0	59.753
651.0	59.611
652.0	59.450
653.0	59.312
654.0	59.165
655.0	59.037
656.0	58.903
657.0	58.750
658.0	58.649
659.0	58.531
660.0	58.439
661.0	58.278
662.0	58.140
663.0	58.034
664.0	57.937
665.0	57.832
666.0	57.668
667.0	57.589
668.0	57.455
669.0	57.379
670.0	57.200
671.0	57.117
672.0	57.000
673.0	56.923
674.0	56.826
675.0	56.686
676.0	56.575
677.0	56.460
678.0	56.355
679.0	56.239
680.0	56.123
681.0	56.083
682.0	56.031
683.0	55.967
684.0	55.874
685.0	55.736
686.0	55.649
687.0	55.538
688.0	55.469
689.0	55.363
690.0	55.320
691.0	55.242
692.0	55.140
693.0	55.066
694.0	55.041
695.0	55.032
696.0	54.996
697.0	54.889
698.0	54.856
699.0	54.723
700.0	54.690
701.0	54.540
702.0	54.482
703.0	54.401
704.0	54.365
705.0	54.348
706.0	54.317
707.0	54.274
708.0	54.248
709.0	54.189
710.0	54.123
711.0	54.035
712.0	53.937
713.0	53.925
714.0	53.827
715.0	53.760
716.0	53.730
717.0	53.668
718.0	53.646
719.0	53.520
720.0	53.508
721.0	53.467
722.0	53.423
723.0	53.302
724.0	53.288
725.0	53.207
726.0	53.234
727.0	53.160
728.0	53.157
729.0	53.021
730.0	52.941
731.0	52.904
732.0	52.930
733.0	52.860
734.0	52.782
735.0	52.639
736.0	52.580
737.0	52.500
738.0	52.493
739.0	52.406
740.0	52.294
741.0	52.247
742.0	52.201
743.0	52.242
744.0	52.161
745.0	52.125
746.0	51.996
747.0	51.949
748.0	51.854
749.0	51.782
750.0	51.686
751.0	51.610
752.0	51.548
753.0	51.470
754.0	51.409
755.0	51.343
756.0	51.298
757.0	51.228
758.0	51.177
759.0	51.144
760.0	51.076
761.0	50.942
762.0	50.828
763.0	50.838
764.0	50.803
765.0	50.766
766.0	50.664
