Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.27058226e-01	2023-06-05T10:41:46.786687	-3.00000000e-01	-5.21180000e-10	5.75616869e+08	1.00000000e+00	2.43480000e-10	4.10711352e+09	1
1.13392375e+00	2023-06-05T10:41:47.493134	-3.00000000e-01	-1.65390000e-10	1.81389443e+09	1.00000000e+00	-1.89050000e-10	-5.28960592e+09	2
1.49535159e+00	2023-06-05T10:41:47.854121	-3.00000000e-01	-2.27270000e-10	1.32001584e+09	1.00000000e+00	4.89900000e-11	2.04123290e+10	3
1.86408118e+00	2023-06-05T10:41:48.221661	-3.00000000e-01	-3.25160000e-10	9.22622709e+08	1.00000000e+00	8.51900000e-11	1.17384670e+10	4
2.24067046e+00	2023-06-05T10:41:48.591670	-3.00000000e-01	5.82900000e-11	-5.14668039e+09	1.00000000e+00	-2.05190000e-10	-4.87353185e+09	5
2.60508250e+00	2023-06-05T10:41:48.961657	-3.00000000e-01	-3.50680000e-10	8.55480780e+08	1.00000000e+00	2.49180000e-10	4.01316318e+09	6
2.98162625e+00	2023-06-05T10:41:49.331789	-3.00000000e-01	9.48000000e-12	-3.16455696e+10	1.00000000e+00	-2.33600000e-10	-4.28082192e+09	7
3.34088424e+00	2023-06-05T10:41:49.691660	-3.00000000e-01	-2.04780000e-10	1.46498682e+09	1.00000000e+00	1.20700000e-10	8.28500414e+09	8
3.73985753e+00	2023-06-05T10:41:50.091671	-3.00000000e-01	-2.14780000e-10	1.39677810e+09	1.00000000e+00	1.99400000e-11	5.01504514e+10	9
4.08330547e+00	2023-06-05T10:41:50.441655	-3.00000000e-01	5.33900000e-11	-5.61902978e+09	1.00000000e+00	-1.65450000e-10	-6.04412209e+09	10
4.47277435e+00	2023-06-05T10:41:50.831656	-3.00000000e-01	-3.02770000e-10	9.90851141e+08	1.00000000e+00	2.40440000e-10	4.15904176e+09	11
4.83078106e+00	2023-06-05T10:41:51.181651	-3.00000000e-01	1.01810000e-10	-2.94666536e+09	1.00000000e+00	-2.61960000e-10	-3.81737670e+09	12
5.20343147e+00	2023-06-05T10:41:51.561653	-3.00000000e-01	-2.20970000e-10	1.35765036e+09	1.00000000e+00	1.78800000e-10	5.59284116e+09	13
5.58367737e+00	2023-06-05T10:41:51.941643	-3.00000000e-01	-1.05560000e-10	2.84198560e+09	1.00000000e+00	-5.40500000e-11	-1.85013876e+10	14
5.95325126e+00	2023-06-05T10:41:52.311829	-3.00000000e-01	4.76500000e-11	-6.29590766e+09	1.00000000e+00	-9.75300000e-11	-1.02532554e+10	15
6.32097654e+00	2023-06-05T10:41:52.671848	-3.00000000e-01	-2.66620000e-10	1.12519691e+09	1.00000000e+00	2.02860000e-10	4.92950804e+09	16
6.70316378e+00	2023-06-05T10:41:53.061824	-3.00000000e-01	1.53970000e-10	-1.94843151e+09	1.00000000e+00	-2.63670000e-10	-3.79261956e+09	17
