Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.25864790e-01	2023-06-05T13:44:49.280902	-3.00000000e-01	-1.25080000e-10	2.39846498e+09	1.00000000e+00	2.57100000e-10	3.88953715e+09	1
1.12159841e+00	2023-06-05T13:44:49.976650	-3.00000000e-01	1.22960000e-10	-2.43981783e+09	1.00000000e+00	-2.29740000e-10	-4.35274658e+09	2
1.49203877e+00	2023-06-05T13:44:50.346376	-3.00000000e-01	-9.09100000e-11	3.29996700e+09	1.00000000e+00	1.42970000e-10	6.99447437e+09	3
1.86567461e+00	2023-06-05T13:44:50.716383	-3.00000000e-01	4.67500000e-11	-6.41711230e+09	1.00000000e+00	6.63900000e-11	1.50625094e+10	4
2.23648625e+00	2023-06-05T13:44:51.086387	-3.00000000e-01	9.67000000e-12	-3.10237849e+10	1.00000000e+00	1.39000000e-12	7.19424460e+11	5
2.61188128e+00	2023-06-05T13:44:51.466359	-3.00000000e-01	-6.39000000e-11	4.69483568e+09	1.00000000e+00	4.44300000e-10	2.25073149e+09	6
2.97613989e+00	2023-06-05T13:44:51.826397	-3.00000000e-01	9.64600000e-11	-3.11009745e+09	1.00000000e+00	1.04560000e-10	9.56388676e+09	7
3.87642251e+00	2023-06-05T13:44:52.731185	-3.00000000e-01	1.24700000e-10	-2.40577386e+09	1.00000000e+00	-5.75900000e-11	-1.73641257e+10	8
4.25928831e+00	2023-06-05T13:44:53.113826	-3.00000000e-01	-9.85900000e-11	3.04290496e+09	1.00000000e+00	4.86800000e-11	2.05423172e+10	9
4.62943451e+00	2023-06-05T13:44:53.483821	-3.00000000e-01	5.78400000e-11	-5.18672199e+09	1.00000000e+00	-2.10310000e-10	-4.75488565e+09	10
5.00186133e+00	2023-06-05T13:44:53.853825	-3.00000000e-01	-5.09000000e-12	5.89390963e+10	1.00000000e+00	4.50000000e-11	2.22222222e+10	11
5.37924077e+00	2023-06-05T13:44:54.233831	-3.00000000e-01	-2.88800000e-11	1.03878116e+10	1.00000000e+00	1.70520000e-10	5.86441473e+09	12
5.73927784e+00	2023-06-05T13:44:54.593865	-3.00000000e-01	1.51910000e-10	-1.97485353e+09	1.00000000e+00	-5.92400000e-11	-1.68804862e+10	13
6.11027122e+00	2023-06-05T13:44:54.963869	-3.00000000e-01	-9.07200000e-11	3.30687831e+09	1.00000000e+00	1.16200000e-10	8.60585198e+09	14
6.48145866e+00	2023-06-05T13:44:55.333845	-3.00000000e-01	1.29480000e-10	-2.31696015e+09	1.00000000e+00	3.86830000e-10	2.58511491e+09	15
7.51122565e+00	2023-06-05T13:44:56.363870	-3.00000000e-01	6.19700000e-11	-4.84105212e+09	1.00000000e+00	-7.10100000e-11	-1.40825236e+10	16
7.87949000e+00	2023-06-05T13:44:56.734056	-3.00000000e-01	-2.45000000e-12	1.22448980e+11	1.00000000e+00	-9.31600000e-11	-1.07342207e+10	17
