Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.27512791e-01	2023-06-05T13:06:49.821595	-3.00000000e-01	-5.04030000e-10	5.95202667e+08	1.00000000e+00	-1.30560000e-09	-7.65931373e+08	1
1.08914301e+00	2023-06-05T13:06:50.482905	-3.00000000e-01	-1.53330000e-10	1.95656427e+09	1.00000000e+00	1.35010000e-10	7.40685875e+09	2
1.45452490e+00	2023-06-05T13:06:50.848852	-3.00000000e-01	-6.65400000e-11	4.50856628e+09	1.00000000e+00	-3.65800000e-11	-2.73373428e+10	3
1.82486557e+00	2023-06-05T13:06:51.218558	-3.00000000e-01	-2.57400000e-10	1.16550117e+09	1.00000000e+00	-6.12600000e-11	-1.63238655e+10	4
2.21012686e+00	2023-06-05T13:06:51.604335	-3.00000000e-01	-1.67510000e-10	1.79093785e+09	1.00000000e+00	1.51710000e-10	6.59152330e+09	5
2.57072721e+00	2023-06-05T13:06:51.965270	-3.00000000e-01	-1.67060000e-10	1.79576200e+09	1.00000000e+00	-2.13100000e-10	-4.69263257e+09	6
2.98724471e+00	2023-06-05T13:06:52.381115	-3.00000000e-01	8.32000000e-12	-3.60576923e+10	1.00000000e+00	2.38100000e-10	4.19991600e+09	7
3.32295234e+00	2023-06-05T13:06:52.716660	-3.00000000e-01	-3.36830000e-10	8.90657008e+08	1.00000000e+00	-2.33410000e-10	-4.28430658e+09	8
3.69945342e+00	2023-06-05T13:06:53.093147	-3.00000000e-01	5.93000000e-12	-5.05902192e+10	1.00000000e+00	1.69620000e-10	5.89553119e+09	9
4.05618587e+00	2023-06-05T13:06:53.450324	-3.00000000e-01	-1.21480000e-10	2.46954231e+09	1.00000000e+00	-8.82900000e-11	-1.13263110e+10	10
4.43185741e+00	2023-06-05T13:06:53.826398	-3.00000000e-01	-8.83000000e-12	3.39750849e+10	1.00000000e+00	-8.23000000e-12	-1.21506683e+11	11
4.80303089e+00	2023-06-05T13:06:54.197053	-3.00000000e-01	-1.04450000e-10	2.87218765e+09	1.00000000e+00	1.11840000e-10	8.94134478e+09	12
5.18075905e+00	2023-06-05T13:06:54.574482	-3.00000000e-01	-1.27920000e-10	2.34521576e+09	1.00000000e+00	-1.89240000e-10	-5.28429508e+09	13
5.54142094e+00	2023-06-05T13:06:54.935086	-3.00000000e-01	1.77300000e-11	-1.69204738e+10	1.00000000e+00	2.28290000e-10	4.38039336e+09	14
5.91105801e+00	2023-06-05T13:06:55.304706	-3.00000000e-01	-2.30960000e-10	1.29892622e+09	1.00000000e+00	-2.42150000e-10	-4.12967169e+09	15
6.28553037e+00	2023-06-05T13:06:55.679228	-3.00000000e-01	8.96900000e-11	-3.34485450e+09	1.00000000e+00	2.00630000e-10	4.98429946e+09	16
6.65099473e+00	2023-06-05T13:06:56.045520	-3.00000000e-01	-1.60680000e-10	1.86706497e+09	1.00000000e+00	-1.33600000e-10	-7.48502994e+09	17
