Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;-7461,88159398798;-730774,770645887;730812,86598518;-90,5850222011136;23,7167959401208
2;79431,5338134766;-244850,156500659;-360947,846453616;436159,313780986;-124,151135519384;31,5410659203665
3;63095,0927734375;96266,2869077417;245378,883908525;263586,787725025;68,5790829068311;38,4987239028001
4;50118,4463500977;179481,833284293;-73955,5414335929;194121,484096497;-22,394124287279;44,3596618880026
5;39810,1806640625;1012002,76084998;-157177,052425097;1024135,83756112;-8,82823767113391;47,49763588008
6;31622,8866577148;981989,850932676;-113553,964640797;988533,545318733;-6,59619203905237;49,7497018743941
7;25118,8278198242;943597,446446259;-66382,5437323824;945929,586730578;-4,0241561909118;51,9265268688981
8;19952,7740478516;991139,973531604;-51105,1588475551;992456,641064516;-2,9516709981792;54,1606218632576
9;15848,6366271973;950558,633827908;18213,2916725697;950733,106785669;1,09768827464285;56,4136038575693
10;12588,9778137207;949685,215279997;30246,6606422408;950166,758312151;1,82420486187596;58,5986368520527
11;9999,99046325684;961331,206701193;55652,5409951661;962940,753264078;3,31321890668342;59,8237348489596
12;7943,15338134766;979688,916001677;20017,301785115;979893,394460488;1,17052191523411;62,0808448432609
13;6309,50927734375;987699,109853027;34359,9979806502;988296,585578283;1,99239754154095;64,3281308375871
14;5011,79695129395;996640,705019164;47418,0615304746;997768,093025832;2,72395814929108;66,4739348321694
15;3980,99422454834;995831,159498954;83592,2973040917;999333,46306306;4,7982870667424;68,7271038264807
16;3162,2052192688;1012999,73198633;88529,6579794117;1016860,83479812;4,99459260373239;70,9456278208795
17;2511,85894012451;1023430,65524303;93284,7417761773;1027673,26964334;5,20806510650195;73,1698928152638
18;1995,2654838562;1036681,06348725;95326,9455703862;1041054,6834556;5,25380007823997;75,4529778094995
19;1584,91730690002;1046311,20578427;100292,220459;1051106,87793123;5,4752530331593;77,6638978039175
20;1258,90970230103;1061734,4780419;106942,417147174;1067106,73432801;5,75167623194269;79,9101407982463
21;999,987125396729;1069452,12185575;113389,893641389;1075446,4695752;6,05223979570402;82,2637157923041
22;794,321298599243;1091439,98473958;120247,476427683;1098044,03184733;6,28710540458074;84,488498786687
23;630,959868431091;1107303,29007798;130760,734288863;1114997,2851309;6,73483141749619;86,6584917812083
24;501,185655593872;1126358,86011158;142994,322225475;1135399,33853274;7,23515114957996;88,9237007754892
25;398,106873035431;1148417,23858777;151622,514528229;1158383,15802562;7,52111198521369;91,1544717698571
26;316,224992275238;1165214,07578313;163725,624986416;1176660,49592918;7,99833479005608;93,3318367643598
27;251,18887424469;1217769,83251976;174537,941340408;1230214,15126089;8,15642054192726;95,6030447586255
28;199,530273675919;1207082,6340222;192093,864214576;1222271,87565895;9,04216743674691;97,849395752954
29;158,488750457764;1239514,2788017;206694,480979174;1256629,72104775;9,46721398017755;100,040675747422
30;125,888735055923;1267686,65351974;220771,211612914;1286767,02607314;9,87914152739415;103,387167738972
31;99,9998301267624;1262236,58468616;239812,81872374;1284815,70030273;10,757435559975;105,727242733064
32;79,4325023889542;1315921,72385366;252869,415000723;1339997,35983053;10,8774461094225;108,083965727114
33;63,0952417850494;1374734,45186321;237827,921337635;1395154,80621593;9,8149753165995;112,29970771647
34;50,119124352932;1405850,45544675;104702,59005777;1409743,99642086;4,25931622258451;114,686331710445
35;39,8103147745132;1441800,16259431;323108,820385285;1477561,17256368;12,6313457125698;118,044362701967
36;31,6230580210686;1519295,60654754;381140,346517674;1566373,87102131;14,082959447645;120,529615695692
37;25,1182354986668;1540663,97138446;388239,382817645;1588828,27614968;14,1437659119515;123,148806689079
38;19,952654838562;1584108,65539955;429781,702760189;1641375,19907522;15,1794147101222;125,847137682267
39;15,8483162522316;1668929,03173679;475664,860933433;1735390,78391604;15,9081897238571;128,695448675075
40;12,5886872410774;1695671,81240551;514302,102587305;1771950,774743;16,8727004069989;131,586685667776
41;9,99984331429005;1742154,54929422;560346,64744086;1830052,14103991;17,8298695664769;134,664496660005
42;7,94301740825176;1806576,59069749;606704,438097999;1905730,63502268;18,5636477847021;137,851828651958
43;6,30959402769804;1914574,32565267;689894,460114472;2035079,6580343;19,8160338823395;141,099886643757
44;5,01179601997137;1998407,14153882;769760,692193088;2141532,77504663;21,066042206115;144,453162635291
45;3,98105476051569;2055698,83383814;849419,403669539;2224277,63976843;22,4505245645064;147,988218626366
46;3,16224759444594;2197210,60372242;949687,370047124;2393666,75582406;23,3751640693499;151,522303617443
47;2,51189339905977;2322938,85217477;1100310,48171297;2570355,6304742;25,3455922428283;155,189476608184
48;1,99524220079184;2437115,90845823;1213099,8382589;2722341,8537803;26,4623044592459;159,153063598177
49;1,5849363990128;2617613,76251974;1298134,76945816;2921824,03464153;26,3778689080465;163,295868587718
