Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;306089,596881971;-228712,075119981;382099,534971002;-36,7673171728836;15,519126960818
2;79431,5338134766;151269,786946861;-499892,465299507;522278,685479475;-73,1639405898002;24,3024069386423
3;63095,0927734375;91018,2976231792;-40739,5511513949;99719,8151333963;-24,1131640829484;30,3818829232931
4;50118,4463500977;327562,628882561;629172,589131883;709334,492856066;62,4974128214335;36,252576908471
5;39810,1806640625;983487,326532492;-280538,047356833;1022716,44040018;-15,9207066812186;39,2932569007941
6;31622,8866577148;1198729,91421764;-280899,401637726;1231201,80355645;-13,1882128869163;41,5507998950943
7;25118,8278198242;886098,667511948;-95452,4599520602;891225,01124988;-6,14831629734433;43,7364428895761
8;19952,7740478516;800743,891062541;-253,946270141288;800743,931330539;-0,0181706650238446;46,9034948815801
9;15848,6366271973;777887,170014285;11485,9078918009;777971,963089244;0,845940454718631;50,1176678734651
10;12588,9778137207;818499,909636927;23803,6461839781;818845,965763592;1,66580856501738;53,2423708655759
11;9999,99046325684;823312,299889428;12239,0664410667;823403,265658188;0,851675850875409;57,3547798551931
12;7943,15338134766;831814,385660803;24126,6437177385;832164,206830204;1,66138916168735;62,4902608422273
13;6309,50927734375;843495,109737271;39127,8134754432;844402,147047283;2,65591654902064;67,5139448295437
14;5011,79695129395;838221,843121631;72692,5441121717;841367,971969295;4,95642247321726;70,7007308214978
15;3980,99422454834;859704,358001054;77013,2517013668;863146,930773447;5,11895462930308;73,9259628133549
16;3162,2052192688;862197,914914044;84755,143228656;866353,668420602;5,61421017466699;77,0447758054806
17;2511,85894012451;885624,367634164;93974,7277477754;890596,300240845;6,05706250518118;80,1263187977005
18;1995,2654838562;833598,153899534;121599,19146283;842420,468382105;8,29935205271581;84,3953547869222
19;1584,91730690002;865523,066588036;111846,17175768;872719,740198883;7,36317340141439;88,4828647766022
20;1258,90970230103;886399,177742654;123220,371319846;894922,768852739;7,91409862008953;92,5719277662784
21;999,987125396729;924557,073205768;139742,963472459;935058,221425212;8,59496241311524;96,7449877557424
22;794,321298599243;908647,080280915;155674,435467089;921886,135247205;9,721842723687;100,803821745495
23;630,959868431091;940475,265483687;170359,400880063;955780,335879969;10,2673293940887;104,834453735318
24;501,185655593872;956395,545306789;190105,312337385;975106,388483619;11,2423012955694;108,989066724829
25;398,106873035431;961261,579533744;200977,95279068;982046,822608597;11,8091345681557;113,089470714477
26;316,224992275238;995776,680254634;232871,92708141;1022643,89274153;13,1626144477563;117,210285704072
27;251,18887424469;1106224,11633604;125856,345595516;1113360,50553723;6,49069554985477;121,388456693524
28;199,530273675919;1036897,63630488;330776,33879183;1088379,38903636;17,6929834316829;125,505461683129
29;158,488750457764;1091768,17859203;326597,330240897;1139571,66159335;16,6543069481463;129,680650672588
30;125,888735055923;1120237,93618223;371691,647791722;1180291,36856115;18,3556922919044;133,972611661752
