Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;393615,856186617;479165,362262704;620107,157379974;50,5982157445941;15,5400039607653
2;79431,5338134766;578883,750564362;-421076,328738054;715829,359059113;-36,0319023491098;25,2536149362408
3;63095,0927734375;201069,451724309;-38826,8062992765;204783,899035339;-10,9293786198283;32,2232359186442
4;50118,4463500977;-606600,716091109;1039070,50890642;1203175,77736642;120,276027120303;38,0957309038175
5;39810,1806640625;838667,934466349;37444,5806644461;839503,425200391;2,5564260696259;41,2160028959396
6;31622,8866577148;858745,652658466;-141175,639713449;870272,74874508;-9,33577614138807;43,485757890209
7;25118,8278198242;905996,637254975;-5880,34151138583;906015,720136033;-0,371871159264679;45,7295008845441
8;19952,7740478516;866367,3862859;84282,8146904478;870457,37452905;5,55642047019884;48,9065568765228
9;15848,6366271973;856838,837490348;29436,6122790678;857344,334310479;1,96761689981434;52,1227178684028
10;12588,9778137207;869518,698622202;63286,3139254097;871818,745373092;4,16282723394896;55,2449388605199
11;9999,99046325684;883923,854676285;30371,5568066248;884445,482960166;1,96790445628507;59,3744758500939
12;7943,15338134766;887971,854409619;43634,2037419378;889043,282388349;2,81320444396169;64,5134428371192
13;6309,50927734375;902797,598404968;47888,690520447;904066,828484234;3,03639566816569;69,5609768243754
14;5011,79695129395;892008,913289558;80389,7384883025;895624,034649716;5,14970548806768;72,7371078163565
15;3980,99422454834;895340,125341582;83438,6417506211;899219,632227783;5,32413755301593;75,9715918081902
16;3162,2052192688;914896,075640778;87159,4334624369;919038,408372789;5,44197506222861;79,1571558001474
17;2511,85894012451;929627,454107015;88556,7456005757;933835,906688566;5,44160232537523;82,3278047921423
18;1995,2654838562;964702,331089241;76666,2169130134;967743,920892696;4,54382440237523;86,5165477815667
19;1584,91730690002;952522,749658478;98209,5960609656;957572,301904878;5,88666482831806;90,5936117712731
20;1258,90970230103;955612,932732378;112414,714943574;962202,237235614;6,70922555270962;94,7060207608903
21;999,987125396729;987645,085149148;83353,7545710942;991156,225133236;4,82412925545514;98,8999207503017
22;794,321298599243;994834,818901872;128979,662419759;1003161,03902486;7,38715294185742;102,967257740033
23;630,959868431091;1002571,7532989;142817,67645556;1012692,94913167;8,10731454351078;107,001564729847
24;501,185655593872;1012268,75425275;139511,303458683;1021837,283832;7,84709371206435;111,1790917193
25;398,106873035431;1042134,59675565;180865,867373077;1057713,08951703;9,84579741121183;115,265172708983
26;316,224992275238;1060415,56450395;218880,260844872;1082769,47594109;11,6626275723836;119,406288698528
27;251,18887424469;921918,837945718;272193,531524394;961261,495308589;16,4490637264294;123,657330687795
28;199,530273675919;1140366,66357629;286551,790809661;1175818,03703309;14,1052687455317;127,757109677444
29;158,488750457764;1128260,55074287;302567,257753883;1168126,19858786;15,0118802366343;131,837475667142
30;125,888735055923;1167609,74632683;358731,080605222;1221474,72667657;17,0788126222163;136,050190656506
31;99,9998301267624;962727,323083542;414042,750442288;1047986,30611541;23,2712206866492;140,226561645962
32;79,4325023889542;1139960,91859625;323310,885071541;1184922,28619963;15,8341723139873;144,448552635302
33;63,0952417850494;1106730,43383269;929228,525100137;1445101,34766779;40,0173555544715;148,8063066243
34;50,119124352932;-298918,826998925;1244437,00003733;1279834,32998037;103,506788089406;151,237558618162
35;39,8103147745132;1453664,72000666;677730,765331607;1603889,05740672;24,9959780514411;155,449866607527
36;31,6230580210686;1431929,54706277;1116150,63354755;1815547,97912916;37,935458158097;159,795447596555
37;25,1182354986668;1560477,97666036;896268,234333454;1799552,23972999;29,8711182559525;162,437795589884
38;19,952654838562;1661892,07916995;1050254,02332098;1965939,67260181;32,2913646887623;166,9861705784
39;15,8483162522316;1775207,00022538;1031699,65272323;2053232,58962019;30,1639320933746;170,74105856892
40;12,5886872410774;1865161,66273682;1406532,89683377;2336057,10932305;37,0202298268488;173,692182561469
41;9,99984331429005;2087731,37307038;1486192,25921673;2562691,88890472;35,4459034654825;176,785030553661
42;7,94301740825176;1634744,47400284;1947318,77658698;2542526,28559294;49,9870527855065;180,079162545344
43;6,30959402769804;2367875,03541651;2119773,53110152;3178092,51069055;41,8356005152964;187,299601527114
44;5,01179601997137;2518563,20232408;2582796,25911704;3607491,80459359;45,7213937014604;190,666345518614
45;3,98105476051569;3394253,56899539;2889592,79987815;4457656,76558274;40,408384529161;194,10988850992
46;3,16224759444594;2909342,08420567;3320189,93890162;4414513,85696248;48,7732861818605;197,687389500887
47;2,51189339905977;3344708,40790029;3947859,78742995;5174231,46323059;49,7280396453825;202,641954488378
48;1,99524220079184;3498629,11626371;5059295,44413219;6151168,67629111;55,3351740411676;206,541236478534
49;1,5849363990128;3698910,67149856;5959105,21767698;7013763,26597005;58,171472687051;210,662384468129
50;1,25891529023647;4733385,84264668;6437767,57138561;7990606,53758851;53,6747152109765;215,044552457065
51;1,00000761449337;5146786,68159683;7747607,84353752;9301335,41181623;56,403651366729;221,657894440368
52;0,794330844655633;5724293,08377719;9166886,56807399;10807374,364799;58,0171448458804;226,90885042711
53;0,630956492386758;6513147,28899935;10763001,7197449;12580273,9885676;58,8200948986832;232,705296412476
54;0,501182512380183;7360500,59905476;12686147,6254703;14666809,8318588;59,8777005616393;239,307080395808
55;0,398104020860046;8404230,48991103;14980512,9157479;17176928,0532475;60,7071014457814;246,836957376797
56;0,31622766982764;9555724,78049149;17751137,5944253;20159731,1980274;61,7057005658478;255,531194354846
57;0,251187884714454;10935563,7303852;20981122,9813214;23659967,7865092;62,4710395459883;265,702543329166
58;0,199528585653752;12524370,654529;24947145,785753;27914511,3363577;63,3416916245968;277,613075299094
59;0,15848854673095;14350901,1692006;29679496,7844869;32966966,7053027;64,1948804546151;291,950079262897
60;0,125888618640602;16514118,921414;35431499,231293;39091012,5416025;65,0104417226616;309,268314219173
61;0,0999989424599335;17397371,8230768;43503297,6164485;46853019,6450098;68,203072265124;330,204467166314
