Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;365638,363328535;152254,063353535;396071,600276051;22,6071453543002;15,4825069609104
2;79431,5338134766;572914,431283608;745178,048199894;939958,120924557;52,4458759707103;25,1983069363804
3;63095,0927734375;158919,012408169;124972,340509221;202171,556845023;38,1811605233574;32,1857419187388
4;50118,4463500977;92209,6398199779;252085,077323275;268420,386492553;69,9080980579459;38,0439349039483
5;39810,1806640625;529410,540557138;-964,047468234005;529411,418313321;-0,104334511489792;40,2636278983441
6;31622,8866577148;528565,482773174;-5683,95146613293;528596,043196984;-0,61610886113288;42,5217978926428
7;25118,8278198242;590214,24662874;-6015,15604465019;590244,897500837;-0,583908512753567;44,7059328871284
8;19952,7740478516;561181,581473157;34434,1112907546;562237,027778407;3,51126771014894;47,8611218791623
9;15848,6366271973;561510,729649355;35590,6281162882;562637,531916475;3,62676690387922;51,0882008710147
10;12588,9778137207;574240,882826819;40941,7113496901;575698,5454541;4,07812235839116;54,2173288631144
11;9999,99046325684;588430,617023116;30747,551142049;589233,402779779;2,9911838022016;58,3577668526608
12;7943,15338134766;591198,881105865;39661,2228713158;592527,74586552;3,83799916823208;63,4741638397431
13;6309,50927734375;599107,481328167;41677,6372103697;600555,409289451;3,97943908454073;68,4914338270758
14;5011,79695129395;600417,258869894;62311,3716702723;603641,940050779;5,92495209482639;71,6673518190573
15;3980,99422454834;607278,74263923;66977,1154117687;610961,050518251;6,29374706249071;74,8765618109549
16;3162,2052192688;620284,358790121;77418,0786010527;625096,988197792;7,11433265016162;77,9966858030773
17;2511,85894012451;628371,446007117;81423,181059748;633624,816883749;7,38313976246832;81,079080795295
18;1995,2654838562;625095,24556387;96016,4065128485;632426,45133343;8,73254337670522;84,3201607871121
19;1584,91730690002;649986,843890065;98133,330252633;657353,061707817;8,5855269054367;87,4426767792285
20;1258,90970230103;660750,207117766;106610,948199695;669295,697343266;9,16558681181719;91,4738767690507
21;999,987125396729;678908,753787855;108809,130981965;687572,92191798;9,1053949726565;95,6367627585404
22;794,321298599243;693725,94765933;132029,970723254;706178,1670549;10,7756657343299;106,155597731983
