Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

2.10127828e-01	2023-05-23T13:45:57.332581	-3.00000000e-01	1.23100000e-10	-2.43704305e+09	1
8.85199274e-01	2023-05-23T13:45:58.007543	-3.00000000e-01	-1.07230000e-10	2.79772452e+09	2
1.25313169e+00	2023-05-23T13:45:58.373973	-3.00000000e-01	7.16400000e-11	-4.18760469e+09	3
1.62909651e+00	2023-05-23T13:45:58.744201	-3.00000000e-01	-2.43700000e-11	1.23102175e+10	4
1.99662236e+00	2023-05-23T13:45:59.114204	-3.00000000e-01	-3.91400000e-11	7.66479305e+09	5
2.37231518e+00	2023-05-23T13:45:59.494288	-3.00000000e-01	7.19600000e-11	-4.16898277e+09	6
2.74029683e+00	2023-05-23T13:45:59.854665	-3.00000000e-01	-1.04850000e-10	2.86123033e+09	7
3.11009345e+00	2023-05-23T13:46:00.224665	-3.00000000e-01	1.21680000e-10	-2.46548323e+09	8
3.49277375e+00	2023-05-23T13:46:00.614514	-3.00000000e-01	-1.12910000e-10	2.65698344e+09	9
3.86308770e+00	2023-05-23T13:46:00.984894	-3.00000000e-01	9.22100000e-11	-3.25344323e+09	10
4.23290442e+00	2023-05-23T13:46:01.354897	-3.00000000e-01	-5.33900000e-11	5.61902978e+09	11
4.60294597e+00	2023-05-23T13:46:01.724931	-3.00000000e-01	4.32000000e-12	-6.94444444e+10	12
4.96905685e+00	2023-05-23T13:46:02.085647	-3.00000000e-01	4.85600000e-11	-6.17792422e+09	13
5.34360874e+00	2023-05-23T13:46:02.465527	-3.00000000e-01	-8.62100000e-11	3.47987472e+09	14
5.71110424e+00	2023-05-23T13:46:02.825653	-3.00000000e-01	1.14140000e-10	-2.62835115e+09	15
6.09351090e+00	2023-05-23T13:46:03.215499	-3.00000000e-01	-1.22330000e-10	2.45238290e+09	16
6.45618301e+00	2023-05-23T13:46:03.575667	-3.00000000e-01	1.14460000e-10	-2.62100297e+09	17
6.82692814e+00	2023-05-23T13:46:03.945663	-3.00000000e-01	-7.78300000e-11	3.85455480e+09	18
7.20385542e+00	2023-05-23T13:46:04.325757	-3.00000000e-01	3.43700000e-11	-8.72854233e+09	19
7.57833635e+00	2023-05-23T13:46:04.695944	-3.00000000e-01	1.40000000e-11	-2.14285714e+10	20
7.94402015e+00	2023-05-23T13:46:05.065967	-3.00000000e-01	-6.20900000e-11	4.83169593e+09	21
8.31392343e+00	2023-05-23T13:46:05.435948	-3.00000000e-01	9.68000000e-11	-3.09917355e+09	22
8.68202734e+00	2023-05-23T13:46:05.796104	-3.00000000e-01	-1.18650000e-10	2.52844501e+09	23
9.06403933e+00	2023-05-23T13:46:06.185988	-3.00000000e-01	1.06730000e-10	-2.81083107e+09	24
9.42957544e+00	2023-05-23T13:46:06.546354	-3.00000000e-01	-1.03620000e-10	2.89519398e+09	25
9.79966252e+00	2023-05-23T13:46:06.916451	-3.00000000e-01	6.88700000e-11	-4.35603311e+09	26
1.01742858e+01	2023-05-23T13:46:07.296334	-3.00000000e-01	-2.24400000e-11	1.33689840e+10	27
1.05420906e+01	2023-05-23T13:46:07.656460	-3.00000000e-01	-1.65700000e-11	1.81050091e+10	28
1.09144099e+01	2023-05-23T13:46:08.036350	-3.00000000e-01	7.02900000e-11	-4.26803244e+09	29
1.12831075e+01	2023-05-23T13:46:08.396466	-3.00000000e-01	-1.02460000e-10	2.92797189e+09	30
1.16643941e+01	2023-05-23T13:46:08.786340	-3.00000000e-01	1.21230000e-10	-2.47463499e+09	31
1.20270900e+01	2023-05-23T13:46:09.146467	-3.00000000e-01	-1.19030000e-10	2.52037302e+09	32
1.24043012e+01	2023-05-23T13:46:09.526311	-3.00000000e-01	9.69900000e-11	-3.09310238e+09	33
1.27730472e+01	2023-05-23T13:46:09.886335	-3.00000000e-01	-6.01000000e-11	4.99168053e+09	34
1.31439831e+01	2023-05-23T13:46:10.266534	-3.00000000e-01	1.16700000e-11	-2.57069409e+10	35
1.35145895e+01	2023-05-23T13:46:10.636814	-3.00000000e-01	3.76000000e-11	-7.97872340e+09	36
1.38828760e+01	2023-05-23T13:46:10.997148	-3.00000000e-01	-8.08600000e-11	3.71011625e+09	37
1.42651604e+01	2023-05-23T13:46:11.387212	-3.00000000e-01	1.11170000e-10	-2.69856976e+09	38
1.46283765e+01	2023-05-23T13:46:11.747574	-3.00000000e-01	-1.22060000e-10	2.45780764e+09	39
1.50053657e+01	2023-05-23T13:46:12.127453	-3.00000000e-01	1.17550000e-10	-2.55210549e+09	40
1.53756317e+01	2023-05-23T13:46:12.497606	-3.00000000e-01	-8.32500000e-11	3.60360360e+09	41
1.57428909e+01	2023-05-23T13:46:12.857739	-3.00000000e-01	4.15900000e-11	-7.21327242e+09	42
1.61118834e+01	2023-05-23T13:46:13.227728	-3.00000000e-01	-7.28000000e-12	4.12087912e+10	43
1.64851147e+01	2023-05-23T13:46:13.607608	-3.00000000e-01	-5.95800000e-11	5.03524673e+09	44
1.68579296e+01	2023-05-23T13:46:13.977707	-3.00000000e-01	9.60800000e-11	-3.12239800e+09	45
1.72356433e+01	2023-05-23T13:46:14.357617	-3.00000000e-01	-1.18330000e-10	2.53528268e+09	46
1.75990982e+01	2023-05-23T13:46:14.717742	-3.00000000e-01	1.30840000e-10	-2.29287680e+09	47
1.79755401e+01	2023-05-23T13:46:15.097621	-3.00000000e-01	-9.89800000e-11	3.03091534e+09	48
1.83429663e+01	2023-05-23T13:46:15.457750	-3.00000000e-01	6.03600000e-11	-4.97017893e+09	49
1.87129098e+01	2023-05-23T13:46:15.827749	-3.00000000e-01	-9.16000000e-12	3.27510917e+10	50
1.90957538e+01	2023-05-23T13:46:16.217848	-3.00000000e-01	-3.94600000e-11	7.60263558e+09	51
1.94558105e+01	2023-05-23T13:46:16.577861	-3.00000000e-01	8.64100000e-11	-3.47182039e+09	52
1.98359948e+01	2023-05-23T13:46:16.958110	-3.00000000e-01	-1.14710000e-10	2.61529073e+09	53
2.02062341e+01	2023-05-23T13:46:17.328306	-3.00000000e-01	1.22270000e-10	-2.45358633e+09	54
2.05776086e+01	2023-05-23T13:46:17.698298	-3.00000000e-01	-1.07680000e-10	2.78603269e+09	55
2.09422204e+01	2023-05-23T13:46:18.058804	-3.00000000e-01	7.12600000e-11	-4.20993545e+09	56
2.13169039e+01	2023-05-23T13:46:18.438882	-3.00000000e-01	-2.17300000e-11	1.38057984e+10	57
2.16870472e+01	2023-05-23T13:46:18.809139	-3.00000000e-01	-2.79800000e-11	1.07219442e+10	58
2.20568328e+01	2023-05-23T13:46:19.179106	-3.00000000e-01	7.72500000e-11	-3.88349515e+09	59
2.24374290e+01	2023-05-23T13:46:19.559526	-3.00000000e-01	-1.09810000e-10	2.73199162e+09	60
2.27999575e+01	2023-05-23T13:46:19.919697	-3.00000000e-01	1.22130000e-10	-2.45639892e+09	61
2.31730444e+01	2023-05-23T13:46:20.289532	-3.00000000e-01	-1.34390000e-10	2.23230895e+09	62
2.35476139e+01	2023-05-23T13:46:20.669558	-3.00000000e-01	8.03500000e-11	-3.73366521e+09	63
2.39149412e+01	2023-05-23T13:46:21.029947	-3.00000000e-01	-3.52700000e-11	8.50581231e+09	64
2.42877971e+01	2023-05-23T13:46:21.409789	-3.00000000e-01	-1.71500000e-11	1.74927114e+10	65
2.46568405e+01	2023-05-23T13:46:21.769948	-3.00000000e-01	7.68000000e-11	-3.90625000e+09	66
2.50298355e+01	2023-05-23T13:46:22.149953	-3.00000000e-01	-1.02720000e-10	2.92056075e+09	67
2.54000296e+01	2023-05-23T13:46:22.520187	-3.00000000e-01	1.21300000e-10	-2.47320692e+09	68
2.57779148e+01	2023-05-23T13:46:22.900063	-3.00000000e-01	-1.20650000e-10	2.48653129e+09	69
2.61454403e+01	2023-05-23T13:46:23.260191	-3.00000000e-01	9.12400000e-11	-3.28803157e+09	70
2.65139204e+01	2023-05-23T13:46:23.630414	-3.00000000e-01	-4.61100000e-11	6.50618087e+09	71
2.68886122e+01	2023-05-23T13:46:24.010661	-3.00000000e-01	-7.61000000e-12	3.94218134e+10	72
2.72580933e+01	2023-05-23T13:46:24.380664	-3.00000000e-01	6.04200000e-11	-4.96524330e+09	73
2.76387383e+01	2023-05-23T13:46:24.760666	-3.00000000e-01	-9.59500000e-11	3.12662845e+09	74
2.80104402e+01	2023-05-23T13:46:25.130701	-3.00000000e-01	1.19750000e-10	-2.50521921e+09	75
2.83729088e+01	2023-05-23T13:46:25.491161	-3.00000000e-01	-1.21620000e-10	2.46669956e+09	76
2.87491120e+01	2023-05-23T13:46:25.871248	-3.00000000e-01	9.48600000e-11	-3.16255534e+09	77
2.91185451e+01	2023-05-23T13:46:26.231854	-3.00000000e-01	-5.39100000e-11	5.56483027e+09	78
2.94870499e+01	2023-05-23T13:46:26.602126	-3.00000000e-01	7.80000000e-13	-3.84615385e+11	79
2.98597392e+01	2023-05-23T13:46:26.982247	-3.00000000e-01	5.28100000e-11	-5.68074228e+09	80
3.02288946e+01	2023-05-23T13:46:27.342410	-3.00000000e-01	-1.13620000e-10	2.64038021e+09	81
3.06084323e+01	2023-05-23T13:46:27.722398	-3.00000000e-01	1.18210000e-10	-2.53785636e+09	82
3.09803069e+01	2023-05-23T13:46:28.102431	-3.00000000e-01	-1.22840000e-10	2.44220124e+09	83
3.13460900e+01	2023-05-23T13:46:28.462534	-3.00000000e-01	1.01180000e-10	-2.96501285e+09	84
3.17202714e+01	2023-05-23T13:46:28.842435	-3.00000000e-01	-5.18400000e-11	5.78703704e+09	85
3.20898264e+01	2023-05-23T13:46:29.212442	-3.00000000e-01	1.22500000e-11	-2.44897959e+10	86
3.24603791e+01	2023-05-23T13:46:29.582440	-3.00000000e-01	3.97900000e-11	-7.53958281e+09	87
3.28299456e+01	2023-05-23T13:46:29.943121	-3.00000000e-01	-8.43400000e-11	3.55703106e+09	88
3.32109590e+01	2023-05-23T13:46:30.333012	-3.00000000e-01	1.17490000e-10	-2.55340880e+09	89
3.35810682e+01	2023-05-23T13:46:30.703268	-3.00000000e-01	-1.22190000e-10	2.45519273e+09	90
3.39493399e+01	2023-05-23T13:46:31.063392	-3.00000000e-01	1.10200000e-10	-2.72232305e+09	91
3.43166988e+01	2023-05-23T13:46:31.433400	-3.00000000e-01	-7.22200000e-11	4.15397397e+09	92
3.46916158e+01	2023-05-23T13:46:31.813246	-3.00000000e-01	2.39300000e-11	-1.25365650e+10	93
3.50615101e+01	2023-05-23T13:46:32.183529	-3.00000000e-01	2.79200000e-11	-1.07449857e+10	94
3.54322372e+01	2023-05-23T13:46:32.553744	-3.00000000e-01	-7.64800000e-11	3.92259414e+09	95
3.58019870e+01	2023-05-23T13:46:32.923760	-3.00000000e-01	1.09690000e-10	-2.73498040e+09	96
3.61706838e+01	2023-05-23T13:46:33.283728	-3.00000000e-01	-1.22720000e-10	2.44458931e+09	97
3.65410617e+01	2023-05-23T13:46:33.663731	-3.00000000e-01	1.15880000e-10	-2.58888505e+09	98
3.69217777e+01	2023-05-23T13:46:34.043966	-3.00000000e-01	-7.86700000e-11	3.81339774e+09	99
3.72899280e+01	2023-05-23T13:46:34.404093	-3.00000000e-01	7.93000000e-12	-3.78310214e+10	100
3.76589689e+01	2023-05-23T13:46:34.774298	-3.00000000e-01	1.99300000e-11	-1.50526844e+10	101
3.80338461e+01	2023-05-23T13:46:35.154305	-3.00000000e-01	-7.04200000e-11	4.26015337e+09	102
3.84028538e+01	2023-05-23T13:46:35.524311	-3.00000000e-01	1.05240000e-10	-2.85062714e+09	103
3.87821618e+01	2023-05-23T13:46:35.904406	-3.00000000e-01	-1.10530000e-10	2.71419524e+09	104
3.91522497e+01	2023-05-23T13:46:36.274376	-3.00000000e-01	1.18920000e-10	-2.52270434e+09	105
3.95222945e+01	2023-05-23T13:46:36.644410	-3.00000000e-01	-8.31200000e-11	3.60923965e+09	106
3.98889568e+01	2023-05-23T13:46:37.004538	-3.00000000e-01	3.80500000e-11	-7.88436268e+09	107
4.02632781e+01	2023-05-23T13:46:37.384433	-3.00000000e-01	1.78600000e-11	-1.67973124e+10	108
4.06322108e+01	2023-05-23T13:46:37.754416	-3.00000000e-01	-6.60900000e-11	4.53926464e+09	109
4.10038814e+01	2023-05-23T13:46:38.124388	-3.00000000e-01	1.01630000e-10	-2.95188429e+09	110
4.13796875e+01	2023-05-23T13:46:38.494868	-3.00000000e-01	-1.21230000e-10	2.47463499e+09	111
4.17500535e+01	2023-05-23T13:46:38.865207	-3.00000000e-01	1.21950000e-10	-2.46002460e+09	112
