[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	10/02/2023 19:34:54
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 1400,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Reflectance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	285,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Inverse
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	X-Y Stage
Sequence File:	Positions.xys

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	5.619
301.0	5.616
302.0	5.612
303.0	5.607
304.0	5.618
305.0	5.593
306.0	5.562
307.0	5.525
308.0	5.522
309.0	5.548
310.0	5.540
311.0	5.517
312.0	5.417
313.0	5.382
314.0	5.344
315.0	5.368
316.0	5.323
317.0	5.262
318.0	5.197
319.0	5.118
320.0	5.073
321.0	5.042
322.0	5.035
323.0	5.020
324.0	4.982
325.0	4.958
326.0	4.906
327.0	4.893
328.0	4.845
329.0	4.792
330.0	4.727
331.0	4.682
332.0	4.682
333.0	4.658
334.0	4.644
335.0	4.591
336.0	4.580
337.0	4.551
338.0	4.540
339.0	4.507
340.0	4.469
341.0	4.441
342.0	4.424
343.0	4.424
344.0	4.413
345.0	4.377
346.0	4.341
347.0	4.328
348.0	4.329
349.0	4.331
350.0	4.331
351.0	4.358
352.0	4.363
353.0	4.367
354.0	4.357
355.0	4.363
356.0	4.391
357.0	4.400
358.0	4.422
359.0	4.413
360.0	4.415
361.0	4.408
362.0	4.418
363.0	4.434
364.0	4.461
365.0	4.483
366.0	4.524
367.0	4.559
368.0	4.591
369.0	4.617
370.0	4.644
371.0	4.674
372.0	4.723
373.0	4.779
374.0	4.833
375.0	4.858
376.0	4.888
377.0	4.929
378.0	4.984
379.0	5.036
380.0	5.094
381.0	5.140
382.0	5.194
383.0	5.245
384.0	5.292
385.0	5.333
386.0	5.368
387.0	5.417
388.0	5.447
389.0	5.490
390.0	5.524
391.0	5.566
392.0	5.601
393.0	5.632
394.0	5.677
395.0	5.701
396.0	5.722
397.0	5.747
398.0	5.782
399.0	5.813
400.0	5.825
401.0	5.832
402.0	5.853
403.0	5.878
404.0	5.912
405.0	5.924
406.0	5.934
407.0	5.943
408.0	5.960
409.0	5.977
410.0	5.997
411.0	6.014
412.0	6.029
413.0	6.046
414.0	6.064
415.0	6.079
416.0	6.079
417.0	6.087
418.0	6.095
419.0	6.115
420.0	6.126
421.0	6.121
422.0	6.113
423.0	6.101
424.0	6.100
425.0	6.098
426.0	6.095
427.0	6.082
428.0	6.067
429.0	6.060
430.0	6.049
431.0	6.027
432.0	6.010
433.0	6.014
434.0	6.027
435.0	6.017
436.0	6.002
437.0	5.987
438.0	5.986
439.0	5.997
440.0	6.002
441.0	6.004
442.0	6.003
443.0	5.996
444.0	6.012
445.0	6.018
446.0	6.047
447.0	6.067
448.0	6.095
449.0	6.109
450.0	6.123
451.0	6.139
452.0	6.162
453.0	6.188
454.0	6.205
455.0	6.222
456.0	6.248
457.0	6.275
458.0	6.303
459.0	6.326
460.0	6.356
461.0	6.387
462.0	6.404
463.0	6.428
464.0	6.449
465.0	6.467
466.0	6.489
467.0	6.511
468.0	6.544
469.0	6.563
470.0	6.588
471.0	6.610
472.0	6.640
473.0	6.659
474.0	6.686
475.0	6.712
476.0	6.750
477.0	6.770
478.0	6.797
479.0	6.808
480.0	6.829
481.0	6.843
482.0	6.863
483.0	6.882
484.0	6.896
485.0	6.914
486.0	6.932
487.0	6.945
488.0	6.959
489.0	6.963
490.0	6.988
491.0	7.008
492.0	7.029
493.0	7.037
494.0	7.043
495.0	7.057
496.0	7.058
497.0	7.066
498.0	7.069
499.0	7.076
500.0	7.074
501.0	7.075
502.0	7.077
503.0	7.079
504.0	7.088
505.0	7.094
506.0	7.092
507.0	7.084
508.0	7.070
509.0	7.064
510.0	7.054
511.0	7.045
512.0	7.037
513.0	7.032
514.0	7.031
515.0	7.021
516.0	6.998
517.0	6.993
518.0	6.974
519.0	6.967
520.0	6.943
521.0	6.928
522.0	6.912
523.0	6.894
524.0	6.883
525.0	6.857
526.0	6.830
527.0	6.809
528.0	6.796
529.0	6.788
530.0	6.758
531.0	6.729
532.0	6.693
533.0	6.675
534.0	6.649
535.0	6.637
536.0	6.620
537.0	6.610
538.0	6.576
539.0	6.556
540.0	6.530
541.0	6.511
542.0	6.485
543.0	6.468
544.0	6.453
545.0	6.437
546.0	6.414
547.0	6.395
548.0	6.383
549.0	6.375
550.0	6.368
551.0	6.355
552.0	6.334
553.0	6.311
554.0	6.301
555.0	6.296
556.0	6.287
557.0	6.275
558.0	6.257
559.0	6.247
560.0	6.232
561.0	6.228
562.0	6.228
563.0	6.221
564.0	6.225
565.0	6.216
566.0	6.218
567.0	6.201
568.0	6.190
569.0	6.180
570.0	6.183
571.0	6.193
572.0	6.190
573.0	6.186
574.0	6.179
575.0	6.180
576.0	6.174
577.0	6.187
578.0	6.193
579.0	6.205
580.0	6.199
581.0	6.205
582.0	6.212
583.0	6.219
584.0	6.226
585.0	6.240
586.0	6.249
587.0	6.262
588.0	6.266
589.0	6.279
590.0	6.277
591.0	6.288
592.0	6.297
593.0	6.326
594.0	6.333
595.0	6.349
596.0	6.358
597.0	6.377
598.0	6.392
599.0	6.419
600.0	6.432
601.0	6.452
602.0	6.460
603.0	6.480
604.0	6.496
605.0	6.511
606.0	6.530
607.0	6.548
608.0	6.572
609.0	6.600
610.0	6.625
611.0	6.647
612.0	6.657
613.0	6.677
614.0	6.701
615.0	6.721
616.0	6.743
617.0	6.755
618.0	6.779
619.0	6.808
620.0	6.838
621.0	6.857
622.0	6.873
623.0	6.897
624.0	6.926
625.0	6.955
626.0	6.981
627.0	7.015
628.0	7.034
629.0	7.062
630.0	7.082
631.0	7.108
632.0	7.127
633.0	7.161
634.0	7.198
635.0	7.241
636.0	7.270
637.0	7.288
638.0	7.302
639.0	7.322
640.0	7.344
641.0	7.372
642.0	7.392
643.0	7.428
644.0	7.442
645.0	7.480
646.0	7.501
647.0	7.543
648.0	7.565
649.0	7.597
650.0	7.619
651.0	7.652
652.0	7.681
653.0	7.719
654.0	7.737
655.0	7.759
656.0	7.777
657.0	7.812
658.0	7.837
659.0	7.863
660.0	7.869
661.0	7.881
662.0	7.909
663.0	7.953
664.0	8.000
665.0	8.029
666.0	8.053
667.0	8.073
668.0	8.105
669.0	8.142
670.0	8.183
671.0	8.227
672.0	8.254
673.0	8.300
674.0	8.317
675.0	8.371
676.0	8.395
677.0	8.421
678.0	8.441
679.0	8.460
680.0	8.500
681.0	8.518
682.0	8.548
683.0	8.582
684.0	8.610
685.0	8.633
686.0	8.624
687.0	8.640
688.0	8.670
689.0	8.717
690.0	8.761
691.0	8.785
692.0	8.807
693.0	8.832
694.0	8.857
695.0	8.873
696.0	8.879
697.0	8.910
698.0	8.937
699.0	8.964
700.0	8.988
701.0	9.019
702.0	9.046
703.0	9.053
704.0	9.085
705.0	9.107
706.0	9.156
707.0	9.166
708.0	9.183
709.0	9.191
710.0	9.211
711.0	9.220
712.0	9.236
713.0	9.241
714.0	9.254
715.0	9.286
716.0	9.346
717.0	9.399
718.0	9.427
719.0	9.453
720.0	9.469
721.0	9.477
722.0	9.482
723.0	9.520
724.0	9.527
725.0	9.556
726.0	9.586
727.0	9.633
728.0	9.649
729.0	9.664
730.0	9.705
731.0	9.740
732.0	9.770
733.0	9.792
734.0	9.855
735.0	9.888
736.0	9.922
737.0	9.912
738.0	9.949
739.0	9.960
740.0	9.985
741.0	9.995
742.0	10.000
743.0	10.020
744.0	10.043
745.0	10.074
746.0	10.096
747.0	10.129
748.0	10.158
749.0	10.187
750.0	10.207
751.0	10.239
752.0	10.241
753.0	10.259
754.0	10.255
755.0	10.318
756.0	10.347
757.0	10.407
758.0	10.419
759.0	10.440
760.0	10.459
761.0	10.464
762.0	10.503
763.0	10.513
764.0	10.546
765.0	10.564
766.0	10.584
767.0	10.626
768.0	10.619
769.0	10.641
770.0	10.647
771.0	10.654
772.0	10.710
773.0	10.704
774.0	10.744
775.0	10.715
776.0	10.760
777.0	10.771
778.0	10.797
