Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.17428199e-01	2023-07-20T12:14:59.383210	-1.00000000e-01	-1.06970000e-08	9.34841544e+06	1	1.00000000e+00	4.09700000e-08	2.44081035e+07
1.01887181e+00	2023-07-20T12:14:59.793080	-1.00000000e-01	-3.23330000e-09	3.09281539e+07	1	9.75000000e-01	9.81400000e-09	9.93478704e+07
1.30564046e+00	2023-07-20T12:15:00.073146	-1.00000000e-01	1.30460000e-09	-7.66518473e+07	1	9.50000000e-01	5.57050000e-09	1.70541244e+08
1.63455026e+00	2023-07-20T12:15:00.403062	-1.00000000e-01	-6.71980000e-09	1.48813953e+07	1	9.25000000e-01	4.60620000e-09	2.00816291e+08
1.92785594e+00	2023-07-20T12:15:00.693113	-1.00000000e-01	-2.93460000e-09	3.40761944e+07	1	9.00000000e-01	3.48920000e-09	2.57938783e+08
2.22641331e+00	2023-07-20T12:15:00.993104	-1.00000000e-01	-3.44760000e-09	2.90056851e+07	1	8.75000000e-01	2.58570000e-09	3.38399660e+08
2.51948186e+00	2023-07-20T12:15:01.293105	-1.00000000e-01	-3.94850000e-09	2.53260732e+07	1	8.50000000e-01	1.36210000e-09	6.24036414e+08
2.80819964e+00	2023-07-20T12:15:01.583107	-1.00000000e-01	5.08650000e-09	-1.96598840e+07	1	8.25000000e-01	1.88050000e-09	4.38713108e+08
3.62667990e+00	2023-07-20T12:15:02.393476	-1.00000000e-01	4.56350000e-09	-2.19130054e+07	1	8.00000000e-01	9.25680000e-10	8.64229539e+08
4.98821004e+00	2023-07-20T12:15:03.762579	-1.00000000e-01	5.10820000e-09	-1.95763674e+07	1	7.75000000e-01	6.74190000e-10	1.14952758e+09
5.70109596e+00	2023-07-20T12:15:04.475452	-1.00000000e-01	5.95750000e-09	-1.67855644e+07	1	7.50000000e-01	4.95850000e-10	1.51255420e+09
6.26607201e+00	2023-07-20T12:15:05.041181	-1.00000000e-01	6.11970000e-09	-1.63406703e+07	1	7.25000000e-01	3.63080000e-10	1.99680511e+09
6.84855741e+00	2023-07-20T12:15:05.623375	-1.00000000e-01	5.12940000e-09	-1.94954576e+07	1	7.00000000e-01	2.92040000e-10	2.39693193e+09
7.43818415e+00	2023-07-20T12:15:06.212495	-1.00000000e-01	-9.55180000e-10	1.04692309e+08	1	6.75000000e-01	2.47610000e-10	2.72606114e+09
8.02487592e+00	2023-07-20T12:15:06.799281	-1.00000000e-01	-2.90700000e-10	3.43997248e+08	1	6.50000000e-01	-1.38230000e-10	-4.70230775e+09
8.72714234e+00	2023-07-20T12:15:07.501828	-1.00000000e-01	5.41170000e-10	-1.84784818e+08	1	6.25000000e-01	-1.12190000e-09	-5.57090650e+08
9.02097356e+00	2023-07-20T12:15:07.796186	-1.00000000e-01	-5.50650000e-10	1.81603559e+08	1	6.00000000e-01	-1.86460000e-10	-3.21784833e+09
