[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	06/01/2023 17:46:42
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	300,00 to 1400,00
Scan Speed:	Medium
Sampling Interval:	5,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Transmittance
Slit Width:	8,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	295,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Normal
Detector Lock:	Auto
Slit Program:	Normal
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	X-Y Stage
Sequence File:	Positions.xys

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
300.0	27.432
305.0	32.801
310.0	38.941
315.0	45.114
320.0	51.131
325.0	56.529
330.0	62.239
335.0	67.034
340.0	70.867
345.0	74.230
350.0	77.011
355.0	79.315
360.0	81.065
365.0	82.630
370.0	83.678
375.0	84.405
380.0	85.061
385.0	85.250
390.0	85.320
395.0	85.513
400.0	85.501
405.0	85.276
410.0	85.074
415.0	84.709
420.0	84.262
425.0	83.989
430.0	83.565
435.0	83.196
440.0	82.756
445.0	82.451
450.0	82.035
455.0	81.913
460.0	81.634
465.0	81.554
470.0	81.539
475.0	81.525
480.0	81.590
485.0	81.517
490.0	81.566
495.0	81.680
500.0	81.840
505.0	81.917
510.0	82.100
515.0	82.269
520.0	82.483
525.0	82.766
530.0	82.910
535.0	83.149
540.0	83.193
545.0	83.414
550.0	83.566
555.0	83.639
560.0	83.791
565.0	83.833
570.0	83.849
575.0	83.879
580.0	84.007
585.0	83.851
590.0	83.823
595.0	83.842
600.0	83.904
605.0	83.840
610.0	83.927
615.0	83.858
620.0	83.895
625.0	83.899
630.0	83.788
635.0	83.862
640.0	83.863
645.0	83.875
650.0	83.836
655.0	83.933
660.0	83.832
665.0	83.880
670.0	83.852
675.0	83.919
680.0	83.920
685.0	84.039
690.0	83.869
695.0	83.997
700.0	84.087
705.0	84.013
710.0	84.106
715.0	83.832
720.0	84.187
725.0	83.970
730.0	83.953
735.0	83.944
740.0	83.954
745.0	83.913
750.0	83.927
755.0	84.034
760.0	84.097
765.0	84.271
770.0	83.976
775.0	83.903
780.0	83.975
785.0	84.277
790.0	83.882
795.0	83.841
800.0	84.098
805.0	84.271
810.0	84.354
815.0	84.140
820.0	84.197
825.0	84.309
830.0	84.193
835.0	84.210
840.0	84.210
845.0	84.026
850.0	84.159
855.0	84.117
860.0	84.326
865.0	84.056
870.0	83.955
875.0	84.249
880.0	84.826
885.0	84.314
890.0	84.010
895.0	84.800
900.0	82.918
905.0	84.513
910.0	84.675
915.0	84.533
920.0	84.570
925.0	84.530
930.0	84.714
935.0	84.695
940.0	84.654
945.0	84.611
950.0	84.676
955.0	84.672
960.0	84.750
965.0	84.780
970.0	84.900
975.0	84.795
980.0	84.796
985.0	84.798
990.0	84.856
995.0	84.812
1000.0	84.839
1005.0	84.904
1010.0	84.898
1015.0	84.922
1020.0	84.907
1025.0	84.972
1030.0	84.886
1035.0	84.958
1040.0	84.947
1045.0	84.988
1050.0	84.986
1055.0	84.998
1060.0	85.000
1065.0	85.044
1070.0	84.975
1075.0	84.996
1080.0	85.011
1085.0	84.978
1090.0	84.976
1095.0	84.973
1100.0	85.032
1105.0	84.998
1110.0	84.953
1115.0	85.021
1120.0	85.036
1125.0	84.972
1130.0	84.997
1135.0	84.977
1140.0	84.953
1145.0	84.929
1150.0	84.947
1155.0	84.921
1160.0	84.900
1165.0	84.905
1170.0	84.870
1175.0	84.902
1180.0	84.825
1185.0	84.842
1190.0	84.848
1195.0	84.793
1200.0	84.716
1205.0	84.676
1210.0	84.738
1215.0	84.643
1220.0	84.582
1225.0	84.580
1230.0	84.504
1235.0	84.475
1240.0	84.401
1245.0	84.361
1250.0	84.295
1255.0	84.223
1260.0	84.202
1265.0	84.187
1270.0	84.129
1275.0	84.044
1280.0	84.057
1285.0	84.013
1290.0	83.943
1295.0	83.867
1300.0	83.814
1305.0	83.732
1310.0	83.637
1315.0	83.601
1320.0	83.561
1325.0	83.521
1330.0	83.490
1335.0	83.355
1340.0	83.274
1345.0	83.246
1350.0	83.091
1355.0	82.974
1360.0	82.930
1365.0	82.829
1370.0	82.708
1375.0	82.628
1380.0	82.460
1385.0	82.332
1390.0	82.206
1395.0	82.089
1400.0	81.954
