Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.14461884e-01	2023-07-17T12:17:07.012543	-1.00000000e-01	-3.33910000e-07	2.99481896e+05	1	1.00000000e+00	7.94450000e-07	1.25873246e+06
9.86509112e-01	2023-07-17T12:17:07.392386	-1.00000000e-01	-2.31360000e-07	4.32226833e+05	1	9.75000000e-01	5.25020000e-07	1.85707211e+06
1.31647752e+00	2023-07-17T12:17:07.722419	-1.00000000e-01	-1.75320000e-07	5.70385581e+05	1	9.50000000e-01	5.33510000e-07	1.78066016e+06
1.60242946e+00	2023-07-17T12:17:08.002477	-1.00000000e-01	-1.79700000e-07	5.56483027e+05	1	9.25000000e-01	5.22540000e-07	1.77019941e+06
1.90668460e+00	2023-07-17T12:17:08.312399	-1.00000000e-01	-2.16990000e-07	4.60850730e+05	1	9.00000000e-01	5.62010000e-07	1.60139499e+06
2.20216640e+00	2023-07-17T12:17:08.602396	-1.00000000e-01	-2.40110000e-07	4.16475782e+05	1	8.75000000e-01	5.70620000e-07	1.53341979e+06
2.49271363e+00	2023-07-17T12:17:08.892566	-1.00000000e-01	-2.42200000e-07	4.12881916e+05	1	8.50000000e-01	6.31270000e-07	1.34649199e+06
2.78519440e+00	2023-07-17T12:17:09.182438	-1.00000000e-01	-2.50170000e-07	3.99728185e+05	1	8.25000000e-01	5.94020000e-07	1.38884213e+06
3.07448501e+00	2023-07-17T12:17:09.472557	-1.00000000e-01	-2.55200000e-07	3.91849530e+05	1	8.00000000e-01	6.73860000e-07	1.18719022e+06
3.37625769e+00	2023-07-17T12:17:09.782444	-1.00000000e-01	-2.13070000e-07	4.69329328e+05	1	7.75000000e-01	6.45360000e-07	1.20088013e+06
3.66334523e+00	2023-07-17T12:17:10.069289	-1.00000000e-01	-2.16140000e-07	4.62663089e+05	1	7.50000000e-01	6.36180000e-07	1.17891163e+06
3.95212056e+00	2023-07-17T12:17:10.358815	-1.00000000e-01	-2.12810000e-07	4.69902730e+05	1	7.25000000e-01	7.33430000e-07	9.88506061e+05
4.24542799e+00	2023-07-17T12:17:10.651402	-1.00000000e-01	-2.30060000e-07	4.34669217e+05	1	7.00000000e-01	6.33120000e-07	1.10563558e+06
4.53669810e+00	2023-07-17T12:17:10.943305	-1.00000000e-01	-2.26920000e-07	4.40683941e+05	1	6.75000000e-01	7.29010000e-07	9.25913225e+05
4.83107425e+00	2023-07-17T12:17:11.237600	-1.00000000e-01	-2.38610000e-07	4.19093919e+05	1	6.50000000e-01	7.45730000e-07	8.71629142e+05
5.11923543e+00	2023-07-17T12:17:11.525914	-1.00000000e-01	-2.32990000e-07	4.29202970e+05	1	6.25000000e-01	6.06080000e-07	1.03121700e+06
5.40328747e+00	2023-07-17T12:17:11.809905	-1.00000000e-01	-2.46380000e-07	4.05877100e+05	1	6.00000000e-01	6.59450000e-07	9.09849117e+05
