Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.06761362e-01	2023-07-17T12:50:03.316089	-1.00000000e-01	-9.83100000e-05	1.01719052e+03	1	1.00000000e+00	5.86970000e-07	1.70366458e+06
9.78795461e-01	2023-07-17T12:50:03.695964	-1.00000000e-01	-9.77800000e-08	1.02270403e+06	1	9.75000000e-01	1.62860000e-07	5.98673707e+06
1.29315359e+00	2023-07-17T12:50:04.005966	-1.00000000e-01	-5.00480000e-08	1.99808184e+06	1	9.50000000e-01	9.59000000e-08	9.90615224e+06
1.61534517e+00	2023-07-17T12:50:04.326095	-1.00000000e-01	-3.49040000e-08	2.86500115e+06	1	9.25000000e-01	6.88900000e-08	1.34272028e+07
1.90268173e+00	2023-07-17T12:50:04.616027	-1.00000000e-01	-2.51290000e-08	3.97946596e+06	1	9.00000000e-01	5.11660000e-08	1.75898057e+07
2.19551696e+00	2023-07-17T12:50:04.905966	-1.00000000e-01	-1.88600000e-08	5.30222694e+06	1	8.75000000e-01	4.39740000e-08	1.98981216e+07
2.49671856e+00	2023-07-17T12:50:05.206100	-1.00000000e-01	-1.99240000e-08	5.01907248e+06	1	8.50000000e-01	3.76550000e-08	2.25733634e+07
2.78508445e+00	2023-07-17T12:50:05.496328	-1.00000000e-01	-1.62540000e-08	6.15233173e+06	1	8.25000000e-01	2.68360000e-08	3.07422865e+07
3.06482387e+00	2023-07-17T12:50:05.776309	-1.00000000e-01	-1.38720000e-08	7.20876586e+06	1	8.00000000e-01	2.44590000e-08	3.27077967e+07
3.35507982e+00	2023-07-17T12:50:06.066265	-1.00000000e-01	-1.28720000e-08	7.76880050e+06	1	7.75000000e-01	2.05100000e-08	3.77864456e+07
3.66511713e+00	2023-07-17T12:50:06.383052	-1.00000000e-01	-9.95890000e-09	1.00412696e+07	1	7.50000000e-01	1.83570000e-08	4.08563491e+07
3.94355480e+00	2023-07-17T12:50:06.661233	-1.00000000e-01	-7.71280000e-09	1.29654600e+07	1	7.25000000e-01	1.38270000e-08	5.24336443e+07
4.25829816e+00	2023-07-17T12:50:06.976163	-1.00000000e-01	-6.88990000e-09	1.45139988e+07	1	7.00000000e-01	1.29710000e-08	5.39665407e+07
4.54767739e+00	2023-07-17T12:50:07.265620	-1.00000000e-01	-5.80800000e-09	1.72176309e+07	1	6.75000000e-01	1.03770000e-08	6.50477016e+07
4.83903570e+00	2023-07-17T12:50:07.556986	-1.00000000e-01	-4.95630000e-09	2.01763412e+07	1	6.50000000e-01	6.91420000e-09	9.40094299e+07
5.12965390e+00	2023-07-17T12:50:07.847050	-1.00000000e-01	-5.03880000e-09	1.98459951e+07	1	6.25000000e-01	8.89600000e-09	7.02562950e+07
5.86801420e+00	2023-07-17T12:50:08.585193	-1.00000000e-01	-2.83330000e-09	3.52945329e+07	1	6.00000000e-01	4.90310000e-09	1.22371561e+08
