Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

2.11771897e-01	2023-05-24T14:38:10.052958	-3.00000000e-01	-3.79160000e-07	7.91222703e+05	1
3.14875077e-01	2023-05-24T14:38:10.156227	-3.00000000e-01	-3.54660000e-07	8.45880562e+05	2
3.88925128e-01	2023-05-24T14:38:10.229613	-3.00000000e-01	-4.13930000e-07	7.24760225e+05	3
4.24570256e-01	2023-05-24T14:38:10.259484	-3.00000000e-01	-3.98050000e-07	7.53674162e+05	4
4.60320000e-01	2023-05-24T14:38:10.299516	-3.00000000e-01	-4.75880000e-07	6.30411028e+05	5
5.24288821e-01	2023-05-24T14:38:10.359471	-3.00000000e-01	-4.28240000e-07	7.00541752e+05	6
5.69138462e-01	2023-05-24T14:38:10.409469	-3.00000000e-01	-4.77410000e-07	6.28390691e+05	7
6.26647795e-01	2023-05-24T14:38:10.459469	-3.00000000e-01	-4.57060000e-07	6.56368967e+05	8
7.13692718e-01	2023-05-24T14:38:10.555037	-3.00000000e-01	-4.81570000e-07	6.22962394e+05	9
7.54755692e-01	2023-05-24T14:38:10.595277	-3.00000000e-01	-5.18820000e-07	5.78235226e+05	10
8.05643077e-01	2023-05-24T14:38:10.642659	-3.00000000e-01	-4.58890000e-07	6.53751444e+05	11
8.43642256e-01	2023-05-24T14:38:10.682661	-3.00000000e-01	-5.17570000e-07	5.79631741e+05	12
8.82084103e-01	2023-05-24T14:38:10.722657	-3.00000000e-01	-4.50200000e-07	6.66370502e+05	13
9.08788513e-01	2023-05-24T14:38:10.742686	-3.00000000e-01	-5.24140000e-07	5.72366162e+05	14
9.43608615e-01	2023-05-24T14:38:10.782659	-3.00000000e-01	-5.09500000e-07	5.88812561e+05	15
9.91506462e-01	2023-05-24T14:38:10.832658	-3.00000000e-01	-4.96560000e-07	6.04156597e+05	16
1.05231056e+00	2023-05-24T14:38:10.892659	-3.00000000e-01	-5.00420000e-07	5.99496423e+05	17
1.08336779e+00	2023-05-24T14:38:10.922661	-3.00000000e-01	-4.71790000e-07	6.35876131e+05	18
1.15214236e+00	2023-05-24T14:38:10.992660	-3.00000000e-01	-4.89960000e-07	6.12294881e+05	19
1.22339405e+00	2023-05-24T14:38:11.062691	-3.00000000e-01	-5.29570000e-07	5.66497347e+05	20
1.26366769e+00	2023-05-24T14:38:11.102704	-3.00000000e-01	-4.66930000e-07	6.42494592e+05	21
1.32654687e+00	2023-05-24T14:38:11.162690	-3.00000000e-01	-5.17380000e-07	5.79844602e+05	22
1.36242544e+00	2023-05-24T14:38:11.202659	-3.00000000e-01	-4.76800000e-07	6.29194631e+05	23
1.41708882e+00	2023-05-24T14:38:11.252691	-3.00000000e-01	-5.51820000e-07	5.43655540e+05	24
1.47634092e+00	2023-05-24T14:38:11.312658	-3.00000000e-01	-5.34370000e-07	5.61408762e+05	25
1.51338256e+00	2023-05-24T14:38:11.352705	-3.00000000e-01	-5.41200000e-07	5.54323725e+05	26
1.57723938e+00	2023-05-24T14:38:11.412659	-3.00000000e-01	-5.47670000e-07	5.47775120e+05	27
1.61363241e+00	2023-05-24T14:38:11.452663	-3.00000000e-01	-5.26890000e-07	5.69378808e+05	28
1.68198564e+00	2023-05-24T14:38:11.522661	-3.00000000e-01	-5.60020000e-07	5.35695154e+05	29
1.72945518e+00	2023-05-24T14:38:11.562694	-3.00000000e-01	-4.75710000e-07	6.30636312e+05	30
1.75997990e+00	2023-05-24T14:38:11.592685	-3.00000000e-01	-5.29890000e-07	5.66155240e+05	31
1.78942154e+00	2023-05-24T14:38:11.622747	-3.00000000e-01	-5.49560000e-07	5.45891258e+05	32
1.86907651e+00	2023-05-24T14:38:11.702680	-3.00000000e-01	-5.67930000e-07	5.28234113e+05	33
1.90279631e+00	2023-05-24T14:38:11.742689	-3.00000000e-01	-4.87410000e-07	6.15498246e+05	34
1.95689764e+00	2023-05-24T14:38:11.792659	-3.00000000e-01	-5.55510000e-07	5.40044284e+05	35
1.99206441e+00	2023-05-24T14:38:11.832658	-3.00000000e-01	-5.20090000e-07	5.76823242e+05	36
2.03813990e+00	2023-05-24T14:38:11.872658	-3.00000000e-01	-5.23880000e-07	5.72650225e+05	37
2.07214277e+00	2023-05-24T14:38:11.912658	-3.00000000e-01	-5.53940000e-07	5.41574900e+05	38
2.11181621e+00	2023-05-24T14:38:11.952658	-3.00000000e-01	-4.73950000e-07	6.32978162e+05	39
2.15203487e+00	2023-05-24T14:38:11.992658	-3.00000000e-01	-5.66880000e-07	5.29212532e+05	40
2.19392533e+00	2023-05-24T14:38:12.032691	-3.00000000e-01	-4.91530000e-07	6.10339145e+05	41
2.23675446e+00	2023-05-24T14:38:12.072660	-3.00000000e-01	-5.49890000e-07	5.45563658e+05	42
2.26200451e+00	2023-05-24T14:38:12.102658	-3.00000000e-01	-5.65120000e-07	5.30860702e+05	43
2.29860636e+00	2023-05-24T14:38:12.132690	-3.00000000e-01	-4.77450000e-07	6.28338046e+05	44
2.33588636e+00	2023-05-24T14:38:12.172660	-3.00000000e-01	-5.59920000e-07	5.35790827e+05	45
2.37659405e+00	2023-05-24T14:38:12.212658	-3.00000000e-01	-5.08360000e-07	5.90132977e+05	46
2.40438482e+00	2023-05-24T14:38:12.242736	-3.00000000e-01	-4.84250000e-07	6.19514713e+05	47
2.44307733e+00	2023-05-24T14:38:12.282658	-3.00000000e-01	-5.63190000e-07	5.32679913e+05	48
2.48089354e+00	2023-05-24T14:38:12.312817	-3.00000000e-01	-4.69670000e-07	6.38746354e+05	49
2.51271015e+00	2023-05-24T14:38:12.352673	-3.00000000e-01	-5.41430000e-07	5.54088248e+05	50
2.53887015e+00	2023-05-24T14:38:12.372818	-3.00000000e-01	-5.63940000e-07	5.31971486e+05	51
2.57483077e+00	2023-05-24T14:38:12.412691	-3.00000000e-01	-4.71070000e-07	6.36848027e+05	52
2.60740226e+00	2023-05-24T14:38:12.442739	-3.00000000e-01	-5.07410000e-07	5.91237855e+05	53
2.63555528e+00	2023-05-24T14:38:12.472733	-3.00000000e-01	-5.56160000e-07	5.39413119e+05	54
2.66150031e+00	2023-05-24T14:38:12.502659	-3.00000000e-01	-4.71990000e-07	6.35606687e+05	55
2.68991221e+00	2023-05-24T14:38:12.522821	-3.00000000e-01	-4.77810000e-07	6.27864632e+05	56
2.72226749e+00	2023-05-24T14:38:12.562658	-3.00000000e-01	-5.57800000e-07	5.37827178e+05	57
2.75332882e+00	2023-05-24T14:38:12.592658	-3.00000000e-01	-4.95840000e-07	6.05033882e+05	58
2.78163077e+00	2023-05-24T14:38:12.622658	-3.00000000e-01	-4.86560000e-07	6.16573496e+05	59
2.80739815e+00	2023-05-24T14:38:12.642659	-3.00000000e-01	-5.60610000e-07	5.35131375e+05	60
2.83832328e+00	2023-05-24T14:38:12.672681	-3.00000000e-01	-5.32250000e-07	5.63644904e+05	61
2.87213210e+00	2023-05-24T14:38:12.712669	-3.00000000e-01	-4.65650000e-07	6.44260711e+05	62
2.91682749e+00	2023-05-24T14:38:12.752740	-3.00000000e-01	-5.56300000e-07	5.39277368e+05	63
2.96664123e+00	2023-05-24T14:38:12.802658	-3.00000000e-01	-4.71790000e-07	6.35876131e+05	64
2.99675487e+00	2023-05-24T14:38:12.832738	-3.00000000e-01	-5.52900000e-07	5.42593597e+05	65
3.03821703e+00	2023-05-24T14:38:12.872690	-3.00000000e-01	-4.66170000e-07	6.43542055e+05	66
3.06610215e+00	2023-05-24T14:38:12.902812	-3.00000000e-01	-4.78260000e-07	6.27273868e+05	67
3.09480821e+00	2023-05-24T14:38:12.932691	-3.00000000e-01	-5.55710000e-07	5.39849922e+05	68
3.12075446e+00	2023-05-24T14:38:12.952727	-3.00000000e-01	-5.34470000e-07	5.61303721e+05	69
3.16269949e+00	2023-05-24T14:38:13.002659	-3.00000000e-01	-4.88920000e-07	6.13597317e+05	70
3.20250954e+00	2023-05-24T14:38:13.042704	-3.00000000e-01	-5.17410000e-07	5.79810982e+05	71
3.23098421e+00	2023-05-24T14:38:13.062732	-3.00000000e-01	-4.72580000e-07	6.34813153e+05	72
3.26690338e+00	2023-05-24T14:38:13.102682	-3.00000000e-01	-5.00290000e-07	5.99652202e+05	73
3.32208082e+00	2023-05-24T14:38:13.162657	-3.00000000e-01	-4.62840000e-07	6.48172155e+05	74
3.34854277e+00	2023-05-24T14:38:13.182658	-3.00000000e-01	-4.70160000e-07	6.38080653e+05	75
3.38090174e+00	2023-05-24T14:38:13.212732	-3.00000000e-01	-5.48580000e-07	5.46866455e+05	76
3.42145313e+00	2023-05-24T14:38:13.262661	-3.00000000e-01	-4.57940000e-07	6.55107656e+05	77
3.45201108e+00	2023-05-24T14:38:13.292658	-3.00000000e-01	-4.78720000e-07	6.26671123e+05	78
3.48099446e+00	2023-05-24T14:38:13.312691	-3.00000000e-01	-5.49630000e-07	5.45821735e+05	79
3.50816985e+00	2023-05-24T14:38:13.342813	-3.00000000e-01	-4.71400000e-07	6.36402206e+05	80
3.53933456e+00	2023-05-24T14:38:13.372690	-3.00000000e-01	-4.90290000e-07	6.11882763e+05	81
3.56279467e+00	2023-05-24T14:38:13.402814	-3.00000000e-01	-5.34470000e-07	5.61303721e+05	82
3.59223713e+00	2023-05-24T14:38:13.432679	-3.00000000e-01	-5.02570000e-07	5.96931771e+05	83
3.62265764e+00	2023-05-24T14:38:13.462702	-3.00000000e-01	-4.61860000e-07	6.49547482e+05	84
3.64778749e+00	2023-05-24T14:38:13.482674	-3.00000000e-01	-5.41130000e-07	5.54395432e+05	85
3.67862564e+00	2023-05-24T14:38:13.512686	-3.00000000e-01	-5.33420000e-07	5.62408609e+05	86
3.70955077e+00	2023-05-24T14:38:13.542789	-3.00000000e-01	-4.54210000e-07	6.60487440e+05	87
3.75616656e+00	2023-05-24T14:38:13.592690	-3.00000000e-01	-5.43490000e-07	5.51988077e+05	88
3.78469005e+00	2023-05-24T14:38:13.622812	-3.00000000e-01	-4.70940000e-07	6.37023825e+05	89
3.81200164e+00	2023-05-24T14:38:13.652658	-3.00000000e-01	-4.50620000e-07	6.65749412e+05	90
3.84655179e+00	2023-05-24T14:38:13.682680	-3.00000000e-01	-5.41660000e-07	5.53852970e+05	91
3.88286933e+00	2023-05-24T14:38:13.722660	-3.00000000e-01	-4.59770000e-07	6.52500163e+05	92
3.92228513e+00	2023-05-24T14:38:13.762658	-3.00000000e-01	-4.90090000e-07	6.12132465e+05	93
3.95172103e+00	2023-05-24T14:38:13.792661	-3.00000000e-01	-5.31850000e-07	5.64068816e+05	94
3.98327754e+00	2023-05-24T14:38:13.822659	-3.00000000e-01	-4.51400000e-07	6.64599025e+05	95
4.00894523e+00	2023-05-24T14:38:13.842683	-3.00000000e-01	-4.59830000e-07	6.52415023e+05	96
4.03776985e+00	2023-05-24T14:38:13.872658	-3.00000000e-01	-5.36890000e-07	5.58773678e+05	97
4.06641723e+00	2023-05-24T14:38:13.902733	-3.00000000e-01	-4.70880000e-07	6.37104995e+05	98
4.11977477e+00	2023-05-24T14:38:13.952661	-3.00000000e-01	-5.14080000e-07	5.83566760e+05	99
4.16256821e+00	2023-05-24T14:38:14.002658	-3.00000000e-01	-4.58980000e-07	6.53623252e+05	100
4.19160944e+00	2023-05-24T14:38:14.032658	-3.00000000e-01	-4.80680000e-07	6.24115836e+05	101
4.21787159e+00	2023-05-24T14:38:14.052800	-3.00000000e-01	-5.24080000e-07	5.72431690e+05	102
4.26053169e+00	2023-05-24T14:38:14.092690	-3.00000000e-01	-4.47550000e-07	6.70316166e+05	103
4.28752451e+00	2023-05-24T14:38:14.122816	-3.00000000e-01	-4.51930000e-07	6.63819618e+05	104
4.31995938e+00	2023-05-24T14:38:14.152682	-3.00000000e-01	-5.29570000e-07	5.66497347e+05	105
4.34651405e+00	2023-05-24T14:38:14.182816	-3.00000000e-01	-4.72030000e-07	6.35552825e+05	106
4.38270072e+00	2023-05-24T14:38:14.222659	-3.00000000e-01	-4.59220000e-07	6.53281651e+05	107
4.40772226e+00	2023-05-24T14:38:14.242813	-3.00000000e-01	-5.32150000e-07	5.63750822e+05	108
4.43473477e+00	2023-05-24T14:38:14.272815	-3.00000000e-01	-5.06920000e-07	5.91809358e+05	109
4.46488862e+00	2023-05-24T14:38:14.302813	-3.00000000e-01	-4.40230000e-07	6.81461963e+05	110
4.49384697e+00	2023-05-24T14:38:14.332818	-3.00000000e-01	-5.14470000e-07	5.83124380e+05	111
4.52308267e+00	2023-05-24T14:38:14.362662	-3.00000000e-01	-5.28980000e-07	5.67129192e+05	112
