Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
s		V	A	V	A	

4.37898254e+01	23-05-17 13:12:34	7.31401400e-05	1.90341700e-04	-2.99930600e-01	-1.90203400e-04	108
4.41963685e+01	23-05-17 13:12:34	7.23038100e-05	1.90313000e-04	-2.99929800e-01	-1.90170200e-04	109
4.46010785e+01	23-05-17 13:12:35	7.34748300e-05	1.90216200e-04	-2.99930600e-01	-1.90118100e-04	110
4.49938996e+01	23-05-17 13:12:35	7.21365800e-05	1.90217000e-04	-2.99930200e-01	-1.90062600e-04	111
4.53836545e+01	23-05-17 13:12:35	7.39766500e-05	1.90129300e-04	-2.99930600e-01	-1.90023100e-04	112
4.57898882e+01	23-05-17 13:12:36	7.40603100e-05	1.90098800e-04	-2.99931000e-01	-1.90016100e-04	113
4.61956510e+01	23-05-17 13:12:36	7.19693800e-05	1.90104600e-04	-2.99929900e-01	-1.90059500e-04	114
4.66022915e+01	23-05-17 13:12:37	7.34748000e-05	1.90171300e-04	-2.99930500e-01	-1.90037100e-04	115
4.69936136e+01	23-05-17 13:12:37	7.31402000e-05	1.90082100e-04	-2.99929800e-01	-1.90016500e-04	116
4.73828610e+01	23-05-17 13:12:37	7.33913000e-05	1.90079200e-04	-2.99930900e-01	-1.89994100e-04	117
4.77896768e+01	23-05-17 13:12:38	7.25548900e-05	1.90088400e-04	-2.99930800e-01	-1.90017400e-04	118
4.81959398e+01	23-05-17 13:12:38	7.28057000e-05	1.90092200e-04	-2.99930400e-01	-1.90031200e-04	119
4.86017882e+01	23-05-17 13:12:39	7.33076000e-05	1.90082600e-04	-2.99930500e-01	-1.90037200e-04	120
4.89937635e+01	23-05-17 13:12:39	7.28056500e-05	1.90160300e-04	-2.99929800e-01	-1.90068500e-04	121
4.93832157e+01	23-05-17 13:12:39	7.28892900e-05	1.90134900e-04	-2.99930500e-01	-1.90091500e-04	122
4.97897697e+01	23-05-17 13:12:40	7.23873700e-05	1.90131800e-04	-2.99930200e-01	-1.89992400e-04	123
5.01956266e+01	23-05-17 13:12:40	7.35584200e-05	1.90068300e-04	-2.99929800e-01	-1.90042400e-04	124
5.06016872e+01	23-05-17 13:12:41	7.28057300e-05	1.90075900e-04	-2.99929700e-01	-1.90017900e-04	125
5.09937779e+01	23-05-17 13:12:41	7.25548300e-05	1.90108300e-04	-2.99930400e-01	-1.90083800e-04	126
5.13829760e+01	23-05-17 13:12:41	7.32238500e-05	1.90174600e-04	-2.99930600e-01	-1.90071600e-04	127
5.17898367e+01	23-05-17 13:12:42	7.31403100e-05	1.90134600e-04	-2.99930000e-01	-1.90042300e-04	128
5.21934348e+01	23-05-17 13:12:42	7.34749800e-05	1.90161600e-04	-2.99930800e-01	-1.90125900e-04	129
5.25993728e+01	23-05-17 13:12:43	7.26385000e-05	1.90177600e-04	-2.99930300e-01	-1.90180900e-04	130
5.29937948e+01	23-05-17 13:12:43	7.33911800e-05	1.90142600e-04	-2.99930200e-01	-1.90199000e-04	131
5.33828670e+01	23-05-17 13:12:43	7.23038400e-05	1.90247500e-04	-2.99930500e-01	-1.90174800e-04	132
