Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;485121,717824959;-91359,1907773896;493649,250829917;-10,6651573491812;12,7487889678124
2;79431,5338134766;-10952,6346868802;862060,384994241;862129,959798987;90,7279141811052;20,5925279480089
3;63095,0927734375;-133343,88981888;151801,156758187;202049,954578449;131,296445472815;25,7139609350785
4;50118,4463500977;-123199,792950558;-217356,067262516;249843,649026521;-119,545038150484;30,6605599225895
5;39810,1806640625;533134,299240941;-11098,0852274834;533249,79936503;-1,19253557769845;32,8895419169619
6;31622,8866577148;580544,545012052;40983,1186568643;581989,333886879;4,03805469910502;35,1584079112336
7;25118,8278198242;541206,896467137;11190,1211821442;541322,568895535;1,18449225009655;37,3931779055913
8;19952,7740478516;606169,363276784;-322,578477234801;606169,449108297;-0,0304904613831115;39,6407478999167
9;15848,6366271973;581876,657495226;16571,6764344694;582112,587905179;1,63132602779671;41,9066448941959
10;12588,9778137207;595270,338439728;27588,3652297145;595909,299912492;2,65352814495043;44,1007298886564
11;9999,99046325684;597388,475085609;32143,6363902854;598252,625172259;3,07993962416059;45,3946638853895
12;7943,15338134766;606061,514385702;21434,582599251;606440,434462194;2,02553605956222;47,6675108796511
13;6309,50927734375;612305,63181742;30817,4486459714;613080,665081176;2,88127528322675;49,9023788740086
14;5011,79695129395;612480,851297168;33753,9576260971;613410,240264317;3,1543924518254;52,0617048685568
15;3980,99422454834;615197,707927117;53050,1947481074;617480,803751493;4,92858073589182;54,3204418628541
16;3162,2052192688;627294,272312767;54936,2851597953;629695,243354722;5,00499877236151;56,5173438573074
17;2511,85894012451;629110,979475358;59469,553048962;631915,542011974;5,40009537566946;58,7422218516901
18;1995,2654838562;566949,004880176;55725,8983036967;569681,094891147;5,61361918402887;61,1170388456943
19;1584,91730690002;567893,260175119;65981,5725295883;571713,497187011;6,62728566494441;63,382330839975
20;1258,90970230103;573810,005648658;70882,8200643775;578171,511545486;7,04207926165698;65,6420208342698
21;999,987125396729;574954,485945685;90440,9464980821;582024,24838879;8,9394354523937;67,9110408285411
22;794,321298599243;598233,544133248;93905,6725746508;605558,955567436;8,92101362638963;70,131097822936
23;630,959868431091;600266,537060076;95796,9156582815;607862,6198112;9,06740583094546;73,3317628148551
24;501,185655593872;623040,314313119;109257,437171589;632547,564090396;9,94635488600914;75,6082848091074
25;398,106873035431;624841,344788362;127305,986254267;637678,226296853;11,5158993112605;78,7746008011133
26;316,224992275238;640028,194940347;140835,174051557;655340,092294628;12,409892291846;82,8588987908014
27;251,18887424469;656493,81109475;96237,2119343495;663510,154380931;8,33974379992167;86,0920557826385
28;199,530273675919;688520,599294989;192429,765504241;714905,469489182;15,6147715084241;90,2311747721882
29;158,488750457764;700532,55692002;202042,351203872;729086,397476246;16,0882228409147;94,3914917616844
30;125,888735055923;729384,780271882;232561,24578401;765563,120018769;17,6846615304269;98,5838307510998
31;99,9998301267624;662013,414130259;269764,681123925;714866,941234728;22,1704662446484;102,71867574066
32;79,4325023889542;840124,768718201;341077,12318864;906721,142897004;22,0963601196759;106,919600730054
33;63,0952417850494;863107,381148121;184262,007718641;882556,989027266;12,0509835166421;111,160988719345
34;50,119124352932;1332290,34649756;-825018,06235095;1567052,12758731;-31,7677773462189;113,560793713287
35;39,8103147745132;912350,727398785;380137,720614446;988376,717865733;22,6194146153089;117,854536702446
36;31,6230580210686;827477,260095469;364576,187535059;904231,39322449;23,777692761847;122,27704669128
37;25,1182354986668;1008307,11229297;494873,87823338;1123202,2916903;26,1416554213028;125,783713682427
38;19,952654838562;1064374,20500377;566750,94527376;1205860,3079321;28,034113540451;129,330805673471
39;15,8483162522316;1269884,91078559;654087,893830323;1428439,23899349;27,2519322877614;133,009384664184
40;12,5886872410774;1191620,91922181;777275,040869274;1422714,62503391;33,115759658126;135,905009656873
41;9,99984331429005;1254815,88103421;806361,484278439;1491570,22584369;32,7253429975374;139,070542648881
42;7,94301740825176;1413141,91087522;1113616,03609435;1799197,24769647;38,2396159553775;142,357165640583
43;6,30959402769804;1377351,856187;1036499,66151018;1723783,53746997;36,9625867595405;146,623167629812
44;5,01179601997137;1511916,22264255;1251184,28478266;1962486,37671114;39,6094123321269;149,997293621293
45;3,98105476051569;1629461,2657337;1434156,79813483;2170702,59090527;41,3523522178736;154,435972610087
46;3,16224759444594;1787711,31181154;1638908,84163972;2425269,8665476;42,5134680830842;158,048639600966
47;2,51189339905977;1777628,67509809;2035171,08469854;2702200,03895419;48,8642764841743;163,052095588333
48;1,99524220079184;1991317,95112048;2383350,9650923;3105754,17656662;50,1208439616244;170,869960568595
49;1,5849363990128;2234576,20956146;2863043,49619292;3631851,99277596;52,0283256505914;174,971622558239
50;1,25891529023647;2184734,65849526;3490416,21244928;4117774,9895009;57,9565697513761;179,395983547069
51;1,00000761449337;2580270,5878259;4231088,40118287;4955795,12944428;58,6236521670476;186,038709530297
52;0,794330844655633;2862541,72479717;5106895,93139101;5854445,42038465;60,7282892056055;191,242601517159
53;0,630956492386758;3223279,48106785;6181572,72102484;6971468,4190916;62,4609518482785;201,951472490122
54;0,501182512380183;3666306,69771556;7445333,31382391;8299083,86243025;63,7829741204025;208,546288473471
55;0,398104020860046;4188059,54276368;8955601,37284852;9886487,68183627;64,937002710147;216,094752454413
56;0,31622766982764;4806119,40445146;10808402,0753599;11828792,8019933;66,0269536900211;224,765821432521
57;0,251187884714454;5544531,25857932;13063689,4353309;14191610,4984649;67,0025119335947;234,993448406699
58;0,199528585653752;6375799,36609844;15824504,0054046;17060649,0079893;68,0551620774836;246,859787376739
59;0,15848854673095;7364749,82898802;19252085,8605226;20612674,4995528;69,066000435512;261,18139034058
60;0,125888618640602;8526275,53273708;23519058,3203063;25016863,8868688;70,0730910626673;278,411352297079
61;0,0999989424599335;8490134,00741193;28358143,7121337;29601802,1455086;73,3328454838048;299,357402244195
