[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	06/03/2023 12:55:46
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	285,00 to 2000,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Transmittance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	282,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	870,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Normal
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	None

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
285.0	36.261
286.0	36.748
287.0	37.534
288.0	38.315
289.0	39.040
290.0	39.739
291.0	40.533
292.0	41.292
293.0	41.979
294.0	42.485
295.0	42.937
296.0	43.485
297.0	43.995
298.0	44.664
299.0	45.133
300.0	45.661
301.0	46.020
302.0	46.449
303.0	46.658
304.0	47.029
305.0	47.226
306.0	47.593
307.0	47.670
308.0	47.755
309.0	47.884
310.0	48.168
311.0	48.418
312.0	48.414
313.0	48.300
314.0	48.152
315.0	48.053
316.0	47.992
317.0	47.936
318.0	47.836
319.0	47.640
320.0	47.454
321.0	47.274
322.0	46.958
323.0	46.666
324.0	46.227
325.0	45.966
326.0	45.581
327.0	45.216
328.0	44.797
329.0	44.405
330.0	44.104
331.0	43.705
332.0	43.291
333.0	42.850
334.0	42.446
335.0	41.959
336.0	41.457
337.0	40.948
338.0	40.586
339.0	40.056
340.0	39.622
341.0	39.077
342.0	38.587
343.0	38.030
344.0	37.431
345.0	36.942
346.0	36.368
347.0	35.867
348.0	35.355
349.0	34.826
350.0	34.260
351.0	33.592
352.0	32.966
353.0	32.394
354.0	31.783
355.0	31.228
356.0	30.544
357.0	29.987
358.0	29.365
359.0	28.816
360.0	28.211
361.0	27.602
362.0	27.015
363.0	26.462
364.0	25.943
365.0	25.454
366.0	24.952
367.0	24.495
368.0	24.027
369.0	23.645
370.0	23.275
371.0	22.972
372.0	22.663
373.0	22.405
374.0	22.173
375.0	22.005
376.0	21.848
377.0	21.728
378.0	21.676
379.0	21.619
380.0	21.612
381.0	21.599
382.0	21.685
383.0	21.778
384.0	21.951
385.0	22.130
386.0	22.328
387.0	22.530
388.0	22.745
389.0	23.023
390.0	23.309
391.0	23.614
392.0	23.918
393.0	24.228
394.0	24.562
395.0	24.919
396.0	25.266
397.0	25.630
398.0	26.012
399.0	26.369
400.0	26.740
401.0	27.080
402.0	27.448
403.0	27.790
404.0	28.129
405.0	28.466
406.0	28.786
407.0	29.085
408.0	29.390
409.0	29.699
410.0	30.000
411.0	30.311
412.0	30.636
413.0	30.965
414.0	31.303
415.0	31.636
416.0	31.995
417.0	32.365
418.0	32.725
419.0	33.082
420.0	33.444
421.0	33.855
422.0	34.269
423.0	34.641
424.0	34.957
425.0	35.289
426.0	35.643
427.0	36.011
428.0	36.343
429.0	36.617
430.0	36.876
431.0	37.084
432.0	37.263
433.0	37.378
434.0	37.452
435.0	37.542
436.0	37.598
437.0	37.619
438.0	37.570
439.0	37.536
440.0	37.474
441.0	37.408
442.0	37.281
443.0	37.144
444.0	36.946
445.0	36.764
446.0	36.565
447.0	36.406
448.0	36.210
449.0	36.059
450.0	35.886
451.0	35.702
452.0	35.494
453.0	35.299
454.0	35.121
455.0	34.946
456.0	34.774
457.0	34.628
458.0	34.484
459.0	34.351
460.0	34.217
461.0	34.089
462.0	33.977
463.0	33.864
464.0	33.783
465.0	33.689
466.0	33.626
467.0	33.557
468.0	33.511
469.0	33.481
470.0	33.435
471.0	33.419
472.0	33.382
473.0	33.386
474.0	33.385
475.0	33.418
476.0	33.448
477.0	33.470
478.0	33.490
479.0	33.499
480.0	33.549
481.0	33.606
482.0	33.677
483.0	33.754
484.0	33.801
485.0	33.897
486.0	33.993
487.0	34.109
488.0	34.224
489.0	34.331
490.0	34.460
491.0	34.600
492.0	34.744
493.0	34.910
494.0	35.053
495.0	35.217
496.0	35.416
497.0	35.618
498.0	35.820
499.0	36.020
500.0	36.239
501.0	36.478
502.0	36.711
503.0	36.951
504.0	37.196
505.0	37.448
506.0	37.706
507.0	37.975
508.0	38.245
509.0	38.519
510.0	38.778
511.0	39.033
512.0	39.298
513.0	39.573
514.0	39.836
515.0	40.072
516.0	40.334
517.0	40.620
518.0	40.899
519.0	41.152
520.0	41.405
521.0	41.662
522.0	41.921
523.0	42.156
524.0	42.413
525.0	42.630
526.0	42.892
527.0	43.093
528.0	43.334
529.0	43.508
530.0	43.720
531.0	43.871
532.0	44.072
533.0	44.249
534.0	44.453
535.0	44.607
536.0	44.714
537.0	44.861
538.0	44.976
539.0	45.104
540.0	45.162
541.0	45.240
542.0	45.325
543.0	45.387
544.0	45.416
545.0	45.440
546.0	45.508
547.0	45.547
548.0	45.592
549.0	45.581
550.0	45.615
551.0	45.595
552.0	45.563
553.0	45.483
554.0	45.436
555.0	45.408
556.0	45.372
557.0	45.305
558.0	45.268
559.0	45.184
560.0	45.151
561.0	45.046
562.0	44.987
563.0	44.876
564.0	44.772
565.0	44.674
566.0	44.542
567.0	44.439
568.0	44.292
569.0	44.193
570.0	44.045
571.0	43.920
572.0	43.767
573.0	43.598
574.0	43.439
575.0	43.270
576.0	43.101
577.0	42.926
578.0	42.740
579.0	42.589
580.0	42.425
581.0	42.255
582.0	42.068
583.0	41.882
584.0	41.711
585.0	41.528
586.0	41.331
587.0	41.137
588.0	40.951
589.0	40.763
590.0	40.582
591.0	40.375
592.0	40.193
593.0	39.992
594.0	39.819
595.0	39.617
596.0	39.411
597.0	39.179
598.0	38.984
599.0	38.768
600.0	38.589
601.0	38.358
602.0	38.136
603.0	37.895
604.0	37.688
605.0	37.487
606.0	37.270
607.0	37.037
608.0	36.852
609.0	36.647
610.0	36.457
611.0	36.214
612.0	36.024
613.0	35.802
614.0	35.604
615.0	35.390
616.0	35.176
617.0	34.948
618.0	34.738
619.0	34.532
620.0	34.352
621.0	34.146
622.0	33.928
623.0	33.697
624.0	33.477
625.0	33.275
626.0	33.075
627.0	32.878
628.0	32.689
629.0	32.500
630.0	32.283
631.0	32.097
632.0	31.901
633.0	31.733
634.0	31.538
635.0	31.328
636.0	31.119
637.0	30.923
638.0	30.740
639.0	30.579
640.0	30.415
641.0	30.245
642.0	30.064
643.0	29.884
644.0	29.722
645.0	29.555
646.0	29.387
647.0	29.226
648.0	29.049
649.0	28.863
650.0	28.692
651.0	28.532
652.0	28.372
653.0	28.207
654.0	28.053
655.0	27.876
656.0	27.697
657.0	27.528
658.0	27.391
659.0	27.238
660.0	27.097
661.0	26.958
662.0	26.836
663.0	26.714
664.0	26.591
665.0	26.487
666.0	26.370
667.0	26.269
668.0	26.144
669.0	26.018
670.0	25.892
671.0	25.761
672.0	25.623
673.0	25.481
674.0	25.374
675.0	25.285
676.0	25.192
677.0	25.068
678.0	24.942
679.0	24.854
680.0	24.777
681.0	24.717
682.0	24.644
683.0	24.545
684.0	24.460
685.0	24.369
686.0	24.328
687.0	24.251
688.0	24.166
689.0	24.082
690.0	24.027
691.0	23.982
692.0	23.910
693.0	23.830
694.0	23.749
695.0	23.700
696.0	23.629
697.0	23.550
698.0	23.464
699.0	23.397
700.0	23.376
701.0	23.314
702.0	23.297
703.0	23.218
704.0	23.170
705.0	23.124
706.0	23.068
707.0	23.029
708.0	22.950
709.0	22.930
710.0	22.884
711.0	22.864
712.0	22.790
713.0	22.748
714.0	22.684
715.0	22.644
716.0	22.578
717.0	22.535
718.0	22.488
719.0	22.456
720.0	22.372
721.0	22.315
722.0	22.270
723.0	22.223
724.0	22.207
725.0	22.170
726.0	22.152
727.0	22.063
728.0	22.001
729.0	21.930
730.0	21.903
731.0	21.846
732.0	21.787
733.0	21.752
734.0	21.696
735.0	21.657
736.0	21.578
737.0	21.517
738.0	21.420
739.0	21.344
740.0	21.290
741.0	21.261
742.0	21.209
743.0	21.139
744.0	21.065
745.0	21.031
746.0	20.976
747.0	20.897
748.0	20.821
749.0	20.775
750.0	20.769
751.0	20.718
752.0	20.654
753.0	20.554
754.0	20.488
755.0	20.415
756.0	20.371
757.0	20.305
758.0	20.270
759.0	20.212
760.0	20.179
761.0	20.138
762.0	20.089
763.0	20.057
764.0	19.990
765.0	19.963
766.0	19.919
