Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

9.09521866e+01	2023-06-02T12:17:50.853791	-1.00000000e-02	-2.85210000e-09	3.50618842e+06	1	1.00000000e+00	4.32400000e-09	2.31267345e+08
9.13040931e+01	2023-06-02T12:17:51.206216	-1.00000000e-02	6.09460000e-09	-1.64079677e+06	1	9.50000000e-01	2.68110000e-09	3.54332177e+08
9.16280832e+01	2023-06-02T12:17:51.529489	-1.00000000e-02	-3.74720000e-10	2.66865927e+07	1	9.00000000e-01	1.84560000e-09	4.87646294e+08
9.25761693e+01	2023-06-02T12:17:52.477613	-1.00000000e-02	3.24310000e-10	-3.08346952e+07	1	8.50000000e-01	-1.28320000e-09	-6.62406484e+08
9.36050723e+01	2023-06-02T12:17:53.506567	-1.00000000e-02	2.30030000e-09	-4.34725905e+06	1	8.00000000e-01	-1.48510000e-09	-5.38684264e+08
9.42433148e+01	2023-06-02T12:17:54.145582	-1.00000000e-02	1.44670000e-09	-6.91228313e+06	1	7.50000000e-01	-1.02850000e-08	-7.29217307e+07
9.45689607e+01	2023-06-02T12:17:54.471307	-1.00000000e-02	7.97350000e-10	-1.25415439e+07	1	7.00000000e-01	-4.64970000e-09	-1.50547347e+08
9.51865812e+01	2023-06-02T12:17:55.088416	-1.00000000e-02	1.28660000e-09	-7.77242344e+06	1	6.50000000e-01	-2.45070000e-09	-2.65230342e+08
9.58203350e+01	2023-06-02T12:17:55.722209	-1.00000000e-02	9.14300000e-10	-1.09373291e+07	1	6.00000000e-01	-5.28130000e-09	-1.13608392e+08
9.66508119e+01	2023-06-02T12:17:56.552939	-1.00000000e-02	2.61610000e-09	-3.82248385e+06	1	5.50000000e-01	-1.01120000e-08	-5.43908228e+07
9.69382547e+01	2023-06-02T12:17:56.840056	-1.00000000e-02	2.00310000e-09	-4.99226199e+06	1	5.00000000e-01	-1.53130000e-09	-3.26519950e+08
9.76582191e+01	2023-06-02T12:17:57.560604	-1.00000000e-02	-1.17530000e-09	8.50846592e+06	1	4.50000000e-01	-9.29700000e-10	-4.84027106e+08
9.90310724e+01	2023-06-02T12:17:58.933421	-1.00000000e-02	5.21020000e-09	-1.91931212e+06	1	4.00000000e-01	-2.82450000e-09	-1.41617985e+08
9.93338310e+01	2023-06-02T12:17:59.235932	-1.00000000e-02	2.49820000e-09	-4.00288208e+06	1	3.50000000e-01	-3.55740000e-09	-9.83864620e+07
9.96980546e+01	2023-06-02T12:17:59.600289	-1.00000000e-02	4.08640000e-09	-2.44714174e+06	1	3.00000000e-01	-2.65120000e-09	-1.13156307e+08
1.00023333e+02	2023-06-02T12:17:59.925468	-1.00000000e-02	2.26760000e-09	-4.40994884e+06	1	2.50000000e-01	-5.53530000e-09	-4.51646704e+07
1.00361973e+02	2023-06-02T12:18:00.263441	-1.00000000e-02	1.45660000e-09	-6.86530276e+06	1	2.00000000e-01	-4.94070000e-09	-4.04800939e+07
